timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-kznhg_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-kznhg_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,ratings-v1-5b6b66f9b5-kznhg_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-bbg6t_network
2024-03-06 04:00:54,8.298429433337636,65.24014809999699,-1.0,1.4624313333342798,2.0949331666666167,5.274345233334543,5.050639866666037,24.272896,55.758848,-1.0,7.499776,85.753856,361.664512,357.466112,36.0,229.01777777777775,-1.0,3684.4900000000002,137.6711111111111,147.21777777777777,173.3611111111111
2024-03-06 04:00:59,8.298429433337636,65.24014809999699,-1.0,1.4624313333342798,2.0949331666666167,5.274345233334543,5.050639866666037,24.272896,55.758848,-1.0,7.499776,85.753856,361.664512,357.466112,36.0,229.01777777777775,-1.0,3684.4900000000002,137.6711111111111,147.21777777777777,173.3611111111111
2024-03-06 04:01:04,8.298429433337636,65.24014809999699,-1.0,1.4624313333342798,2.0949331666666167,5.274345233334543,5.050639866666037,24.272896,55.758848,-1.0,7.499776,85.753856,361.664512,357.466112,36.0,229.01777777777775,-1.0,3684.4900000000002,137.6711111111111,147.21777777777777,173.3611111111111
2024-03-06 04:01:09,8.298429433337636,65.24014809999699,-1.0,1.4624313333342798,2.0949331666666167,5.274345233334543,5.050639866666037,24.272896,55.758848,-1.0,7.499776,85.753856,361.664512,357.466112,36.0,229.01777777777775,-1.0,3684.4900000000002,137.6711111111111,147.21777777777777,173.3611111111111
2024-03-06 04:01:14,8.298429433337636,65.24014809999699,-1.0,1.4624313333342798,2.0949331666666167,5.274345233334543,5.050639866666037,24.272896,55.758848,-1.0,7.499776,85.753856,361.664512,357.466112,36.0,229.01777777777775,-1.0,3684.4900000000002,137.6711111111111,147.21777777777777,173.3611111111111
2024-03-06 04:01:19,5.898470366673792,23.118451099996193,-1.0,1.3069248666662743,2.0949331666666167,5.274345233334543,4.261521133332735,24.272896,55.64416,-1.0,7.82336,85.753856,361.664512,357.523456,36.0,95.3877777777778,-1.0,7436.18777777778,98.67111111111114,147.21777777777777,127.69000000000005
2024-03-06 04:01:24,5.898470366673791,23.118451099996186,-1.0,1.306924866666274,2.3192246999997224,51.83735156666671,4.261521133332735,24.272896,55.64416,-1.0,7.82336,85.753856,358.305792,357.523456,49.0,95.3877777777778,-1.0,7436.187777777778,98.67111111111112,147.21777777777777,127.69000000000001
2024-03-06 04:01:29,5.898470366673791,23.118451099996186,-1.0,1.306924866666274,2.3192246999997224,51.83735156666671,4.261521133332735,24.272896,55.64416,-1.0,7.82336,85.753856,358.305792,357.523456,49.0,95.3877777777778,-1.0,7436.187777777778,98.67111111111112,147.21777777777777,127.69000000000001
2024-03-06 04:01:34,5.898470366673791,23.118451099996186,-1.0,1.306924866666274,2.3192246999997224,51.83735156666671,4.261521133332735,24.272896,55.64416,-1.0,7.82336,85.753856,358.305792,357.523456,49.0,95.3877777777778,-1.0,7436.187777777778,98.67111111111112,147.21777777777777,127.69000000000001
2024-03-06 04:01:39,5.898470366673791,23.118451099996186,-1.0,1.306924866666274,2.3192246999997224,51.83735156666671,4.261521133332735,24.272896,55.64416,-1.0,7.82336,85.753856,358.305792,357.523456,49.0,95.3877777777778,-1.0,7436.187777777778,98.67111111111112,147.21777777777777,127.69000000000001
2024-03-06 04:01:44,5.898470366673791,23.118451099996186,-1.0,1.306924866666274,2.3192246999997224,51.83735156666671,4.261521133332735,24.272896,55.64416,-1.0,7.82336,85.753856,358.305792,357.523456,49.0,95.3877777777778,-1.0,7436.187777777778,98.67111111111112,147.21777777777777,127.69000000000001
2024-03-06 04:01:49,5.1792942666603885,48.7577508666694,-1.0,1.4818689333329382,2.3192246999997224,51.83735156666671,4.394637733332729,24.28928,55.64416,-1.0,7.159808,85.753856,358.305792,357.675008,49.0,123.9511111111111,-1.0,2193.361111111112,47.15111111111114,147.21777777777777,132.25000000000003
2024-03-06 04:01:54,5.179294266660388,48.75775086666938,-1.0,1.481868933332938,2.267982233333517,6.204335866666118,4.394637733332729,24.28928,55.64416,-1.0,7.159808,85.753856,358.7072,357.675008,10.027777777777777,123.9511111111111,-1.0,2193.3611111111113,47.151111111111106,46.69444444444444,132.25
2024-03-06 04:01:59,5.179294266660388,48.75775086666938,-1.0,1.481868933332938,2.267982233333517,6.204335866666118,4.394637733332729,24.28928,55.64416,-1.0,7.159808,85.753856,358.7072,357.675008,10.027777777777777,123.9511111111111,-1.0,2193.3611111111113,47.151111111111106,46.69444444444444,132.25
2024-03-06 04:02:04,5.179294266660388,48.75775086666938,-1.0,1.481868933332938,2.267982233333517,6.204335866666118,4.394637733332729,24.28928,55.64416,-1.0,7.159808,85.753856,358.7072,357.675008,10.027777777777777,123.9511111111111,-1.0,2193.3611111111113,47.151111111111106,46.69444444444444,132.25
2024-03-06 04:02:09,5.179294266660388,48.75775086666938,-1.0,1.481868933332938,2.267982233333517,6.204335866666118,4.394637733332729,24.28928,55.64416,-1.0,7.159808,85.753856,358.7072,357.675008,10.027777777777777,123.9511111111111,-1.0,2193.3611111111113,47.151111111111106,46.69444444444444,132.25
2024-03-06 04:02:14,5.179294266660388,48.75775086666938,-1.0,1.481868933332938,2.267982233333517,6.204335866666118,4.394637733332729,24.28928,55.64416,-1.0,7.159808,85.753856,358.7072,357.675008,10.027777777777777,123.9511111111111,-1.0,2193.3611111111113,47.151111111111106,46.69444444444444,132.25
2024-03-06 04:02:19,3.9835785333404305,49.32068620000034,-1.0,1.7309125333345798,2.267982233333517,6.204335866666118,4.08888010000131,24.272896,55.758848,-1.0,7.655424,85.753856,358.7072,357.777408,10.027777777777777,158.76,-1.0,4057.6900000000023,62.41000000000003,46.69444444444444,210.2500000000001
2024-03-06 04:02:24,3.9835785333404297,49.32068620000033,-1.0,1.7309125333345794,1.066323167683648,5.035007132619974,4.08888010000131,24.272896,55.758848,-1.0,7.655424,85.753856,358.780928,357.777408,47.14168230323363,158.76,-1.0,4057.6900000000005,62.410000000000004,214.09162397873249,210.25
2024-03-06 04:02:29,3.9835785333404297,49.32068620000033,-1.0,1.7309125333345794,1.066323167683648,5.035007132619974,4.08888010000131,24.272896,55.758848,-1.0,7.655424,85.753856,358.780928,357.777408,47.14168230323363,158.76,-1.0,4057.6900000000005,62.410000000000004,214.09162397873249,210.25
2024-03-06 04:02:34,3.9835785333404297,49.32068620000033,-1.0,1.7309125333345794,1.066323167683648,5.035007132619974,4.08888010000131,24.272896,55.758848,-1.0,7.655424,85.753856,358.780928,357.777408,47.14168230323363,158.76,-1.0,4057.6900000000005,62.410000000000004,214.09162397873249,210.25
2024-03-06 04:02:39,3.9835785333404297,49.32068620000033,-1.0,1.7309125333345794,1.066323167683648,5.035007132619974,4.08888010000131,24.272896,55.758848,-1.0,7.655424,85.753856,358.780928,357.777408,47.14168230323363,158.76,-1.0,4057.6900000000005,62.410000000000004,214.09162397873249,210.25
2024-03-06 04:02:44,3.9835785333404297,49.32068620000033,-1.0,1.7309125333345794,1.066323167683648,5.035007132619974,4.08888010000131,24.272896,55.758848,-1.0,7.655424,85.753856,358.780928,357.777408,47.14168230323363,158.76,-1.0,4057.6900000000005,62.410000000000004,214.09162397873249,210.25
2024-03-06 04:02:49,6.663116399992457,48.82568600000166,-1.0,1.5566128999997397,1.066323167683648,5.035007132619974,4.670779833332972,24.272896,55.873536,-1.0,7.073792,85.753856,358.780928,357.875712,47.14168230323363,164.69444444444446,-1.0,4242.351111111114,116.64000000000006,214.09162397873249,113.0677777777778
2024-03-06 04:02:54,6.663116399992456,48.82568600000165,-1.0,1.5566128999997395,2.238178084474475,5.064697103044269,4.670779833332972,24.272896,55.873536,-1.0,7.073792,85.58592,358.916096,357.875712,34.42466236600435,164.69444444444446,-1.0,4242.351111111112,116.64000000000001,135.36151539390804,113.06777777777776
2024-03-06 04:02:59,6.663116399992456,48.82568600000165,-1.0,1.5566128999997395,2.238178084474475,5.064697103044269,4.670779833332972,24.272896,55.873536,-1.0,7.073792,85.58592,358.916096,357.875712,34.42466236600435,164.69444444444446,-1.0,4242.351111111112,116.64000000000001,135.36151539390804,113.06777777777776
2024-03-06 04:03:04,6.663116399992456,48.82568600000165,-1.0,1.5566128999997395,2.238178084474475,5.064697103044269,4.670779833332972,24.272896,55.873536,-1.0,7.073792,85.58592,358.916096,357.875712,34.42466236600435,164.69444444444446,-1.0,4242.351111111112,116.64000000000001,135.36151539390804,113.06777777777776
2024-03-06 04:03:09,6.663116399992456,48.82568600000165,-1.0,1.5566128999997395,2.238178084474475,5.064697103044269,4.670779833332972,24.272896,55.873536,-1.0,7.073792,85.58592,358.916096,357.875712,34.42466236600435,164.69444444444446,-1.0,4242.351111111112,116.64000000000001,135.36151539390804,113.06777777777776
2024-03-06 04:03:14,6.663116399992456,48.82568600000165,-1.0,1.5566128999997395,2.238178084474475,5.064697103044269,4.670779833332972,24.272896,55.873536,-1.0,7.073792,85.58592,358.916096,357.875712,34.42466236600435,164.69444444444446,-1.0,4242.351111111112,116.64000000000001,135.36151539390804,113.06777777777776
2024-03-06 04:03:19,6.136338166667581,44.30293989999731,-1.0,1.4872490333326978,2.238178084474475,5.064697103044269,4.799849433334202,24.420352,55.66464,-1.0,7.643136,85.58592,358.916096,358.043648,34.42466236600435,87.11111111111113,-1.0,1229.671111111112,28.801111111111126,135.36151539390804,254.93444444444455
2024-03-06 04:03:24,6.13633816666758,44.302939899997305,-1.0,1.4872490333326975,2.749005800000267,3.0576304666662204,4.799849433334202,24.420352,55.66464,-1.0,7.643136,87.064576,359.006208,358.043648,32.49,87.11111111111113,-1.0,1229.6711111111113,28.801111111111105,116.64000000000001,254.93444444444444
2024-03-06 04:03:29,6.13633816666758,44.302939899997305,-1.0,1.4872490333326975,2.749005800000267,3.0576304666662204,4.799849433334202,24.420352,55.66464,-1.0,7.643136,87.064576,359.006208,358.043648,32.49,87.11111111111113,-1.0,1229.6711111111113,28.801111111111105,116.64000000000001,254.93444444444444
2024-03-06 04:03:34,6.13633816666758,44.302939899997305,-1.0,1.4872490333326975,2.749005800000267,3.0576304666662204,4.799849433334202,24.420352,55.66464,-1.0,7.643136,87.064576,359.006208,358.043648,32.49,87.11111111111113,-1.0,1229.6711111111113,28.801111111111105,116.64000000000001,254.93444444444444
2024-03-06 04:03:39,6.13633816666758,44.302939899997305,-1.0,1.4872490333326975,2.749005800000267,3.0576304666662204,4.799849433334202,24.420352,55.66464,-1.0,7.643136,87.064576,359.006208,358.043648,32.49,87.11111111111113,-1.0,1229.6711111111113,28.801111111111105,116.64000000000001,254.93444444444444
2024-03-06 04:03:44,6.13633816666758,44.302939899997305,-1.0,1.4872490333326975,2.749005800000267,3.0576304666662204,4.799849433334202,24.420352,55.66464,-1.0,7.643136,87.064576,359.006208,358.043648,32.49,87.11111111111113,-1.0,1229.6711111111113,28.801111111111105,116.64000000000001,254.93444444444444
2024-03-06 04:03:49,5.59096753333203,36.970571166671114,-1.0,1.2178716666672549,2.749005800000267,3.0576304666662204,5.088103066664947,24.272896,55.66464,-1.0,7.671808,87.064576,359.006208,358.117376,32.49,189.52111111111114,-1.0,4028.01777777778,102.01000000000003,116.64000000000001,62.41000000000003
2024-03-06 04:03:54,5.590967533332029,36.97057116667111,-1.0,1.2178716666672547,2.1040142333333733,6.118386533334312,5.088103066664947,24.272896,55.66464,-1.0,7.671808,87.064576,359.186432,358.117376,84.63999999999999,189.52111111111114,-1.0,4028.017777777778,102.00999999999999,113.06777777777776,62.410000000000004
2024-03-06 04:03:59,5.590967533332029,36.97057116667111,-1.0,1.2178716666672547,2.1040142333333733,6.118386533334312,5.088103066664947,24.272896,55.66464,-1.0,7.671808,87.064576,359.186432,358.117376,84.63999999999999,189.52111111111114,-1.0,4028.017777777778,102.00999999999999,113.06777777777776,62.410000000000004
2024-03-06 04:04:04,5.590967533332029,36.97057116667111,-1.0,1.2178716666672547,2.1040142333333733,6.118386533334312,5.088103066664947,24.272896,55.66464,-1.0,7.671808,87.064576,359.186432,358.117376,84.63999999999999,189.52111111111114,-1.0,4028.017777777778,102.00999999999999,113.06777777777776,62.410000000000004
2024-03-06 04:04:09,5.590967533332029,36.97057116667111,-1.0,1.2178716666672547,2.1040142333333733,6.118386533334312,5.088103066664947,24.272896,55.66464,-1.0,7.671808,87.064576,359.186432,358.117376,84.63999999999999,189.52111111111114,-1.0,4028.017777777778,102.00999999999999,113.06777777777776,62.410000000000004
2024-03-06 04:04:14,5.590967533332029,36.97057116667111,-1.0,1.2178716666672547,2.1040142333333733,6.118386533334312,5.088103066664947,24.272896,55.66464,-1.0,7.671808,87.064576,359.186432,358.117376,84.63999999999999,189.52111111111114,-1.0,4028.017777777778,102.00999999999999,113.06777777777776,62.410000000000004
2024-03-06 04:04:19,5.688086600002863,57.94096189999893,-1.0,1.3469121333325045,2.1040142333333733,6.118386533334312,2.6806344666681525,24.28928,55.66464,-1.0,7.069696,87.064576,359.186432,358.141952,84.63999999999999,42.25,-1.0,3868.840000000002,111.65444444444448,113.06777777777776,223.00444444444454
2024-03-06 04:04:24,5.688086600002862,57.94096189999891,-1.0,1.3469121333325043,2.319835600000412,5.746572033333072,2.6806344666681525,24.28928,55.66464,-1.0,7.069696,87.257088,359.288832,358.141952,43.559999999999995,42.25,-1.0,3868.84,111.65444444444444,136.89,223.00444444444446
2024-03-06 04:04:29,5.688086600002862,57.94096189999891,-1.0,1.3469121333325043,2.319835600000412,5.746572033333072,2.6806344666681525,24.28928,55.66464,-1.0,7.069696,87.257088,359.288832,358.141952,43.559999999999995,42.25,-1.0,3868.84,111.65444444444444,136.89,223.00444444444446
2024-03-06 04:04:34,5.688086600002862,57.94096189999891,-1.0,1.3469121333325043,2.319835600000412,5.746572033333072,2.6806344666681525,24.28928,55.66464,-1.0,7.069696,87.257088,359.288832,358.141952,43.559999999999995,42.25,-1.0,3868.84,111.65444444444444,136.89,223.00444444444446
2024-03-06 04:04:39,5.688086600002862,57.94096189999891,-1.0,1.3469121333325043,2.319835600000412,5.746572033333072,2.6806344666681525,24.28928,55.66464,-1.0,7.069696,87.257088,359.288832,358.141952,43.559999999999995,42.25,-1.0,3868.84,111.65444444444444,136.89,223.00444444444446
2024-03-06 04:04:44,5.688086600002862,57.94096189999891,-1.0,1.3469121333325043,2.319835600000412,5.746572033333072,2.6806344666681525,24.28928,55.66464,-1.0,7.069696,87.257088,359.288832,358.141952,43.559999999999995,42.25,-1.0,3868.84,111.65444444444444,136.89,223.00444444444446
2024-03-06 04:04:49,6.069833333337254,52.23548673332821,-1.0,1.3000426333330024,2.319835600000412,5.746572033333072,4.341471933332741,24.272896,55.66464,-1.0,7.168,87.257088,359.288832,358.281216,43.559999999999995,136.1111111111111,-1.0,3544.2177777777792,76.27111111111115,136.89,162.98777777777784
2024-03-06 04:04:54,6.069833333337253,52.235486733328194,-1.0,1.3000426333330022,2.209098533332584,5.989435899999762,4.341471933332741,24.272896,55.66464,-1.0,7.168,87.257088,359.374848,358.281216,24.33777777777778,136.1111111111111,-1.0,3544.2177777777774,76.2711111111111,95.3877777777778,162.9877777777778
2024-03-06 04:04:59,6.069833333337253,52.235486733328194,-1.0,1.3000426333330022,2.209098533332584,5.989435899999762,4.341471933332741,24.272896,55.66464,-1.0,7.168,87.257088,359.374848,358.281216,24.33777777777778,136.1111111111111,-1.0,3544.2177777777774,76.2711111111111,95.3877777777778,162.9877777777778
2024-03-06 04:05:04,6.069833333337253,52.235486733328194,-1.0,1.3000426333330022,2.209098533332584,5.989435899999762,4.341471933332741,24.272896,55.66464,-1.0,7.168,87.257088,359.374848,358.281216,24.33777777777778,136.1111111111111,-1.0,3544.2177777777774,76.2711111111111,95.3877777777778,162.9877777777778
2024-03-06 04:05:09,6.069833333337253,52.235486733328194,-1.0,1.3000426333330022,2.209098533332584,5.989435899999762,4.341471933332741,24.272896,55.66464,-1.0,7.168,87.257088,359.374848,358.281216,24.33777777777778,136.1111111111111,-1.0,3544.2177777777774,76.2711111111111,95.3877777777778,162.9877777777778
2024-03-06 04:05:14,6.069833333337253,52.235486733328194,-1.0,1.3000426333330022,2.209098533332584,5.989435899999762,4.341471933332741,24.272896,55.66464,-1.0,7.168,87.257088,359.374848,358.281216,24.33777777777778,136.1111111111111,-1.0,3544.2177777777774,76.2711111111111,95.3877777777778,162.9877777777778
2024-03-06 04:05:19,5.6828175333218205,44.06681740000143,-1.0,2.1666781000002784,2.209098533332584,5.989435899999762,4.277162766665772,24.272896,55.66464,-1.0,7.294976,87.257088,359.374848,358.37952,24.33777777777778,155.4177777777778,-1.0,3548.18777777778,88.98777777777782,95.3877777777778,169.00000000000009
2024-03-06 04:05:24,5.68281753332182,44.066817400001426,-1.0,2.166678100000278,2.0329431666671853,4.203929199998886,4.277162766665772,24.272896,55.66464,-1.0,7.294976,87.257088,359.58784,358.37952,22.090000000000003,155.4177777777778,-1.0,3548.187777777778,88.98777777777778,30.617777777777775,169.0
2024-03-06 04:05:29,5.68281753332182,44.066817400001426,-1.0,2.166678100000278,2.0329431666671853,4.203929199998886,4.277162766665772,24.272896,55.66464,-1.0,7.294976,87.257088,359.58784,358.37952,22.090000000000003,155.4177777777778,-1.0,3548.187777777778,88.98777777777778,30.617777777777775,169.0
2024-03-06 04:05:34,5.68281753332182,44.066817400001426,-1.0,2.166678100000278,2.0329431666671853,4.203929199998886,4.277162766665772,24.272896,55.66464,-1.0,7.294976,87.257088,359.58784,358.37952,22.090000000000003,155.4177777777778,-1.0,3548.187777777778,88.98777777777778,30.617777777777775,169.0
2024-03-06 04:05:39,5.68281753332182,44.066817400001426,-1.0,2.166678100000278,2.0329431666671853,4.203929199998886,4.277162766665772,24.272896,55.66464,-1.0,7.294976,87.257088,359.58784,358.37952,22.090000000000003,155.4177777777778,-1.0,3548.187777777778,88.98777777777778,30.617777777777775,169.0
2024-03-06 04:05:44,5.68281753332182,44.066817400001426,-1.0,2.166678100000278,2.0329431666671853,4.203929199998886,4.277162766665772,24.272896,55.66464,-1.0,7.294976,87.257088,359.58784,358.37952,22.090000000000003,155.4177777777778,-1.0,3548.187777777778,88.98777777777778,30.617777777777775,169.0
2024-03-06 04:05:49,6.06023363334316,44.80369406666494,-1.0,1.2600341666673862,2.0329431666671853,4.203929199998886,5.283610000001697,24.272896,55.881728,-1.0,7.462912,87.257088,359.58784,358.54336,22.090000000000003,128.44444444444446,-1.0,5510.58777777778,69.44444444444449,30.617777777777775,192.28444444444455
2024-03-06 04:05:54,6.0602336333431595,44.80369406666493,-1.0,1.260034166667386,1.4439615999994735,5.887047033333677,5.283610000001697,24.272896,55.881728,-1.0,7.462912,87.257088,359.743488,358.54336,48.534444444444446,128.44444444444446,-1.0,5510.587777777778,69.44444444444446,189.52111111111114,192.28444444444446
2024-03-06 04:05:59,6.0602336333431595,44.80369406666493,-1.0,1.260034166667386,1.4439615999994735,5.887047033333677,5.283610000001697,24.272896,55.881728,-1.0,7.462912,87.257088,359.743488,358.54336,48.534444444444446,128.44444444444446,-1.0,5510.587777777778,69.44444444444446,189.52111111111114,192.28444444444446
2024-03-06 04:06:04,6.0602336333431595,44.80369406666493,-1.0,1.260034166667386,1.4439615999994735,5.887047033333677,5.283610000001697,24.272896,55.881728,-1.0,7.462912,87.257088,359.743488,358.54336,48.534444444444446,128.44444444444446,-1.0,5510.587777777778,69.44444444444446,189.52111111111114,192.28444444444446
2024-03-06 04:06:09,6.0602336333431595,44.80369406666493,-1.0,1.260034166667386,1.4439615999994735,5.887047033333677,5.283610000001697,24.272896,55.881728,-1.0,7.462912,87.257088,359.743488,358.54336,48.534444444444446,128.44444444444446,-1.0,5510.587777777778,69.44444444444446,189.52111111111114,192.28444444444446
2024-03-06 04:06:14,6.0602336333431595,44.80369406666493,-1.0,1.260034166667386,1.4439615999994735,5.887047033333677,5.283610000001697,24.272896,55.881728,-1.0,7.462912,87.257088,359.743488,358.54336,48.534444444444446,128.44444444444446,-1.0,5510.587777777778,69.44444444444446,189.52111111111114,192.28444444444446
2024-03-06 04:06:19,6.2372023333258175,44.68419743333622,-1.0,1.4052982666669325,1.4439615999994735,5.887047033333677,4.152300233333032,24.272896,55.783424,-1.0,7.766016,87.257088,359.743488,358.641664,48.534444444444446,267.8677777777778,-1.0,4655.787777777779,26.010000000000005,189.52111111111114,96.69444444444449
2024-03-06 04:06:24,6.237202333325817,44.684197433336216,-1.0,1.4052982666669322,2.5934879666673774,2.670805200000359,4.152300233333032,24.272896,55.783424,-1.0,7.766016,87.179264,359.784448,358.641664,6.587777777777779,267.8677777777778,-1.0,4655.787777777778,26.009999999999998,113.06777777777776,96.69444444444446
2024-03-06 04:06:29,6.237202333325817,44.684197433336216,-1.0,1.4052982666669322,2.5934879666673774,2.670805200000359,4.152300233333032,24.272896,55.783424,-1.0,7.766016,87.179264,359.784448,358.641664,6.587777777777779,267.8677777777778,-1.0,4655.787777777778,26.009999999999998,113.06777777777776,96.69444444444446
2024-03-06 04:06:34,6.237202333325817,44.684197433336216,-1.0,1.4052982666669322,2.5934879666673774,2.670805200000359,4.152300233333032,24.272896,55.783424,-1.0,7.766016,87.179264,359.784448,358.641664,6.587777777777779,267.8677777777778,-1.0,4655.787777777778,26.009999999999998,113.06777777777776,96.69444444444446
2024-03-06 04:06:39,6.237202333325817,44.684197433336216,-1.0,1.4052982666669322,2.5934879666673774,2.670805200000359,4.152300233333032,24.272896,55.783424,-1.0,7.766016,87.179264,359.784448,358.641664,6.587777777777779,267.8677777777778,-1.0,4655.787777777778,26.009999999999998,113.06777777777776,96.69444444444446
2024-03-06 04:06:44,6.237202333325817,44.684197433336216,-1.0,1.4052982666669322,2.5934879666673774,2.670805200000359,4.152300233333032,24.272896,55.783424,-1.0,7.766016,87.179264,359.784448,358.641664,6.587777777777779,267.8677777777778,-1.0,4655.787777777778,26.009999999999998,113.06777777777776,96.69444444444446
2024-03-06 04:06:49,5.758577966677574,38.73123783333389,-1.0,1.3983394333327703,2.5934879666673774,2.670805200000359,3.4405662999991664,24.272896,55.668736,-1.0,6.90176,87.179264,359.784448,358.731776,6.587777777777779,81.60111111111111,-1.0,2540.1600000000008,93.44444444444447,113.06777777777776,176.00444444444457
2024-03-06 04:06:54,5.758577966677573,38.731237833333886,-1.0,1.39833943333277,2.133010899999969,5.728761433332844,3.4405662999991664,24.272896,55.668736,-1.0,6.90176,87.18336,359.91552,358.731776,65.07111111111111,81.60111111111111,-1.0,2540.16,93.44444444444443,102.68444444444444,176.00444444444446
2024-03-06 04:06:59,5.758577966677573,38.731237833333886,-1.0,1.39833943333277,2.133010899999969,5.728761433332844,3.4405662999991664,24.272896,55.668736,-1.0,6.90176,87.18336,359.91552,358.731776,65.07111111111111,81.60111111111111,-1.0,2540.16,93.44444444444443,102.68444444444444,176.00444444444446
