timestamp,details-v1-b788479c5-r8cth_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-r8cth_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-r8cth_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 10:37:45,-1.0,3.56509336667538,26.60948873333003,1.7732380000000585,2.352496099999731,4.763736000000071,4.048664699999923,-1.0,17.125376,52.1216,11.005952,89.76384,156.11904,145.440768,-1.0,3162.1877777777777,103.3611111111111,99.33444444444444,28.801111111111105,100.0,229.01777777777775
2024-03-05 10:37:50,-1.0,3.56509336667538,26.60948873333003,1.7732380000000585,2.352496099999731,4.763736000000071,4.048664699999923,-1.0,17.125376,52.1216,11.005952,89.76384,156.11904,145.440768,-1.0,3162.1877777777777,103.3611111111111,99.33444444444444,28.801111111111105,100.0,229.01777777777775
2024-03-05 10:37:55,-1.0,3.56509336667538,26.60948873333003,1.7732380000000585,2.352496099999731,4.763736000000071,4.048664699999923,-1.0,17.125376,52.1216,11.005952,89.76384,156.11904,145.440768,-1.0,3162.1877777777777,103.3611111111111,99.33444444444444,28.801111111111105,100.0,229.01777777777775
2024-03-05 10:38:00,-1.0,3.56509336667538,26.60948873333003,0.8152599666666779,1.2756002666667619,4.475808766666016,4.048664699999923,-1.0,17.125376,52.1216,11.657216,89.76384,156.246016,145.440768,-1.0,3162.1877777777777,103.3611111111111,99.33444444444444,13.690000000000001,41.81777777777778,104.03999999999999
2024-03-05 10:38:05,-1.0,7.930891899998944,41.37335793333628,0.8152599666666779,1.2756002666667619,4.475808766666016,4.048664699999923,-1.0,17.129472,52.1216,11.657216,89.76384,156.246016,145.440768,-1.0,4316.489999999999,103.3611111111111,133.01777777777772,13.690000000000001,41.81777777777778,104.03999999999999
2024-03-05 10:38:10,-1.0,7.930891899998944,41.37335793333629,0.8152599666666779,1.2756002666667619,4.475808766666016,3.86732323333329,-1.0,17.129472,52.1216,11.657216,89.76384,156.246016,145.55136,-1.0,4316.490000000001,110.25,133.01777777777778,13.690000000000001,41.81777777777778,104.03999999999999
2024-03-05 10:38:15,-1.0,7.930891899998944,41.37335793333629,0.8152599666666779,1.2756002666667619,4.475808766666016,3.86732323333329,-1.0,17.129472,52.1216,11.657216,89.76384,156.246016,145.55136,-1.0,4316.490000000001,110.25,133.01777777777778,13.690000000000001,41.81777777777778,104.03999999999999
2024-03-05 10:38:20,-1.0,7.930891899998944,41.37335793333629,0.8152599666666779,1.2756002666667619,4.475808766666016,3.86732323333329,-1.0,17.129472,52.1216,11.657216,89.76384,156.246016,145.55136,-1.0,4316.490000000001,110.25,133.01777777777778,13.690000000000001,41.81777777777778,104.03999999999999
2024-03-05 10:38:25,-1.0,7.930891899998944,41.37335793333629,0.8152599666666779,1.2756002666667619,4.475808766666016,3.86732323333329,-1.0,17.129472,52.1216,11.657216,89.76384,156.246016,145.55136,-1.0,4316.490000000001,110.25,133.01777777777778,13.690000000000001,41.81777777777778,104.03999999999999
2024-03-05 10:38:30,-1.0,7.930891899998944,41.37335793333629,1.7695978333332363,2.5469380999998257,4.882319766666873,3.86732323333329,-1.0,17.129472,52.1216,11.177984,89.571328,156.299264,145.55136,-1.0,4316.490000000001,110.25,133.01777777777778,32.49,54.760000000000005,114.48999999999998
2024-03-05 10:38:35,-1.0,5.442454666657188,45.01931413333295,1.7695978333332363,2.5469380999998257,4.882319766666873,3.86732323333329,-1.0,17.14176,52.006912,11.177984,89.571328,156.299264,145.55136,-1.0,977.6044444444442,110.25,169.86777777777772,32.49,54.760000000000005,114.48999999999998
2024-03-05 10:38:40,-1.0,5.442454666657189,45.019314133332955,1.7695978333332363,2.5469380999998257,4.882319766666873,3.657218066666701,-1.0,17.14176,52.006912,11.177984,89.571328,156.299264,145.670144,-1.0,977.6044444444444,128.44444444444446,169.86777777777777,32.49,54.760000000000005,114.48999999999998
2024-03-05 10:38:45,-1.0,5.442454666657189,45.019314133332955,1.7695978333332363,2.5469380999998257,4.882319766666873,3.657218066666701,-1.0,17.14176,52.006912,11.177984,89.571328,156.299264,145.670144,-1.0,977.6044444444444,128.44444444444446,169.86777777777777,32.49,54.760000000000005,114.48999999999998
2024-03-05 10:38:50,-1.0,5.442454666657189,45.019314133332955,1.7695978333332363,2.5469380999998257,4.882319766666873,3.657218066666701,-1.0,17.14176,52.006912,11.177984,89.571328,156.299264,145.670144,-1.0,977.6044444444444,128.44444444444446,169.86777777777777,32.49,54.760000000000005,114.48999999999998
2024-03-05 10:38:55,-1.0,5.442454666657189,45.019314133332955,1.7695978333332363,2.5469380999998257,4.882319766666873,3.657218066666701,-1.0,17.14176,52.006912,11.177984,89.571328,156.299264,145.670144,-1.0,977.6044444444444,128.44444444444446,169.86777777777777,32.49,54.760000000000005,114.48999999999998
2024-03-05 10:39:00,-1.0,5.442454666657189,45.019314133332955,1.7391977666666965,2.3638807666666635,4.315144366666838,3.657218066666701,-1.0,17.14176,52.006912,11.4688,89.571328,156.50816,145.670144,-1.0,977.6044444444444,128.44444444444446,169.86777777777777,33.64,67.78777777777776,134.56
2024-03-05 10:39:05,-1.0,5.768721399999776,48.91549876666658,1.7391977666666965,2.3638807666666635,4.315144366666838,3.657218066666701,-1.0,17.174528,52.20352,11.4688,89.571328,156.50816,145.670144,-1.0,3445.6899999999996,128.44444444444446,41.81777777777777,33.64,67.78777777777776,134.56
2024-03-05 10:39:10,-1.0,5.768721399999777,48.91549876666659,1.7391977666666965,2.3638807666666635,4.315144366666838,4.423755666666788,-1.0,17.174528,52.20352,11.4688,89.571328,156.50816,145.862656,-1.0,3445.6900000000005,143.20111111111112,41.81777777777778,33.64,67.78777777777776,134.56
2024-03-05 10:39:15,-1.0,5.768721399999777,48.91549876666659,1.7391977666666965,2.3638807666666635,4.315144366666838,4.423755666666788,-1.0,17.174528,52.20352,11.4688,89.571328,156.50816,145.862656,-1.0,3445.6900000000005,143.20111111111112,41.81777777777778,33.64,67.78777777777776,134.56
2024-03-05 10:39:20,-1.0,5.768721399999777,48.91549876666659,1.7391977666666965,2.3638807666666635,4.315144366666838,4.423755666666788,-1.0,17.174528,52.20352,11.4688,89.571328,156.50816,145.862656,-1.0,3445.6900000000005,143.20111111111112,41.81777777777778,33.64,67.78777777777776,134.56
2024-03-05 10:39:25,-1.0,5.768721399999777,48.91549876666659,1.7391977666666965,2.3638807666666635,4.315144366666838,4.423755666666788,-1.0,17.174528,52.20352,11.4688,89.571328,156.50816,145.862656,-1.0,3445.6900000000005,143.20111111111112,41.81777777777778,33.64,67.78777777777776,134.56
2024-03-05 10:39:30,-1.0,5.768721399999777,48.91549876666659,1.9106307000000082,1.0526473333333304,5.902668066666669,4.423755666666788,-1.0,17.174528,52.20352,10.969088,89.571328,156.581888,145.862656,-1.0,3445.6900000000005,143.20111111111112,41.81777777777778,16.267777777777777,67.24,28.801111111111105
2024-03-05 10:39:35,-1.0,5.306354833343599,48.63799163333245,1.9106307000000082,1.0526473333333304,5.902668066666669,4.423755666666788,-1.0,17.174528,52.187136,10.969088,89.571328,156.581888,145.862656,-1.0,5913.609999999999,143.20111111111112,157.92111111111106,16.267777777777777,67.24,28.801111111111105
2024-03-05 10:39:40,-1.0,5.3063548333436,48.637991633332454,1.9106307000000082,1.0526473333333304,5.902668066666669,4.973044566666829,-1.0,17.174528,52.187136,10.969088,89.571328,156.581888,146.014208,-1.0,5913.610000000001,119.53777777777778,157.92111111111112,16.267777777777777,67.24,28.801111111111105
2024-03-05 10:39:45,-1.0,5.3063548333436,48.637991633332454,1.9106307000000082,1.0526473333333304,5.902668066666669,4.973044566666829,-1.0,17.174528,52.187136,10.969088,89.571328,156.581888,146.014208,-1.0,5913.610000000001,119.53777777777778,157.92111111111112,16.267777777777777,67.24,28.801111111111105
2024-03-05 10:39:50,-1.0,5.3063548333436,48.637991633332454,1.9106307000000082,1.0526473333333304,5.902668066666669,4.973044566666829,-1.0,17.174528,52.187136,10.969088,89.571328,156.581888,146.014208,-1.0,5913.610000000001,119.53777777777778,157.92111111111112,16.267777777777777,67.24,28.801111111111105
2024-03-05 10:39:55,-1.0,5.3063548333436,48.637991633332454,1.9106307000000082,1.0526473333333304,5.902668066666669,4.973044566666829,-1.0,17.174528,52.187136,10.969088,89.571328,156.581888,146.014208,-1.0,5913.610000000001,119.53777777777778,157.92111111111112,16.267777777777777,67.24,28.801111111111105
2024-03-05 10:40:00,-1.0,5.3063548333436,48.637991633332454,1.9299048000000596,2.7413214666670647,2.923213666666887,4.973044566666829,-1.0,17.174528,52.187136,11.505664,89.571328,156.762112,146.014208,-1.0,5913.610000000001,119.53777777777778,157.92111111111112,44.001111111111115,22.090000000000003,132.25
2024-03-05 10:40:05,-1.0,5.634777166657537,26.425637499998324,1.9299048000000596,2.7413214666670647,2.923213666666887,4.973044566666829,-1.0,17.154048,52.088832,11.505664,89.571328,156.762112,146.014208,-1.0,3356.27111111111,119.53777777777778,148.83999999999995,44.001111111111115,22.090000000000003,132.25
2024-03-05 10:40:10,-1.0,5.634777166657538,26.425637499998327,1.9299048000000596,2.7413214666670647,2.923213666666887,4.30891246666647,-1.0,17.154048,52.088832,11.505664,89.571328,156.762112,146.1248,-1.0,3356.2711111111107,45.78777777777778,148.83999999999997,44.001111111111115,22.090000000000003,132.25
2024-03-05 10:40:15,-1.0,5.634777166657538,26.425637499998327,1.9299048000000596,2.7413214666670647,2.923213666666887,4.30891246666647,-1.0,17.154048,52.088832,11.505664,89.571328,156.762112,146.1248,-1.0,3356.2711111111107,45.78777777777778,148.83999999999997,44.001111111111115,22.090000000000003,132.25
2024-03-05 10:40:20,-1.0,5.634777166657538,26.425637499998327,1.9299048000000596,2.7413214666670647,2.923213666666887,4.30891246666647,-1.0,17.154048,52.088832,11.505664,89.571328,156.762112,146.1248,-1.0,3356.2711111111107,45.78777777777778,148.83999999999997,44.001111111111115,22.090000000000003,132.25
2024-03-05 10:40:25,-1.0,5.634777166657538,26.425637499998327,1.9299048000000596,2.7413214666670647,2.923213666666887,4.30891246666647,-1.0,17.154048,52.088832,11.505664,89.571328,156.762112,146.1248,-1.0,3356.2711111111107,45.78777777777778,148.83999999999997,44.001111111111115,22.090000000000003,132.25
2024-03-05 10:40:30,-1.0,5.634777166657538,26.425637499998327,1.5335551999999808,2.2162787333328993,5.914357166666188,4.30891246666647,-1.0,17.154048,52.088832,11.710464,89.571328,157.016064,146.1248,-1.0,3356.2711111111107,45.78777777777778,148.83999999999997,40.53444444444444,64.0,167.2711111111111
2024-03-05 10:40:35,-1.0,4.957761400009985,44.17173746666851,1.5335551999999808,2.2162787333328993,5.914357166666188,4.30891246666647,-1.0,17.14176,52.088832,11.710464,89.571328,157.016064,146.1248,-1.0,3211.11111111111,45.78777777777778,320.4099999999998,40.53444444444444,64.0,167.2711111111111
2024-03-05 10:40:40,-1.0,4.957761400009986,44.17173746666852,1.5335551999999808,2.2162787333328993,5.914357166666188,3.5704645666664683,-1.0,17.14176,52.088832,11.710464,89.571328,157.016064,146.169856,-1.0,3211.111111111111,251.75111111111113,320.40999999999997,40.53444444444444,64.0,167.2711111111111
2024-03-05 10:40:45,-1.0,4.957761400009986,44.17173746666852,1.5335551999999808,2.2162787333328993,5.914357166666188,3.5704645666664683,-1.0,17.14176,52.088832,11.710464,89.571328,157.016064,146.169856,-1.0,3211.111111111111,251.75111111111113,320.40999999999997,40.53444444444444,64.0,167.2711111111111
2024-03-05 10:40:50,-1.0,4.957761400009986,44.17173746666852,1.5335551999999808,2.2162787333328993,5.914357166666188,3.5704645666664683,-1.0,17.14176,52.088832,11.710464,89.571328,157.016064,146.169856,-1.0,3211.111111111111,251.75111111111113,320.40999999999997,40.53444444444444,64.0,167.2711111111111
2024-03-05 10:40:55,-1.0,4.957761400009986,44.17173746666852,1.5335551999999808,2.2162787333328993,5.914357166666188,3.5704645666664683,-1.0,17.14176,52.088832,11.710464,89.571328,157.016064,146.169856,-1.0,3211.111111111111,251.75111111111113,320.40999999999997,40.53444444444444,64.0,167.2711111111111
2024-03-05 10:41:00,-1.0,4.957761400009986,44.17173746666852,1.8004556666666596,2.021005366666865,4.665668733333443,3.5704645666664683,-1.0,17.14176,52.088832,11.14112,89.571328,157.159424,146.169856,-1.0,3211.111111111111,251.75111111111113,320.40999999999997,36.401111111111106,95.3877777777778,209.28444444444446
2024-03-05 10:41:05,-1.0,6.36479856666483,54.309422133333854,1.8004556666666596,2.021005366666865,4.665668733333443,3.5704645666664683,-1.0,17.14176,52.224,11.14112,89.571328,157.159424,146.169856,-1.0,922.1344444444443,251.75111111111113,108.15999999999997,36.401111111111106,95.3877777777778,209.28444444444446
2024-03-05 10:41:10,-1.0,6.364798566664831,54.30942213333386,1.8004556666666596,2.021005366666865,4.665668733333443,3.314924900000449,-1.0,17.14176,52.224,11.14112,89.571328,157.159424,146.313216,-1.0,922.1344444444445,32.87111111111111,108.16000000000001,36.401111111111106,95.3877777777778,209.28444444444446
2024-03-05 10:41:15,-1.0,6.364798566664831,54.30942213333386,1.8004556666666596,2.021005366666865,4.665668733333443,3.314924900000449,-1.0,17.14176,52.224,11.14112,89.571328,157.159424,146.313216,-1.0,922.1344444444445,32.87111111111111,108.16000000000001,36.401111111111106,95.3877777777778,209.28444444444446
2024-03-05 10:41:20,-1.0,6.364798566664831,54.30942213333386,1.8004556666666596,2.021005366666865,4.665668733333443,3.314924900000449,-1.0,17.14176,52.224,11.14112,89.571328,157.159424,146.313216,-1.0,922.1344444444445,32.87111111111111,108.16000000000001,36.401111111111106,95.3877777777778,209.28444444444446
2024-03-05 10:41:25,-1.0,6.364798566664831,54.30942213333386,1.8004556666666596,2.021005366666865,4.665668733333443,3.314924900000449,-1.0,17.14176,52.224,11.14112,89.571328,157.159424,146.313216,-1.0,922.1344444444445,32.87111111111111,108.16000000000001,36.401111111111106,95.3877777777778,209.28444444444446
2024-03-05 10:41:30,-1.0,6.364798566664831,54.30942213333386,1.3422065333332491,2.5347284999999906,4.824245599999699,3.314924900000449,-1.0,17.14176,52.224,11.247616,89.014272,157.237248,146.313216,-1.0,922.1344444444445,32.87111111111111,108.16000000000001,10.671111111111111,44.89,133.78777777777776
2024-03-05 10:41:35,-1.0,318.15574136665714,48.08384640000061,1.3422065333332491,2.5347284999999906,4.824245599999699,3.314924900000449,-1.0,18.325504,52.109312,11.247616,89.014272,157.237248,146.313216,-1.0,3402.7777777777774,32.87111111111111,110.24999999999996,10.671111111111111,44.89,133.78777777777776
2024-03-05 10:41:40,-1.0,318.1557413666572,48.08384640000062,1.3422065333332491,2.5347284999999906,4.824245599999699,5.729131866666629,-1.0,18.325504,52.109312,11.247616,89.014272,157.237248,146.481152,-1.0,3402.777777777778,149.65444444444444,110.25,10.671111111111111,44.89,133.78777777777776
2024-03-05 10:41:45,-1.0,318.1557413666572,48.08384640000062,1.3422065333332491,2.5347284999999906,4.824245599999699,5.729131866666629,-1.0,18.325504,52.109312,11.247616,89.014272,157.237248,146.481152,-1.0,3402.777777777778,149.65444444444444,110.25,10.671111111111111,44.89,133.78777777777776
2024-03-05 10:41:50,-1.0,318.1557413666572,48.08384640000062,1.3422065333332491,2.5347284999999906,4.824245599999699,5.729131866666629,-1.0,18.325504,52.109312,11.247616,89.014272,157.237248,146.481152,-1.0,3402.777777777778,149.65444444444444,110.25,10.671111111111111,44.89,133.78777777777776
2024-03-05 10:41:55,-1.0,318.1557413666572,48.08384640000062,1.3422065333332491,2.5347284999999906,4.824245599999699,5.729131866666629,-1.0,18.325504,52.109312,11.247616,89.014272,157.237248,146.481152,-1.0,3402.777777777778,149.65444444444444,110.25,10.671111111111111,44.89,133.78777777777776
2024-03-05 10:42:00,-1.0,318.1557413666572,48.08384640000062,1.3933855666666755,1.8673769666667301,4.747005433334077,5.729131866666629,-1.0,18.325504,52.109312,11.370496,88.641536,157.343744,146.481152,-1.0,3402.777777777778,149.65444444444444,110.25,26.009999999999998,32.111111111111114,82.20444444444443
