timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-5lhjv_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-5lhjv_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-prbfv_network,reviews-v1-7b76c4f45d-phxww_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,productpage-v1-7fb564989f-5lhjv_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-11 05:23:55,9.383297496427762,68.08965156666696,-1.0,1.7929814314750083,1.7534940333338986,4.668114433333888,10.162843533333898,25.214976,56.082432,-1.0,15.282176,82.456576,226.091008,226.930688,144.8011111111111,36.0,59.8164071277059,120.26777777777778,1705.6899999999998,-1.0,31.74079228549361
2024-03-11 05:24:00,9.383297496427762,68.08965156666696,-1.0,1.7929814314750083,1.7534940333338986,4.668114433333888,10.162843533333898,25.214976,56.082432,-1.0,15.282176,82.456576,226.091008,226.930688,144.8011111111111,36.0,59.8164071277059,120.26777777777778,1705.6899999999998,-1.0,31.74079228549361
2024-03-11 05:24:05,9.383297496427762,68.08965156666696,-1.0,1.7929814314750083,1.7534940333338986,4.668114433333888,10.162843533333898,25.214976,56.082432,-1.0,15.282176,82.456576,226.091008,226.930688,144.8011111111111,36.0,59.8164071277059,120.26777777777778,1705.6899999999998,-1.0,31.74079228549361
2024-03-11 05:24:10,9.383297496427762,68.08965156666696,-1.0,1.7929814314750083,1.7534940333338986,4.668114433333888,10.162843533333898,25.214976,56.082432,-1.0,15.282176,82.456576,226.091008,226.930688,144.8011111111111,36.0,59.8164071277059,120.26777777777778,1705.6899999999998,-1.0,31.74079228549361
2024-03-11 05:24:15,9.383297496427762,68.08965156666696,-1.0,1.7929814314750083,1.7534940333338986,4.668114433333888,10.162843533333898,25.214976,56.082432,-1.0,15.282176,82.456576,226.091008,226.930688,144.8011111111111,36.0,59.8164071277059,120.26777777777778,1705.6899999999998,-1.0,31.74079228549361
2024-03-11 05:24:20,8.845528764763568,68.08965156666696,-1.0,1.0368516765553886,1.7534940333338986,4.668114433333888,10.162843533333898,25.23136,56.082432,-1.0,15.147008,82.456576,226.091008,226.930688,144.8011111111111,36.0,148.008042714269,120.26777777777778,1705.6899999999998,-1.0,85.2430783218101
2024-03-11 05:24:25,8.845528764763568,59.278618833332075,-1.0,1.0368516765553886,1.4088187666667786,5.802572266666554,4.017765266667084,25.23136,56.426496,-1.0,15.147008,82.456576,226.091008,226.934784,157.08444444444444,33.64,148.008042714269,140.0277777777778,7488.017777777777,-1.0,85.2430783218101
2024-03-11 05:24:30,8.845528764763568,59.278618833332075,-1.0,1.0368516765553886,1.4088187666667786,5.802572266666554,4.017765266667084,25.23136,56.426496,-1.0,15.147008,82.456576,226.091008,226.934784,157.08444444444444,33.64,148.008042714269,140.0277777777778,7488.017777777777,-1.0,85.2430783218101
2024-03-11 05:24:35,8.845528764763568,59.278618833332075,-1.0,1.0368516765553886,1.4088187666667786,5.802572266666554,4.017765266667084,25.23136,56.426496,-1.0,15.147008,82.456576,226.091008,226.934784,157.08444444444444,33.64,148.008042714269,140.0277777777778,7488.017777777777,-1.0,85.2430783218101
2024-03-11 05:24:40,8.845528764763568,59.278618833332075,-1.0,1.0368516765553886,1.4088187666667786,5.802572266666554,4.017765266667084,25.23136,56.426496,-1.0,15.147008,82.456576,226.091008,226.934784,157.08444444444444,33.64,148.008042714269,140.0277777777778,7488.017777777777,-1.0,85.2430783218101
2024-03-11 05:24:45,8.845528764763568,59.278618833332075,-1.0,1.0368516765553886,1.4088187666667786,5.802572266666554,4.017765266667084,25.23136,56.426496,-1.0,15.147008,82.456576,226.091008,226.934784,157.08444444444444,33.64,148.008042714269,140.0277777777778,7488.017777777777,-1.0,85.2430783218101
2024-03-11 05:24:50,8.71732492163661,59.278618833332075,-1.0,2.267727815189357,1.4088187666667786,5.802572266666554,4.017765266667084,25.23136,56.426496,-1.0,14.880768,82.456576,226.091008,226.934784,157.08444444444444,33.64,140.83655535921878,140.0277777777778,7488.017777777777,-1.0,72.82748778580483
2024-03-11 05:24:55,8.71732492163661,86.75176066666761,-1.0,2.267727815189357,2.0149105333331363,3.1063956999995903,6.531096333333153,25.23136,56.19712,-1.0,14.880768,82.456576,226.091008,226.922496,144.8011111111111,14.44,140.83655535921878,100.0,5045.734444444444,-1.0,72.82748778580483
2024-03-11 05:25:00,8.71732492163661,86.75176066666761,-1.0,2.267727815189357,2.0149105333331363,3.1063956999995903,6.531096333333153,25.23136,56.19712,-1.0,14.880768,82.456576,226.091008,226.922496,144.8011111111111,14.44,140.83655535921878,100.0,5045.734444444444,-1.0,72.82748778580483
2024-03-11 05:25:05,8.71732492163661,86.75176066666761,-1.0,2.267727815189357,2.0149105333331363,3.1063956999995903,6.531096333333153,25.23136,56.19712,-1.0,14.880768,82.456576,226.091008,226.922496,144.8011111111111,14.44,140.83655535921878,100.0,5045.734444444444,-1.0,72.82748778580483
2024-03-11 05:25:10,8.71732492163661,86.75176066666761,-1.0,2.267727815189357,2.0149105333331363,3.1063956999995903,6.531096333333153,25.23136,56.19712,-1.0,14.880768,82.456576,226.091008,226.922496,144.8011111111111,14.44,140.83655535921878,100.0,5045.734444444444,-1.0,72.82748778580483
2024-03-11 05:25:15,8.71732492163661,86.75176066666761,-1.0,2.267727815189357,2.0149105333331363,3.1063956999995903,6.531096333333153,25.23136,56.19712,-1.0,14.880768,82.456576,226.091008,226.922496,144.8011111111111,14.44,140.83655535921878,100.0,5045.734444444444,-1.0,72.82748778580483
2024-03-11 05:25:20,7.7105115333324665,86.75176066666761,-1.0,2.144328966664944,2.0149105333331363,3.1063956999995903,6.531096333333153,25.23136,56.19712,-1.0,15.446016,82.456576,226.091008,226.922496,144.8011111111111,14.44,215.1111111111112,100.0,5045.734444444444,-1.0,126.93777777777784
2024-03-11 05:25:25,7.710511533332465,67.02557823333184,-1.0,2.1443289666649434,2.06791849999964,6.052122666667022,3.3403814333325954,25.23136,55.967744,-1.0,15.446016,82.456576,226.107392,226.922496,237.16000000000003,31.73444444444445,215.1111111111111,196.93444444444444,4440.001111111112,-1.0,126.9377777777778
2024-03-11 05:25:30,7.710511533332465,67.02557823333184,-1.0,2.1443289666649434,2.06791849999964,6.052122666667022,3.3403814333325954,25.23136,55.967744,-1.0,15.446016,82.456576,226.107392,226.922496,237.16000000000003,31.73444444444445,215.1111111111111,196.93444444444444,4440.001111111112,-1.0,126.9377777777778
2024-03-11 05:25:35,7.710511533332465,67.02557823333184,-1.0,2.1443289666649434,2.06791849999964,6.052122666667022,3.3403814333325954,25.23136,55.967744,-1.0,15.446016,82.456576,226.107392,226.922496,237.16000000000003,31.73444444444445,215.1111111111111,196.93444444444444,4440.001111111112,-1.0,126.9377777777778
2024-03-11 05:25:40,7.710511533332465,67.02557823333184,-1.0,2.1443289666649434,2.06791849999964,6.052122666667022,3.3403814333325954,25.23136,55.967744,-1.0,15.446016,82.456576,226.107392,226.922496,237.16000000000003,31.73444444444445,215.1111111111111,196.93444444444444,4440.001111111112,-1.0,126.9377777777778
2024-03-11 05:25:45,7.710511533332465,67.02557823333184,-1.0,2.1443289666649434,2.06791849999964,6.052122666667022,3.3403814333325954,25.23136,55.967744,-1.0,15.446016,82.456576,226.107392,226.922496,237.16000000000003,31.73444444444445,215.1111111111111,196.93444444444444,4440.001111111112,-1.0,126.9377777777778
2024-03-11 05:25:50,6.745371566679147,67.02557823333184,-1.0,1.5648787666653643,2.06791849999964,6.052122666667022,3.3403814333325954,25.23136,55.967744,-1.0,15.64672,82.456576,226.107392,226.922496,237.16000000000003,31.73444444444445,227.00444444444454,196.93444444444444,4440.001111111112,-1.0,119.53777777777782
2024-03-11 05:25:55,6.745371566679145,37.08344513333183,-1.0,1.5648787666653639,1.1345802000003384,4.92153300000003,8.041026133334602,25.23136,56.098816,-1.0,15.64672,82.456576,226.107392,226.922496,146.41,66.69444444444443,227.00444444444443,170.73777777777778,2916.0,-1.0,119.53777777777778
2024-03-11 05:26:00,6.745371566679145,37.08344513333183,-1.0,1.5648787666653639,1.1345802000003384,4.92153300000003,8.041026133334602,25.23136,56.098816,-1.0,15.64672,82.456576,226.107392,226.922496,146.41,66.69444444444443,227.00444444444443,170.73777777777778,2916.0,-1.0,119.53777777777778
2024-03-11 05:26:05,6.745371566679145,37.08344513333183,-1.0,1.5648787666653639,1.1345802000003384,4.92153300000003,8.041026133334602,25.23136,56.098816,-1.0,15.64672,82.456576,226.107392,226.922496,146.41,66.69444444444443,227.00444444444443,170.73777777777778,2916.0,-1.0,119.53777777777778
2024-03-11 05:26:10,6.745371566679145,37.08344513333183,-1.0,1.5648787666653639,1.1345802000003384,4.92153300000003,8.041026133334602,25.23136,56.098816,-1.0,15.64672,82.456576,226.107392,226.922496,146.41,66.69444444444443,227.00444444444443,170.73777777777778,2916.0,-1.0,119.53777777777778
2024-03-11 05:26:15,6.745371566679145,37.08344513333183,-1.0,1.5648787666653639,1.1345802000003384,4.92153300000003,8.041026133334602,25.23136,56.098816,-1.0,15.64672,82.456576,226.107392,226.922496,146.41,66.69444444444443,227.00444444444443,170.73777777777778,2916.0,-1.0,119.53777777777778
2024-03-11 05:26:20,7.548319768009446,37.08344513333183,-1.0,1.105436123055273,1.1345802000003384,4.92153300000003,8.041026133334602,25.214976,56.098816,-1.0,15.58528,82.456576,226.107392,226.922496,146.41,66.69444444444443,218.01084009631685,170.73777777777778,2916.0,-1.0,57.24299527295992
2024-03-11 05:26:25,7.548319768009445,78.17331856667047,-1.0,1.1054361230552727,1.8802980666663416,4.508988066665627,2.1433638666659744,25.214976,56.082432,-1.0,15.58528,82.456576,226.115584,226.922496,135.33444444444444,29.884444444444444,218.0108400963168,78.02777777777779,3061.777777777778,-1.0,57.2429952729599
2024-03-11 05:26:30,7.548319768009445,78.17331856667047,-1.0,1.1054361230552727,1.8802980666663416,4.508988066665627,2.1433638666659744,25.214976,56.082432,-1.0,15.58528,82.456576,226.115584,226.922496,135.33444444444444,29.884444444444444,218.0108400963168,78.02777777777779,3061.777777777778,-1.0,57.2429952729599
2024-03-11 05:26:35,7.548319768009445,78.17331856667047,-1.0,1.1054361230552727,1.8802980666663416,4.508988066665627,2.1433638666659744,25.214976,56.082432,-1.0,15.58528,82.456576,226.115584,226.922496,135.33444444444444,29.884444444444444,218.0108400963168,78.02777777777779,3061.777777777778,-1.0,57.2429952729599
2024-03-11 05:26:40,7.548319768009445,78.17331856667047,-1.0,1.1054361230552727,1.8802980666663416,4.508988066665627,2.1433638666659744,25.214976,56.082432,-1.0,15.58528,82.456576,226.115584,226.922496,135.33444444444444,29.884444444444444,218.0108400963168,78.02777777777779,3061.777777777778,-1.0,57.2429952729599
2024-03-11 05:26:45,7.548319768009445,78.17331856667047,-1.0,1.1054361230552727,1.8802980666663416,4.508988066665627,2.1433638666659744,25.214976,56.082432,-1.0,15.58528,82.456576,226.115584,226.922496,135.33444444444444,29.884444444444444,218.0108400963168,78.02777777777779,3061.777777777778,-1.0,57.2429952729599
2024-03-11 05:26:50,9.030897623107426,78.17331856667047,-1.0,2.851369936993325,1.8802980666663416,4.508988066665627,2.1433638666659744,25.214976,56.082432,-1.0,15.654912,82.456576,226.115584,226.922496,135.33444444444444,29.884444444444444,59.30185977893721,78.02777777777779,3061.777777777778,-1.0,92.81967411773796
2024-03-11 05:26:55,9.030897623107425,76.33743946666225,-1.0,2.8513699369933247,2.322950300000078,4.311995333334077,7.214804199999965,25.214976,56.213504,-1.0,15.654912,82.456576,226.115584,226.922496,114.48999999999998,32.49,59.30185977893718,226.0011111111111,4524.804444444444,-1.0,92.81967411773793
2024-03-11 05:27:00,9.030897623107425,76.33743946666225,-1.0,2.8513699369933247,2.322950300000078,4.311995333334077,7.214804199999965,25.214976,56.213504,-1.0,15.654912,82.456576,226.115584,226.922496,114.48999999999998,32.49,59.30185977893718,226.0011111111111,4524.804444444444,-1.0,92.81967411773793
2024-03-11 05:27:05,9.030897623107425,76.33743946666225,-1.0,2.8513699369933247,2.322950300000078,4.311995333334077,7.214804199999965,25.214976,56.213504,-1.0,15.654912,82.456576,226.115584,226.922496,114.48999999999998,32.49,59.30185977893718,226.0011111111111,4524.804444444444,-1.0,92.81967411773793
2024-03-11 05:27:10,9.030897623107425,76.33743946666225,-1.0,2.8513699369933247,2.322950300000078,4.311995333334077,7.214804199999965,25.214976,56.213504,-1.0,15.654912,82.456576,226.115584,226.922496,114.48999999999998,32.49,59.30185977893718,226.0011111111111,4524.804444444444,-1.0,92.81967411773793
2024-03-11 05:27:15,9.030897623107425,76.33743946666225,-1.0,2.8513699369933247,2.322950300000078,4.311995333334077,7.214804199999965,25.214976,56.213504,-1.0,15.654912,82.456576,226.115584,226.922496,114.48999999999998,32.49,59.30185977893718,226.0011111111111,4524.804444444444,-1.0,92.81967411773793
2024-03-11 05:27:20,7.817217333346588,76.33743946666225,-1.0,1.7679261666671668,2.322950300000078,4.311995333334077,7.214804199999965,25.214976,56.213504,-1.0,14.983168,82.456576,226.115584,226.922496,114.48999999999998,32.49,268.9600000000001,226.0011111111111,4524.804444444444,-1.0,127.69000000000005
2024-03-11 05:27:25,7.817217333346586,53.32511830000233,-1.0,1.7679261666671664,1.9009737333334442,5.776547299999871,4.428113733333324,25.214976,56.19712,-1.0,14.983168,82.456576,226.136064,226.922496,250.69444444444446,49.0,268.96,208.32111111111112,4839.52111111111,-1.0,127.69000000000001
2024-03-11 05:27:30,7.817217333346586,53.32511830000233,-1.0,1.7679261666671664,1.9009737333334442,5.776547299999871,4.428113733333324,25.214976,56.19712,-1.0,14.983168,82.456576,226.136064,226.922496,250.69444444444446,49.0,268.96,208.32111111111112,4839.52111111111,-1.0,127.69000000000001
2024-03-11 05:27:35,7.817217333346586,53.32511830000233,-1.0,1.7679261666671664,1.9009737333334442,5.776547299999871,4.428113733333324,25.214976,56.19712,-1.0,14.983168,82.456576,226.136064,226.922496,250.69444444444446,49.0,268.96,208.32111111111112,4839.52111111111,-1.0,127.69000000000001
2024-03-11 05:27:40,7.817217333346586,53.32511830000233,-1.0,1.7679261666671664,1.9009737333334442,5.776547299999871,4.428113733333324,25.214976,56.19712,-1.0,14.983168,82.456576,226.136064,226.922496,250.69444444444446,49.0,268.96,208.32111111111112,4839.52111111111,-1.0,127.69000000000001
2024-03-11 05:27:45,7.817217333346586,53.32511830000233,-1.0,1.7679261666671664,1.9009737333334442,5.776547299999871,4.428113733333324,25.214976,56.19712,-1.0,14.983168,82.456576,226.136064,226.922496,250.69444444444446,49.0,268.96,208.32111111111112,4839.52111111111,-1.0,127.69000000000001
2024-03-11 05:27:50,7.8867250333132715,53.32511830000233,-1.0,1.1343383000015217,1.9009737333334442,5.776547299999871,4.428113733333324,25.214976,56.19712,-1.0,14.860288,82.456576,226.136064,226.922496,250.69444444444446,49.0,139.24000000000007,208.32111111111112,4839.52111111111,-1.0,75.11111111111113
2024-03-11 05:27:55,7.88672503331327,72.50851483333159,-1.0,1.1343383000015215,1.182204466666311,5.9340011666658175,5.4725107000005355,25.214976,56.19712,-1.0,14.860288,82.456576,226.185216,226.922496,273.35111111111115,15.47111111111111,139.24,140.8177777777778,5358.240000000001,-1.0,75.1111111111111
2024-03-11 05:28:00,7.88672503331327,72.50851483333159,-1.0,1.1343383000015215,1.182204466666311,5.9340011666658175,5.4725107000005355,25.214976,56.19712,-1.0,14.860288,82.456576,226.185216,226.922496,273.35111111111115,15.47111111111111,139.24,140.8177777777778,5358.240000000001,-1.0,75.1111111111111
2024-03-11 05:28:05,7.88672503331327,72.50851483333159,-1.0,1.1343383000015215,1.182204466666311,5.9340011666658175,5.4725107000005355,25.214976,56.19712,-1.0,14.860288,82.456576,226.185216,226.922496,273.35111111111115,15.47111111111111,139.24,140.8177777777778,5358.240000000001,-1.0,75.1111111111111
2024-03-11 05:28:10,7.88672503331327,72.50851483333159,-1.0,1.1343383000015215,1.182204466666311,5.9340011666658175,5.4725107000005355,25.214976,56.19712,-1.0,14.860288,82.456576,226.185216,226.922496,273.35111111111115,15.47111111111111,139.24,140.8177777777778,5358.240000000001,-1.0,75.1111111111111
2024-03-11 05:28:15,7.88672503331327,72.50851483333159,-1.0,1.1343383000015215,1.182204466666311,5.9340011666658175,5.4725107000005355,25.214976,56.19712,-1.0,14.860288,82.456576,226.185216,226.922496,273.35111111111115,15.47111111111111,139.24,140.8177777777778,5358.240000000001,-1.0,75.1111111111111
2024-03-11 05:28:20,7.8347776666608615,72.50851483333159,-1.0,2.544901033331826,1.182204466666311,5.9340011666658175,5.4725107000005355,25.23136,56.19712,-1.0,14.802944,82.456576,226.185216,226.922496,273.35111111111115,15.47111111111111,326.40444444444455,140.8177777777778,5358.240000000001,-1.0,94.73777777777784
2024-03-11 05:28:25,7.83477766666086,43.3588168666726,-1.0,2.5449010333318256,2.6240715666669225,5.395374033334595,3.79966773333346,25.23136,56.19712,-1.0,14.802944,82.456576,226.205696,226.922496,218.05444444444447,29.884444444444444,326.40444444444444,92.16,2855.1211111111106,-1.0,94.73777777777777
2024-03-11 05:28:30,7.83477766666086,43.3588168666726,-1.0,2.5449010333318256,2.6240715666669225,5.395374033334595,3.79966773333346,25.23136,56.19712,-1.0,14.802944,82.456576,226.205696,226.922496,218.05444444444447,29.884444444444444,326.40444444444444,92.16,2855.1211111111106,-1.0,94.73777777777777
2024-03-11 05:28:35,7.83477766666086,43.3588168666726,-1.0,2.5449010333318256,2.6240715666669225,5.395374033334595,3.79966773333346,25.23136,56.19712,-1.0,14.802944,82.456576,226.205696,226.922496,218.05444444444447,29.884444444444444,326.40444444444444,92.16,2855.1211111111106,-1.0,94.73777777777777
2024-03-11 05:28:40,7.83477766666086,43.3588168666726,-1.0,2.5449010333318256,2.6240715666669225,5.395374033334595,3.79966773333346,25.23136,56.19712,-1.0,14.802944,82.456576,226.205696,226.922496,218.05444444444447,29.884444444444444,326.40444444444444,92.16,2855.1211111111106,-1.0,94.73777777777777
2024-03-11 05:28:45,7.83477766666086,43.3588168666726,-1.0,2.5449010333318256,2.6240715666669225,5.395374033334595,3.79966773333346,25.23136,56.19712,-1.0,14.802944,82.456576,226.205696,226.922496,218.05444444444447,29.884444444444444,326.40444444444444,92.16,2855.1211111111106,-1.0,94.73777777777777
2024-03-11 05:28:50,7.824621266687853,43.3588168666726,-1.0,1.8202659666674972,2.6240715666669225,5.395374033334595,3.79966773333346,25.214976,56.19712,-1.0,15.192064,82.456576,226.205696,226.922496,218.05444444444447,29.884444444444444,110.25000000000004,92.16,2855.1211111111106,-1.0,25.00000000000001
2024-03-11 05:28:55,7.824621266687851,79.44773489999382,-1.0,1.8202659666674967,0.8607758000001317,5.545755566665396,6.484781966666257,25.214976,56.180736,-1.0,15.192064,82.456576,226.22208,226.922496,76.85444444444445,47.151111111111106,110.25,118.08444444444446,5451.36111111111,-1.0,25.0
2024-03-11 05:29:00,7.824621266687851,79.44773489999382,-1.0,1.8202659666674967,0.8607758000001317,5.545755566665396,6.484781966666257,25.214976,56.180736,-1.0,15.192064,82.456576,226.22208,226.922496,76.85444444444445,47.151111111111106,110.25,118.08444444444446,5451.36111111111,-1.0,25.0
2024-03-11 05:29:05,7.824621266687851,79.44773489999382,-1.0,1.8202659666674967,0.8607758000001317,5.545755566665396,6.484781966666257,25.214976,56.180736,-1.0,15.192064,82.456576,226.22208,226.922496,76.85444444444445,47.151111111111106,110.25,118.08444444444446,5451.36111111111,-1.0,25.0
2024-03-11 05:29:10,7.824621266687851,79.44773489999382,-1.0,1.8202659666674967,0.8607758000001317,5.545755566665396,6.484781966666257,25.214976,56.180736,-1.0,15.192064,82.456576,226.22208,226.922496,76.85444444444445,47.151111111111106,110.25,118.08444444444446,5451.36111111111,-1.0,25.0
2024-03-11 05:29:15,7.824621266687851,79.44773489999382,-1.0,1.8202659666674967,0.8607758000001317,5.545755566665396,6.484781966666257,25.214976,56.180736,-1.0,15.192064,82.456576,226.22208,226.922496,76.85444444444445,47.151111111111106,110.25,118.08444444444446,5451.36111111111,-1.0,25.0
2024-03-11 05:29:20,8.614505266662796,79.44773489999382,-1.0,0.8601765666677846,0.8607758000001317,5.545755566665396,6.484781966666257,25.23136,56.180736,-1.0,14.942208,82.456576,226.22208,226.922496,76.85444444444445,47.151111111111106,104.72111111111117,118.08444444444446,5451.36111111111,-1.0,145.60444444444448
2024-03-11 05:29:25,8.614505266662794,54.55298133333599,-1.0,0.8601765666677844,1.785703999999555,6.267756033334611,2.0086656666668055,25.23136,56.066048,-1.0,14.942208,82.456576,226.238464,226.922496,148.02777777777777,41.38777777777778,104.7211111111111,231.04,6094.4044444444435,-1.0,145.60444444444443
2024-03-11 05:29:30,8.614505266662794,54.55298133333599,-1.0,0.8601765666677844,1.785703999999555,6.267756033334611,2.0086656666668055,25.23136,56.066048,-1.0,14.942208,82.456576,226.238464,226.922496,148.02777777777777,41.38777777777778,104.7211111111111,231.04,6094.4044444444435,-1.0,145.60444444444443
2024-03-11 05:29:35,8.614505266662794,54.55298133333599,-1.0,0.8601765666677844,1.785703999999555,6.267756033334611,2.0086656666668055,25.23136,56.066048,-1.0,14.942208,82.456576,226.238464,226.922496,148.02777777777777,41.38777777777778,104.7211111111111,231.04,6094.4044444444435,-1.0,145.60444444444443
2024-03-11 05:29:40,8.614505266662794,54.55298133333599,-1.0,0.8601765666677844,1.785703999999555,6.267756033334611,2.0086656666668055,25.23136,56.066048,-1.0,14.942208,82.456576,226.238464,226.922496,148.02777777777777,41.38777777777778,104.7211111111111,231.04,6094.4044444444435,-1.0,145.60444444444443
2024-03-11 05:29:45,8.614505266662794,54.55298133333599,-1.0,0.8601765666677844,1.785703999999555,6.267756033334611,2.0086656666668055,25.23136,56.066048,-1.0,14.942208,82.456576,226.238464,226.922496,148.02777777777777,41.38777777777778,104.7211111111111,231.04,6094.4044444444435,-1.0,145.60444444444443
2024-03-11 05:29:50,5.059857566660261,54.55298133333599,-1.0,1.9687100666639412,1.785703999999555,6.267756033334611,2.0086656666668055,25.214976,56.066048,-1.0,15.323136,82.456576,226.238464,226.922496,148.02777777777777,41.38777777777778,291.2711111111112,231.04,6094.4044444444435,-1.0,88.36000000000004
2024-03-11 05:29:55,5.05985756666026,85.09745400000004,-1.0,1.9687100666639408,2.1047865000004626,3.895341666666733,7.883848566666528,25.214976,56.082432,-1.0,15.323136,82.460672,226.24256,226.922496,200.69444444444443,28.801111111111105,291.2711111111111,44.89,2865.817777777778,-1.0,88.36000000000001
2024-03-11 05:30:00,5.05985756666026,85.09745400000004,-1.0,1.9687100666639408,2.1047865000004626,3.895341666666733,7.883848566666528,25.214976,56.082432,-1.0,15.323136,82.460672,226.24256,226.922496,200.69444444444443,28.801111111111105,291.2711111111111,44.89,2865.817777777778,-1.0,88.36000000000001
2024-03-11 05:30:05,5.05985756666026,85.09745400000004,-1.0,1.9687100666639408,2.1047865000004626,3.895341666666733,7.883848566666528,25.214976,56.082432,-1.0,15.323136,82.460672,226.24256,226.922496,200.69444444444443,28.801111111111105,291.2711111111111,44.89,2865.817777777778,-1.0,88.36000000000001
