timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-hnbzm_cpu,reviews-v2-7b4f9d8cb4-j2q2q_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-hnbzm_memory,reviews-v2-7b4f9d8cb4-j2q2q_memory,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-hnbzm_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v2-7b4f9d8cb4-j2q2q_network,reviews-v1-7b76c4f45d-s5dnq_network
2024-03-07 07:01:31,5.573558141863883,55.3386710622678,1.752261072261853,2.1942746000007674,104.27105446666853,4.652748618053312,-1.0,24.96512,56.561664,14.508032,95.899648,636.956672,118.489088,-1.0,22.359702679383,115.68961618911669,150.9878732655955,148.83999999999997,3470.1240595346494,-1.0,42.684444444444445
2024-03-07 07:01:36,5.573558141863882,55.33867106226779,1.7522610722618528,2.1942746000007674,104.27105446666853,4.6527486180533115,-1.0,24.96512,56.561664,14.508032,95.899648,636.956672,118.489088,-1.0,22.359702679382988,115.68961618911666,150.9878732655955,148.83999999999997,3470.1240595346485,-1.0,42.684444444444445
2024-03-07 07:01:41,5.573558141863882,55.33867106226779,1.7522610722618528,2.1942746000007674,104.27105446666853,4.6527486180533115,-1.0,24.96512,56.561664,14.508032,95.899648,636.956672,118.489088,-1.0,22.359702679382988,115.68961618911666,150.9878732655955,148.83999999999997,3470.1240595346485,-1.0,42.684444444444445
2024-03-07 07:01:46,5.932219486145978,28.69618578577284,0.8299668001328253,2.1942746000007674,104.27105446666853,4.585720653985048,-1.0,24.96512,56.479744,14.282752,95.899648,636.956672,118.53824,-1.0,114.00567512234733,134.05575523248754,169.3385076768461,148.83999999999997,4002.2404787169557,-1.0,42.684444444444445
2024-03-07 07:01:51,5.932219486145978,28.69618578577284,0.8299668001328253,2.1942746000007674,104.27105446666853,4.585720653985048,-1.0,24.96512,56.479744,14.282752,95.899648,636.956672,118.53824,-1.0,114.00567512234733,134.05575523248754,169.3385076768461,148.83999999999997,4002.2404787169557,-1.0,42.684444444444445
2024-03-07 07:01:56,5.932219486145978,28.69618578577284,0.8299668001328253,2.1713739333326507,97.9874182333333,4.585720653985048,-1.0,24.96512,56.479744,14.282752,95.899648,636.956672,118.53824,-1.0,114.00567512234733,134.05575523248754,169.3385076768461,128.44444444444446,4002.2404787169557,-1.0,33.254444444444445
2024-03-07 07:02:01,5.932219486145978,28.69618578577284,0.8299668001328253,2.1713739333326507,97.9874182333333,4.585720653985048,-1.0,24.96512,56.479744,14.282752,95.899648,636.956672,118.53824,-1.0,114.00567512234733,134.05575523248754,169.3385076768461,128.44444444444446,4002.2404787169557,-1.0,33.254444444444445
2024-03-07 07:02:06,5.932219486145978,28.69618578577284,0.8299668001328253,2.1713739333326507,97.9874182333333,4.585720653985048,-1.0,24.96512,56.479744,14.282752,95.899648,636.956672,118.53824,-1.0,114.00567512234733,134.05575523248754,169.3385076768461,128.44444444444446,4002.2404787169557,-1.0,33.254444444444445
2024-03-07 07:02:11,5.932219486145978,28.69618578577284,0.8299668001328253,2.1713739333326507,97.9874182333333,4.585720653985048,-1.0,24.96512,56.479744,14.282752,95.899648,636.956672,118.53824,-1.0,114.00567512234733,134.05575523248754,169.3385076768461,128.44444444444446,4002.2404787169557,-1.0,33.254444444444445
2024-03-07 07:02:16,6.033502733331868,50.26350180002436,1.6324235000032183,2.1713739333326507,97.9874182333333,3.6602607333331143,-1.0,24.96512,56.46336,14.995456,95.899648,636.956672,118.575104,-1.0,59.80444444444447,196.0000000000001,213.16000000000008,128.44444444444446,5857.351111111113,-1.0,33.254444444444445
2024-03-07 07:02:21,6.033502733331868,50.26350180002436,1.6324235000032183,2.1713739333326507,97.9874182333333,3.6602607333331143,-1.0,24.96512,56.46336,14.995456,95.899648,636.956672,118.575104,-1.0,59.80444444444447,196.0000000000001,213.16000000000008,128.44444444444446,5857.351111111113,-1.0,33.254444444444445
2024-03-07 07:02:26,6.033502733331867,50.26350180002434,1.632423500003218,2.665137766666703,103.4646490666546,3.6602607333331134,-1.0,24.96512,56.46336,14.995456,95.899648,636.956672,118.575104,-1.0,59.80444444444444,196.0,213.16,90.25,5857.351111111111,-1.0,20.854444444444443
2024-03-07 07:02:31,6.033502733331867,50.26350180002434,1.632423500003218,2.665137766666703,103.4646490666546,3.6602607333331134,-1.0,24.96512,56.46336,14.995456,95.899648,636.956672,118.575104,-1.0,59.80444444444444,196.0,213.16,90.25,5857.351111111111,-1.0,20.854444444444443
2024-03-07 07:02:36,6.033502733331867,50.26350180002434,1.632423500003218,2.665137766666703,103.4646490666546,3.6602607333331134,-1.0,24.96512,56.46336,14.995456,95.899648,636.956672,118.575104,-1.0,59.80444444444444,196.0,213.16,90.25,5857.351111111111,-1.0,20.854444444444443
2024-03-07 07:02:41,6.033502733331867,50.26350180002434,1.632423500003218,2.665137766666703,103.4646490666546,3.6602607333331134,-1.0,24.96512,56.46336,14.995456,95.899648,636.956672,118.575104,-1.0,59.80444444444444,196.0,213.16,90.25,5857.351111111111,-1.0,20.854444444444443
2024-03-07 07:02:46,3.6665092000021113,46.62340779999189,1.6723645333324086,2.665137766666703,103.4646490666546,4.703755866664022,-1.0,24.96512,56.46336,14.446592,95.899648,636.956672,118.583296,-1.0,148.0277777777778,103.36111111111113,148.0277777777778,90.25,4417.81777777778,-1.0,20.854444444444443
2024-03-07 07:02:51,3.6665092000021113,46.62340779999189,1.6723645333324086,2.665137766666703,103.4646490666546,4.703755866664022,-1.0,24.96512,56.46336,14.446592,95.899648,636.956672,118.583296,-1.0,148.0277777777778,103.36111111111113,148.0277777777778,90.25,4417.81777777778,-1.0,20.854444444444443
2024-03-07 07:02:56,3.6665092000021104,46.62340779999188,1.6723645333324082,1.9242762000004632,95.6024846000067,4.703755866664021,-1.0,24.96512,56.46336,14.446592,95.899648,636.956672,118.583296,-1.0,148.02777777777777,103.3611111111111,148.02777777777777,203.5377777777778,4417.817777777778,-1.0,30.25
2024-03-07 07:03:01,3.6665092000021104,46.62340779999188,1.6723645333324082,1.9242762000004632,95.6024846000067,4.703755866664021,-1.0,24.96512,56.46336,14.446592,95.899648,636.956672,118.583296,-1.0,148.02777777777777,103.3611111111111,148.02777777777777,203.5377777777778,4417.817777777778,-1.0,30.25
2024-03-07 07:03:06,3.6665092000021104,46.62340779999188,1.6723645333324082,1.9242762000004632,95.6024846000067,4.703755866664021,-1.0,24.96512,56.46336,14.446592,95.899648,636.956672,118.583296,-1.0,148.02777777777777,103.3611111111111,148.02777777777777,203.5377777777778,4417.817777777778,-1.0,30.25
2024-03-07 07:03:11,3.6665092000021104,46.62340779999188,1.6723645333324082,1.9242762000004632,95.6024846000067,4.703755866664021,-1.0,24.96512,56.46336,14.446592,95.899648,636.956672,118.583296,-1.0,148.02777777777777,103.3611111111111,148.02777777777777,203.5377777777778,4417.817777777778,-1.0,30.25
2024-03-07 07:03:16,7.765532700007803,39.78331523333813,1.698004733331497,1.9242762000004632,95.6024846000067,3.417752833335424,-1.0,24.96512,56.348672,14.024704,95.899648,636.956672,118.652928,-1.0,58.77777777777781,164.69444444444454,224.00111111111121,203.5377777777778,2848.0011111111126,-1.0,30.25
2024-03-07 07:03:21,7.765532700007803,39.78331523333813,1.698004733331497,1.9242762000004632,95.6024846000067,3.417752833335424,-1.0,24.96512,56.348672,14.024704,95.899648,636.956672,118.652928,-1.0,58.77777777777781,164.69444444444454,224.00111111111121,203.5377777777778,2848.0011111111126,-1.0,30.25
2024-03-07 07:03:26,7.765532700007801,39.78331523333812,1.6980047333314965,1.092511366666334,140.81394780000664,3.417752833335423,-1.0,24.96512,56.348672,14.024704,95.899648,636.956672,118.652928,-1.0,58.777777777777786,164.69444444444446,224.0011111111111,91.52111111111111,2848.001111111111,-1.0,24.010000000000005
2024-03-07 07:03:31,7.765532700007801,39.78331523333812,1.6980047333314965,1.092511366666334,140.81394780000664,3.417752833335423,-1.0,24.96512,56.348672,14.024704,95.899648,636.956672,118.652928,-1.0,58.777777777777786,164.69444444444446,224.0011111111111,91.52111111111111,2848.001111111111,-1.0,24.010000000000005
2024-03-07 07:03:36,7.765532700007801,39.78331523333812,1.6980047333314965,1.092511366666334,140.81394780000664,3.417752833335423,-1.0,24.96512,56.348672,14.024704,95.899648,636.956672,118.652928,-1.0,58.777777777777786,164.69444444444446,224.0011111111111,91.52111111111111,2848.001111111111,-1.0,24.010000000000005
2024-03-07 07:03:41,7.765532700007801,39.78331523333812,1.6980047333314965,1.092511366666334,140.81394780000664,3.417752833335423,-1.0,24.96512,56.348672,14.024704,95.899648,636.956672,118.652928,-1.0,58.777777777777786,164.69444444444446,224.0011111111111,91.52111111111111,2848.001111111111,-1.0,24.010000000000005
2024-03-07 07:03:46,5.0656999666595475,45.16903113332471,0.8812246999999239,1.092511366666334,140.81394780000664,2.214493366667133,-1.0,24.96512,56.348672,14.979072,95.899648,636.956672,118.652928,-1.0,76.8544444444445,78.02777777777781,61.88444444444448,91.52111111111111,3379.484444444446,-1.0,24.010000000000005
2024-03-07 07:03:51,5.0656999666595475,45.16903113332471,0.8812246999999239,1.092511366666334,140.81394780000664,2.214493366667133,-1.0,24.96512,56.348672,14.979072,95.899648,636.956672,118.652928,-1.0,76.8544444444445,78.02777777777781,61.88444444444448,91.52111111111111,3379.484444444446,-1.0,24.010000000000005
2024-03-07 07:03:56,5.065699966659547,45.1690311333247,0.8812246999999237,2.335007666666418,98.93327393331977,2.2144933666671327,-1.0,24.96512,56.348672,14.979072,95.899648,636.956672,118.652928,-1.0,76.85444444444445,78.02777777777779,61.88444444444444,148.83999999999997,3379.4844444444443,-1.0,43.121111111111105
2024-03-07 07:04:01,5.065699966659547,45.1690311333247,0.8812246999999237,2.335007666666418,98.93327393331977,2.2144933666671327,-1.0,24.96512,56.348672,14.979072,95.899648,636.956672,118.652928,-1.0,76.85444444444445,78.02777777777779,61.88444444444444,148.83999999999997,3379.4844444444443,-1.0,43.121111111111105
2024-03-07 07:04:06,5.065699966659547,45.1690311333247,0.8812246999999237,2.335007666666418,98.93327393331977,2.2144933666671327,-1.0,24.96512,56.348672,14.979072,95.899648,636.956672,118.652928,-1.0,76.85444444444445,78.02777777777779,61.88444444444444,148.83999999999997,3379.4844444444443,-1.0,43.121111111111105
2024-03-07 07:04:11,5.065699966659547,45.1690311333247,0.8812246999999237,2.335007666666418,98.93327393331977,2.2144933666671327,-1.0,24.96512,56.348672,14.979072,95.899648,636.956672,118.652928,-1.0,76.85444444444445,78.02777777777779,61.88444444444444,148.83999999999997,3379.4844444444443,-1.0,43.121111111111105
2024-03-07 07:04:16,5.761466733338239,45.643405066675776,1.5269618666669282,2.335007666666418,98.93327393331977,4.721269799999089,-1.0,24.969216,56.348672,14.434304,95.899648,636.956672,118.652928,-1.0,105.4044444444445,126.18777777777784,141.61000000000004,148.83999999999997,4881.351111111114,-1.0,43.121111111111105
2024-03-07 07:04:21,5.761466733338239,45.643405066675776,1.5269618666669282,2.335007666666418,98.93327393331977,4.721269799999089,-1.0,24.969216,56.348672,14.434304,95.899648,636.956672,118.652928,-1.0,105.4044444444445,126.18777777777784,141.61000000000004,148.83999999999997,4881.351111111114,-1.0,43.121111111111105
2024-03-07 07:04:26,5.7614667333382386,45.64340506667577,1.526961866666928,2.4580642333338196,147.20043390000987,4.721269799999087,-1.0,24.969216,56.348672,14.434304,95.899648,636.956672,118.652928,-1.0,105.40444444444447,126.18777777777775,141.61,57.76,4881.35111111111,-1.0,48.071111111111115
2024-03-07 07:04:31,5.7614667333382386,45.64340506667577,1.526961866666928,2.4580642333338196,147.20043390000987,4.721269799999087,-1.0,24.969216,56.348672,14.434304,95.899648,636.956672,118.652928,-1.0,105.40444444444447,126.18777777777775,141.61,57.76,4881.35111111111,-1.0,48.071111111111115
2024-03-07 07:04:36,5.7614667333382386,45.64340506667577,1.526961866666928,2.4580642333338196,147.20043390000987,4.721269799999087,-1.0,24.969216,56.348672,14.434304,95.899648,636.956672,118.652928,-1.0,105.40444444444447,126.18777777777775,141.61,57.76,4881.35111111111,-1.0,48.071111111111115
2024-03-07 07:04:41,5.7614667333382386,45.64340506667577,1.526961866666928,2.4580642333338196,147.20043390000987,4.721269799999087,-1.0,24.969216,56.348672,14.434304,95.899648,636.956672,118.652928,-1.0,105.40444444444447,126.18777777777775,141.61,57.76,4881.35111111111,-1.0,48.071111111111115
2024-03-07 07:04:46,6.012847499990435,58.35774129997542,1.8359676666667235,2.4580642333338196,147.20043390000987,5.695726133338517,-1.0,24.96512,56.348672,14.077952,95.899648,636.956672,118.714368,-1.0,27.38777777777779,45.3377777777778,276.66777777777787,57.76,1140.1877777777781,-1.0,48.071111111111115
2024-03-07 07:04:51,6.012847499990435,58.35774129997542,1.8359676666667235,2.4580642333338196,147.20043390000987,5.695726133338517,-1.0,24.96512,56.348672,14.077952,95.899648,636.956672,118.714368,-1.0,27.38777777777779,45.3377777777778,276.66777777777787,57.76,1140.1877777777781,-1.0,48.071111111111115
2024-03-07 07:04:56,6.012847499990434,58.35774129997541,1.835967666666723,2.28372400000012,103.90989879999022,5.695726133338516,-1.0,24.96512,56.348672,14.077952,95.899648,636.94848,118.714368,-1.0,27.387777777777778,45.33777777777778,276.66777777777776,123.9511111111111,1140.1877777777777,-1.0,23.361111111111107
2024-03-07 07:05:01,6.012847499990434,58.35774129997541,1.835967666666723,2.28372400000012,103.90989879999022,5.695726133338516,-1.0,24.96512,56.348672,14.077952,95.899648,636.94848,118.714368,-1.0,27.387777777777778,45.33777777777778,276.66777777777776,123.9511111111111,1140.1877777777777,-1.0,23.361111111111107
2024-03-07 07:05:06,6.012847499990434,58.35774129997541,1.835967666666723,2.28372400000012,103.90989879999022,5.695726133338516,-1.0,24.96512,56.348672,14.077952,95.899648,636.94848,118.714368,-1.0,27.387777777777778,45.33777777777778,276.66777777777776,123.9511111111111,1140.1877777777777,-1.0,23.361111111111107
2024-03-07 07:05:11,6.012847499990434,58.35774129997541,1.835967666666723,2.28372400000012,103.90989879999022,5.695726133338516,-1.0,24.96512,56.348672,14.077952,95.899648,636.94848,118.714368,-1.0,27.387777777777778,45.33777777777778,276.66777777777776,123.9511111111111,1140.1877777777777,-1.0,23.361111111111107
2024-03-07 07:05:16,2.5495215333345795,52.08560110001297,1.5394018666673523,2.28372400000012,103.90989879999022,2.05430549999619,-1.0,24.981504,56.348672,14.626816,95.899648,636.94848,118.755328,-1.0,118.0844444444445,128.44444444444449,128.44444444444449,123.9511111111111,6625.960000000004,-1.0,23.361111111111107
2024-03-07 07:05:21,2.5495215333345795,52.08560110001297,1.5394018666673523,2.28372400000012,103.90989879999022,2.05430549999619,-1.0,24.981504,56.348672,14.626816,95.899648,636.94848,118.755328,-1.0,118.0844444444445,128.44444444444449,128.44444444444449,123.9511111111111,6625.960000000004,-1.0,23.361111111111107
2024-03-07 07:05:26,2.549521533334579,52.08560110001296,1.5394018666673521,2.1872977999995173,102.90871996667192,2.0543054999961896,-1.0,24.981504,56.348672,14.626816,95.899648,636.981248,118.755328,-1.0,118.08444444444446,128.44444444444446,128.44444444444446,148.02777777777777,6625.960000000001,-1.0,27.387777777777778
2024-03-07 07:05:31,2.549521533334579,52.08560110001296,1.5394018666673521,2.1872977999995173,102.90871996667192,2.0543054999961896,-1.0,24.981504,56.348672,14.626816,95.899648,636.981248,118.755328,-1.0,118.08444444444446,128.44444444444446,128.44444444444446,148.02777777777777,6625.960000000001,-1.0,27.387777777777778
2024-03-07 07:05:36,2.549521533334579,52.08560110001296,1.5394018666673521,2.1872977999995173,102.90871996667192,2.0543054999961896,-1.0,24.981504,56.348672,14.626816,95.899648,636.981248,118.755328,-1.0,118.08444444444446,128.44444444444446,128.44444444444446,148.02777777777777,6625.960000000001,-1.0,27.387777777777778
2024-03-07 07:05:41,2.549521533334579,52.08560110001296,1.5394018666673521,2.1872977999995173,102.90871996667192,2.0543054999961896,-1.0,24.981504,56.348672,14.626816,95.899648,636.981248,118.755328,-1.0,118.08444444444446,128.44444444444446,128.44444444444446,148.02777777777777,6625.960000000001,-1.0,27.387777777777778
2024-03-07 07:05:46,7.139550266674634,24.53374213334125,1.4615376000013691,2.1872977999995173,102.90871996667192,889.1504242000037,-1.0,25.079808,56.348672,15.065088,95.899648,636.981248,122.032128,-1.0,116.64000000000006,134.56000000000003,104.72111111111117,148.02777777777777,4233.671111111113,-1.0,27.387777777777778
2024-03-07 07:05:51,7.139550266674634,24.53374213334125,1.4615376000013691,2.1872977999995173,102.90871996667192,889.1504242000037,-1.0,25.079808,56.348672,15.065088,95.899648,636.981248,122.032128,-1.0,116.64000000000006,134.56000000000003,104.72111111111117,148.02777777777777,4233.671111111113,-1.0,27.387777777777778
2024-03-07 07:05:56,7.139550266674632,24.533742133341246,1.461537600001369,2.5356510000004087,141.27031326667444,889.1504242000035,-1.0,25.079808,56.348672,15.065088,95.899648,636.981248,122.032128,-1.0,116.64000000000001,134.56,104.7211111111111,121.73444444444443,4233.671111111111,-1.0,31.73444444444445
