timestamp,details-v1-b788479c5-twxfj_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-twxfj_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-twxfj_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 12:35:25,-1.0,6.505494333335567,26.823984833337516,1.5521796333331395,2.5812771666669696,4.34977789999967,3.979757033333916,-1.0,17.199104,52.432896,11.763712,85.89312,179.286016,168.18176,-1.0,2106.81,133.01777777777778,129.96,23.68444444444444,94.08999999999999,181.35111111111112
2024-03-05 12:35:30,-1.0,6.505494333335567,26.823984833337516,1.3997248333334746,0.979057266666435,5.245200366666343,3.979757033333916,-1.0,17.199104,52.432896,11.927552,85.89312,179.367936,168.18176,-1.0,2106.81,133.01777777777778,129.96,94.73777777777777,32.87111111111111,148.02777777777777
2024-03-05 12:35:35,-1.0,5.0052045333359265,45.07412436666223,1.3997248333334746,0.979057266666435,5.245200366666343,3.979757033333916,-1.0,17.199104,52.219904,11.927552,85.89312,179.367936,168.18176,-1.0,4453.337777777776,133.01777777777778,59.28999999999999,94.73777777777777,32.87111111111111,148.02777777777777
2024-03-05 12:35:40,-1.0,5.005204533335927,45.07412436666224,1.3997248333334746,0.979057266666435,5.245200366666343,5.437192133333231,-1.0,17.199104,52.219904,11.927552,85.89312,179.367936,168.300544,-1.0,4453.337777777778,158.76,59.290000000000006,94.73777777777777,32.87111111111111,148.02777777777777
2024-03-05 12:35:45,-1.0,5.005204533335927,45.07412436666224,1.3997248333334746,0.979057266666435,5.245200366666343,5.437192133333231,-1.0,17.199104,52.219904,11.927552,85.89312,179.367936,168.300544,-1.0,4453.337777777778,158.76,59.290000000000006,94.73777777777777,32.87111111111111,148.02777777777777
2024-03-05 12:35:50,-1.0,5.005204533335927,45.07412436666224,1.3997248333334746,0.979057266666435,5.245200366666343,5.437192133333231,-1.0,17.199104,52.219904,11.927552,85.89312,179.367936,168.300544,-1.0,4453.337777777778,158.76,59.290000000000006,94.73777777777777,32.87111111111111,148.02777777777777
2024-03-05 12:35:55,-1.0,5.005204533335927,45.07412436666224,1.3997248333334746,0.979057266666435,5.245200366666343,5.437192133333231,-1.0,17.199104,52.219904,11.927552,85.89312,179.367936,168.300544,-1.0,4453.337777777778,158.76,59.290000000000006,94.73777777777777,32.87111111111111,148.02777777777777
2024-03-05 12:36:00,-1.0,5.005204533335927,45.07412436666224,1.4768713999998795,3.000281300000059,4.521605900000243,5.437192133333231,-1.0,17.199104,52.219904,11.206656,85.89312,179.482624,168.300544,-1.0,4453.337777777778,158.76,59.290000000000006,33.64,73.96,94.73777777777777
2024-03-05 12:36:05,-1.0,4.674425933323315,44.4850864666705,1.4768713999998795,3.000281300000059,4.521605900000243,5.437192133333231,-1.0,17.215488,52.334592,11.206656,85.89312,179.482624,168.300544,-1.0,3279.47111111111,158.76,156.24999999999994,33.64,73.96,94.73777777777777
2024-03-05 12:36:10,-1.0,4.674425933323316,44.48508646667051,1.4768713999998795,3.000281300000059,4.521605900000243,3.9898108666667063,-1.0,17.215488,52.334592,11.206656,85.89312,179.482624,168.419328,-1.0,3279.471111111111,85.25444444444443,156.25,33.64,73.96,94.73777777777777
2024-03-05 12:36:15,-1.0,4.674425933323316,44.48508646667051,1.4768713999998795,3.000281300000059,4.521605900000243,3.9898108666667063,-1.0,17.215488,52.334592,11.206656,85.89312,179.482624,168.419328,-1.0,3279.471111111111,85.25444444444443,156.25,33.64,73.96,94.73777777777777
2024-03-05 12:36:20,-1.0,4.674425933323316,44.48508646667051,1.4768713999998795,3.000281300000059,4.521605900000243,3.9898108666667063,-1.0,17.215488,52.334592,11.206656,85.89312,179.482624,168.419328,-1.0,3279.471111111111,85.25444444444443,156.25,33.64,73.96,94.73777777777777
2024-03-05 12:36:25,-1.0,4.674425933323316,44.48508646667051,1.4768713999998795,3.000281300000059,4.521605900000243,3.9898108666667063,-1.0,17.215488,52.334592,11.206656,85.89312,179.482624,168.419328,-1.0,3279.471111111111,85.25444444444443,156.25,33.64,73.96,94.73777777777777
2024-03-05 12:36:30,-1.0,4.674425933323316,44.48508646667051,1.5520467000001759,1.7549611333331918,4.465781533333295,3.9898108666667063,-1.0,17.215488,52.334592,11.42784,86.07744,179.24096,168.419328,-1.0,3279.471111111111,85.25444444444443,156.25,30.987777777777776,79.21000000000001,114.48999999999998
2024-03-05 12:36:35,-1.0,5.6629556333367255,44.74020266666987,1.5520467000001759,1.7549611333331918,4.465781533333295,3.9898108666667063,-1.0,17.18272,52.334592,11.42784,86.07744,179.24096,168.419328,-1.0,3356.27111111111,85.25444444444443,131.4844444444444,30.987777777777776,79.21000000000001,114.48999999999998
2024-03-05 12:36:40,-1.0,5.662955633336726,44.74020266666988,1.5520467000001759,1.7549611333331918,4.465781533333295,3.9002634666663503,-1.0,17.18272,52.334592,11.42784,86.07744,179.24096,168.517632,-1.0,3356.2711111111107,110.9511111111111,131.48444444444445,30.987777777777776,79.21000000000001,114.48999999999998
2024-03-05 12:36:45,-1.0,5.662955633336726,44.74020266666988,1.5520467000001759,1.7549611333331918,4.465781533333295,3.9002634666663503,-1.0,17.18272,52.334592,11.42784,86.07744,179.24096,168.517632,-1.0,3356.2711111111107,110.9511111111111,131.48444444444445,30.987777777777776,79.21000000000001,114.48999999999998
2024-03-05 12:36:50,-1.0,5.662955633336726,44.74020266666988,1.5520467000001759,1.7549611333331918,4.465781533333295,3.9002634666663503,-1.0,17.18272,52.334592,11.42784,86.07744,179.24096,168.517632,-1.0,3356.2711111111107,110.9511111111111,131.48444444444445,30.987777777777776,79.21000000000001,114.48999999999998
2024-03-05 12:36:55,-1.0,5.662955633336726,44.74020266666988,1.5520467000001759,1.7549611333331918,4.465781533333295,3.9002634666663503,-1.0,17.18272,52.334592,11.42784,86.07744,179.24096,168.517632,-1.0,3356.2711111111107,110.9511111111111,131.48444444444445,30.987777777777776,79.21000000000001,114.48999999999998
2024-03-05 12:37:00,-1.0,5.662955633336726,44.74020266666988,1.2970184999997987,2.4934374000001944,4.363390933333259,3.9002634666663503,-1.0,17.18272,52.334592,11.431936,86.07744,180.342784,168.517632,-1.0,3356.2711111111107,110.9511111111111,131.48444444444445,39.27111111111111,22.72111111111111,65.61
2024-03-05 12:37:05,-1.0,5.519322033342177,41.80948493333289,1.2970184999997987,2.4934374000001944,4.363390933333259,3.9002634666663503,-1.0,17.215488,52.334592,11.431936,86.07744,180.342784,168.517632,-1.0,3069.159999999999,110.9511111111111,191.3611111111111,39.27111111111111,22.72111111111111,65.61
2024-03-05 12:37:10,-1.0,5.519322033342178,41.8094849333329,1.2970184999997987,2.4934374000001944,4.363390933333259,4.575547066666749,-1.0,17.215488,52.334592,11.431936,86.07744,180.342784,168.640512,-1.0,3069.16,140.0277777777778,191.36111111111111,39.27111111111111,22.72111111111111,65.61
2024-03-05 12:37:15,-1.0,5.519322033342178,41.8094849333329,1.2970184999997987,2.4934374000001944,4.363390933333259,4.575547066666749,-1.0,17.215488,52.334592,11.431936,86.07744,180.342784,168.640512,-1.0,3069.16,140.0277777777778,191.36111111111111,39.27111111111111,22.72111111111111,65.61
2024-03-05 12:37:20,-1.0,5.519322033342178,41.8094849333329,1.2970184999997987,2.4934374000001944,4.363390933333259,4.575547066666749,-1.0,17.215488,52.334592,11.431936,86.07744,180.342784,168.640512,-1.0,3069.16,140.0277777777778,191.36111111111111,39.27111111111111,22.72111111111111,65.61
2024-03-05 12:37:25,-1.0,5.519322033342178,41.8094849333329,1.2970184999997987,2.4934374000001944,4.363390933333259,4.575547066666749,-1.0,17.215488,52.334592,11.431936,86.07744,180.342784,168.640512,-1.0,3069.16,140.0277777777778,191.36111111111111,39.27111111111111,22.72111111111111,65.61
2024-03-05 12:37:30,-1.0,5.519322033342178,41.8094849333329,1.9160352666666824,1.5907788666666534,6.271320033333913,4.575547066666749,-1.0,17.215488,52.334592,11.870208,86.07744,180.473856,168.640512,-1.0,3069.16,140.0277777777778,191.36111111111111,27.737777777777776,116.64000000000001,245.44444444444443
2024-03-05 12:37:35,-1.0,4.452987533325843,43.81354639999699,1.9160352666666824,1.5907788666666534,6.271320033333913,4.575547066666749,-1.0,17.199104,52.318208,11.870208,86.07744,180.473856,168.640512,-1.0,2905.209999999999,140.0277777777778,76.8544444444444,27.737777777777776,116.64000000000001,245.44444444444443
2024-03-05 12:37:40,-1.0,4.452987533325844,43.813546399996994,1.9160352666666824,1.5907788666666534,6.271320033333913,3.1631333333336897,-1.0,17.199104,52.318208,11.870208,86.07744,180.473856,168.689664,-1.0,2905.21,70.56,76.85444444444445,27.737777777777776,116.64000000000001,245.44444444444443
2024-03-05 12:37:45,-1.0,4.452987533325844,43.813546399996994,1.9160352666666824,1.5907788666666534,6.271320033333913,3.1631333333336897,-1.0,17.199104,52.318208,11.870208,86.07744,180.473856,168.689664,-1.0,2905.21,70.56,76.85444444444445,27.737777777777776,116.64000000000001,245.44444444444443
2024-03-05 12:37:50,-1.0,4.452987533325844,43.813546399996994,1.9160352666666824,1.5907788666666534,6.271320033333913,3.1631333333336897,-1.0,17.199104,52.318208,11.870208,86.07744,180.473856,168.689664,-1.0,2905.21,70.56,76.85444444444445,27.737777777777776,116.64000000000001,245.44444444444443
2024-03-05 12:37:55,-1.0,4.452987533325844,43.813546399996994,1.9160352666666824,1.5907788666666534,6.271320033333913,3.1631333333336897,-1.0,17.199104,52.318208,11.870208,86.07744,180.473856,168.689664,-1.0,2905.21,70.56,76.85444444444445,27.737777777777776,116.64000000000001,245.44444444444443
2024-03-05 12:38:00,-1.0,4.452987533325844,43.813546399996994,2.0897656666666835,2.341636433333368,4.096952533332873,3.1631333333336897,-1.0,17.199104,52.318208,11.517952,86.192128,180.563968,168.689664,-1.0,2905.21,70.56,76.85444444444445,47.151111111111106,20.25,38.85444444444445
2024-03-05 12:38:05,-1.0,6.75768626667074,26.613209266664242,2.0897656666666835,2.341636433333368,4.096952533332873,3.1631333333336897,-1.0,17.199104,52.44928,11.517952,86.192128,180.563968,168.689664,-1.0,2848.0011111111103,70.56,155.41777777777773,47.151111111111106,20.25,38.85444444444445
2024-03-05 12:38:10,-1.0,6.757686266670741,26.61320926666425,2.0897656666666835,2.341636433333368,4.096952533332873,3.7772253666664333,-1.0,17.199104,52.44928,11.517952,86.192128,180.563968,168.833024,-1.0,2848.001111111111,137.6711111111111,155.4177777777778,47.151111111111106,20.25,38.85444444444445
2024-03-05 12:38:15,-1.0,6.757686266670741,26.61320926666425,2.0897656666666835,2.341636433333368,4.096952533332873,3.7772253666664333,-1.0,17.199104,52.44928,11.517952,86.192128,180.563968,168.833024,-1.0,2848.001111111111,137.6711111111111,155.4177777777778,47.151111111111106,20.25,38.85444444444445
2024-03-05 12:38:20,-1.0,6.757686266670741,26.61320926666425,2.0897656666666835,2.341636433333368,4.096952533332873,3.7772253666664333,-1.0,17.199104,52.44928,11.517952,86.192128,180.563968,168.833024,-1.0,2848.001111111111,137.6711111111111,155.4177777777778,47.151111111111106,20.25,38.85444444444445
2024-03-05 12:38:25,-1.0,6.757686266670741,26.61320926666425,2.0897656666666835,2.341636433333368,4.096952533332873,3.7772253666664333,-1.0,17.199104,52.44928,11.517952,86.192128,180.563968,168.833024,-1.0,2848.001111111111,137.6711111111111,155.4177777777778,47.151111111111106,20.25,38.85444444444445
2024-03-05 12:38:30,-1.0,6.757686266670741,26.61320926666425,1.0341807666667555,2.378303099999831,4.538804666666843,3.7772253666664333,-1.0,17.199104,52.44928,11.587584,88.281088,180.649984,168.833024,-1.0,2848.001111111111,137.6711111111111,155.4177777777778,70.00111111111111,84.63999999999999,165.5511111111111
2024-03-05 12:38:35,-1.0,4.555513633325365,46.64418526667001,1.0341807666667555,2.378303099999831,4.538804666666843,3.7772253666664333,-1.0,17.199104,52.350976,11.587584,88.281088,180.649984,168.833024,-1.0,1944.8099999999995,137.6711111111111,128.44444444444443,70.00111111111111,84.63999999999999,165.5511111111111
2024-03-05 12:38:40,-1.0,4.555513633325366,46.644185266670014,1.0341807666667555,2.378303099999831,4.538804666666843,4.566397566666562,-1.0,17.199104,52.350976,11.587584,88.281088,180.649984,168.927232,-1.0,1944.8100000000002,137.6711111111111,128.44444444444446,70.00111111111111,84.63999999999999,165.5511111111111
2024-03-05 12:38:45,-1.0,4.555513633325366,46.644185266670014,1.0341807666667555,2.378303099999831,4.538804666666843,4.566397566666562,-1.0,17.199104,52.350976,11.587584,88.281088,180.649984,168.927232,-1.0,1944.8100000000002,137.6711111111111,128.44444444444446,70.00111111111111,84.63999999999999,165.5511111111111
2024-03-05 12:38:50,-1.0,4.555513633325366,46.644185266670014,1.0341807666667555,2.378303099999831,4.538804666666843,4.566397566666562,-1.0,17.199104,52.350976,11.587584,88.281088,180.649984,168.927232,-1.0,1944.8100000000002,137.6711111111111,128.44444444444446,70.00111111111111,84.63999999999999,165.5511111111111
2024-03-05 12:38:55,-1.0,4.555513633325366,46.644185266670014,1.0341807666667555,2.378303099999831,4.538804666666843,4.566397566666562,-1.0,17.199104,52.350976,11.587584,88.281088,180.649984,168.927232,-1.0,1944.8100000000002,137.6711111111111,128.44444444444446,70.00111111111111,84.63999999999999,165.5511111111111
2024-03-05 12:39:00,-1.0,4.555513633325366,46.644185266670014,1.5103293333332601,2.3122046666666547,5.195342433333394,4.566397566666562,-1.0,17.199104,52.350976,11.55072,88.2688,181.90336,168.927232,-1.0,1944.8100000000002,137.6711111111111,128.44444444444446,31.73444444444445,91.52111111111111,105.40444444444447
2024-03-05 12:39:05,-1.0,4.993774433341968,51.75570690000009,1.5103293333332601,2.3122046666666547,5.195342433333394,4.566397566666562,-1.0,17.18272,52.219904,11.55072,88.2688,181.90336,168.927232,-1.0,4989.067777777775,137.6711111111111,101.33777777777773,31.73444444444445,91.52111111111111,105.40444444444447
2024-03-05 12:39:10,-1.0,4.993774433341969,51.7557069000001,1.5103293333332601,2.3122046666666547,5.195342433333394,4.626583466666527,-1.0,17.18272,52.219904,11.55072,88.2688,181.90336,169.10336,-1.0,4989.067777777779,52.321111111111115,101.33777777777777,31.73444444444445,91.52111111111111,105.40444444444447
2024-03-05 12:39:15,-1.0,4.993774433341969,51.7557069000001,1.5103293333332601,2.3122046666666547,5.195342433333394,4.626583466666527,-1.0,17.18272,52.219904,11.55072,88.2688,181.90336,169.10336,-1.0,4989.067777777779,52.321111111111115,101.33777777777777,31.73444444444445,91.52111111111111,105.40444444444447
2024-03-05 12:39:20,-1.0,4.993774433341969,51.7557069000001,1.5103293333332601,2.3122046666666547,5.195342433333394,4.626583466666527,-1.0,17.18272,52.219904,11.55072,88.2688,181.90336,169.10336,-1.0,4989.067777777779,52.321111111111115,101.33777777777777,31.73444444444445,91.52111111111111,105.40444444444447
2024-03-05 12:39:25,-1.0,4.993774433341969,51.7557069000001,1.5103293333332601,2.3122046666666547,5.195342433333394,4.626583466666527,-1.0,17.18272,52.219904,11.55072,88.2688,181.90336,169.10336,-1.0,4989.067777777779,52.321111111111115,101.33777777777777,31.73444444444445,91.52111111111111,105.40444444444447
2024-03-05 12:39:30,-1.0,4.993774433341969,51.7557069000001,2.202265466666612,1.2877656333335115,5.719260766666897,4.626583466666527,-1.0,17.18272,52.219904,11.44832,88.2688,181.911552,169.10336,-1.0,4989.067777777779,52.321111111111115,101.33777777777777,36.401111111111106,57.25444444444444,123.9511111111111
2024-03-05 12:39:35,-1.0,7.489104333323363,32.614070099998564,2.202265466666612,1.2877656333335115,5.719260766666897,4.626583466666527,-1.0,17.199104,52.219904,11.44832,88.2688,181.911552,169.10336,-1.0,2787.839999999999,52.321111111111115,211.2177777777777,36.401111111111106,57.25444444444444,123.9511111111111
2024-03-05 12:39:40,-1.0,7.489104333323364,32.61407009999857,2.202265466666612,1.2877656333335115,5.719260766666897,2.249089999999872,-1.0,17.199104,52.219904,11.44832,88.2688,181.911552,169.156608,-1.0,2787.8399999999997,128.44444444444446,211.21777777777777,36.401111111111106,57.25444444444444,123.9511111111111
2024-03-05 12:39:45,-1.0,7.489104333323364,32.61407009999857,2.202265466666612,1.2877656333335115,5.719260766666897,2.249089999999872,-1.0,17.199104,52.219904,11.44832,88.2688,181.911552,169.156608,-1.0,2787.8399999999997,128.44444444444446,211.21777777777777,36.401111111111106,57.25444444444444,123.9511111111111
2024-03-05 12:39:50,-1.0,7.489104333323364,32.61407009999857,2.202265466666612,1.2877656333335115,5.719260766666897,2.249089999999872,-1.0,17.199104,52.219904,11.44832,88.2688,181.911552,169.156608,-1.0,2787.8399999999997,128.44444444444446,211.21777777777777,36.401111111111106,57.25444444444444,123.9511111111111
2024-03-05 12:39:55,-1.0,7.489104333323364,32.61407009999857,2.202265466666612,1.2877656333335115,5.719260766666897,2.249089999999872,-1.0,17.199104,52.219904,11.44832,88.2688,181.911552,169.156608,-1.0,2787.8399999999997,128.44444444444446,211.21777777777777,36.401111111111106,57.25444444444444,123.9511111111111
2024-03-05 12:40:00,-1.0,7.489104333323364,32.61407009999857,1.5940152666667966,2.2772726999998367,4.369248499999875,2.249089999999872,-1.0,17.199104,52.219904,11.628544,88.2688,181.977088,169.156608,-1.0,2787.8399999999997,128.44444444444446,211.21777777777777,17.921111111111113,57.25444444444444,136.1111111111111
2024-03-05 12:40:05,-1.0,3.1027835333437292,56.4908460666705,1.5940152666667966,2.2772726999998367,4.369248499999875,2.249089999999872,-1.0,17.199104,52.350976,11.628544,88.2688,181.977088,169.156608,-1.0,1023.9999999999998,128.44444444444446,51.3611111111111,17.921111111111113,57.25444444444444,136.1111111111111
