timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-kxp66_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-kxp66_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,ratings-v1-5b6b66f9b5-kxp66_network,details-v1-b788479c5-bbg6t_network
2024-03-06 05:45:54,5.639125266664753,51.7904182333344,-1.0,1.5632276000000427,2.6002584000006363,4.3529467666663395,3.4298020333343024,24.322048,55.861248,-1.0,7.733248,85.884928,385.29024,381.181952,44.44444444444445,253.8711111111111,4360.401111111111,61.36111111111111,165.5511111111111,-1.0,222.01000000000002
2024-03-06 05:45:59,5.639125266664753,51.7904182333344,-1.0,1.5632276000000427,2.6002584000006363,4.3529467666663395,3.4298020333343024,24.322048,55.861248,-1.0,7.733248,85.884928,385.29024,381.181952,44.44444444444445,253.8711111111111,4360.401111111111,61.36111111111111,165.5511111111111,-1.0,222.01000000000002
2024-03-06 05:46:04,5.639125266664753,51.7904182333344,-1.0,1.5632276000000427,2.6002584000006363,4.3529467666663395,3.4298020333343024,24.322048,55.861248,-1.0,7.733248,85.884928,385.29024,381.181952,44.44444444444445,253.8711111111111,4360.401111111111,61.36111111111111,165.5511111111111,-1.0,222.01000000000002
2024-03-06 05:46:09,5.639125266664753,51.7904182333344,-1.0,1.5632276000000427,2.6002584000006363,4.3529467666663395,3.4298020333343024,24.322048,55.861248,-1.0,7.733248,85.884928,385.29024,381.181952,44.44444444444445,253.8711111111111,4360.401111111111,61.36111111111111,165.5511111111111,-1.0,222.01000000000002
2024-03-06 05:46:14,5.639125266664753,51.7904182333344,-1.0,1.5632276000000427,2.6002584000006363,4.3529467666663395,3.4298020333343024,24.322048,55.861248,-1.0,7.733248,85.884928,385.29024,381.181952,44.44444444444445,253.8711111111111,4360.401111111111,61.36111111111111,165.5511111111111,-1.0,222.01000000000002
2024-03-06 05:46:19,6.8351931666711625,50.689082933331534,-1.0,1.6416388999990283,2.6002584000006363,4.3529467666663395,5.810768333333272,24.305664,55.877632,-1.0,8.114176,85.884928,385.29024,381.27616,44.44444444444445,125.43999999999998,3708.8100000000018,103.36111111111113,165.5511111111111,-1.0,146.41000000000003
2024-03-06 05:46:24,6.835193166671161,50.68908293333152,-1.0,1.641638899999028,2.110898533333246,3.3780751666673345,5.810768333333272,24.305664,55.877632,-1.0,8.114176,85.884928,385.380352,381.27616,31.73444444444445,125.43999999999998,3708.81,103.3611111111111,84.63999999999999,-1.0,146.41
2024-03-06 05:46:29,6.835193166671161,50.68908293333152,-1.0,1.641638899999028,2.110898533333246,3.3780751666673345,5.810768333333272,24.305664,55.877632,-1.0,8.114176,85.884928,385.380352,381.27616,31.73444444444445,125.43999999999998,3708.81,103.3611111111111,84.63999999999999,-1.0,146.41
2024-03-06 05:46:34,6.835193166671161,50.68908293333152,-1.0,1.641638899999028,2.110898533333246,3.3780751666673345,5.810768333333272,24.305664,55.877632,-1.0,8.114176,85.884928,385.380352,381.27616,31.73444444444445,125.43999999999998,3708.81,103.3611111111111,84.63999999999999,-1.0,146.41
2024-03-06 05:46:39,6.835193166671161,50.68908293333152,-1.0,1.641638899999028,2.110898533333246,3.3780751666673345,5.810768333333272,24.305664,55.877632,-1.0,8.114176,85.884928,385.380352,381.27616,31.73444444444445,125.43999999999998,3708.81,103.3611111111111,84.63999999999999,-1.0,146.41
2024-03-06 05:46:44,6.835193166671161,50.68908293333152,-1.0,1.641638899999028,2.110898533333246,3.3780751666673345,5.810768333333272,24.305664,55.877632,-1.0,8.114176,85.884928,385.380352,381.27616,31.73444444444445,125.43999999999998,3708.81,103.3611111111111,84.63999999999999,-1.0,146.41
2024-03-06 05:46:49,5.562161200001963,35.36668820000463,-1.0,0.8151704666659045,2.110898533333246,3.3780751666673345,3.54035616666503,24.305664,55.762944,-1.0,7.839744,85.884928,385.380352,381.390848,31.73444444444445,122.4711111111111,1449.0711111111118,48.071111111111136,84.63999999999999,-1.0,128.44444444444449
2024-03-06 05:46:54,5.562161200001961,35.366688200004624,-1.0,0.8151704666659043,1.160306766666963,5.3271326333325915,3.54035616666503,24.305664,55.762944,-1.0,7.839744,85.884928,385.069056,381.390848,34.41777777777777,122.4711111111111,1449.0711111111113,48.071111111111115,127.69000000000001,-1.0,128.44444444444446
2024-03-06 05:46:59,5.562161200001961,35.366688200004624,-1.0,0.8151704666659043,1.160306766666963,5.3271326333325915,3.54035616666503,24.305664,55.762944,-1.0,7.839744,85.884928,385.069056,381.390848,34.41777777777777,122.4711111111111,1449.0711111111113,48.071111111111115,127.69000000000001,-1.0,128.44444444444446
2024-03-06 05:47:04,5.562161200001961,35.366688200004624,-1.0,0.8151704666659043,1.160306766666963,5.3271326333325915,3.54035616666503,24.305664,55.762944,-1.0,7.839744,85.884928,385.069056,381.390848,34.41777777777777,122.4711111111111,1449.0711111111113,48.071111111111115,127.69000000000001,-1.0,128.44444444444446
2024-03-06 05:47:09,5.562161200001961,35.366688200004624,-1.0,0.8151704666659043,1.160306766666963,5.3271326333325915,3.54035616666503,24.305664,55.762944,-1.0,7.839744,85.884928,385.069056,381.390848,34.41777777777777,122.4711111111111,1449.0711111111113,48.071111111111115,127.69000000000001,-1.0,128.44444444444446
2024-03-06 05:47:14,5.562161200001961,35.366688200004624,-1.0,0.8151704666659043,1.160306766666963,5.3271326333325915,3.54035616666503,24.305664,55.762944,-1.0,7.839744,85.884928,385.069056,381.390848,34.41777777777777,122.4711111111111,1449.0711111111113,48.071111111111115,127.69000000000001,-1.0,128.44444444444446
2024-03-06 05:47:19,5.230784833323318,44.467804466664056,-1.0,1.6977246999999813,1.160306766666963,5.3271326333325915,4.15044473333334,24.305664,55.894016,-1.0,7.266304,85.884928,385.069056,381.489152,34.41777777777777,98.67111111111112,3106.204444444446,68.89000000000004,127.69000000000001,-1.0,169.00000000000009
2024-03-06 05:47:24,5.230784833323317,44.46780446666405,-1.0,1.6977246999999807,2.2634996333332915,6.15600386666794,4.15044473333334,24.305664,55.894016,-1.0,7.266304,85.87264,385.14688,381.489152,48.534444444444446,98.67111111111112,3106.2044444444446,68.89000000000001,35.60111111111111,-1.0,169.0
2024-03-06 05:47:29,5.230784833323317,44.46780446666405,-1.0,1.6977246999999807,2.2634996333332915,6.15600386666794,4.15044473333334,24.305664,55.894016,-1.0,7.266304,85.87264,385.14688,381.489152,48.534444444444446,98.67111111111112,3106.2044444444446,68.89000000000001,35.60111111111111,-1.0,169.0
2024-03-06 05:47:34,5.230784833323317,44.46780446666405,-1.0,1.6977246999999807,2.2634996333332915,6.15600386666794,4.15044473333334,24.305664,55.894016,-1.0,7.266304,85.87264,385.14688,381.489152,48.534444444444446,98.67111111111112,3106.2044444444446,68.89000000000001,35.60111111111111,-1.0,169.0
2024-03-06 05:47:39,5.230784833323317,44.46780446666405,-1.0,1.6977246999999807,2.2634996333332915,6.15600386666794,4.15044473333334,24.305664,55.894016,-1.0,7.266304,85.87264,385.14688,381.489152,48.534444444444446,98.67111111111112,3106.2044444444446,68.89000000000001,35.60111111111111,-1.0,169.0
2024-03-06 05:47:44,5.230784833323317,44.46780446666405,-1.0,1.6977246999999807,2.2634996333332915,6.15600386666794,4.15044473333334,24.305664,55.894016,-1.0,7.266304,85.87264,385.14688,381.489152,48.534444444444446,98.67111111111112,3106.2044444444446,68.89000000000001,35.60111111111111,-1.0,169.0
2024-03-06 05:47:49,5.879127700003059,42.53826289999931,-1.0,1.633785866668329,2.2634996333332915,6.15600386666794,3.979611166666549,24.322048,55.877632,-1.0,7.692288,85.87264,385.14688,381.5424,48.534444444444446,149.65444444444444,4578.77777777778,78.02777777777781,35.60111111111111,-1.0,114.49000000000002
2024-03-06 05:47:54,5.879127700003058,42.5382628999993,-1.0,1.6337858666683285,2.5727786999993896,4.782205566666183,3.979611166666549,24.322048,55.877632,-1.0,7.692288,85.876736,385.196032,381.5424,34.81,149.65444444444444,4578.777777777778,78.02777777777779,210.25,-1.0,114.48999999999998
2024-03-06 05:47:59,5.879127700003058,42.5382628999993,-1.0,1.6337858666683285,2.5727786999993896,4.782205566666183,3.979611166666549,24.322048,55.877632,-1.0,7.692288,85.876736,385.196032,381.5424,34.81,149.65444444444444,4578.777777777778,78.02777777777779,210.25,-1.0,114.48999999999998
2024-03-06 05:48:04,5.879127700003058,42.5382628999993,-1.0,1.6337858666683285,2.5727786999993896,4.782205566666183,3.979611166666549,24.322048,55.877632,-1.0,7.692288,85.876736,385.196032,381.5424,34.81,149.65444444444444,4578.777777777778,78.02777777777779,210.25,-1.0,114.48999999999998
2024-03-06 05:48:09,5.879127700003058,42.5382628999993,-1.0,1.6337858666683285,2.5727786999993896,4.782205566666183,3.979611166666549,24.322048,55.877632,-1.0,7.692288,85.876736,385.196032,381.5424,34.81,149.65444444444444,4578.777777777778,78.02777777777779,210.25,-1.0,114.48999999999998
2024-03-06 05:48:14,5.879127700003058,42.5382628999993,-1.0,1.6337858666683285,2.5727786999993896,4.782205566666183,3.979611166666549,24.322048,55.877632,-1.0,7.692288,85.876736,385.196032,381.5424,34.81,149.65444444444444,4578.777777777778,78.02777777777779,210.25,-1.0,114.48999999999998
2024-03-06 05:48:19,3.4019093666605245,55.87880506667111,-1.0,1.703705233332661,2.5727786999993896,4.782205566666183,4.2290172000017865,24.322048,55.877632,-1.0,7.20896,85.876736,385.196032,381.68576,34.81,87.11111111111113,3524.4011111111126,70.00111111111114,210.25,-1.0,197.8711111111112
2024-03-06 05:48:24,3.4019093666605236,55.8788050666711,-1.0,1.7037052333326606,2.1377461666664503,2.413756266666193,4.2290172000017865,24.322048,55.877632,-1.0,7.20896,85.876736,385.220608,381.68576,18.777777777777775,87.11111111111113,3524.4011111111113,70.00111111111111,129.20111111111112,-1.0,197.8711111111111
2024-03-06 05:48:29,3.4019093666605236,55.8788050666711,-1.0,1.7037052333326606,2.1377461666664503,2.413756266666193,4.2290172000017865,24.322048,55.877632,-1.0,7.20896,85.876736,385.220608,381.68576,18.777777777777775,87.11111111111113,3524.4011111111113,70.00111111111111,129.20111111111112,-1.0,197.8711111111111
2024-03-06 05:48:34,3.4019093666605236,55.8788050666711,-1.0,1.7037052333326606,2.1377461666664503,2.413756266666193,4.2290172000017865,24.322048,55.877632,-1.0,7.20896,85.876736,385.220608,381.68576,18.777777777777775,87.11111111111113,3524.4011111111113,70.00111111111111,129.20111111111112,-1.0,197.8711111111111
2024-03-06 05:48:39,3.4019093666605236,55.8788050666711,-1.0,1.7037052333326606,2.1377461666664503,2.413756266666193,4.2290172000017865,24.322048,55.877632,-1.0,7.20896,85.876736,385.220608,381.68576,18.777777777777775,87.11111111111113,3524.4011111111113,70.00111111111111,129.20111111111112,-1.0,197.8711111111111
2024-03-06 05:48:44,3.4019093666605236,55.8788050666711,-1.0,1.7037052333326606,2.1377461666664503,2.413756266666193,4.2290172000017865,24.322048,55.877632,-1.0,7.20896,85.876736,385.220608,381.68576,18.777777777777775,87.11111111111113,3524.4011111111113,70.00111111111111,129.20111111111112,-1.0,197.8711111111111
2024-03-06 05:48:49,5.850710866676916,38.23016819999339,-1.0,0.8617014999989202,2.1377461666664503,2.413756266666193,4.202266833332638,24.305664,55.861248,-1.0,8.065024,85.876736,385.220608,381.78816,18.777777777777775,165.5511111111111,5695.217777777781,88.36000000000004,129.20111111111112,-1.0,169.86777777777786
2024-03-06 05:48:54,5.850710866676915,38.230168199993386,-1.0,0.86170149999892,1.7462732333333029,5.8764958000002325,4.202266833332638,24.305664,55.861248,-1.0,8.065024,85.864448,386.33472,381.78816,29.884444444444444,165.5511111111111,5695.217777777778,88.36000000000001,30.25,-1.0,169.86777777777777
2024-03-06 05:48:59,5.850710866676915,38.230168199993386,-1.0,0.86170149999892,1.7462732333333029,5.8764958000002325,4.202266833332638,24.305664,55.861248,-1.0,8.065024,85.864448,386.33472,381.78816,29.884444444444444,165.5511111111111,5695.217777777778,88.36000000000001,30.25,-1.0,169.86777777777777
2024-03-06 05:49:04,5.850710866676915,38.230168199993386,-1.0,0.86170149999892,1.7462732333333029,5.8764958000002325,4.202266833332638,24.305664,55.861248,-1.0,8.065024,85.864448,386.33472,381.78816,29.884444444444444,165.5511111111111,5695.217777777778,88.36000000000001,30.25,-1.0,169.86777777777777
2024-03-06 05:49:09,5.850710866676915,38.230168199993386,-1.0,0.86170149999892,1.7462732333333029,5.8764958000002325,4.202266833332638,24.305664,55.861248,-1.0,8.065024,85.864448,386.33472,381.78816,29.884444444444444,165.5511111111111,5695.217777777778,88.36000000000001,30.25,-1.0,169.86777777777777
2024-03-06 05:49:14,5.850710866676915,38.230168199993386,-1.0,0.86170149999892,1.7462732333333029,5.8764958000002325,4.202266833332638,24.305664,55.861248,-1.0,8.065024,85.864448,386.33472,381.78816,29.884444444444444,165.5511111111111,5695.217777777778,88.36000000000001,30.25,-1.0,169.86777777777777
2024-03-06 05:49:19,6.793677408597348,45.23419288832804,-1.0,1.9423909421149257,1.7462732333333029,5.8764958000002325,4.269938433333209,24.305664,55.762944,-1.0,7.827456,85.864448,386.33472,381.952,29.884444444444444,80.4011111111111,877.7247917543871,38.42206760991391,30.25,-1.0,44.86905866308625
2024-03-06 05:49:24,6.793677408597348,45.23419288832804,-1.0,1.9423909421149257,1.8915481333342161,3.7294170333325383,4.269938433333209,24.305664,55.762944,-1.0,7.827456,85.868544,386.510848,381.952,24.66777777777778,80.4011111111111,877.7247917543871,38.42206760991391,178.6677777777778,-1.0,44.86905866308625
2024-03-06 05:49:29,6.793677408597348,45.23419288832804,-1.0,1.9423909421149257,1.8915481333342161,3.7294170333325383,4.269938433333209,24.305664,55.762944,-1.0,7.827456,85.868544,386.510848,381.952,24.66777777777778,80.4011111111111,877.7247917543871,38.42206760991391,178.6677777777778,-1.0,44.86905866308625
2024-03-06 05:49:34,6.793677408597348,45.23419288832804,-1.0,1.9423909421149257,1.8915481333342161,3.7294170333325383,4.269938433333209,24.305664,55.762944,-1.0,7.827456,85.868544,386.510848,381.952,24.66777777777778,80.4011111111111,877.7247917543871,38.42206760991391,178.6677777777778,-1.0,44.86905866308625
2024-03-06 05:49:39,6.793677408597348,45.23419288832804,-1.0,1.9423909421149257,1.8915481333342161,3.7294170333325383,4.269938433333209,24.305664,55.762944,-1.0,7.827456,85.868544,386.510848,381.952,24.66777777777778,80.4011111111111,877.7247917543871,38.42206760991391,178.6677777777778,-1.0,44.86905866308625
2024-03-06 05:49:44,6.793677408597348,45.23419288832804,-1.0,1.9423909421149257,1.8915481333342161,3.7294170333325383,4.269938433333209,24.305664,55.762944,-1.0,7.827456,85.868544,386.510848,381.952,24.66777777777778,80.4011111111111,877.7247917543871,38.42206760991391,178.6677777777778,-1.0,44.86905866308625
2024-03-06 05:49:49,4.967515787017053,22.59631644050383,-1.0,1.3176823925573091,1.8915481333342161,3.7294170333325383,4.336030266667497,24.322048,55.894016,-1.0,8.02816,85.868544,386.510848,382.07488,24.66777777777778,409.38777777777784,4953.779271732161,117.41589880457654,178.6677777777778,-1.0,219.14225445433374
2024-03-06 05:49:54,4.967515787017053,22.59631644050383,-1.0,1.3176823925573091,2.2554584666664823,6.001581166666862,4.336030266667497,24.322048,55.894016,-1.0,8.02816,85.856256,385.441792,382.07488,57.76,409.38777777777784,4953.779271732161,117.41589880457654,82.80999999999999,-1.0,219.14225445433374
2024-03-06 05:49:59,4.967515787017053,22.59631644050383,-1.0,1.3176823925573091,2.2554584666664823,6.001581166666862,4.336030266667497,24.322048,55.894016,-1.0,8.02816,85.856256,385.441792,382.07488,57.76,409.38777777777784,4953.779271732161,117.41589880457654,82.80999999999999,-1.0,219.14225445433374
2024-03-06 05:50:04,4.967515787017053,22.59631644050383,-1.0,1.3176823925573091,2.2554584666664823,6.001581166666862,4.336030266667497,24.322048,55.894016,-1.0,8.02816,85.856256,385.441792,382.07488,57.76,409.38777777777784,4953.779271732161,117.41589880457654,82.80999999999999,-1.0,219.14225445433374
2024-03-06 05:50:09,4.967515787017053,22.59631644050383,-1.0,1.3176823925573091,2.2554584666664823,6.001581166666862,4.336030266667497,24.322048,55.894016,-1.0,8.02816,85.856256,385.441792,382.07488,57.76,409.38777777777784,4953.779271732161,117.41589880457654,82.80999999999999,-1.0,219.14225445433374
2024-03-06 05:50:14,4.967515787017053,22.59631644050383,-1.0,1.3176823925573091,2.2554584666664823,6.001581166666862,4.336030266667497,24.322048,55.894016,-1.0,8.02816,85.856256,385.441792,382.07488,57.76,409.38777777777784,4953.779271732161,117.41589880457654,82.80999999999999,-1.0,219.14225445433374
2024-03-06 05:50:19,5.88719153333841,60.99728210000044,-1.0,1.5582982000012182,2.2554584666664823,6.001581166666862,4.668854566665459,24.305664,55.762944,-1.0,7.360512,85.856256,385.441792,382.13632,57.76,141.61,3656.2177777777797,76.8544444444445,82.80999999999999,-1.0,155.41777777777781
2024-03-06 05:50:24,5.8871915333384095,60.997282100000426,-1.0,1.558298200001218,1.9803282666667126,5.853054833333242,4.668854566665459,24.305664,55.762944,-1.0,7.360512,85.856256,384.77824,382.13632,28.801111111111105,141.61,3656.217777777778,76.85444444444445,141.61,-1.0,155.4177777777778
2024-03-06 05:50:29,5.8871915333384095,60.997282100000426,-1.0,1.558298200001218,1.9803282666667126,5.853054833333242,4.668854566665459,24.305664,55.762944,-1.0,7.360512,85.856256,384.77824,382.13632,28.801111111111105,141.61,3656.217777777778,76.85444444444445,141.61,-1.0,155.4177777777778
2024-03-06 05:50:34,5.8871915333384095,60.997282100000426,-1.0,1.558298200001218,1.9803282666667126,5.853054833333242,4.668854566665459,24.305664,55.762944,-1.0,7.360512,85.856256,384.77824,382.13632,28.801111111111105,141.61,3656.217777777778,76.85444444444445,141.61,-1.0,155.4177777777778
2024-03-06 05:50:39,5.8871915333384095,60.997282100000426,-1.0,1.558298200001218,1.9803282666667126,5.853054833333242,4.668854566665459,24.305664,55.762944,-1.0,7.360512,85.856256,384.77824,382.13632,28.801111111111105,141.61,3656.217777777778,76.85444444444445,141.61,-1.0,155.4177777777778
2024-03-06 05:50:44,5.8871915333384095,60.997282100000426,-1.0,1.558298200001218,1.9803282666667126,5.853054833333242,4.668854566665459,24.305664,55.762944,-1.0,7.360512,85.856256,384.77824,382.13632,28.801111111111105,141.61,3656.217777777778,76.85444444444445,141.61,-1.0,155.4177777777778
2024-03-06 05:50:49,6.766659699997037,49.480717566666506,-1.0,1.3560700999998216,1.9803282666667126,5.853054833333242,2.8631690666676,24.322048,55.762944,-1.0,7.72096,85.856256,384.77824,382.246912,28.801111111111105,111.65444444444444,3852.2711111111134,68.33777777777782,141.61,-1.0,162.13777777777784
2024-03-06 05:50:54,6.766659699997035,49.4807175666665,-1.0,1.3560700999998214,2.0941983000000164,4.191569833333612,2.8631690666676,24.322048,55.762944,-1.0,7.72096,85.856256,385.441792,382.246912,26.351111111111116,111.65444444444444,3852.2711111111116,68.33777777777779,194.13777777777779,-1.0,162.13777777777776
2024-03-06 05:50:59,6.766659699997035,49.4807175666665,-1.0,1.3560700999998214,2.0941983000000164,4.191569833333612,2.8631690666676,24.322048,55.762944,-1.0,7.72096,85.856256,385.441792,382.246912,26.351111111111116,111.65444444444444,3852.2711111111116,68.33777777777779,194.13777777777779,-1.0,162.13777777777776
2024-03-06 05:51:04,6.766659699997035,49.4807175666665,-1.0,1.3560700999998214,2.0941983000000164,4.191569833333612,2.8631690666676,24.322048,55.762944,-1.0,7.72096,85.856256,385.441792,382.246912,26.351111111111116,111.65444444444444,3852.2711111111116,68.33777777777779,194.13777777777779,-1.0,162.13777777777776
2024-03-06 05:51:09,6.766659699997035,49.4807175666665,-1.0,1.3560700999998214,2.0941983000000164,4.191569833333612,2.8631690666676,24.322048,55.762944,-1.0,7.72096,85.856256,385.441792,382.246912,26.351111111111116,111.65444444444444,3852.2711111111116,68.33777777777779,194.13777777777779,-1.0,162.13777777777776
2024-03-06 05:51:14,6.766659699997035,49.4807175666665,-1.0,1.3560700999998214,2.0941983000000164,4.191569833333612,2.8631690666676,24.322048,55.762944,-1.0,7.72096,85.856256,385.441792,382.246912,26.351111111111116,111.65444444444444,3852.2711111111116,68.33777777777779,194.13777777777779,-1.0,162.13777777777776
2024-03-06 05:51:19,4.657150133334654,29.193164666662604,-1.0,1.6054687333318427,2.0941983000000164,4.191569833333612,4.622603533332873,24.322048,55.762944,-1.0,8.11008,85.856256,385.441792,382.40256,26.351111111111116,47.61000000000001,3196.017777777779,73.96000000000002,194.13777777777779,-1.0,140.02777777777783
2024-03-06 05:51:24,4.657150133334653,29.193164666662597,-1.0,1.6054687333318423,1.1957671333334474,5.525672500001141,4.622603533332873,24.322048,55.762944,-1.0,8.11008,85.856256,385.511424,382.40256,25.334444444444443,47.61000000000001,3196.0177777777776,73.96,117.36111111111113,-1.0,140.0277777777778
2024-03-06 05:51:29,4.657150133334653,29.193164666662597,-1.0,1.6054687333318423,1.1957671333334474,5.525672500001141,4.622603533332873,24.322048,55.762944,-1.0,8.11008,85.856256,385.511424,382.40256,25.334444444444443,47.61000000000001,3196.0177777777776,73.96,117.36111111111113,-1.0,140.0277777777778
2024-03-06 05:51:34,4.657150133334653,29.193164666662597,-1.0,1.6054687333318423,1.1957671333334474,5.525672500001141,4.622603533332873,24.322048,55.762944,-1.0,8.11008,85.856256,385.511424,382.40256,25.334444444444443,47.61000000000001,3196.0177777777776,73.96,117.36111111111113,-1.0,140.0277777777778
2024-03-06 05:51:39,4.657150133334653,29.193164666662597,-1.0,1.6054687333318423,1.1957671333334474,5.525672500001141,4.622603533332873,24.322048,55.762944,-1.0,8.11008,85.856256,385.511424,382.40256,25.334444444444443,47.61000000000001,3196.0177777777776,73.96,117.36111111111113,-1.0,140.0277777777778
2024-03-06 05:51:44,4.657150133334653,29.193164666662597,-1.0,1.6054687333318423,1.1957671333334474,5.525672500001141,4.622603533332873,24.322048,55.762944,-1.0,8.11008,85.856256,385.511424,382.40256,25.334444444444443,47.61000000000001,3196.0177777777776,73.96,117.36111111111113,-1.0,140.0277777777778
2024-03-06 05:51:49,4.639617000005577,65.16541850000219,-1.0,1.595231133334589,1.1957671333334474,5.525672500001141,5.271601200000002,24.305664,55.762944,-1.0,7.585792,85.856256,385.511424,382.554112,25.334444444444443,197.8711111111111,5059.951111111114,78.61777777777782,117.36111111111113,-1.0,122.47111111111114
2024-03-06 05:51:54,4.639617000005576,65.16541850000218,-1.0,1.5952311333345885,2.223166566666161,4.5645909333321315,5.271601200000002,24.305664,55.762944,-1.0,7.585792,85.856256,384.876544,382.554112,25.0,197.8711111111111,5059.951111111112,78.61777777777779,49.937777777777775,-1.0,122.4711111111111
2024-03-06 05:51:59,4.639617000005576,65.16541850000218,-1.0,1.5952311333345885,2.223166566666161,4.5645909333321315,5.271601200000002,24.305664,55.762944,-1.0,7.585792,85.856256,384.876544,382.554112,25.0,197.8711111111111,5059.951111111112,78.61777777777779,49.937777777777775,-1.0,122.4711111111111
