timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,ratings-v1-5b6b66f9b5-b5jrm_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,ratings-v1-5b6b66f9b5-b5jrm_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-b5jrm_network,reviews-v2-6ccf99c555-fqvhb_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v1-7b76c4f45d-x9mxc_network
2024-03-06 01:33:28,7.10929246665728,22.68879770000088,1.9991863333340614,-1.0,2.0463494999991854,4.878562333334457,3.5019945666666294,24.117248,55.0912,16.32256,-1.0,86.09792,329.510912,319.6928,58.26777777777778,144.8011111111111,2735.2899999999995,-1.0,165.5511111111111,65.61,65.07111111111111
2024-03-06 01:33:33,7.10929246665728,22.68879770000088,1.9991863333340614,-1.0,2.0463494999991854,4.878562333334457,3.5019945666666294,24.117248,55.0912,16.32256,-1.0,86.09792,329.510912,319.6928,58.26777777777778,144.8011111111111,2735.2899999999995,-1.0,165.5511111111111,65.61,65.07111111111111
2024-03-06 01:33:38,7.10929246665728,22.68879770000088,1.9991863333340614,-1.0,2.0463494999991854,4.878562333334457,3.5019945666666294,24.117248,55.0912,16.32256,-1.0,86.09792,329.510912,319.6928,58.26777777777778,144.8011111111111,2735.2899999999995,-1.0,165.5511111111111,65.61,65.07111111111111
2024-03-06 01:33:43,7.10929246665728,22.68879770000088,1.9991863333340614,-1.0,2.0463494999991854,4.878562333334457,3.5019945666666294,24.117248,55.0912,16.32256,-1.0,86.09792,329.510912,319.6928,58.26777777777778,144.8011111111111,2735.2899999999995,-1.0,165.5511111111111,65.61,65.07111111111111
2024-03-06 01:33:48,5.530433800004176,55.073981666669184,1.9991863333340614,-1.0,2.0463494999991854,4.878562333334457,4.114841099999467,24.117248,55.0912,16.32256,-1.0,86.09792,329.510912,319.787008,222.0100000000001,144.8011111111111,5179.201111111113,-1.0,157.08444444444444,65.61,65.07111111111111
2024-03-06 01:33:53,5.530433800004176,55.073981666669184,1.576397700000598,-1.0,2.786515866666643,3.0073311666664417,4.114841099999467,24.117248,55.0912,16.699392,-1.0,86.09792,332.365824,319.787008,222.0100000000001,337.33444444444444,5179.201111111113,-1.0,157.08444444444444,69.44444444444446,23.68444444444444
2024-03-06 01:33:58,5.530433800004175,55.07398166666917,1.576397700000598,-1.0,2.786515866666643,3.0073311666664417,4.114841099999467,24.117248,55.0912,16.699392,-1.0,86.09792,332.365824,319.787008,222.01000000000002,337.33444444444444,5179.2011111111115,-1.0,157.08444444444444,69.44444444444446,23.68444444444444
2024-03-06 01:34:03,5.530433800004175,55.07398166666917,1.576397700000598,-1.0,2.786515866666643,3.0073311666664417,4.114841099999467,24.117248,55.0912,16.699392,-1.0,86.09792,332.365824,319.787008,222.01000000000002,337.33444444444444,5179.2011111111115,-1.0,157.08444444444444,69.44444444444446,23.68444444444444
2024-03-06 01:34:08,5.530433800004175,55.07398166666917,1.576397700000598,-1.0,2.786515866666643,3.0073311666664417,4.114841099999467,24.117248,55.0912,16.699392,-1.0,86.09792,332.365824,319.787008,222.01000000000002,337.33444444444444,5179.2011111111115,-1.0,157.08444444444444,69.44444444444446,23.68444444444444
2024-03-06 01:34:13,5.530433800004175,55.07398166666917,1.576397700000598,-1.0,2.786515866666643,3.0073311666664417,4.114841099999467,24.117248,55.0912,16.699392,-1.0,86.09792,332.365824,319.787008,222.01000000000002,337.33444444444444,5179.2011111111115,-1.0,157.08444444444444,69.44444444444446,23.68444444444444
2024-03-06 01:34:18,4.893987233329731,39.163043233331045,1.576397700000598,-1.0,2.786515866666643,3.0073311666664417,5.128203700000237,24.117248,55.0912,16.699392,-1.0,86.09792,332.365824,320.012288,126.93777777777784,337.33444444444444,3113.640000000002,-1.0,57.76,69.44444444444446,23.68444444444444
2024-03-06 01:34:23,4.893987233329731,39.163043233331045,1.7585368080766641,-1.0,2.239818242410587,5.851196754089637,5.128203700000237,24.117248,55.0912,17.047552,-1.0,86.032384,332.53376,320.012288,126.93777777777784,127.63043218287999,3113.640000000002,-1.0,57.76,92.75781907872644,111.60235726825758
2024-03-06 01:34:28,4.89398723332973,39.16304323333104,1.7585368080766641,-1.0,2.239818242410587,5.851196754089637,5.128203700000237,24.117248,55.0912,17.047552,-1.0,86.032384,332.53376,320.012288,126.9377777777778,127.63043218287999,3113.64,-1.0,57.76,92.75781907872644,111.60235726825758
2024-03-06 01:34:33,4.89398723332973,39.16304323333104,1.7585368080766641,-1.0,2.239818242410587,5.851196754089637,5.128203700000237,24.117248,55.0912,17.047552,-1.0,86.032384,332.53376,320.012288,126.9377777777778,127.63043218287999,3113.64,-1.0,57.76,92.75781907872644,111.60235726825758
2024-03-06 01:34:38,4.89398723332973,39.16304323333104,1.7585368080766641,-1.0,2.239818242410587,5.851196754089637,5.128203700000237,24.117248,55.0912,17.047552,-1.0,86.032384,332.53376,320.012288,126.9377777777778,127.63043218287999,3113.64,-1.0,57.76,92.75781907872644,111.60235726825758
2024-03-06 01:34:43,4.89398723332973,39.16304323333104,1.7585368080766641,-1.0,2.239818242410587,5.851196754089637,5.128203700000237,24.117248,55.0912,17.047552,-1.0,86.032384,332.53376,320.012288,126.9377777777778,127.63043218287999,3113.64,-1.0,57.76,92.75781907872644,111.60235726825758
2024-03-06 01:34:48,6.927329800009831,69.53242170000068,1.7585368080766641,-1.0,2.239818242410587,5.851196754089637,3.847517000000759,24.117248,55.0912,17.047552,-1.0,86.032384,332.53376,320.106496,176.00444444444457,127.63043218287999,2837.337777777779,-1.0,188.60444444444443,92.75781907872644,111.60235726825758
2024-03-06 01:34:53,6.927329800009831,69.53242170000068,1.9567762811347609,-1.0,1.9684579068449175,5.565740272730995,3.847517000000759,24.117248,55.0912,16.44544,-1.0,86.032384,332.644352,320.106496,176.00444444444457,200.7881346421457,2837.337777777779,-1.0,188.60444444444443,90.9268720342641,175.20286290831248
2024-03-06 01:34:58,6.927329800009829,69.53242170000067,1.9567762811347609,-1.0,1.9684579068449175,5.565740272730995,3.847517000000759,24.117248,55.0912,16.44544,-1.0,86.032384,332.644352,320.106496,176.00444444444446,200.7881346421457,2837.337777777778,-1.0,188.60444444444443,90.9268720342641,175.20286290831248
2024-03-06 01:35:03,6.927329800009829,69.53242170000067,1.9567762811347609,-1.0,1.9684579068449175,5.565740272730995,3.847517000000759,24.117248,55.0912,16.44544,-1.0,86.032384,332.644352,320.106496,176.00444444444446,200.7881346421457,2837.337777777778,-1.0,188.60444444444443,90.9268720342641,175.20286290831248
2024-03-06 01:35:08,6.927329800009829,69.53242170000067,1.9567762811347609,-1.0,1.9684579068449175,5.565740272730995,3.847517000000759,24.117248,55.0912,16.44544,-1.0,86.032384,332.644352,320.106496,176.00444444444446,200.7881346421457,2837.337777777778,-1.0,188.60444444444443,90.9268720342641,175.20286290831248
2024-03-06 01:35:13,6.927329800009829,69.53242170000067,1.9567762811347609,-1.0,1.9684579068449175,5.565740272730995,3.847517000000759,24.117248,55.0912,16.44544,-1.0,86.032384,332.644352,320.106496,176.00444444444446,200.7881346421457,2837.337777777778,-1.0,188.60444444444443,90.9268720342641,175.20286290831248
2024-03-06 01:35:18,2.7423703999981326,26.431692033330975,1.9567762811347609,-1.0,1.9684579068449175,5.565740272730995,5.655079658700675,24.117248,55.0912,16.44544,-1.0,86.032384,332.644352,320.180224,145.60444444444448,200.7881346421457,6405.3344444444465,-1.0,245.3953629179072,90.9268720342641,175.20286290831248
2024-03-06 01:35:23,2.7423703999981326,26.431692033330975,2.0747024666661673,-1.0,1.8271652000000433,5.277549499999168,5.655079658700675,24.117248,55.0912,16.330752,-1.0,86.032384,332.77952,320.180224,145.60444444444448,196.0,6405.3344444444465,-1.0,245.3953629179072,46.69444444444444,16.81
2024-03-06 01:35:28,2.742370399998132,26.431692033330968,2.0747024666661673,-1.0,1.8271652000000433,5.277549499999168,5.655079658700675,24.117248,55.0912,16.330752,-1.0,86.032384,332.77952,320.180224,145.60444444444443,196.0,6405.334444444444,-1.0,245.3953629179072,46.69444444444444,16.81
2024-03-06 01:35:33,2.742370399998132,26.431692033330968,2.0747024666661673,-1.0,1.8271652000000433,5.277549499999168,5.655079658700675,24.117248,55.0912,16.330752,-1.0,86.032384,332.77952,320.180224,145.60444444444443,196.0,6405.334444444444,-1.0,245.3953629179072,46.69444444444444,16.81
2024-03-06 01:35:38,2.742370399998132,26.431692033330968,2.0747024666661673,-1.0,1.8271652000000433,5.277549499999168,5.655079658700675,24.117248,55.0912,16.330752,-1.0,86.032384,332.77952,320.180224,145.60444444444443,196.0,6405.334444444444,-1.0,245.3953629179072,46.69444444444444,16.81
2024-03-06 01:35:43,2.742370399998132,26.431692033330968,2.0747024666661673,-1.0,1.8271652000000433,5.277549499999168,5.655079658700675,24.117248,55.0912,16.330752,-1.0,86.032384,332.77952,320.180224,145.60444444444443,196.0,6405.334444444444,-1.0,245.3953629179072,46.69444444444444,16.81
2024-03-06 01:35:48,7.275162066662235,49.11772086666891,2.0747024666661673,-1.0,1.8271652000000433,5.277549499999168,4.89553301996849,24.117248,55.205888,16.330752,-1.0,86.032384,332.77952,320.344064,275.5600000000002,196.0,1797.7600000000004,-1.0,162.17021019811529,46.69444444444444,16.81
2024-03-06 01:35:53,7.275162066662235,49.11772086666891,1.7880233999979585,-1.0,2.5477013333329523,2.3794681666667357,4.89553301996849,24.117248,55.205888,16.379904,-1.0,85.970944,332.853248,320.344064,275.5600000000002,51.361111111111114,1797.7600000000004,-1.0,162.17021019811529,79.80444444444444,134.56
2024-03-06 01:35:58,7.275162066662233,49.117720866668904,1.7880233999979585,-1.0,2.5477013333329523,2.3794681666667357,4.89553301996849,24.117248,55.205888,16.379904,-1.0,85.970944,332.853248,320.344064,275.56000000000006,51.361111111111114,1797.76,-1.0,162.17021019811529,79.80444444444444,134.56
2024-03-06 01:36:03,7.275162066662233,49.117720866668904,1.7880233999979585,-1.0,2.5477013333329523,2.3794681666667357,4.89553301996849,24.117248,55.205888,16.379904,-1.0,85.970944,332.853248,320.344064,275.56000000000006,51.361111111111114,1797.76,-1.0,162.17021019811529,79.80444444444444,134.56
2024-03-06 01:36:08,7.275162066662233,49.117720866668904,1.7880233999979585,-1.0,2.5477013333329523,2.3794681666667357,4.89553301996849,24.117248,55.205888,16.379904,-1.0,85.970944,332.853248,320.344064,275.56000000000006,51.361111111111114,1797.76,-1.0,162.17021019811529,79.80444444444444,134.56
2024-03-06 01:36:13,7.275162066662233,49.117720866668904,1.7880233999979585,-1.0,2.5477013333329523,2.3794681666667357,4.89553301996849,24.117248,55.205888,16.379904,-1.0,85.970944,332.853248,320.344064,275.56000000000006,51.361111111111114,1797.76,-1.0,162.17021019811529,79.80444444444444,134.56
2024-03-06 01:36:18,6.4777307333315575,40.20600493333102,1.7880233999979585,-1.0,2.5477013333329523,2.3794681666667357,3.244965733334008,24.117248,55.205888,16.379904,-1.0,85.970944,332.853248,320.38912,148.84000000000003,51.361111111111114,2923.2044444444464,-1.0,83.41777777777777,79.80444444444444,134.56
2024-03-06 01:36:23,6.4777307333315575,40.20600493333102,0.9855908000038955,-1.0,1.1715449666667155,7.800321833334086,3.244965733334008,24.117248,55.205888,16.01536,-1.0,85.848064,332.898304,320.38912,148.84000000000003,367.36111111111114,2923.2044444444464,-1.0,83.41777777777777,72.81777777777778,59.80444444444444
2024-03-06 01:36:28,6.477730733331555,40.206004933331016,0.9855908000038955,-1.0,1.1715449666667155,7.800321833334086,3.244965733334008,24.117248,55.205888,16.01536,-1.0,85.848064,332.898304,320.38912,148.83999999999997,367.36111111111114,2923.204444444445,-1.0,83.41777777777777,72.81777777777778,59.80444444444444
2024-03-06 01:36:33,6.477730733331555,40.206004933331016,0.9855908000038955,-1.0,1.1715449666667155,7.800321833334086,3.244965733334008,24.117248,55.205888,16.01536,-1.0,85.848064,332.898304,320.38912,148.83999999999997,367.36111111111114,2923.204444444445,-1.0,83.41777777777777,72.81777777777778,59.80444444444444
2024-03-06 01:36:38,6.477730733331555,40.206004933331016,0.9855908000038955,-1.0,1.1715449666667155,7.800321833334086,3.244965733334008,24.117248,55.205888,16.01536,-1.0,85.848064,332.898304,320.38912,148.83999999999997,367.36111111111114,2923.204444444445,-1.0,83.41777777777777,72.81777777777778,59.80444444444444
2024-03-06 01:36:43,6.477730733331555,40.206004933331016,0.9855908000038955,-1.0,1.1715449666667155,7.800321833334086,3.244965733334008,24.117248,55.205888,16.01536,-1.0,85.848064,332.898304,320.38912,148.83999999999997,367.36111111111114,2923.204444444445,-1.0,83.41777777777777,72.81777777777778,59.80444444444444
2024-03-06 01:36:48,5.077099766670775,49.77801816667125,0.9855908000038955,-1.0,1.1715449666667155,7.800321833334086,4.134713266665813,24.117248,55.156736,16.01536,-1.0,85.848064,332.898304,320.503808,141.61000000000004,367.36111111111114,3548.18777777778,-1.0,212.18777777777777,72.81777777777778,59.80444444444444
2024-03-06 01:36:53,5.077099766670775,49.77801816667125,105.28092006666914,-1.0,2.5979835000005855,5.319565366666741,4.134713266665813,24.117248,55.156736,19.8656,-1.0,85.848064,332.947456,320.503808,141.61000000000004,126.9377777777778,3548.18777777778,-1.0,212.18777777777777,79.80444444444444,67.78777777777776
2024-03-06 01:36:58,5.0770997666707745,49.778018166671245,105.28092006666914,-1.0,2.5979835000005855,5.319565366666741,4.134713266665813,24.117248,55.156736,19.8656,-1.0,85.848064,332.947456,320.503808,141.61,126.9377777777778,3548.187777777778,-1.0,212.18777777777777,79.80444444444444,67.78777777777776
