timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-npw75_cpu,reviews-v2-7b4f9d8cb4-8kqzz_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-8kqzz_memory,reviews-v3-5fd56449d8-npw75_network,reviews-v2-7b4f9d8cb4-8kqzz_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network,productpage-v1-7fb564989f-xslvc_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network
2024-03-11 08:41:46,6.9523006666713645,58.45815510000042,1.2120010666573462,2.5020713000003525,23.26189593333332,4.293661266668399,-1.0,25.23136,55.7056,14.856192,91.713536,90.165248,274.579456,-1.0,110.9511111111111,-1.0,92.80111111111114,55.751111111111115,1736.1111111111109,170.73777777777786,138.45444444444448
2024-03-11 08:41:51,6.9523006666713645,58.45815510000042,1.2120010666573462,2.5020713000003525,23.26189593333332,4.293661266668399,-1.0,25.23136,55.7056,14.856192,91.713536,90.165248,274.579456,-1.0,110.9511111111111,-1.0,92.80111111111114,55.751111111111115,1736.1111111111109,170.73777777777786,138.45444444444448
2024-03-11 08:41:56,6.952300666671363,60.04272449999917,1.212001066657346,1.967825166666633,19.340853166666722,6.297856799998651,-1.0,25.23136,55.590912,14.856192,91.713536,90.394624,274.722816,-1.0,244.4011111111111,-1.0,92.8011111111111,36.401111111111106,4895.334444444445,170.73777777777778,183.1511111111111
2024-03-11 08:42:01,6.952300666671363,60.04272449999917,1.212001066657346,1.967825166666633,19.340853166666722,6.297856799998651,-1.0,25.23136,55.590912,14.856192,91.713536,90.394624,274.722816,-1.0,244.4011111111111,-1.0,92.8011111111111,36.401111111111106,4895.334444444445,170.73777777777778,183.1511111111111
2024-03-11 08:42:06,6.952300666671363,60.04272449999917,1.212001066657346,1.967825166666633,19.340853166666722,6.297856799998651,-1.0,25.23136,55.590912,14.856192,91.713536,90.394624,274.722816,-1.0,244.4011111111111,-1.0,92.8011111111111,36.401111111111106,4895.334444444445,170.73777777777778,183.1511111111111
2024-03-11 08:42:11,6.952300666671363,60.04272449999917,1.212001066657346,1.967825166666633,19.340853166666722,6.297856799998651,-1.0,25.23136,55.590912,14.856192,91.713536,90.394624,274.722816,-1.0,244.4011111111111,-1.0,92.8011111111111,36.401111111111106,4895.334444444445,170.73777777777778,183.1511111111111
2024-03-11 08:42:16,4.753204400003598,60.04272449999917,1.3229263666744375,1.967825166666633,19.340853166666722,6.297856799998651,-1.0,25.23136,55.590912,15.110144,91.713536,90.394624,274.722816,-1.0,244.4011111111111,-1.0,146.41000000000003,36.401111111111106,4895.334444444445,83.4177777777778,183.1511111111111
2024-03-11 08:42:21,4.753204400003598,60.04272449999917,1.3229263666744375,1.967825166666633,19.340853166666722,6.297856799998651,-1.0,25.23136,55.590912,15.110144,91.713536,90.394624,274.722816,-1.0,244.4011111111111,-1.0,146.41000000000003,36.401111111111106,4895.334444444445,83.4177777777778,183.1511111111111
2024-03-11 08:42:26,4.753204400003597,64.67308983333169,1.3229263666744373,0.9912776333332355,18.470626966666615,4.832190433334441,-1.0,25.23136,55.476224,15.110144,91.713536,90.476544,274.78016,-1.0,59.290000000000006,-1.0,146.41,46.239999999999995,4108.8099999999995,83.41777777777777,96.69444444444446
2024-03-11 08:42:31,4.753204400003597,64.67308983333169,1.3229263666744373,0.9912776333332355,18.470626966666615,4.832190433334441,-1.0,25.23136,55.476224,15.110144,91.713536,90.476544,274.78016,-1.0,59.290000000000006,-1.0,146.41,46.239999999999995,4108.8099999999995,83.41777777777777,96.69444444444446
2024-03-11 08:42:36,4.753204400003597,64.67308983333169,1.3229263666744373,0.9912776333332355,18.470626966666615,4.832190433334441,-1.0,25.23136,55.476224,15.110144,91.713536,90.476544,274.78016,-1.0,59.290000000000006,-1.0,146.41,46.239999999999995,4108.8099999999995,83.41777777777777,96.69444444444446
2024-03-11 08:42:41,4.753204400003597,64.67308983333169,1.3229263666744373,0.9912776333332355,18.470626966666615,4.832190433334441,-1.0,25.23136,55.476224,15.110144,91.713536,90.476544,274.78016,-1.0,59.290000000000006,-1.0,146.41,46.239999999999995,4108.8099999999995,83.41777777777777,96.69444444444446
2024-03-11 08:42:46,7.070156600002522,64.67308983333169,1.366540833335724,0.9912776333332355,18.470626966666615,4.832190433334441,-1.0,25.214976,55.476224,15.413248,91.713536,90.476544,274.78016,-1.0,59.290000000000006,-1.0,137.67111111111117,46.239999999999995,4108.8099999999995,68.89000000000004,96.69444444444446
2024-03-11 08:42:51,7.070156600002522,64.67308983333169,1.366540833335724,0.9912776333332355,18.470626966666615,4.832190433334441,-1.0,25.214976,55.476224,15.413248,91.713536,90.476544,274.78016,-1.0,59.290000000000006,-1.0,137.67111111111117,46.239999999999995,4108.8099999999995,68.89000000000004,96.69444444444446
2024-03-11 08:42:56,7.0701566000025196,43.060690099991916,1.3665408333357238,2.140716666666738,58.713154066666576,5.253829066667019,-1.0,25.214976,55.558144,15.413248,91.713536,108.290048,274.90304,-1.0,123.9511111111111,-1.0,137.6711111111111,43.559999999999995,4151.654444444445,68.89000000000001,78.61777777777779
2024-03-11 08:43:01,7.0701566000025196,43.060690099991916,1.3665408333357238,2.140716666666738,58.713154066666576,5.253829066667019,-1.0,25.214976,55.558144,15.413248,91.713536,108.290048,274.90304,-1.0,123.9511111111111,-1.0,137.6711111111111,43.559999999999995,4151.654444444445,68.89000000000001,78.61777777777779
2024-03-11 08:43:06,7.0701566000025196,43.060690099991916,1.3665408333357238,2.140716666666738,58.713154066666576,5.253829066667019,-1.0,25.214976,55.558144,15.413248,91.713536,108.290048,274.90304,-1.0,123.9511111111111,-1.0,137.6711111111111,43.559999999999995,4151.654444444445,68.89000000000001,78.61777777777779
2024-03-11 08:43:11,7.0701566000025196,43.060690099991916,1.3665408333357238,2.140716666666738,58.713154066666576,5.253829066667019,-1.0,25.214976,55.558144,15.413248,91.713536,108.290048,274.90304,-1.0,123.9511111111111,-1.0,137.6711111111111,43.559999999999995,4151.654444444445,68.89000000000001,78.61777777777779
2024-03-11 08:43:16,3.366077533337376,43.060690099991916,1.5821744999963514,2.140716666666738,58.713154066666576,5.253829066667019,-1.0,25.214976,55.558144,14.9504,91.713536,108.290048,274.90304,-1.0,123.9511111111111,-1.0,180.45444444444453,43.559999999999995,4151.654444444445,70.56000000000003,78.61777777777779
2024-03-11 08:43:21,3.366077533337376,43.060690099991916,1.5821744999963514,2.140716666666738,58.713154066666576,5.253829066667019,-1.0,25.214976,55.558144,14.9504,91.713536,108.290048,274.90304,-1.0,123.9511111111111,-1.0,180.45444444444453,43.559999999999995,4151.654444444445,70.56000000000003,78.61777777777779
2024-03-11 08:43:26,3.366077533337375,73.0800945333461,1.582174499996351,2.0557569333334413,23.934315333333462,3.1989441666648113,-1.0,25.214976,55.558144,14.9504,91.713536,91.58656,274.960384,-1.0,225.0,-1.0,180.45444444444445,38.02777777777778,4728.854444444444,70.56,86.49000000000001
2024-03-11 08:43:31,3.366077533337375,73.0800945333461,1.582174499996351,2.0557569333334413,23.934315333333462,3.1989441666648113,-1.0,25.214976,55.558144,14.9504,91.713536,91.58656,274.960384,-1.0,225.0,-1.0,180.45444444444445,38.02777777777778,4728.854444444444,70.56,86.49000000000001
2024-03-11 08:43:36,3.366077533337375,73.0800945333461,1.582174499996351,2.0557569333334413,23.934315333333462,3.1989441666648113,-1.0,25.214976,55.558144,14.9504,91.713536,91.58656,274.960384,-1.0,225.0,-1.0,180.45444444444445,38.02777777777778,4728.854444444444,70.56,86.49000000000001
2024-03-11 08:43:41,3.366077533337375,73.0800945333461,1.582174499996351,2.0557569333334413,23.934315333333462,3.1989441666648113,-1.0,25.214976,55.558144,14.9504,91.713536,91.58656,274.960384,-1.0,225.0,-1.0,180.45444444444445,38.02777777777778,4728.854444444444,70.56,86.49000000000001
2024-03-11 08:43:46,4.718503333333502,73.0800945333461,1.4227322333378352,2.0557569333334413,23.934315333333462,3.1989441666648113,-1.0,25.214976,55.558144,15.335424,91.713536,91.58656,274.960384,-1.0,225.0,-1.0,196.0000000000001,38.02777777777778,4728.854444444444,84.64000000000001,86.49000000000001
2024-03-11 08:43:51,4.718503333333502,73.0800945333461,1.4227322333378352,2.0557569333334413,23.934315333333462,3.1989441666648113,-1.0,25.214976,55.558144,15.335424,91.713536,91.58656,274.960384,-1.0,225.0,-1.0,196.0000000000001,38.02777777777778,4728.854444444444,84.64000000000001,86.49000000000001
2024-03-11 08:43:56,4.718503333333501,53.5718485333291,1.422732233337835,2.7548565333328647,7.665971133333235,5.682954400000048,-1.0,25.214976,55.361536,15.335424,91.713536,91.60704,275.140608,-1.0,182.25,-1.0,196.0,44.44444444444445,7540.027777777777,84.63999999999999,184.05444444444444
2024-03-11 08:44:01,4.718503333333501,53.5718485333291,1.422732233337835,2.7548565333328647,7.665971133333235,5.682954400000048,-1.0,25.214976,55.361536,15.335424,91.713536,91.60704,275.140608,-1.0,182.25,-1.0,196.0,44.44444444444445,7540.027777777777,84.63999999999999,184.05444444444444
2024-03-11 08:44:06,4.718503333333501,53.5718485333291,1.422732233337835,2.7548565333328647,7.665971133333235,5.682954400000048,-1.0,25.214976,55.361536,15.335424,91.713536,91.60704,275.140608,-1.0,182.25,-1.0,196.0,44.44444444444445,7540.027777777777,84.63999999999999,184.05444444444444
2024-03-11 08:44:11,4.718503333333501,53.5718485333291,1.422732233337835,2.7548565333328647,7.665971133333235,5.682954400000048,-1.0,25.214976,55.361536,15.335424,91.713536,91.60704,275.140608,-1.0,182.25,-1.0,196.0,44.44444444444445,7540.027777777777,84.63999999999999,184.05444444444444
2024-03-11 08:44:16,9.439493466652495,53.5718485333291,1.8186432333247167,2.7548565333328647,7.665971133333235,5.682954400000048,-1.0,25.214976,55.361536,15.07328,91.713536,91.60704,275.140608,-1.0,182.25,-1.0,66.15111111111113,44.44444444444445,7540.027777777777,51.36111111111114,184.05444444444444
2024-03-11 08:44:21,9.439493466652495,53.5718485333291,1.8186432333247167,2.7548565333328647,7.665971133333235,5.682954400000048,-1.0,25.214976,55.361536,15.07328,91.713536,91.60704,275.140608,-1.0,182.25,-1.0,66.15111111111113,44.44444444444445,7540.027777777777,51.36111111111114,184.05444444444444
2024-03-11 08:44:26,9.439493466652493,66.37954930000281,1.8186432333247162,1.9973770999996534,17.603689800000193,5.675710966666732,-1.0,25.214976,55.476224,15.07328,91.713536,91.60704,275.243008,-1.0,32.49,-1.0,66.1511111111111,66.1511111111111,1730.5600000000002,51.361111111111114,111.65444444444444
2024-03-11 08:44:31,9.439493466652493,66.37954930000281,1.8186432333247162,1.9973770999996534,17.603689800000193,5.675710966666732,-1.0,25.214976,55.476224,15.07328,91.713536,91.60704,275.243008,-1.0,32.49,-1.0,66.1511111111111,66.1511111111111,1730.5600000000002,51.361111111111114,111.65444444444444
2024-03-11 08:44:36,9.439493466652493,66.37954930000281,1.8186432333247162,1.9973770999996534,17.603689800000193,5.675710966666732,-1.0,25.214976,55.476224,15.07328,91.713536,91.60704,275.243008,-1.0,32.49,-1.0,66.1511111111111,66.1511111111111,1730.5600000000002,51.361111111111114,111.65444444444444
2024-03-11 08:44:41,9.439493466652493,66.37954930000281,1.8186432333247162,1.9973770999996534,17.603689800000193,5.675710966666732,-1.0,25.214976,55.476224,15.07328,91.713536,91.60704,275.243008,-1.0,32.49,-1.0,66.1511111111111,66.1511111111111,1730.5600000000002,51.361111111111114,111.65444444444444
2024-03-11 08:44:46,5.278539100011889,66.37954930000281,1.226483933335961,1.9973770999996534,17.603689800000193,5.675710966666732,-1.0,25.214976,55.476224,15.29856,91.713536,91.60704,275.243008,-1.0,32.49,-1.0,322.8011111111113,66.1511111111111,1730.5600000000002,126.18777777777784,111.65444444444444
2024-03-11 08:44:51,5.278539100011889,66.37954930000281,1.226483933335961,1.9973770999996534,17.603689800000193,5.675710966666732,-1.0,25.214976,55.476224,15.29856,91.713536,91.60704,275.243008,-1.0,32.49,-1.0,322.8011111111113,66.1511111111111,1730.5600000000002,126.18777777777784,111.65444444444444
2024-03-11 08:44:56,5.278539100011888,66.84001563332156,1.2264839333359607,2.1508111666671916,12.853843999999981,5.332287500001105,-1.0,25.214976,55.476224,15.29856,91.713536,91.619328,275.488768,-1.0,299.29,-1.0,322.801111111111,33.254444444444445,10153.92111111111,126.18777777777775,100.66777777777777
2024-03-11 08:45:01,5.278539100011888,66.84001563332156,1.2264839333359607,2.1508111666671916,12.853843999999981,5.332287500001105,-1.0,25.214976,55.476224,15.29856,91.713536,91.619328,275.488768,-1.0,299.29,-1.0,322.801111111111,33.254444444444445,10153.92111111111,126.18777777777775,100.66777777777777
2024-03-11 08:45:06,5.278539100011888,66.84001563332156,1.2264839333359607,2.1508111666671916,12.853843999999981,5.332287500001105,-1.0,25.214976,55.476224,15.29856,91.713536,91.619328,275.488768,-1.0,299.29,-1.0,322.801111111111,33.254444444444445,10153.92111111111,126.18777777777775,100.66777777777777
2024-03-11 08:45:11,5.278539100011888,66.84001563332156,1.2264839333359607,2.1508111666671916,12.853843999999981,5.332287500001105,-1.0,25.214976,55.476224,15.29856,91.713536,91.619328,275.488768,-1.0,299.29,-1.0,322.801111111111,33.254444444444445,10153.92111111111,126.18777777777775,100.66777777777777
2024-03-11 08:45:16,3.3633759000016052,66.84001563332156,1.5064461999979057,2.1508111666671916,12.853843999999981,5.332287500001105,-1.0,25.214976,55.476224,14.610432,91.713536,91.619328,275.488768,-1.0,299.29,-1.0,140.81777777777782,33.254444444444445,10153.92111111111,58.26777777777781,100.66777777777777
2024-03-11 08:45:21,3.3633759000016052,66.84001563332156,1.5064461999979057,2.1508111666671916,12.853843999999981,5.332287500001105,-1.0,25.214976,55.476224,14.610432,91.713536,91.619328,275.488768,-1.0,299.29,-1.0,140.81777777777782,33.254444444444445,10153.92111111111,58.26777777777781,100.66777777777777
2024-03-11 08:45:26,3.3633759000016044,49.94269776667958,1.5064461999979055,1.3456715333328853,15.832817299999864,3.493881533332418,-1.0,25.214976,55.672832,14.610432,91.713536,91.693056,275.546112,-1.0,67.78777777777776,-1.0,140.8177777777778,46.239999999999995,1664.6399999999999,58.26777777777778,84.02777777777777
2024-03-11 08:45:31,3.3633759000016044,49.94269776667958,1.5064461999979055,1.3456715333328853,15.832817299999864,3.493881533332418,-1.0,25.214976,55.672832,14.610432,91.713536,91.693056,275.546112,-1.0,67.78777777777776,-1.0,140.8177777777778,46.239999999999995,1664.6399999999999,58.26777777777778,84.02777777777777
2024-03-11 08:45:36,3.3633759000016044,49.94269776667958,1.5064461999979055,1.3456715333328853,15.832817299999864,3.493881533332418,-1.0,25.214976,55.672832,14.610432,91.713536,91.693056,275.546112,-1.0,67.78777777777776,-1.0,140.8177777777778,46.239999999999995,1664.6399999999999,58.26777777777778,84.02777777777777
2024-03-11 08:45:41,3.3633759000016044,49.94269776667958,1.5064461999979055,1.3456715333328853,15.832817299999864,3.493881533332418,-1.0,25.214976,55.672832,14.610432,91.713536,91.693056,275.546112,-1.0,67.78777777777776,-1.0,140.8177777777778,46.239999999999995,1664.6399999999999,58.26777777777778,84.02777777777777
2024-03-11 08:45:46,7.732591933320997,49.94269776667958,1.6566927999974728,1.3456715333328853,15.832817299999864,3.493881533332418,-1.0,25.214976,55.672832,15.23712,91.713536,91.693056,275.546112,-1.0,67.78777777777776,-1.0,94.09000000000002,46.239999999999995,1664.6399999999999,87.11111111111116,84.02777777777777
2024-03-11 08:45:51,7.732591933320997,49.94269776667958,1.6566927999974728,1.3456715333328853,15.832817299999864,3.493881533332418,-1.0,25.214976,55.672832,15.23712,91.713536,91.693056,275.546112,-1.0,67.78777777777776,-1.0,94.09000000000002,46.239999999999995,1664.6399999999999,87.11111111111116,84.02777777777777
2024-03-11 08:45:56,7.732591933320995,54.437364799999465,1.6566927999974723,2.1694252333332997,584.9927921666666,6.7636249666672175,-1.0,25.214976,55.361536,15.23712,91.713536,99.848192,275.82464,-1.0,142.40444444444444,-1.0,94.08999999999999,73.38777777777777,8305.284444444445,87.11111111111113,133.78777777777776
