timestamp,details-v1-b788479c5-4qj87_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-4qj87_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-4qj87_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 11:05:50,-1.0,5.64965823333902,33.17694163333348,1.0235274333332711,2.0919174666663785,7.057426633333345,2.089829966666912,-1.0,17.158144,52.252672,10.752,86.155264,155.594752,151.896064,-1.0,4104.537777777778,133.01777777777778,124.69444444444443,48.071111111111115,71.12111111111112,197.8711111111111
2024-03-05 11:05:55,-1.0,5.64965823333902,33.17694163333348,1.0235274333332711,2.0919174666663785,7.057426633333345,2.089829966666912,-1.0,17.158144,52.252672,10.752,86.155264,155.594752,151.896064,-1.0,4104.537777777778,133.01777777777778,124.69444444444443,48.071111111111115,71.12111111111112,197.8711111111111
2024-03-05 11:06:00,-1.0,5.64965823333902,33.17694163333348,2.269724100000066,0.9963443333333544,4.299227166667189,2.089829966666912,-1.0,17.158144,52.252672,11.259904,86.155264,155.680768,151.896064,-1.0,4104.537777777778,133.01777777777778,124.69444444444443,65.61,87.73444444444445,34.81
2024-03-05 11:06:05,-1.0,4.969012199990174,50.86372686666511,2.269724100000066,0.9963443333333544,4.299227166667189,2.089829966666912,-1.0,17.158144,52.252672,11.259904,86.155264,155.680768,151.896064,-1.0,2499.999999999999,133.01777777777778,85.87111111111106,65.61,87.73444444444445,34.81
2024-03-05 11:06:10,-1.0,4.969012199990175,50.86372686666512,2.269724100000066,0.9963443333333544,4.299227166667189,4.889830199999778,-1.0,17.158144,52.252672,11.259904,86.155264,155.680768,152.014848,-1.0,2500.0,123.9511111111111,85.87111111111112,65.61,87.73444444444445,34.81
2024-03-05 11:06:15,-1.0,4.969012199990175,50.86372686666512,2.269724100000066,0.9963443333333544,4.299227166667189,4.889830199999778,-1.0,17.158144,52.252672,11.259904,86.155264,155.680768,152.014848,-1.0,2500.0,123.9511111111111,85.87111111111112,65.61,87.73444444444445,34.81
2024-03-05 11:06:20,-1.0,4.969012199990175,50.86372686666512,2.269724100000066,0.9963443333333544,4.299227166667189,4.889830199999778,-1.0,17.158144,52.252672,11.259904,86.155264,155.680768,152.014848,-1.0,2500.0,123.9511111111111,85.87111111111112,65.61,87.73444444444445,34.81
2024-03-05 11:06:25,-1.0,4.969012199990175,50.86372686666512,2.269724100000066,0.9963443333333544,4.299227166667189,4.889830199999778,-1.0,17.158144,52.252672,11.259904,86.155264,155.680768,152.014848,-1.0,2500.0,123.9511111111111,85.87111111111112,65.61,87.73444444444445,34.81
2024-03-05 11:06:30,-1.0,4.969012199990175,50.86372686666512,1.6368111000000833,2.67434256666661,5.358438466666371,4.889830199999778,-1.0,17.158144,52.252672,11.403264,86.155264,155.787264,152.014848,-1.0,2500.0,123.9511111111111,85.87111111111112,27.737777777777776,13.444444444444443,194.13777777777779
2024-03-05 11:06:35,-1.0,4.390501066670064,49.077359733333495,1.6368111000000833,2.67434256666661,5.358438466666371,4.889830199999778,-1.0,17.158144,52.350976,11.403264,86.155264,155.787264,152.014848,-1.0,3749.5211111111103,123.9511111111111,136.11111111111106,27.737777777777776,13.444444444444443,194.13777777777779
2024-03-05 11:06:40,-1.0,4.390501066670065,49.0773597333335,1.6368111000000833,2.67434256666661,5.358438466666371,3.4762743000001706,-1.0,17.158144,52.350976,11.403264,86.155264,155.787264,152.047616,-1.0,3749.521111111111,148.83999999999997,136.1111111111111,27.737777777777776,13.444444444444443,194.13777777777779
2024-03-05 11:06:45,-1.0,4.390501066670065,49.0773597333335,1.6368111000000833,2.67434256666661,5.358438466666371,3.4762743000001706,-1.0,17.158144,52.350976,11.403264,86.155264,155.787264,152.047616,-1.0,3749.521111111111,148.83999999999997,136.1111111111111,27.737777777777776,13.444444444444443,194.13777777777779
2024-03-05 11:06:50,-1.0,4.390501066670065,49.0773597333335,1.6368111000000833,2.67434256666661,5.358438466666371,3.4762743000001706,-1.0,17.158144,52.350976,11.403264,86.155264,155.787264,152.047616,-1.0,3749.521111111111,148.83999999999997,136.1111111111111,27.737777777777776,13.444444444444443,194.13777777777779
2024-03-05 11:06:55,-1.0,4.390501066670065,49.0773597333335,1.6368111000000833,2.67434256666661,5.358438466666371,3.4762743000001706,-1.0,17.158144,52.350976,11.403264,86.155264,155.787264,152.047616,-1.0,3749.521111111111,148.83999999999997,136.1111111111111,27.737777777777776,13.444444444444443,194.13777777777779
2024-03-05 11:07:00,-1.0,4.390501066670065,49.0773597333335,1.8307027333333301,2.4331606333333866,4.860968233333551,3.4762743000001706,-1.0,17.158144,52.350976,10.903552,86.265856,155.742208,152.047616,-1.0,3749.521111111111,148.83999999999997,136.1111111111111,45.78777777777778,75.68999999999998,123.9511111111111
2024-03-05 11:07:05,-1.0,8.614497799999297,36.51658310000129,1.8307027333333301,2.4331606333333866,4.860968233333551,3.4762743000001706,-1.0,17.158144,52.465664,10.903552,86.265856,155.742208,152.047616,-1.0,2759.7511111111103,148.83999999999997,233.07111111111104,45.78777777777778,75.68999999999998,123.9511111111111
2024-03-05 11:07:10,-1.0,8.614497799999299,36.5165831000013,1.8307027333333301,2.4331606333333866,4.860968233333551,4.683697433333123,-1.0,17.158144,52.465664,10.903552,86.265856,155.742208,152.211456,-1.0,2759.7511111111107,44.001111111111115,233.07111111111112,45.78777777777778,75.68999999999998,123.9511111111111
2024-03-05 11:07:15,-1.0,8.614497799999299,36.5165831000013,1.8307027333333301,2.4331606333333866,4.860968233333551,4.683697433333123,-1.0,17.158144,52.465664,10.903552,86.265856,155.742208,152.211456,-1.0,2759.7511111111107,44.001111111111115,233.07111111111112,45.78777777777778,75.68999999999998,123.9511111111111
2024-03-05 11:07:20,-1.0,8.614497799999299,36.5165831000013,1.8307027333333301,2.4331606333333866,4.860968233333551,4.683697433333123,-1.0,17.158144,52.465664,10.903552,86.265856,155.742208,152.211456,-1.0,2759.7511111111107,44.001111111111115,233.07111111111112,45.78777777777778,75.68999999999998,123.9511111111111
2024-03-05 11:07:25,-1.0,8.614497799999299,36.5165831000013,1.8307027333333301,2.4331606333333866,4.860968233333551,4.683697433333123,-1.0,17.158144,52.465664,10.903552,86.265856,155.742208,152.211456,-1.0,2759.7511111111107,44.001111111111115,233.07111111111112,45.78777777777778,75.68999999999998,123.9511111111111
2024-03-05 11:07:30,-1.0,8.614497799999299,36.5165831000013,1.605098366666624,2.133414600000094,3.706621899999618,4.683697433333123,-1.0,17.158144,52.465664,11.145216,86.265856,156.85632,152.211456,-1.0,2759.7511111111107,44.001111111111115,233.07111111111112,61.88444444444444,61.88444444444444,84.63999999999999
2024-03-05 11:07:35,-1.0,3.0941429333324773,40.276404566664795,1.605098366666624,2.133414600000094,3.706621899999618,4.683697433333123,-1.0,17.14176,52.252672,11.145216,86.265856,156.85632,152.211456,-1.0,3433.959999999999,44.001111111111115,113.77777777777773,61.88444444444444,61.88444444444444,84.63999999999999
2024-03-05 11:07:40,-1.0,3.0941429333324777,40.2764045666648,1.605098366666624,2.133414600000094,3.706621899999618,3.793373000000126,-1.0,17.14176,52.252672,11.145216,86.265856,156.85632,152.338432,-1.0,3433.96,108.85444444444445,113.77777777777777,61.88444444444444,61.88444444444444,84.63999999999999
2024-03-05 11:07:45,-1.0,3.0941429333324777,40.2764045666648,1.605098366666624,2.133414600000094,3.706621899999618,3.793373000000126,-1.0,17.14176,52.252672,11.145216,86.265856,156.85632,152.338432,-1.0,3433.96,108.85444444444445,113.77777777777777,61.88444444444444,61.88444444444444,84.63999999999999
2024-03-05 11:07:50,-1.0,3.0941429333324777,40.2764045666648,1.605098366666624,2.133414600000094,3.706621899999618,3.793373000000126,-1.0,17.14176,52.252672,11.145216,86.265856,156.85632,152.338432,-1.0,3433.96,108.85444444444445,113.77777777777777,61.88444444444444,61.88444444444444,84.63999999999999
2024-03-05 11:07:55,-1.0,3.0941429333324777,40.2764045666648,1.605098366666624,2.133414600000094,3.706621899999618,3.793373000000126,-1.0,17.14176,52.252672,11.145216,86.265856,156.85632,152.338432,-1.0,3433.96,108.85444444444445,113.77777777777777,61.88444444444444,61.88444444444444,84.63999999999999
2024-03-05 11:08:00,-1.0,3.0941429333324777,40.2764045666648,1.2719650666665434,2.160832233333091,3.7017044999998916,3.793373000000126,-1.0,17.14176,52.252672,11.288576,86.265856,156.921856,152.338432,-1.0,3433.96,108.85444444444445,113.77777777777777,22.090000000000003,69.44444444444446,83.41777777777777
2024-03-05 11:08:05,-1.0,5.51013666666525,41.600888400000706,1.2719650666665434,2.160832233333091,3.7017044999998916,3.793373000000126,-1.0,17.158144,52.154368,11.288576,86.265856,156.921856,152.338432,-1.0,2955.734444444444,108.85444444444445,120.99999999999996,22.090000000000003,69.44444444444446,83.41777777777777
2024-03-05 11:08:10,-1.0,5.510136666665251,41.60088840000071,1.2719650666665434,2.160832233333091,3.7017044999998916,5.181157433333302,-1.0,17.158144,52.154368,11.288576,86.265856,156.921856,152.4736,-1.0,2955.7344444444443,199.7511111111111,121.0,22.090000000000003,69.44444444444446,83.41777777777777
2024-03-05 11:08:15,-1.0,5.510136666665251,41.60088840000071,1.2719650666665434,2.160832233333091,3.7017044999998916,5.181157433333302,-1.0,17.158144,52.154368,11.288576,86.265856,156.921856,152.4736,-1.0,2955.7344444444443,199.7511111111111,121.0,22.090000000000003,69.44444444444446,83.41777777777777
2024-03-05 11:08:20,-1.0,5.510136666665251,41.60088840000071,1.2719650666665434,2.160832233333091,3.7017044999998916,5.181157433333302,-1.0,17.158144,52.154368,11.288576,86.265856,156.921856,152.4736,-1.0,2955.7344444444443,199.7511111111111,121.0,22.090000000000003,69.44444444444446,83.41777777777777
2024-03-05 11:08:25,-1.0,5.510136666665251,41.60088840000071,1.2719650666665434,2.160832233333091,3.7017044999998916,5.181157433333302,-1.0,17.158144,52.154368,11.288576,86.265856,156.921856,152.4736,-1.0,2955.7344444444443,199.7511111111111,121.0,22.090000000000003,69.44444444444446,83.41777777777777
2024-03-05 11:08:30,-1.0,5.510136666665251,41.60088840000071,1.2900957000001747,0.9882268666667451,4.340594566666785,5.181157433333302,-1.0,17.158144,52.154368,11.186176,86.265856,157.401088,152.4736,-1.0,2955.7344444444443,199.7511111111111,121.0,50.41,54.760000000000005,176.00444444444446
2024-03-05 11:08:35,-1.0,7.6627477333355865,52.32357739999997,1.2900957000001747,0.9882268666667451,4.340594566666785,5.181157433333302,-1.0,17.174528,52.252672,11.186176,86.265856,157.401088,152.4736,-1.0,3572.0544444444436,199.7511111111111,165.55111111111108,50.41,54.760000000000005,176.00444444444446
2024-03-05 11:08:40,-1.0,7.662747733335587,52.32357739999998,1.2900957000001747,0.9882268666667451,4.340594566666785,4.099949733333593,-1.0,17.174528,52.252672,11.186176,86.265856,157.401088,152.649728,-1.0,3572.0544444444445,97.35111111111112,165.5511111111111,50.41,54.760000000000005,176.00444444444446
2024-03-05 11:08:45,-1.0,7.662747733335587,52.32357739999998,1.2900957000001747,0.9882268666667451,4.340594566666785,4.099949733333593,-1.0,17.174528,52.252672,11.186176,86.265856,157.401088,152.649728,-1.0,3572.0544444444445,97.35111111111112,165.5511111111111,50.41,54.760000000000005,176.00444444444446
2024-03-05 11:08:50,-1.0,7.662747733335587,52.32357739999998,1.2900957000001747,0.9882268666667451,4.340594566666785,4.099949733333593,-1.0,17.174528,52.252672,11.186176,86.265856,157.401088,152.649728,-1.0,3572.0544444444445,97.35111111111112,165.5511111111111,50.41,54.760000000000005,176.00444444444446
2024-03-05 11:08:55,-1.0,7.662747733335587,52.32357739999998,1.2900957000001747,0.9882268666667451,4.340594566666785,4.099949733333593,-1.0,17.174528,52.252672,11.186176,86.265856,157.401088,152.649728,-1.0,3572.0544444444445,97.35111111111112,165.5511111111111,50.41,54.760000000000005,176.00444444444446
2024-03-05 11:09:00,-1.0,7.662747733335587,52.32357739999998,1.6593548666664997,2.857285233333566,6.4434419333338155,4.099949733333593,-1.0,17.174528,52.252672,11.53024,86.265856,157.544448,152.649728,-1.0,3572.0544444444445,97.35111111111112,165.5511111111111,37.209999999999994,59.290000000000006,208.32111111111112
2024-03-05 11:09:05,-1.0,5.265831299993805,32.36426670000204,1.6593548666664997,2.857285233333566,6.4434419333338155,4.099949733333593,-1.0,17.158144,52.36736,11.53024,86.265856,157.544448,152.649728,-1.0,2641.959999999999,97.35111111111112,113.77777777777773,37.209999999999994,59.290000000000006,208.32111111111112
2024-03-05 11:09:10,-1.0,5.265831299993806,32.36426670000204,1.6593548666664997,2.857285233333566,6.4434419333338155,2.320638099999902,-1.0,17.158144,52.36736,11.53024,86.265856,157.544448,152.764416,-1.0,2641.96,48.534444444444446,113.77777777777777,37.209999999999994,59.290000000000006,208.32111111111112
2024-03-05 11:09:15,-1.0,5.265831299993806,32.36426670000204,1.6593548666664997,2.857285233333566,6.4434419333338155,2.320638099999902,-1.0,17.158144,52.36736,11.53024,86.265856,157.544448,152.764416,-1.0,2641.96,48.534444444444446,113.77777777777777,37.209999999999994,59.290000000000006,208.32111111111112
2024-03-05 11:09:20,-1.0,5.265831299993806,32.36426670000204,1.6593548666664997,2.857285233333566,6.4434419333338155,2.320638099999902,-1.0,17.158144,52.36736,11.53024,86.265856,157.544448,152.764416,-1.0,2641.96,48.534444444444446,113.77777777777777,37.209999999999994,59.290000000000006,208.32111111111112
2024-03-05 11:09:25,-1.0,5.265831299993806,32.36426670000204,1.6593548666664997,2.857285233333566,6.4434419333338155,2.320638099999902,-1.0,17.158144,52.36736,11.53024,86.265856,157.544448,152.764416,-1.0,2641.96,48.534444444444446,113.77777777777777,37.209999999999994,59.290000000000006,208.32111111111112
2024-03-05 11:09:30,-1.0,5.265831299993806,32.36426670000204,2.0485812666668344,1.7574714666665159,4.86131950000015,2.320638099999902,-1.0,17.158144,52.36736,11.268096,86.274048,157.67552,152.764416,-1.0,2641.96,48.534444444444446,113.77777777777777,70.00111111111111,68.89000000000001,127.69000000000001
2024-03-05 11:09:35,-1.0,2.98467463333812,42.46965266666695,2.0485812666668344,1.7574714666665159,4.86131950000015,2.320638099999902,-1.0,17.158144,52.269056,11.268096,86.274048,157.67552,152.764416,-1.0,3831.6099999999988,48.534444444444446,117.36111111111109,70.00111111111111,68.89000000000001,127.69000000000001
2024-03-05 11:09:40,-1.0,2.9846746333381207,42.46965266666696,2.0485812666668344,1.7574714666665159,4.86131950000015,4.443434933333397,-1.0,17.158144,52.269056,11.268096,86.274048,157.67552,152.90368,-1.0,3831.6099999999997,202.58777777777775,117.36111111111113,70.00111111111111,68.89000000000001,127.69000000000001
2024-03-05 11:09:45,-1.0,2.9846746333381207,42.46965266666696,2.0485812666668344,1.7574714666665159,4.86131950000015,4.443434933333397,-1.0,17.158144,52.269056,11.268096,86.274048,157.67552,152.90368,-1.0,3831.6099999999997,202.58777777777775,117.36111111111113,70.00111111111111,68.89000000000001,127.69000000000001
2024-03-05 11:09:50,-1.0,2.9846746333381207,42.46965266666696,2.0485812666668344,1.7574714666665159,4.86131950000015,4.443434933333397,-1.0,17.158144,52.269056,11.268096,86.274048,157.67552,152.90368,-1.0,3831.6099999999997,202.58777777777775,117.36111111111113,70.00111111111111,68.89000000000001,127.69000000000001
2024-03-05 11:09:55,-1.0,2.9846746333381207,42.46965266666696,2.0485812666668344,1.7574714666665159,4.86131950000015,4.443434933333397,-1.0,17.158144,52.269056,11.268096,86.274048,157.67552,152.90368,-1.0,3831.6099999999997,202.58777777777775,117.36111111111113,70.00111111111111,68.89000000000001,127.69000000000001
2024-03-05 11:10:00,-1.0,2.9846746333381207,42.46965266666696,2.014001166666664,1.8058508000000493,4.856176933333245,4.443434933333397,-1.0,17.158144,52.269056,10.69056,86.274048,157.700096,152.90368,-1.0,3831.6099999999997,202.58777777777775,117.36111111111113,31.359999999999996,73.96,126.9377777777778
2024-03-05 11:10:05,-1.0,6.278357899994564,39.356532699999505,2.014001166666664,1.8058508000000493,4.856176933333245,4.443434933333397,-1.0,17.174528,52.137984,10.69056,86.274048,157.700096,152.90368,-1.0,568.0277777777776,202.58777777777775,106.08999999999997,31.359999999999996,73.96,126.9377777777778
2024-03-05 11:10:10,-1.0,6.278357899994565,39.35653269999951,2.014001166666664,1.8058508000000493,4.856176933333245,4.548965099999691,-1.0,17.174528,52.137984,10.69056,86.274048,157.700096,153.022464,-1.0,568.0277777777777,79.21000000000001,106.09000000000002,31.359999999999996,73.96,126.9377777777778
2024-03-05 11:10:15,-1.0,6.278357899994565,39.35653269999951,2.014001166666664,1.8058508000000493,4.856176933333245,4.548965099999691,-1.0,17.174528,52.137984,10.69056,86.274048,157.700096,153.022464,-1.0,568.0277777777777,79.21000000000001,106.09000000000002,31.359999999999996,73.96,126.9377777777778
2024-03-05 11:10:20,-1.0,6.278357899994565,39.35653269999951,2.014001166666664,1.8058508000000493,4.856176933333245,4.548965099999691,-1.0,17.174528,52.137984,10.69056,86.274048,157.700096,153.022464,-1.0,568.0277777777777,79.21000000000001,106.09000000000002,31.359999999999996,73.96,126.9377777777778
2024-03-05 11:10:25,-1.0,6.278357899994565,39.35653269999951,2.014001166666664,1.8058508000000493,4.856176933333245,4.548965099999691,-1.0,17.174528,52.137984,10.69056,86.274048,157.700096,153.022464,-1.0,568.0277777777777,79.21000000000001,106.09000000000002,31.359999999999996,73.96,126.9377777777778
2024-03-05 11:10:30,-1.0,6.278357899994565,39.35653269999951,1.242400333333175,2.2442697000002454,1.99461043333334,4.548965099999691,-1.0,17.174528,52.137984,11.689984,86.290432,157.937664,153.022464,-1.0,568.0277777777777,79.21000000000001,106.09000000000002,41.81777777777778,42.684444444444445,62.410000000000004
2024-03-05 11:10:35,-1.0,6.110836233347071,49.50848613333391,1.242400333333175,2.2442697000002454,1.99461043333334,4.548965099999691,-1.0,17.174528,52.252672,11.689984,86.290432,157.937664,153.022464,-1.0,5715.359999999997,79.21000000000001,183.15111111111105,41.81777777777778,42.684444444444445,62.410000000000004
2024-03-05 11:10:40,-1.0,6.110836233347072,49.50848613333392,1.242400333333175,2.2442697000002454,1.99461043333334,4.501209766666628,-1.0,17.174528,52.252672,11.689984,86.290432,157.937664,153.10848,-1.0,5715.359999999999,162.13777777777776,183.1511111111111,41.81777777777778,42.684444444444445,62.410000000000004
2024-03-05 11:10:45,-1.0,6.110836233347072,49.50848613333392,1.242400333333175,2.2442697000002454,1.99461043333334,4.501209766666628,-1.0,17.174528,52.252672,11.689984,86.290432,157.937664,153.10848,-1.0,5715.359999999999,162.13777777777776,183.1511111111111,41.81777777777778,42.684444444444445,62.410000000000004
2024-03-05 11:10:50,-1.0,6.110836233347072,49.50848613333392,1.242400333333175,2.2442697000002454,1.99461043333334,4.501209766666628,-1.0,17.174528,52.252672,11.689984,86.290432,157.937664,153.10848,-1.0,5715.359999999999,162.13777777777776,183.1511111111111,41.81777777777778,42.684444444444445,62.410000000000004
2024-03-05 11:10:55,-1.0,6.110836233347072,49.50848613333392,1.242400333333175,2.2442697000002454,1.99461043333334,4.501209766666628,-1.0,17.174528,52.252672,11.689984,86.290432,157.937664,153.10848,-1.0,5715.359999999999,162.13777777777776,183.1511111111111,41.81777777777778,42.684444444444445,62.410000000000004
2024-03-05 11:11:00,-1.0,6.110836233347072,49.50848613333392,1.3946426666668306,2.527001633333252,5.379256933333447,4.501209766666628,-1.0,17.174528,52.252672,10.768384,86.290432,157.995008,153.10848,-1.0,5715.359999999999,162.13777777777776,183.1511111111111,38.85444444444445,65.61,166.41
2024-03-05 11:11:05,-1.0,5.370424533324088,22.328434499998664,1.3946426666668306,2.527001633333252,5.379256933333447,4.501209766666628,-1.0,17.174528,52.137984,10.768384,86.290432,157.995008,153.10848,-1.0,3782.249999999999,162.13777777777776,44.444444444444436,38.85444444444445,65.61,166.41
2024-03-05 11:11:10,-1.0,5.370424533324089,22.328434499998668,1.3946426666668306,2.527001633333252,5.379256933333447,3.334649233333664,-1.0,17.174528,52.137984,10.768384,86.290432,157.995008,153.23136,-1.0,3782.25,142.40444444444444,44.44444444444445,38.85444444444445,65.61,166.41
2024-03-05 11:11:15,-1.0,5.370424533324089,22.328434499998668,1.3946426666668306,2.527001633333252,5.379256933333447,3.334649233333664,-1.0,17.174528,52.137984,10.768384,86.290432,157.995008,153.23136,-1.0,3782.25,142.40444444444444,44.44444444444445,38.85444444444445,65.61,166.41
2024-03-05 11:11:20,-1.0,5.370424533324089,22.328434499998668,1.3946426666668306,2.527001633333252,5.379256933333447,3.334649233333664,-1.0,17.174528,52.137984,10.768384,86.290432,157.995008,153.23136,-1.0,3782.25,142.40444444444444,44.44444444444445,38.85444444444445,65.61,166.41
2024-03-05 11:11:25,-1.0,5.370424533324089,22.328434499998668,1.3946426666668306,2.527001633333252,5.379256933333447,3.334649233333664,-1.0,17.174528,52.137984,10.768384,86.290432,157.995008,153.23136,-1.0,3782.25,142.40444444444444,44.44444444444445,38.85444444444445,65.61,166.41
2024-03-05 11:11:30,-1.0,5.370424533324089,22.328434499998668,1.8306626333332094,2.044797033333149,4.798366499999437,3.334649233333664,-1.0,17.174528,52.137984,11.32544,86.294528,157.990912,153.23136,-1.0,3782.25,142.40444444444444,44.44444444444445,90.88444444444444,99.33444444444444,76.85444444444445
2024-03-05 11:11:35,-1.0,189.47491773333238,60.851513199997946,1.8306626333332094,2.044797033333149,4.798366499999437,3.334649233333664,-1.0,1073.209344,52.36736,11.32544,86.294528,157.990912,153.23136,-1.0,2131.3611111111104,142.40444444444444,357.2099999999998,90.88444444444444,99.33444444444444,76.85444444444445
2024-03-05 11:11:40,-1.0,189.4749177333324,60.85151319999795,1.8306626333332094,2.044797033333149,4.798366499999437,3.089164066666683,-1.0,1073.209344,52.36736,11.32544,86.294528,157.990912,153.296896,-1.0,2131.361111111111,42.25,357.2099999999999,90.88444444444444,99.33444444444444,76.85444444444445
2024-03-05 11:11:45,-1.0,189.4749177333324,60.85151319999795,1.8306626333332094,2.044797033333149,4.798366499999437,3.089164066666683,-1.0,1073.209344,52.36736,11.32544,86.294528,157.990912,153.296896,-1.0,2131.361111111111,42.25,357.2099999999999,90.88444444444444,99.33444444444444,76.85444444444445
2024-03-05 11:11:50,-1.0,189.4749177333324,60.85151319999795,1.8306626333332094,2.044797033333149,4.798366499999437,3.089164066666683,-1.0,1073.209344,52.36736,11.32544,86.294528,157.990912,153.296896,-1.0,2131.361111111111,42.25,357.2099999999999,90.88444444444444,99.33444444444444,76.85444444444445
2024-03-05 11:11:55,-1.0,189.4749177333324,60.85151319999795,1.8306626333332094,2.044797033333149,4.798366499999437,3.089164066666683,-1.0,1073.209344,52.36736,11.32544,86.294528,157.990912,153.296896,-1.0,2131.361111111111,42.25,357.2099999999999,90.88444444444444,99.33444444444444,76.85444444444445
2024-03-05 11:12:00,-1.0,189.4749177333324,60.85151319999795,1.6005207333333735,1.8202692000002685,5.2992523333330155,3.089164066666683,-1.0,1073.209344,52.36736,11.624448,86.294528,158.707712,153.296896,-1.0,2131.361111111111,42.25,357.2099999999999,15.209999999999999,67.78777777777776,277.7777777777778
