timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-vcr4j_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-vcr4j_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network,details-v1-b788479c5-bbg6t_network,productpage-v1-7fb564989f-vcr4j_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network
2024-03-11 01:26:54,4.021788566660689,62.49501626666666,-1.0,2.4167261000002327,2.011507766666891,7.07095200000083,5.456638366666766,25.178112,51.720192,-1.0,14.692352,82.37056,177.975296,176.20992,162.9877777777778,2962.9877777777774,13.20111111111111,45.78777777777778,-1.0,91.52111111111111,90.25
2024-03-11 01:26:59,4.021788566660689,24.87069033333332,-1.0,2.4167261000002327,1.596843266666781,2.6717872999995507,3.0733218000004094,25.178112,51.605504,-1.0,14.692352,82.37056,178.05312,176.275456,42.25,2840.89,30.25,45.78777777777778,-1.0,91.52111111111111,129.96
2024-03-11 01:27:04,4.021788566660689,24.87069033333332,-1.0,2.4167261000002327,1.596843266666781,2.6717872999995507,3.0733218000004094,25.178112,51.605504,-1.0,14.692352,82.37056,178.05312,176.275456,42.25,2840.89,30.25,45.78777777777778,-1.0,91.52111111111111,129.96
2024-03-11 01:27:09,9.087005600000944,24.87069033333332,-1.0,0.9468426000012187,1.596843266666781,2.6717872999995507,3.0733218000004094,25.178112,51.605504,-1.0,14.266368,82.37056,178.05312,176.275456,42.25,2840.89,30.25,333.6711111111111,-1.0,84.63999999999999,129.96
2024-03-11 01:27:14,9.087005600000944,24.87069033333332,-1.0,0.9468426000012187,1.596843266666781,2.6717872999995507,3.0733218000004094,25.178112,51.605504,-1.0,14.266368,82.37056,178.05312,176.275456,42.25,2840.89,30.25,333.6711111111111,-1.0,84.63999999999999,129.96
2024-03-11 01:27:19,9.087005600000944,24.87069033333332,-1.0,0.9468426000012187,1.596843266666781,2.6717872999995507,3.0733218000004094,25.178112,51.605504,-1.0,14.266368,82.37056,178.05312,176.275456,42.25,2840.89,30.25,333.6711111111111,-1.0,84.63999999999999,129.96
2024-03-11 01:27:24,9.087005600000944,24.87069033333332,-1.0,0.9468426000012187,1.596843266666781,2.6717872999995507,3.0733218000004094,25.178112,51.605504,-1.0,14.266368,82.37056,178.05312,176.275456,42.25,2840.89,30.25,333.6711111111111,-1.0,84.63999999999999,129.96
2024-03-11 01:27:29,9.087005600000944,74.95315480000002,-1.0,0.9468426000012187,2.184190266666519,6.051691299999598,5.346393566666544,25.178112,51.83488,-1.0,14.266368,82.37056,178.15552,176.386048,192.28444444444446,3716.9344444444446,33.254444444444445,333.6711111111111,-1.0,84.63999999999999,32.49
2024-03-11 01:27:34,9.087005600000944,74.95315480000002,-1.0,0.9468426000012187,2.184190266666519,6.051691299999598,5.346393566666544,25.178112,51.83488,-1.0,14.266368,82.37056,178.15552,176.386048,192.28444444444446,3716.9344444444446,33.254444444444445,333.6711111111111,-1.0,84.63999999999999,32.49
2024-03-11 01:27:39,9.05426306667323,74.95315480000002,-1.0,2.648206300000311,2.184190266666519,6.051691299999598,5.346393566666544,25.178112,51.83488,-1.0,14.372864,82.37056,178.15552,176.386048,192.28444444444446,3716.9344444444446,33.254444444444445,152.93444444444447,-1.0,59.80444444444444,32.49
2024-03-11 01:27:44,9.05426306667323,74.95315480000002,-1.0,2.648206300000311,2.184190266666519,6.051691299999598,5.346393566666544,25.178112,51.83488,-1.0,14.372864,82.37056,178.15552,176.386048,192.28444444444446,3716.9344444444446,33.254444444444445,152.93444444444447,-1.0,59.80444444444444,32.49
2024-03-11 01:27:49,9.05426306667323,74.95315480000002,-1.0,2.648206300000311,2.184190266666519,6.051691299999598,5.346393566666544,25.178112,51.83488,-1.0,14.372864,82.37056,178.15552,176.386048,192.28444444444446,3716.9344444444446,33.254444444444445,152.93444444444447,-1.0,59.80444444444444,32.49
2024-03-11 01:27:54,9.05426306667323,74.95315480000002,-1.0,2.648206300000311,2.184190266666519,6.051691299999598,5.346393566666544,25.178112,51.83488,-1.0,14.372864,82.37056,178.15552,176.386048,192.28444444444446,3716.9344444444446,33.254444444444445,152.93444444444447,-1.0,59.80444444444444,32.49
2024-03-11 01:27:59,9.05426306667323,62.3679803666666,-1.0,2.648206300000311,1.0065885666667402,5.574744566666823,5.472642366666491,25.178112,51.83488,-1.0,14.372864,82.37056,178.331648,176.504832,133.78777777777776,3226.24,37.209999999999994,152.93444444444447,-1.0,59.80444444444444,175.12111111111108
2024-03-11 01:28:04,9.05426306667323,62.3679803666666,-1.0,2.648206300000311,1.0065885666667402,5.574744566666823,5.472642366666491,25.178112,51.83488,-1.0,14.372864,82.37056,178.331648,176.504832,133.78777777777776,3226.24,37.209999999999994,152.93444444444447,-1.0,59.80444444444444,175.12111111111108
2024-03-11 01:28:09,7.973551266665406,62.3679803666666,-1.0,1.1474243333320069,1.0065885666667402,5.574744566666823,5.472642366666491,25.178112,51.83488,-1.0,14.229504,82.37056,178.331648,176.504832,133.78777777777776,3226.24,37.209999999999994,184.05444444444444,-1.0,112.36,175.12111111111108
2024-03-11 01:28:14,7.973551266665406,62.3679803666666,-1.0,1.1474243333320069,1.0065885666667402,5.574744566666823,5.472642366666491,25.178112,51.83488,-1.0,14.229504,82.37056,178.331648,176.504832,133.78777777777776,3226.24,37.209999999999994,184.05444444444444,-1.0,112.36,175.12111111111108
2024-03-11 01:28:19,7.973551266665406,62.3679803666666,-1.0,1.1474243333320069,1.0065885666667402,5.574744566666823,5.472642366666491,25.178112,51.83488,-1.0,14.229504,82.37056,178.331648,176.504832,133.78777777777776,3226.24,37.209999999999994,184.05444444444444,-1.0,112.36,175.12111111111108
2024-03-11 01:28:24,7.973551266665406,62.3679803666666,-1.0,1.1474243333320069,1.0065885666667402,5.574744566666823,5.472642366666491,25.178112,51.83488,-1.0,14.229504,82.37056,178.331648,176.504832,133.78777777777776,3226.24,37.209999999999994,184.05444444444444,-1.0,112.36,175.12111111111108
2024-03-11 01:28:29,7.973551266665406,78.91925243333328,-1.0,1.1474243333320069,2.7007346000000134,6.095162833333726,6.142061633333166,25.178112,51.605504,-1.0,14.229504,82.374656,178.515968,176.70144,95.3877777777778,3692.587777777778,22.404444444444444,184.05444444444444,-1.0,112.36,89.61777777777777
2024-03-11 01:28:34,7.973551266665406,78.91925243333328,-1.0,1.1474243333320069,2.7007346000000134,6.095162833333726,6.142061633333166,25.178112,51.605504,-1.0,14.229504,82.374656,178.515968,176.70144,95.3877777777778,3692.587777777778,22.404444444444444,184.05444444444444,-1.0,112.36,89.61777777777777
2024-03-11 01:28:39,5.862233299997873,78.91925243333328,-1.0,1.8530485999993591,2.7007346000000134,6.095162833333726,6.142061633333166,25.161728,51.605504,-1.0,14.508032,82.374656,178.515968,176.70144,95.3877777777778,3692.587777777778,22.404444444444444,105.40444444444447,-1.0,72.81777777777778,89.61777777777777
2024-03-11 01:28:44,5.862233299997873,78.91925243333328,-1.0,1.8530485999993591,2.7007346000000134,6.095162833333726,6.142061633333166,25.161728,51.605504,-1.0,14.508032,82.374656,178.515968,176.70144,95.3877777777778,3692.587777777778,22.404444444444444,105.40444444444447,-1.0,72.81777777777778,89.61777777777777
2024-03-11 01:28:49,5.862233299997873,78.91925243333328,-1.0,1.8530485999993591,2.7007346000000134,6.095162833333726,6.142061633333166,25.161728,51.605504,-1.0,14.508032,82.374656,178.515968,176.70144,95.3877777777778,3692.587777777778,22.404444444444444,105.40444444444447,-1.0,72.81777777777778,89.61777777777777
2024-03-11 01:28:54,5.862233299997873,78.91925243333328,-1.0,1.8530485999993591,2.7007346000000134,6.095162833333726,6.142061633333166,25.161728,51.605504,-1.0,14.508032,82.374656,178.515968,176.70144,95.3877777777778,3692.587777777778,22.404444444444444,105.40444444444447,-1.0,72.81777777777778,89.61777777777777
2024-03-11 01:28:59,5.862233299997873,35.61353060000012,-1.0,1.8530485999993591,1.745015833333241,5.398262066666841,4.984359766666557,25.161728,51.605504,-1.0,14.508032,82.374656,178.62656,176.807936,39.27111111111111,3192.25,26.351111111111116,105.40444444444447,-1.0,72.81777777777778,110.25
2024-03-11 01:29:04,5.862233299997873,35.61353060000012,-1.0,1.8530485999993591,1.745015833333241,5.398262066666841,4.984359766666557,25.161728,51.605504,-1.0,14.508032,82.374656,178.62656,176.807936,39.27111111111111,3192.25,26.351111111111116,105.40444444444447,-1.0,72.81777777777778,110.25
2024-03-11 01:29:09,6.434051233327409,35.61353060000012,-1.0,1.7345432000032208,1.745015833333241,5.398262066666841,4.984359766666557,25.178112,51.605504,-1.0,14.831616,82.374656,178.62656,176.807936,39.27111111111111,3192.25,26.351111111111116,260.28444444444443,-1.0,68.89000000000001,110.25
2024-03-11 01:29:14,6.434051233327409,35.61353060000012,-1.0,1.7345432000032208,1.745015833333241,5.398262066666841,4.984359766666557,25.178112,51.605504,-1.0,14.831616,82.374656,178.62656,176.807936,39.27111111111111,3192.25,26.351111111111116,260.28444444444443,-1.0,68.89000000000001,110.25
2024-03-11 01:29:19,6.434051233327409,35.61353060000012,-1.0,1.7345432000032208,1.745015833333241,5.398262066666841,4.984359766666557,25.178112,51.605504,-1.0,14.831616,82.374656,178.62656,176.807936,39.27111111111111,3192.25,26.351111111111116,260.28444444444443,-1.0,68.89000000000001,110.25
2024-03-11 01:29:24,6.434051233327409,35.61353060000012,-1.0,1.7345432000032208,1.745015833333241,5.398262066666841,4.984359766666557,25.178112,51.605504,-1.0,14.831616,82.374656,178.62656,176.807936,39.27111111111111,3192.25,26.351111111111116,260.28444444444443,-1.0,68.89000000000001,110.25
2024-03-11 01:29:29,6.434051233327409,73.89162906666655,-1.0,1.7345432000032208,0.9696964999998651,3.5207904666663126,2.9854544666667,25.178112,51.838976,-1.0,14.831616,82.374656,178.737152,176.90624,105.40444444444447,3811.0044444444447,25.67111111111111,260.28444444444443,-1.0,68.89000000000001,148.83999999999997
2024-03-11 01:29:34,6.434051233327409,73.89162906666655,-1.0,1.7345432000032208,0.9696964999998651,3.5207904666663126,2.9854544666667,25.178112,51.838976,-1.0,14.831616,82.374656,178.737152,176.90624,105.40444444444447,3811.0044444444447,25.67111111111111,260.28444444444443,-1.0,68.89000000000001,148.83999999999997
2024-03-11 01:29:39,7.667654100002133,73.89162906666655,-1.0,2.015169966663658,0.9696964999998651,3.5207904666663126,2.9854544666667,25.161728,51.838976,-1.0,14.471168,82.374656,178.737152,176.90624,105.40444444444447,3811.0044444444447,25.67111111111111,47.61000000000001,-1.0,108.85444444444445,148.83999999999997
2024-03-11 01:29:44,7.667654100002133,73.89162906666655,-1.0,2.015169966663658,0.9696964999998651,3.5207904666663126,2.9854544666667,25.161728,51.838976,-1.0,14.471168,82.374656,178.737152,176.90624,105.40444444444447,3811.0044444444447,25.67111111111111,47.61000000000001,-1.0,108.85444444444445,148.83999999999997
2024-03-11 01:29:49,7.667654100002133,73.89162906666655,-1.0,2.015169966663658,0.9696964999998651,3.5207904666663126,2.9854544666667,25.161728,51.838976,-1.0,14.471168,82.374656,178.737152,176.90624,105.40444444444447,3811.0044444444447,25.67111111111111,47.61000000000001,-1.0,108.85444444444445,148.83999999999997
2024-03-11 01:29:54,7.667654100002133,73.89162906666655,-1.0,2.015169966663658,0.9696964999998651,3.5207904666663126,2.9854544666667,25.161728,51.838976,-1.0,14.471168,82.374656,178.737152,176.90624,105.40444444444447,3811.0044444444447,25.67111111111111,47.61000000000001,-1.0,108.85444444444445,148.83999999999997
2024-03-11 01:29:59,7.667654100002133,69.29410596666679,-1.0,2.015169966663658,1.9042819666665878,6.3871512999999895,7.261395433333936,25.161728,51.724288,-1.0,14.471168,82.374656,178.802688,177.119232,218.05444444444447,4404.534444444444,84.02777777777777,47.61000000000001,-1.0,108.85444444444445,191.36111111111111
2024-03-11 01:30:04,7.667654100002133,69.29410596666679,-1.0,2.015169966663658,1.9042819666665878,6.3871512999999895,7.261395433333936,25.161728,51.724288,-1.0,14.471168,82.374656,178.802688,177.119232,218.05444444444447,4404.534444444444,84.02777777777777,47.61000000000001,-1.0,108.85444444444445,191.36111111111111
