timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-npw75_cpu,reviews-v2-7b4f9d8cb4-492mr_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-492mr_memory,reviews-v3-5fd56449d8-npw75_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network,reviews-v2-7b4f9d8cb4-492mr_network,productpage-v1-7fb564989f-xslvc_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network
2024-03-11 08:24:51,5.981757700010349,66.43867699999646,2.0757788999920503,1.9110250666661461,-1.0,5.2797368999999135,15.64461066666674,25.214976,55.468032,15.4624,91.660288,-1.0,270.782464,82.178048,145.60444444444443,184.05444444444453,48.071111111111115,143.20111111111115,5600.027777777777,93.44444444444447,-1.0
2024-03-11 08:24:56,5.981757700010348,48.08811009999469,2.0757788999920495,1.1099255333334668,-1.0,3.1125005333327254,15.644610666666736,25.214976,55.468032,15.4624,91.660288,-1.0,270.839808,82.178048,204.49,184.05444444444444,29.160000000000004,143.20111111111112,5530.40111111111,93.44444444444443,-1.0
2024-03-11 08:25:01,5.981757700010348,48.08811009999469,2.0757788999920495,1.1099255333334668,-1.0,3.1125005333327254,15.644610666666736,25.214976,55.468032,15.4624,91.660288,-1.0,270.839808,82.178048,204.49,184.05444444444444,29.160000000000004,143.20111111111112,5530.40111111111,93.44444444444443,-1.0
2024-03-11 08:25:06,5.981757700010348,48.08811009999469,2.0757788999920495,1.1099255333334668,-1.0,3.1125005333327254,15.644610666666736,25.214976,55.468032,15.4624,91.660288,-1.0,270.839808,82.178048,204.49,184.05444444444444,29.160000000000004,143.20111111111112,5530.40111111111,93.44444444444443,-1.0
2024-03-11 08:25:11,5.981757700010348,48.08811009999469,2.0757788999920495,1.1099255333334668,-1.0,3.1125005333327254,15.644610666666736,25.214976,55.468032,15.4624,91.660288,-1.0,270.839808,82.178048,204.49,184.05444444444444,29.160000000000004,143.20111111111112,5530.40111111111,93.44444444444443,-1.0
2024-03-11 08:25:16,4.576027200012808,48.08811009999469,0.7623903999956384,1.1099255333334668,-1.0,3.1125005333327254,13.616840233333372,25.214976,55.468032,15.09376,91.660288,-1.0,270.839808,81.780736,204.49,108.16000000000004,29.160000000000004,75.11111111111113,5530.40111111111,165.55111111111123,-1.0
2024-03-11 08:25:21,4.576027200012808,48.08811009999469,0.7623903999956384,1.1099255333334668,-1.0,3.1125005333327254,13.616840233333372,25.214976,55.468032,15.09376,91.660288,-1.0,270.839808,81.780736,204.49,108.16000000000004,29.160000000000004,75.11111111111113,5530.40111111111,165.55111111111123,-1.0
2024-03-11 08:25:26,4.576027200012807,46.205667066669776,0.7623903999956383,2.9875650333337944,-1.0,4.858077566666452,13.616840233333368,25.214976,55.353344,15.09376,91.660288,-1.0,270.9504,81.780736,112.36,108.16000000000001,38.02777777777778,75.1111111111111,3025.0,165.5511111111111,-1.0
2024-03-11 08:25:31,4.576027200012807,46.205667066669776,0.7623903999956383,2.9875650333337944,-1.0,4.858077566666452,13.616840233333368,25.214976,55.353344,15.09376,91.660288,-1.0,270.9504,81.780736,112.36,108.16000000000001,38.02777777777778,75.1111111111111,3025.0,165.5511111111111,-1.0
2024-03-11 08:25:36,4.576027200012807,46.205667066669776,0.7623903999956383,2.9875650333337944,-1.0,4.858077566666452,13.616840233333368,25.214976,55.353344,15.09376,91.660288,-1.0,270.9504,81.780736,112.36,108.16000000000001,38.02777777777778,75.1111111111111,3025.0,165.5511111111111,-1.0
2024-03-11 08:25:41,4.576027200012807,46.205667066669776,0.7623903999956383,2.9875650333337944,-1.0,4.858077566666452,13.616840233333368,25.214976,55.353344,15.09376,91.660288,-1.0,270.9504,81.780736,112.36,108.16000000000001,38.02777777777778,75.1111111111111,3025.0,165.5511111111111,-1.0
2024-03-11 08:25:46,6.164005499977066,46.205667066669776,1.7024524666794612,2.9875650333337944,-1.0,4.858077566666452,15.228903166666663,25.350144,55.353344,14.60224,91.660288,-1.0,270.9504,81.977344,112.36,176.00444444444457,38.02777777777778,110.95111111111115,3025.0,60.840000000000025,-1.0
2024-03-11 08:25:51,6.164005499977066,46.205667066669776,1.7024524666794612,2.9875650333337944,-1.0,4.858077566666452,15.228903166666663,25.350144,55.353344,14.60224,91.660288,-1.0,270.9504,81.977344,112.36,176.00444444444457,38.02777777777778,110.95111111111115,3025.0,60.840000000000025,-1.0
2024-03-11 08:25:56,6.1640054999770655,74.83887176666333,1.7024524666794605,1.974052933332852,-1.0,4.646907000000056,15.22890316666666,25.350144,55.468032,14.60224,91.660288,-1.0,271.097856,81.977344,133.01777777777778,176.00444444444446,49.937777777777775,110.9511111111111,1689.21,60.839999999999996,-1.0
2024-03-11 08:26:01,6.1640054999770655,74.83887176666333,1.7024524666794605,1.974052933332852,-1.0,4.646907000000056,15.22890316666666,25.350144,55.468032,14.60224,91.660288,-1.0,271.097856,81.977344,133.01777777777778,176.00444444444446,49.937777777777775,110.9511111111111,1689.21,60.839999999999996,-1.0
2024-03-11 08:26:06,6.1640054999770655,74.83887176666333,1.7024524666794605,1.974052933332852,-1.0,4.646907000000056,15.22890316666666,25.350144,55.468032,14.60224,91.660288,-1.0,271.097856,81.977344,133.01777777777778,176.00444444444446,49.937777777777775,110.9511111111111,1689.21,60.839999999999996,-1.0
2024-03-11 08:26:11,6.1640054999770655,74.83887176666333,1.7024524666794605,1.974052933332852,-1.0,4.646907000000056,15.22890316666666,25.350144,55.468032,14.60224,91.660288,-1.0,271.097856,81.977344,133.01777777777778,176.00444444444446,49.937777777777775,110.9511111111111,1689.21,60.839999999999996,-1.0
2024-03-11 08:26:16,5.5550398333555995,74.83887176666333,1.5530703333297426,1.974052933332852,-1.0,4.646907000000056,8.49035713333327,25.23136,55.468032,15.331328,91.660288,-1.0,271.097856,82.128896,133.01777777777778,91.52111111111114,49.937777777777775,167.2711111111112,1689.21,92.16000000000003,-1.0
2024-03-11 08:26:21,5.5550398333555995,74.83887176666333,1.5530703333297426,1.974052933332852,-1.0,4.646907000000056,8.49035713333327,25.23136,55.468032,15.331328,91.660288,-1.0,271.097856,82.128896,133.01777777777778,91.52111111111114,49.937777777777775,167.2711111111112,1689.21,92.16000000000003,-1.0
2024-03-11 08:26:26,5.555039833355599,63.243363633334106,1.5530703333297424,1.5477774666673365,-1.0,5.358204066665925,8.490357133333267,25.23136,55.681024,15.331328,91.660288,-1.0,271.23712,82.128896,52.80444444444444,91.52111111111111,57.25444444444444,167.2711111111111,7938.809999999999,92.16,-1.0
2024-03-11 08:26:31,5.555039833355599,63.243363633334106,1.5530703333297424,1.5477774666673365,-1.0,5.358204066665925,8.490357133333267,25.23136,55.681024,15.331328,91.660288,-1.0,271.23712,82.128896,52.80444444444444,91.52111111111111,57.25444444444444,167.2711111111111,7938.809999999999,92.16,-1.0
2024-03-11 08:26:36,5.555039833355599,63.243363633334106,1.5530703333297424,1.5477774666673365,-1.0,5.358204066665925,8.490357133333267,25.23136,55.681024,15.331328,91.660288,-1.0,271.23712,82.128896,52.80444444444444,91.52111111111111,57.25444444444444,167.2711111111111,7938.809999999999,92.16,-1.0
2024-03-11 08:26:41,5.555039833355599,63.243363633334106,1.5530703333297424,1.5477774666673365,-1.0,5.358204066665925,8.490357133333267,25.23136,55.681024,15.331328,91.660288,-1.0,271.23712,82.128896,52.80444444444444,91.52111111111111,57.25444444444444,167.2711111111111,7938.809999999999,92.16,-1.0
2024-03-11 08:26:46,5.594084299991665,63.243363633334106,1.2844689999989596,1.5477774666673365,-1.0,5.358204066665925,17.7859406333333,25.214976,55.681024,15.511552,91.660288,-1.0,271.23712,82.358272,52.80444444444444,144.00000000000006,57.25444444444444,108.85444444444448,7938.809999999999,63.467777777777805,-1.0
2024-03-11 08:26:51,5.594084299991665,63.243363633334106,1.2844689999989596,1.5477774666673365,-1.0,5.358204066665925,17.7859406333333,25.214976,55.681024,15.511552,91.660288,-1.0,271.23712,82.358272,52.80444444444444,144.00000000000006,57.25444444444444,108.85444444444448,7938.809999999999,63.467777777777805,-1.0
2024-03-11 08:26:56,5.594084299991664,36.67042276667113,1.2844689999989594,1.5107812999995456,-1.0,5.053699333334786,17.785940633333297,25.214976,55.451648,15.511552,91.660288,-1.0,271.355904,82.358272,192.28444444444446,144.0,29.521111111111114,108.85444444444445,4655.787777777778,63.467777777777776,-1.0
2024-03-11 08:27:01,5.594084299991664,36.67042276667113,1.2844689999989594,1.5107812999995456,-1.0,5.053699333334786,17.785940633333297,25.214976,55.451648,15.511552,91.660288,-1.0,271.355904,82.358272,192.28444444444446,144.0,29.521111111111114,108.85444444444445,4655.787777777778,63.467777777777776,-1.0
2024-03-11 08:27:06,5.594084299991664,36.67042276667113,1.2844689999989594,1.5107812999995456,-1.0,5.053699333334786,17.785940633333297,25.214976,55.451648,15.511552,91.660288,-1.0,271.355904,82.358272,192.28444444444446,144.0,29.521111111111114,108.85444444444445,4655.787777777778,63.467777777777776,-1.0
2024-03-11 08:27:11,5.594084299991664,36.67042276667113,1.2844689999989594,1.5107812999995456,-1.0,5.053699333334786,17.785940633333297,25.214976,55.451648,15.511552,91.660288,-1.0,271.355904,82.358272,192.28444444444446,144.0,29.521111111111114,108.85444444444445,4655.787777777778,63.467777777777776,-1.0
2024-03-11 08:27:16,6.062872033332194,36.67042276667113,2.0450275333284185,1.5107812999995456,-1.0,5.053699333334786,9.956549700000041,25.23136,55.451648,15.245312,91.660288,-1.0,271.355904,82.47296,192.28444444444446,197.8711111111112,29.521111111111114,200.69444444444454,4655.787777777778,95.38777777777783,-1.0
2024-03-11 08:27:21,6.062872033332194,36.67042276667113,2.0450275333284185,1.5107812999995456,-1.0,5.053699333334786,9.956549700000041,25.23136,55.451648,15.245312,91.660288,-1.0,271.355904,82.47296,192.28444444444446,197.8711111111112,29.521111111111114,200.69444444444454,4655.787777777778,95.38777777777783,-1.0
2024-03-11 08:27:26,6.0628720333321935,78.81856626666679,2.045027533328418,2.821800999999861,-1.0,5.110941466665508,9.95654970000004,25.23136,55.599104,15.245312,91.660288,-1.0,271.4624,82.47296,118.08444444444446,197.8711111111111,71.12111111111112,200.69444444444443,4453.337777777778,95.3877777777778,-1.0
2024-03-11 08:27:31,6.0628720333321935,78.81856626666679,2.045027533328418,2.821800999999861,-1.0,5.110941466665508,9.95654970000004,25.23136,55.599104,15.245312,91.660288,-1.0,271.4624,82.47296,118.08444444444446,197.8711111111111,71.12111111111112,200.69444444444443,4453.337777777778,95.3877777777778,-1.0
2024-03-11 08:27:36,6.0628720333321935,78.81856626666679,2.045027533328418,2.821800999999861,-1.0,5.110941466665508,9.95654970000004,25.23136,55.599104,15.245312,91.660288,-1.0,271.4624,82.47296,118.08444444444446,197.8711111111111,71.12111111111112,200.69444444444443,4453.337777777778,95.3877777777778,-1.0
2024-03-11 08:27:41,6.0628720333321935,78.81856626666679,2.045027533328418,2.821800999999861,-1.0,5.110941466665508,9.95654970000004,25.23136,55.599104,15.245312,91.660288,-1.0,271.4624,82.47296,118.08444444444446,197.8711111111111,71.12111111111112,200.69444444444443,4453.337777777778,95.3877777777778,-1.0
2024-03-11 08:27:46,6.158926766662869,78.81856626666679,1.4878647666743445,2.821800999999861,-1.0,5.110941466665508,13.088092933333332,25.214976,55.599104,14.733312,91.660288,-1.0,271.4624,84.25472,118.08444444444446,179.56000000000012,71.12111111111112,88.36000000000004,4453.337777777778,31.360000000000007,-1.0
2024-03-11 08:27:51,6.158926766662869,78.81856626666679,1.4878647666743445,2.821800999999861,-1.0,5.110941466665508,13.088092933333332,25.214976,55.599104,14.733312,91.660288,-1.0,271.4624,84.25472,118.08444444444446,179.56000000000012,71.12111111111112,88.36000000000004,4453.337777777778,31.360000000000007,-1.0
2024-03-11 08:27:56,6.158926766662868,38.37881323332416,1.4878647666743443,2.0586082000003594,-1.0,4.596974733334491,13.088092933333328,25.214976,55.353344,14.733312,91.660288,-1.0,271.577088,84.25472,148.02777777777777,179.56,56.75111111111111,88.36000000000001,4867.387777777778,31.359999999999996,-1.0
2024-03-11 08:28:01,6.158926766662868,38.37881323332416,1.4878647666743443,2.0586082000003594,-1.0,4.596974733334491,13.088092933333328,25.214976,55.353344,14.733312,91.660288,-1.0,271.577088,84.25472,148.02777777777777,179.56,56.75111111111111,88.36000000000001,4867.387777777778,31.359999999999996,-1.0
2024-03-11 08:28:06,6.158926766662868,38.37881323332416,1.4878647666743443,2.0586082000003594,-1.0,4.596974733334491,13.088092933333328,25.214976,55.353344,14.733312,91.660288,-1.0,271.577088,84.25472,148.02777777777777,179.56,56.75111111111111,88.36000000000001,4867.387777777778,31.359999999999996,-1.0
2024-03-11 08:28:11,6.158926766662868,38.37881323332416,1.4878647666743443,2.0586082000003594,-1.0,4.596974733334491,13.088092933333328,25.214976,55.353344,14.733312,91.660288,-1.0,271.577088,84.25472,148.02777777777777,179.56,56.75111111111111,88.36000000000001,4867.387777777778,31.359999999999996,-1.0
2024-03-11 08:28:16,5.436490066676925,38.37881323332416,1.2798976333366836,2.0586082000003594,-1.0,4.596974733334491,48.91179273333334,25.23136,55.353344,14.876672,91.660288,-1.0,271.577088,83.963904,148.02777777777777,142.4044444444445,56.75111111111111,134.56000000000003,4867.387777777778,87.73444444444449,-1.0
2024-03-11 08:28:21,5.436490066676925,38.37881323332416,1.2798976333366836,2.0586082000003594,-1.0,4.596974733334491,48.91179273333334,25.23136,55.353344,14.876672,91.660288,-1.0,271.577088,83.963904,148.02777777777777,142.4044444444445,56.75111111111111,134.56000000000003,4867.387777777778,87.73444444444449,-1.0
2024-03-11 08:28:26,5.4364900666769245,66.74326676667684,1.2798976333366834,2.0758775999998607,-1.0,5.098423833332314,48.911792733333336,25.23136,55.468032,14.876672,91.660288,-1.0,271.695872,83.963904,122.4711111111111,142.40444444444444,17.361111111111114,134.56,4164.551111111111,87.73444444444445,-1.0
2024-03-11 08:28:31,5.4364900666769245,66.74326676667684,1.2798976333366834,2.0758775999998607,-1.0,5.098423833332314,48.911792733333336,25.23136,55.468032,14.876672,91.660288,-1.0,271.695872,83.963904,122.4711111111111,142.40444444444444,17.361111111111114,134.56,4164.551111111111,87.73444444444445,-1.0
2024-03-11 08:28:36,5.4364900666769245,66.74326676667684,1.2798976333366834,2.0758775999998607,-1.0,5.098423833332314,48.911792733333336,25.23136,55.468032,14.876672,91.660288,-1.0,271.695872,83.963904,122.4711111111111,142.40444444444444,17.361111111111114,134.56,4164.551111111111,87.73444444444445,-1.0
2024-03-11 08:28:41,5.4364900666769245,66.74326676667684,1.2798976333366834,2.0758775999998607,-1.0,5.098423833332314,48.911792733333336,25.23136,55.468032,14.876672,91.660288,-1.0,271.695872,83.963904,122.4711111111111,142.40444444444444,17.361111111111114,134.56,4164.551111111111,87.73444444444445,-1.0
2024-03-11 08:28:46,3.495453133321766,66.74326676667684,1.1297078333276054,2.0758775999998607,-1.0,5.098423833332314,16.562600833333367,25.23136,55.468032,15.036416,91.660288,-1.0,271.695872,84.017152,122.4711111111111,169.86777777777786,17.361111111111114,127.69000000000005,4164.551111111111,82.81000000000003,-1.0
2024-03-11 08:28:51,3.495453133321766,66.74326676667684,1.1297078333276054,2.0758775999998607,-1.0,5.098423833332314,16.562600833333367,25.23136,55.468032,15.036416,91.660288,-1.0,271.695872,84.017152,122.4711111111111,169.86777777777786,17.361111111111114,127.69000000000005,4164.551111111111,82.81000000000003,-1.0
2024-03-11 08:28:56,3.495453133321765,56.83381106665972,1.1297078333276052,1.995144033332963,-1.0,6.476317499999595,16.562600833333363,25.23136,55.566336,15.036416,91.660288,-1.0,271.835136,84.017152,147.21777777777777,169.86777777777777,62.93777777777778,127.69000000000001,3790.454444444445,82.80999999999999,-1.0
2024-03-11 08:29:01,3.495453133321765,56.83381106665972,1.1297078333276052,1.995144033332963,-1.0,6.476317499999595,16.562600833333363,25.23136,55.566336,15.036416,91.660288,-1.0,271.835136,84.017152,147.21777777777777,169.86777777777777,62.93777777777778,127.69000000000001,3790.454444444445,82.80999999999999,-1.0
2024-03-11 08:29:06,3.495453133321765,56.83381106665972,1.1297078333276052,1.995144033332963,-1.0,6.476317499999595,16.562600833333363,25.23136,55.566336,15.036416,91.660288,-1.0,271.835136,84.017152,147.21777777777777,169.86777777777777,62.93777777777778,127.69000000000001,3790.454444444445,82.80999999999999,-1.0
2024-03-11 08:29:11,3.495453133321765,56.83381106665972,1.1297078333276052,1.995144033332963,-1.0,6.476317499999595,16.562600833333363,25.23136,55.566336,15.036416,91.660288,-1.0,271.835136,84.017152,147.21777777777777,169.86777777777777,62.93777777777778,127.69000000000001,3790.454444444445,82.80999999999999,-1.0
2024-03-11 08:29:16,5.967193966656246,56.83381106665972,2.129223200002647,1.995144033332963,-1.0,6.476317499999595,11.971797466666702,25.214976,55.566336,14.942208,91.660288,-1.0,271.835136,84.041728,147.21777777777777,143.20111111111115,62.93777777777778,70.56000000000003,3790.454444444445,159.60111111111115,-1.0
2024-03-11 08:29:21,5.967193966656246,56.83381106665972,2.129223200002647,1.995144033332963,-1.0,6.476317499999595,11.971797466666702,25.214976,55.566336,14.942208,91.660288,-1.0,271.835136,84.041728,147.21777777777777,143.20111111111115,62.93777777777778,70.56000000000003,3790.454444444445,159.60111111111115,-1.0
2024-03-11 08:29:26,5.967193966656245,51.49670023333783,2.1292232000026465,1.9978283333339655,-1.0,4.956046700001101,11.9717974666667,25.214976,55.353344,14.942208,91.660288,-1.0,271.917056,84.041728,111.65444444444444,143.20111111111112,52.80444444444444,70.56,3676.4011111111113,159.6011111111111,-1.0
2024-03-11 08:29:31,5.967193966656245,51.49670023333783,2.1292232000026465,1.9978283333339655,-1.0,4.956046700001101,11.9717974666667,25.214976,55.353344,14.942208,91.660288,-1.0,271.917056,84.041728,111.65444444444444,143.20111111111112,52.80444444444444,70.56,3676.4011111111113,159.6011111111111,-1.0
2024-03-11 08:29:36,5.967193966656245,51.49670023333783,2.1292232000026465,1.9978283333339655,-1.0,4.956046700001101,11.9717974666667,25.214976,55.353344,14.942208,91.660288,-1.0,271.917056,84.041728,111.65444444444444,143.20111111111112,52.80444444444444,70.56,3676.4011111111113,159.6011111111111,-1.0
2024-03-11 08:29:41,5.967193966656245,51.49670023333783,2.1292232000026465,1.9978283333339655,-1.0,4.956046700001101,11.9717974666667,25.214976,55.353344,14.942208,91.660288,-1.0,271.917056,84.041728,111.65444444444444,143.20111111111112,52.80444444444444,70.56,3676.4011111111113,159.6011111111111,-1.0
2024-03-11 08:29:46,6.987341309799169,51.49670023333783,1.2071973004414673,1.9978283333339655,-1.0,4.956046700001101,10.313803099483332,25.214976,55.353344,15.208448,91.660288,-1.0,271.917056,84.062208,111.65444444444444,207.2908972761608,52.80444444444444,123.90980440103843,3676.4011111111113,28.080639006979926,-1.0
2024-03-11 08:29:51,6.987341309799169,51.49670023333783,1.2071973004414673,1.9978283333339655,-1.0,4.956046700001101,10.313803099483332,25.214976,55.353344,15.208448,91.660288,-1.0,271.917056,84.062208,111.65444444444444,207.2908972761608,52.80444444444444,123.90980440103843,3676.4011111111113,28.080639006979926,-1.0
2024-03-11 08:29:56,6.987341309799169,56.25694696667173,1.2071973004414673,2.1338164333333984,-1.0,2.9607359333321406,10.313803099483332,25.214976,55.58272,15.208448,91.660288,-1.0,272.105472,84.062208,309.76000000000005,207.2908972761608,40.11111111111111,123.90980440103843,5232.11111111111,28.080639006979926,-1.0
2024-03-11 08:30:01,6.987341309799169,56.25694696667173,1.2071973004414673,2.1338164333333984,-1.0,2.9607359333321406,10.313803099483332,25.214976,55.58272,15.208448,91.660288,-1.0,272.105472,84.062208,309.76000000000005,207.2908972761608,40.11111111111111,123.90980440103843,5232.11111111111,28.080639006979926,-1.0
2024-03-11 08:30:06,6.987341309799169,56.25694696667173,1.2071973004414673,2.1338164333333984,-1.0,2.9607359333321406,10.313803099483332,25.214976,55.58272,15.208448,91.660288,-1.0,272.105472,84.062208,309.76000000000005,207.2908972761608,40.11111111111111,123.90980440103843,5232.11111111111,28.080639006979926,-1.0
2024-03-11 08:30:11,6.987341309799169,56.25694696667173,1.2071973004414673,2.1338164333333984,-1.0,2.9607359333321406,10.313803099483332,25.214976,55.58272,15.208448,91.660288,-1.0,272.105472,84.062208,309.76000000000005,207.2908972761608,40.11111111111111,123.90980440103843,5232.11111111111,28.080639006979926,-1.0
2024-03-11 08:30:16,4.711190398396822,56.25694696667173,1.5176116686198076,2.1338164333333984,-1.0,2.9607359333321406,11.54577989664953,25.214976,55.58272,14.606336,91.660288,-1.0,272.105472,84.086784,309.76000000000005,236.21317560817013,40.11111111111111,143.2488567508932,5232.11111111111,104.07468867192712,-1.0
2024-03-11 08:30:21,4.711190398396822,56.25694696667173,1.5176116686198076,2.1338164333333984,-1.0,2.9607359333321406,11.54577989664953,25.214976,55.58272,14.606336,91.660288,-1.0,272.105472,84.086784,309.76000000000005,236.21317560817013,40.11111111111111,143.2488567508932,5232.11111111111,104.07468867192712,-1.0
2024-03-11 08:30:26,4.711190398396821,58.81912879999618,1.5176116686198073,1.7322084999998804,-1.0,7.561568833333847,11.545779896649528,25.214976,55.353344,14.606336,91.660288,-1.0,272.130048,84.086784,106.77777777777779,236.21317560817008,49.937777777777775,143.24885675089317,5078.937777777777,104.07468867192708,-1.0
2024-03-11 08:30:31,4.711190398396821,58.81912879999618,1.5176116686198073,1.7322084999998804,-1.0,7.561568833333847,11.545779896649528,25.214976,55.353344,14.606336,91.660288,-1.0,272.130048,84.086784,106.77777777777779,236.21317560817008,49.937777777777775,143.24885675089317,5078.937777777777,104.07468867192708,-1.0
2024-03-11 08:30:36,4.711190398396821,58.81912879999618,1.5176116686198073,1.7322084999998804,-1.0,7.561568833333847,11.545779896649528,25.214976,55.353344,14.606336,91.660288,-1.0,272.130048,84.086784,106.77777777777779,236.21317560817008,49.937777777777775,143.24885675089317,5078.937777777777,104.07468867192708,-1.0
2024-03-11 08:30:41,4.711190398396821,58.81912879999618,1.5176116686198073,1.7322084999998804,-1.0,7.561568833333847,11.545779896649528,25.214976,55.353344,14.606336,91.660288,-1.0,272.130048,84.086784,106.77777777777779,236.21317560817008,49.937777777777775,143.24885675089317,5078.937777777777,104.07468867192708,-1.0
2024-03-11 08:30:46,7.327349500004253,58.81912879999618,1.250195366659076,1.7322084999998804,-1.0,7.561568833333847,0.0,25.214976,55.353344,14.897152,91.660288,-1.0,272.130048,94.711808,106.77777777777779,118.0844444444445,49.937777777777775,239.21777777777788,5078.937777777777,108.85444444444448,-1.0
2024-03-11 08:30:51,7.327349500004253,58.81912879999618,1.250195366659076,1.7322084999998804,-1.0,7.561568833333847,0.0,25.214976,55.353344,14.897152,91.660288,-1.0,272.130048,94.711808,106.77777777777779,118.0844444444445,49.937777777777775,239.21777777777788,5078.937777777777,108.85444444444448,-1.0
2024-03-11 08:30:56,7.327349500004251,77.72896203332493,1.2501953666590757,1.4421299999999821,-1.0,4.389100366667739,0.0,25.214976,55.533568,14.897152,91.660288,-1.0,272.24064,94.711808,116.64000000000001,118.08444444444446,61.36111111111111,239.21777777777777,2676.337777777778,108.85444444444445,-1.0
