timestamp,details-v1-b788479c5-sbgfn_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-sbgfn_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-sbgfn_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 09:01:51,-1.0,5.347590566664924,38.51785813333208,1.5125896333334055,2.469440400000167,3.273194866666529,4.444207266666448,-1.0,16.470016,51.941376,10.084352,87.105536,132.980736,126.799872,-1.0,4574.267777777779,137.6711111111111,111.65444444444444,56.25,95.3877777777778,115.92111111111113
2024-03-05 09:01:56,-1.0,5.347590566664924,38.51785813333208,1.5125896333334055,2.469440400000167,3.273194866666529,4.444207266666448,-1.0,16.470016,51.941376,10.084352,87.105536,132.980736,126.799872,-1.0,4574.267777777779,137.6711111111111,111.65444444444444,56.25,95.3877777777778,115.92111111111113
2024-03-05 09:02:01,-1.0,5.347590566664924,38.51785813333208,1.9336231333332659,2.0937693333332654,6.523551133333664,4.444207266666448,-1.0,16.470016,51.941376,10.600448,87.105536,133.128192,126.799872,-1.0,4574.267777777779,137.6711111111111,111.65444444444444,15.734444444444446,65.07111111111111,233.07111111111112
2024-03-05 09:02:06,-1.0,4.5896990666657675,42.357624133334554,1.9336231333332659,2.0937693333332654,6.523551133333664,4.444207266666448,-1.0,16.470016,52.051968,10.600448,87.105536,133.128192,126.799872,-1.0,2890.8544444444437,137.6711111111111,218.05444444444436,15.734444444444446,65.07111111111111,233.07111111111112
2024-03-05 09:02:11,-1.0,4.589699066665768,42.35762413333456,1.9336231333332659,2.0937693333332654,6.523551133333664,5.058776466666851,-1.0,16.470016,52.051968,10.600448,87.105536,133.128192,126.918656,-1.0,2890.854444444444,121.73444444444443,218.05444444444447,15.734444444444446,65.07111111111111,233.07111111111112
2024-03-05 09:02:16,-1.0,4.589699066665768,42.35762413333456,1.9336231333332659,2.0937693333332654,6.523551133333664,5.058776466666851,-1.0,16.470016,52.051968,10.600448,87.105536,133.128192,126.918656,-1.0,2890.854444444444,121.73444444444443,218.05444444444447,15.734444444444446,65.07111111111111,233.07111111111112
2024-03-05 09:02:21,-1.0,4.589699066665768,42.35762413333456,1.9336231333332659,2.0937693333332654,6.523551133333664,5.058776466666851,-1.0,16.470016,52.051968,10.600448,87.105536,133.128192,126.918656,-1.0,2890.854444444444,121.73444444444443,218.05444444444447,15.734444444444446,65.07111111111111,233.07111111111112
2024-03-05 09:02:26,-1.0,4.589699066665768,42.35762413333456,1.9336231333332659,2.0937693333332654,6.523551133333664,5.058776466666851,-1.0,16.470016,52.051968,10.600448,87.105536,133.128192,126.918656,-1.0,2890.854444444444,121.73444444444443,218.05444444444447,15.734444444444446,65.07111111111111,233.07111111111112
2024-03-05 09:02:31,-1.0,4.589699066665768,42.35762413333456,2.3192900666667056,2.306851133333273,2.743564466666726,5.058776466666851,-1.0,16.470016,52.051968,10.48576,87.719936,133.226496,126.918656,-1.0,2890.854444444444,121.73444444444443,218.05444444444447,26.351111111111116,68.33777777777779,184.05444444444444
2024-03-05 09:02:36,-1.0,5.815209666669336,53.155122766664434,2.3192900666667056,2.306851133333273,2.743564466666726,5.058776466666851,-1.0,16.470016,51.970048,10.48576,87.719936,133.226496,126.918656,-1.0,3769.959999999999,121.73444444444443,56.249999999999986,26.351111111111116,68.33777777777779,184.05444444444444
2024-03-05 09:02:41,-1.0,5.815209666669337,53.15512276666444,2.3192900666667056,2.306851133333273,2.743564466666726,2.178109933333398,-1.0,16.470016,51.970048,10.48576,87.719936,133.226496,126.976,-1.0,3769.96,121.0,56.25,26.351111111111116,68.33777777777779,184.05444444444444
2024-03-05 09:02:46,-1.0,5.815209666669337,53.15512276666444,2.3192900666667056,2.306851133333273,2.743564466666726,2.178109933333398,-1.0,16.470016,51.970048,10.48576,87.719936,133.226496,126.976,-1.0,3769.96,121.0,56.25,26.351111111111116,68.33777777777779,184.05444444444444
2024-03-05 09:02:51,-1.0,5.815209666669337,53.15512276666444,2.3192900666667056,2.306851133333273,2.743564466666726,2.178109933333398,-1.0,16.470016,51.970048,10.48576,87.719936,133.226496,126.976,-1.0,3769.96,121.0,56.25,26.351111111111116,68.33777777777779,184.05444444444444
2024-03-05 09:02:56,-1.0,5.815209666669337,53.15512276666444,2.3192900666667056,2.306851133333273,2.743564466666726,2.178109933333398,-1.0,16.470016,51.970048,10.48576,87.719936,133.226496,126.976,-1.0,3769.96,121.0,56.25,26.351111111111116,68.33777777777779,184.05444444444444
2024-03-05 09:03:01,-1.0,5.815209666669337,53.15512276666444,1.6308554333332856,1.7815500333334455,5.900222633333385,2.178109933333398,-1.0,16.470016,51.970048,10.616832,87.580672,134.5536,126.976,-1.0,3769.96,121.0,56.25,56.75111111111111,79.80444444444444,111.65444444444444
2024-03-05 09:03:06,-1.0,6.29245706666855,41.80724253333588,1.6308554333332856,1.7815500333334455,5.900222633333385,2.178109933333398,-1.0,16.470016,51.953664,10.616832,87.580672,134.5536,126.976,-1.0,2934.027777777777,121.0,249.63999999999996,56.75111111111111,79.80444444444444,111.65444444444444
2024-03-05 09:03:11,-1.0,6.292457066668551,41.80724253333589,1.6308554333332856,1.7815500333334455,5.900222633333385,5.042559499999774,-1.0,16.470016,51.953664,10.616832,87.580672,134.5536,127.135744,-1.0,2934.0277777777774,106.77777777777779,249.64000000000001,56.75111111111111,79.80444444444444,111.65444444444444
2024-03-05 09:03:16,-1.0,6.292457066668551,41.80724253333589,1.6308554333332856,1.7815500333334455,5.900222633333385,5.042559499999774,-1.0,16.470016,51.953664,10.616832,87.580672,134.5536,127.135744,-1.0,2934.0277777777774,106.77777777777779,249.64000000000001,56.75111111111111,79.80444444444444,111.65444444444444
2024-03-05 09:03:21,-1.0,6.292457066668551,41.80724253333589,1.6308554333332856,1.7815500333334455,5.900222633333385,5.042559499999774,-1.0,16.470016,51.953664,10.616832,87.580672,134.5536,127.135744,-1.0,2934.0277777777774,106.77777777777779,249.64000000000001,56.75111111111111,79.80444444444444,111.65444444444444
2024-03-05 09:03:26,-1.0,6.292457066668551,41.80724253333589,1.6308554333332856,1.7815500333334455,5.900222633333385,5.042559499999774,-1.0,16.470016,51.953664,10.616832,87.580672,134.5536,127.135744,-1.0,2934.0277777777774,106.77777777777779,249.64000000000001,56.75111111111111,79.80444444444444,111.65444444444444
2024-03-05 09:03:31,-1.0,6.292457066668551,41.80724253333589,1.7825140000000537,1.8020452333331605,4.530157666666431,5.042559499999774,-1.0,16.470016,51.953664,11.104256,87.506944,134.967296,127.135744,-1.0,2934.0277777777774,106.77777777777779,249.64000000000001,18.204444444444444,55.751111111111115,115.20444444444442
2024-03-05 09:03:36,-1.0,5.709773566665413,52.84822263333429,1.7825140000000537,1.8020452333331605,4.530157666666431,5.042559499999774,-1.0,16.490496,51.953664,11.104256,87.506944,134.967296,127.135744,-1.0,3113.639999999999,106.77777777777779,191.3611111111111,18.204444444444444,55.751111111111115,115.20444444444442
2024-03-05 09:03:41,-1.0,5.7097735666654135,52.848222633334295,1.7825140000000537,1.8020452333331605,4.530157666666431,4.875796399999881,-1.0,16.490496,51.953664,11.104256,87.506944,134.967296,127.270912,-1.0,3113.64,215.1111111111111,191.36111111111111,18.204444444444444,55.751111111111115,115.20444444444442
2024-03-05 09:03:46,-1.0,5.7097735666654135,52.848222633334295,1.7825140000000537,1.8020452333331605,4.530157666666431,4.875796399999881,-1.0,16.490496,51.953664,11.104256,87.506944,134.967296,127.270912,-1.0,3113.64,215.1111111111111,191.36111111111111,18.204444444444444,55.751111111111115,115.20444444444442
2024-03-05 09:03:51,-1.0,5.7097735666654135,52.848222633334295,1.7825140000000537,1.8020452333331605,4.530157666666431,4.875796399999881,-1.0,16.490496,51.953664,11.104256,87.506944,134.967296,127.270912,-1.0,3113.64,215.1111111111111,191.36111111111111,18.204444444444444,55.751111111111115,115.20444444444442
2024-03-05 09:03:56,-1.0,5.7097735666654135,52.848222633334295,1.7825140000000537,1.8020452333331605,4.530157666666431,4.875796399999881,-1.0,16.490496,51.953664,11.104256,87.506944,134.967296,127.270912,-1.0,3113.64,215.1111111111111,191.36111111111111,18.204444444444444,55.751111111111115,115.20444444444442
2024-03-05 09:04:01,-1.0,5.7097735666654135,52.848222633334295,1.7666583333332635,2.3403787666668543,7.155278999999837,4.875796399999881,-1.0,16.490496,51.953664,10.575872,87.36768,135.266304,127.270912,-1.0,3113.64,215.1111111111111,191.36111111111111,27.040000000000003,62.410000000000004,48.534444444444446
2024-03-05 09:04:06,-1.0,5.0030550666633635,42.74134489999899,1.7666583333332635,2.3403787666668543,7.155278999999837,4.875796399999881,-1.0,16.494592,52.18304,10.575872,87.36768,135.266304,127.270912,-1.0,4155.95111111111,215.1111111111111,123.20999999999995,27.040000000000003,62.410000000000004,48.534444444444446
2024-03-05 09:04:11,-1.0,5.003055066663364,42.741344899999,1.7666583333332635,2.3403787666668543,7.155278999999837,4.079401233333613,-1.0,16.494592,52.18304,10.575872,87.36768,135.266304,127.311872,-1.0,4155.9511111111115,39.69,123.21,27.040000000000003,62.410000000000004,48.534444444444446
2024-03-05 09:04:16,-1.0,5.003055066663364,42.741344899999,1.7666583333332635,2.3403787666668543,7.155278999999837,4.079401233333613,-1.0,16.494592,52.18304,10.575872,87.36768,135.266304,127.311872,-1.0,4155.9511111111115,39.69,123.21,27.040000000000003,62.410000000000004,48.534444444444446
2024-03-05 09:04:21,-1.0,5.003055066663364,42.741344899999,1.7666583333332635,2.3403787666668543,7.155278999999837,4.079401233333613,-1.0,16.494592,52.18304,10.575872,87.36768,135.266304,127.311872,-1.0,4155.9511111111115,39.69,123.21,27.040000000000003,62.410000000000004,48.534444444444446
2024-03-05 09:04:26,-1.0,5.003055066663364,42.741344899999,1.7666583333332635,2.3403787666668543,7.155278999999837,4.079401233333613,-1.0,16.494592,52.18304,10.575872,87.36768,135.266304,127.311872,-1.0,4155.9511111111115,39.69,123.21,27.040000000000003,62.410000000000004,48.534444444444446
2024-03-05 09:04:31,-1.0,5.003055066663364,42.741344899999,1.5595442000000996,2.152145066666596,5.393693433333624,4.079401233333613,-1.0,16.494592,52.18304,10.821632,89.309184,135.380992,127.311872,-1.0,4155.9511111111115,39.69,123.21,33.64,46.69444444444444,217.0711111111111
2024-03-05 09:04:36,-1.0,6.6962743666711795,46.210304699998986,1.5595442000000996,2.152145066666596,5.393693433333624,4.079401233333613,-1.0,16.539648,52.068352,10.821632,89.309184,135.380992,127.311872,-1.0,5045.7344444444425,39.69,107.46777777777775,33.64,46.69444444444444,217.0711111111111
2024-03-05 09:04:41,-1.0,6.69627436667118,46.21030469999899,1.5595442000000996,2.152145066666596,5.393693433333624,5.029080466666376,-1.0,16.539648,52.068352,10.821632,89.309184,135.380992,127.492096,-1.0,5045.734444444444,233.07111111111112,107.46777777777778,33.64,46.69444444444444,217.0711111111111
2024-03-05 09:04:46,-1.0,6.69627436667118,46.21030469999899,1.5595442000000996,2.152145066666596,5.393693433333624,5.029080466666376,-1.0,16.539648,52.068352,10.821632,89.309184,135.380992,127.492096,-1.0,5045.734444444444,233.07111111111112,107.46777777777778,33.64,46.69444444444444,217.0711111111111
2024-03-05 09:04:51,-1.0,6.69627436667118,46.21030469999899,1.5595442000000996,2.152145066666596,5.393693433333624,5.029080466666376,-1.0,16.539648,52.068352,10.821632,89.309184,135.380992,127.492096,-1.0,5045.734444444444,233.07111111111112,107.46777777777778,33.64,46.69444444444444,217.0711111111111
2024-03-05 09:04:56,-1.0,6.69627436667118,46.21030469999899,1.5595442000000996,2.152145066666596,5.393693433333624,5.029080466666376,-1.0,16.539648,52.068352,10.821632,89.309184,135.380992,127.492096,-1.0,5045.734444444444,233.07111111111112,107.46777777777778,33.64,46.69444444444444,217.0711111111111
2024-03-05 09:05:01,-1.0,6.69627436667118,46.21030469999899,1.6896498666665614,2.9951258333333897,3.054963966666454,5.029080466666376,-1.0,16.539648,52.068352,11.280384,89.337856,136.024064,127.492096,-1.0,5045.734444444444,233.07111111111112,107.46777777777778,32.49,84.63999999999999,152.93444444444447
2024-03-05 09:05:06,-1.0,6.581834533335495,24.971863433332448,1.6896498666665614,2.9951258333333897,3.054963966666454,5.029080466666376,-1.0,16.52736,52.051968,11.280384,89.337856,136.024064,127.492096,-1.0,3973.20111111111,233.07111111111112,237.15999999999997,32.49,84.63999999999999,152.93444444444447
2024-03-05 09:05:11,-1.0,6.5818345333354955,24.97186343333245,1.6896498666665614,2.9951258333333897,3.054963966666454,3.8782274666668095,-1.0,16.52736,52.051968,11.280384,89.337856,136.024064,127.582208,-1.0,3973.201111111111,118.08444444444446,237.16000000000003,32.49,84.63999999999999,152.93444444444447
2024-03-05 09:05:16,-1.0,6.5818345333354955,24.97186343333245,1.6896498666665614,2.9951258333333897,3.054963966666454,3.8782274666668095,-1.0,16.52736,52.051968,11.280384,89.337856,136.024064,127.582208,-1.0,3973.201111111111,118.08444444444446,237.16000000000003,32.49,84.63999999999999,152.93444444444447
2024-03-05 09:05:21,-1.0,6.5818345333354955,24.97186343333245,1.6896498666665614,2.9951258333333897,3.054963966666454,3.8782274666668095,-1.0,16.52736,52.051968,11.280384,89.337856,136.024064,127.582208,-1.0,3973.201111111111,118.08444444444446,237.16000000000003,32.49,84.63999999999999,152.93444444444447
2024-03-05 09:05:26,-1.0,6.5818345333354955,24.97186343333245,1.6896498666665614,2.9951258333333897,3.054963966666454,3.8782274666668095,-1.0,16.52736,52.051968,11.280384,89.337856,136.024064,127.582208,-1.0,3973.201111111111,118.08444444444446,237.16000000000003,32.49,84.63999999999999,152.93444444444447
2024-03-05 09:05:31,-1.0,6.5818345333354955,24.97186343333245,1.7839569000000683,1.2802605333331958,5.649295066666582,3.8782274666668095,-1.0,16.52736,52.051968,10.89536,89.419776,136.17152,127.582208,-1.0,3973.201111111111,118.08444444444446,237.16000000000003,32.111111111111114,38.02777777777778,134.56
2024-03-05 09:05:36,-1.0,2.3980923333283495,50.635735933334054,1.7839569000000683,1.2802605333331958,5.649295066666582,3.8782274666668095,-1.0,16.52736,52.068352,10.89536,89.419776,136.17152,127.582208,-1.0,741.6544444444443,118.08444444444446,135.3344444444444,32.111111111111114,38.02777777777778,134.56
2024-03-05 09:05:41,-1.0,2.39809233332835,50.63573593333406,1.7839569000000683,1.2802605333331958,5.649295066666582,4.205341499999804,-1.0,16.52736,52.068352,10.89536,89.419776,136.17152,127.676416,-1.0,741.6544444444445,108.16000000000001,135.33444444444444,32.111111111111114,38.02777777777778,134.56
2024-03-05 09:05:46,-1.0,2.39809233332835,50.63573593333406,1.7839569000000683,1.2802605333331958,5.649295066666582,4.205341499999804,-1.0,16.52736,52.068352,10.89536,89.419776,136.17152,127.676416,-1.0,741.6544444444445,108.16000000000001,135.33444444444444,32.111111111111114,38.02777777777778,134.56
2024-03-05 09:05:51,-1.0,2.39809233332835,50.63573593333406,1.7839569000000683,1.2802605333331958,5.649295066666582,4.205341499999804,-1.0,16.52736,52.068352,10.89536,89.419776,136.17152,127.676416,-1.0,741.6544444444445,108.16000000000001,135.33444444444444,32.111111111111114,38.02777777777778,134.56
2024-03-05 09:05:56,-1.0,2.39809233332835,50.63573593333406,1.7839569000000683,1.2802605333331958,5.649295066666582,4.205341499999804,-1.0,16.52736,52.068352,10.89536,89.419776,136.17152,127.676416,-1.0,741.6544444444445,108.16000000000001,135.33444444444444,32.111111111111114,38.02777777777778,134.56
2024-03-05 09:06:01,-1.0,2.39809233332835,50.63573593333406,1.7009423333333256,2.3522244000001065,4.46421783333335,4.205341499999804,-1.0,16.52736,52.068352,11.30496,89.43616,136.25344,127.676416,-1.0,741.6544444444445,108.16000000000001,135.33444444444444,30.617777777777775,86.49000000000001,157.08444444444444
2024-03-05 09:06:06,-1.0,7.073634266665369,49.66609106666812,1.7009423333333256,2.3522244000001065,4.46421783333335,4.205341499999804,-1.0,16.52736,52.10112,11.30496,89.43616,136.25344,127.676416,-1.0,3868.8399999999997,108.16000000000001,139.23999999999998,30.617777777777775,86.49000000000001,157.08444444444444
2024-03-05 09:06:11,-1.0,7.07363426666537,49.66609106666813,1.7009423333333256,2.3522244000001065,4.46421783333335,5.318224133333634,-1.0,16.52736,52.10112,11.30496,89.43616,136.25344,127.791104,-1.0,3868.84,142.40444444444444,139.24,30.617777777777775,86.49000000000001,157.08444444444444
2024-03-05 09:06:16,-1.0,7.07363426666537,49.66609106666813,1.7009423333333256,2.3522244000001065,4.46421783333335,5.318224133333634,-1.0,16.52736,52.10112,11.30496,89.43616,136.25344,127.791104,-1.0,3868.84,142.40444444444444,139.24,30.617777777777775,86.49000000000001,157.08444444444444
2024-03-05 09:06:21,-1.0,7.07363426666537,49.66609106666813,1.7009423333333256,2.3522244000001065,4.46421783333335,5.318224133333634,-1.0,16.52736,52.10112,11.30496,89.43616,136.25344,127.791104,-1.0,3868.84,142.40444444444444,139.24,30.617777777777775,86.49000000000001,157.08444444444444
2024-03-05 09:06:26,-1.0,7.07363426666537,49.66609106666813,1.7009423333333256,2.3522244000001065,4.46421783333335,5.318224133333634,-1.0,16.52736,52.10112,11.30496,89.43616,136.25344,127.791104,-1.0,3868.84,142.40444444444444,139.24,30.617777777777775,86.49000000000001,157.08444444444444
2024-03-05 09:06:31,-1.0,7.07363426666537,49.66609106666813,2.0217951000000527,2.179329533333174,5.047511966666699,5.318224133333634,-1.0,16.52736,52.10112,10.698752,89.43616,136.359936,127.791104,-1.0,3868.84,142.40444444444444,139.24,24.66777777777778,53.29,131.48444444444445
2024-03-05 09:06:36,-1.0,5.418339566669298,36.962442533331334,2.0217951000000527,2.179329533333174,5.047511966666699,5.318224133333634,-1.0,16.52736,51.95776,10.698752,89.43616,136.359936,127.791104,-1.0,3036.0099999999993,142.40444444444444,79.80444444444441,24.66777777777778,53.29,131.48444444444445
2024-03-05 09:06:41,-1.0,5.418339566669299,36.96244253333134,2.0217951000000527,2.179329533333174,5.047511966666699,4.1806697999997295,-1.0,16.52736,51.95776,10.698752,89.43616,136.359936,127.889408,-1.0,3036.01,122.4711111111111,79.80444444444444,24.66777777777778,53.29,131.48444444444445
2024-03-05 09:06:46,-1.0,5.418339566669299,36.96244253333134,2.0217951000000527,2.179329533333174,5.047511966666699,4.1806697999997295,-1.0,16.52736,51.95776,10.698752,89.43616,136.359936,127.889408,-1.0,3036.01,122.4711111111111,79.80444444444444,24.66777777777778,53.29,131.48444444444445
2024-03-05 09:06:51,-1.0,5.418339566669299,36.96244253333134,2.0217951000000527,2.179329533333174,5.047511966666699,4.1806697999997295,-1.0,16.52736,51.95776,10.698752,89.43616,136.359936,127.889408,-1.0,3036.01,122.4711111111111,79.80444444444444,24.66777777777778,53.29,131.48444444444445
2024-03-05 09:06:56,-1.0,5.418339566669299,36.96244253333134,2.0217951000000527,2.179329533333174,5.047511966666699,4.1806697999997295,-1.0,16.52736,51.95776,10.698752,89.43616,136.359936,127.889408,-1.0,3036.01,122.4711111111111,79.80444444444444,24.66777777777778,53.29,131.48444444444445
2024-03-05 09:07:01,-1.0,5.418339566669299,36.96244253333134,2.1826426999999406,1.8354797000000644,4.894351766666697,4.1806697999997295,-1.0,16.52736,51.95776,12.689408,89.841664,138.842112,127.889408,-1.0,3036.01,122.4711111111111,79.80444444444444,28.444444444444443,34.81,139.24
2024-03-05 09:07:06,-1.0,8.851281866668613,53.90993140000167,2.1826426999999406,1.8354797000000644,4.894351766666697,4.1806697999997295,-1.0,16.556032,51.95776,12.689408,89.841664,138.842112,127.889408,-1.0,4168.854444444444,122.4711111111111,272.2499999999999,28.444444444444443,34.81,139.24
2024-03-05 09:07:11,-1.0,8.851281866668614,53.909931400001675,2.1826426999999406,1.8354797000000644,4.894351766666697,5.664684500000305,-1.0,16.556032,51.95776,12.689408,89.841664,138.842112,128.06144,-1.0,4168.854444444444,104.03999999999999,272.25,28.444444444444443,34.81,139.24
2024-03-05 09:07:16,-1.0,8.851281866668614,53.909931400001675,2.1826426999999406,1.8354797000000644,4.894351766666697,5.664684500000305,-1.0,16.556032,51.95776,12.689408,89.841664,138.842112,128.06144,-1.0,4168.854444444444,104.03999999999999,272.25,28.444444444444443,34.81,139.24
2024-03-05 09:07:21,-1.0,8.851281866668614,53.909931400001675,2.1826426999999406,1.8354797000000644,4.894351766666697,5.664684500000305,-1.0,16.556032,51.95776,12.689408,89.841664,138.842112,128.06144,-1.0,4168.854444444444,104.03999999999999,272.25,28.444444444444443,34.81,139.24
2024-03-05 09:07:26,-1.0,8.851281866668614,53.909931400001675,2.1826426999999406,1.8354797000000644,4.894351766666697,5.664684500000305,-1.0,16.556032,51.95776,12.689408,89.841664,138.842112,128.06144,-1.0,4168.854444444444,104.03999999999999,272.25,28.444444444444443,34.81,139.24
2024-03-05 09:07:31,-1.0,8.851281866668614,53.909931400001675,1.062272199999962,2.5572064333334295,6.414199733333229,5.664684500000305,-1.0,16.556032,51.95776,12.361728,89.53856,139.046912,128.06144,-1.0,4168.854444444444,104.03999999999999,272.25,33.64,114.48999999999998,120.26777777777778
2024-03-05 09:07:36,-1.0,156.438328533333,46.27005166666624,1.062272199999962,2.5572064333334295,6.414199733333229,5.664684500000305,-1.0,19.656704,51.95776,12.361728,89.53856,139.046912,128.06144,-1.0,7926.934444444441,104.03999999999999,201.63999999999993,33.64,114.48999999999998,120.26777777777778
2024-03-05 09:07:41,-1.0,156.43832853333302,46.27005166666625,1.062272199999962,2.5572064333334295,6.414199733333229,4.085197433333103,-1.0,19.656704,51.95776,12.361728,89.53856,139.046912,128.229376,-1.0,7926.934444444444,146.41,201.64,33.64,114.48999999999998,120.26777777777778
2024-03-05 09:07:46,-1.0,156.43832853333302,46.27005166666625,1.062272199999962,2.5572064333334295,6.414199733333229,4.085197433333103,-1.0,19.656704,51.95776,12.361728,89.53856,139.046912,128.229376,-1.0,7926.934444444444,146.41,201.64,33.64,114.48999999999998,120.26777777777778
2024-03-05 09:07:51,-1.0,156.43832853333302,46.27005166666625,1.062272199999962,2.5572064333334295,6.414199733333229,4.085197433333103,-1.0,19.656704,51.95776,12.361728,89.53856,139.046912,128.229376,-1.0,7926.934444444444,146.41,201.64,33.64,114.48999999999998,120.26777777777778
2024-03-05 09:07:56,-1.0,156.43832853333302,46.27005166666625,1.062272199999962,2.5572064333334295,6.414199733333229,4.085197433333103,-1.0,19.656704,51.95776,12.361728,89.53856,139.046912,128.229376,-1.0,7926.934444444444,146.41,201.64,33.64,114.48999999999998,120.26777777777778
2024-03-05 09:08:01,-1.0,156.43832853333302,46.27005166666625,1.5066091333333511,2.3411407666666646,5.546179133333358,4.085197433333103,-1.0,19.656704,51.95776,12.521472,89.53856,139.153408,128.229376,-1.0,7926.934444444444,146.41,201.64,21.46777777777778,51.361111111111114,112.36
2024-03-05 09:08:06,-1.0,1308.5192220333356,44.76938669999981,1.5066091333333511,2.3411407666666646,5.546179133333358,4.085197433333103,-1.0,19.656704,51.961856,12.521472,89.53856,139.153408,128.229376,-1.0,734.4099999999999,146.41,54.26777777777776,21.46777777777778,51.361111111111114,112.36
