timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,reviews-v2-7b4f9d8cb4-492mr_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-492mr_memory,reviews-v3-5fd56449d8-npw75_network,reviews-v2-7b4f9d8cb4-prbfv_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network,reviews-v2-7b4f9d8cb4-492mr_network,productpage-v1-7fb564989f-xslvc_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-11 08:09:51,6.629535233332719,49.84774983333106,1.2248350333265992,1.4642679666669285,4.669641066665993,5.159724866666693,-1.0,25.214976,55.697408,15.040512,83.730432,264.192,261.890048,-1.0,122.4711111111111,119.53777777777778,148.0277777777778,44.001111111111115,-1.0,3864.6944444444443,130.72111111111116
2024-03-11 08:09:56,6.629535233332717,56.0892628666655,1.224835033326599,1.8540413666661002,5.359216166666178,5.323040533333294,-1.0,25.214976,55.943168,15.040512,83.730432,264.35584,262.0416,-1.0,101.33777777777777,45.33777777777778,148.02777777777777,57.25444444444444,-1.0,4524.804444444444,130.72111111111113
2024-03-11 08:10:01,6.629535233332717,56.0892628666655,1.224835033326599,1.8540413666661002,5.359216166666178,5.323040533333294,-1.0,25.214976,55.943168,15.040512,83.730432,264.35584,262.0416,-1.0,101.33777777777777,45.33777777777778,148.02777777777777,57.25444444444444,-1.0,4524.804444444444,130.72111111111113
2024-03-11 08:10:06,6.629535233332717,56.0892628666655,1.224835033326599,1.8540413666661002,5.359216166666178,5.323040533333294,-1.0,25.214976,55.943168,15.040512,83.730432,264.35584,262.0416,-1.0,101.33777777777777,45.33777777777778,148.02777777777777,57.25444444444444,-1.0,4524.804444444444,130.72111111111113
2024-03-11 08:10:11,6.629535233332717,56.0892628666655,1.224835033326599,1.8540413666661002,5.359216166666178,5.323040533333294,-1.0,25.214976,55.943168,15.040512,83.730432,264.35584,262.0416,-1.0,101.33777777777777,45.33777777777778,148.02777777777777,57.25444444444444,-1.0,4524.804444444444,130.72111111111113
2024-03-11 08:10:16,6.1225100999763535,56.0892628666655,1.8588642666751796,1.8540413666661002,5.359216166666178,5.323040533333294,-1.0,25.214976,55.943168,14.761984,83.730432,264.35584,262.0416,-1.0,101.33777777777777,45.33777777777778,161.29000000000002,57.25444444444444,-1.0,4524.804444444444,27.04000000000001
2024-03-11 08:10:21,6.1225100999763535,56.0892628666655,1.8588642666751796,1.8540413666661002,5.359216166666178,5.323040533333294,-1.0,25.214976,55.943168,14.761984,83.730432,264.35584,262.0416,-1.0,101.33777777777777,45.33777777777778,161.29000000000002,57.25444444444444,-1.0,4524.804444444444,27.04000000000001
2024-03-11 08:10:26,6.122510099976353,68.4054973000002,1.8588642666751791,2.8528444666667,5.657007466667588,1.8625049666657862,-1.0,25.214976,55.82848,14.761984,83.730432,264.507392,262.074368,-1.0,166.41,153.76000000000002,161.29,31.359999999999996,-1.0,3741.361111111111,27.040000000000003
2024-03-11 08:10:31,6.122510099976353,68.4054973000002,1.8588642666751791,2.8528444666667,5.657007466667588,1.8625049666657862,-1.0,25.214976,55.82848,14.761984,83.730432,264.507392,262.074368,-1.0,166.41,153.76000000000002,161.29,31.359999999999996,-1.0,3741.361111111111,27.040000000000003
2024-03-11 08:10:36,6.122510099976353,68.4054973000002,1.8588642666751791,2.8528444666667,5.657007466667588,1.8625049666657862,-1.0,25.214976,55.82848,14.761984,83.730432,264.507392,262.074368,-1.0,166.41,153.76000000000002,161.29,31.359999999999996,-1.0,3741.361111111111,27.040000000000003
2024-03-11 08:10:41,6.122510099976353,68.4054973000002,1.8588642666751791,2.8528444666667,5.657007466667588,1.8625049666657862,-1.0,25.214976,55.82848,14.761984,83.730432,264.507392,262.074368,-1.0,166.41,153.76000000000002,161.29,31.359999999999996,-1.0,3741.361111111111,27.040000000000003
2024-03-11 08:10:46,6.322711133331421,68.4054973000002,1.185598533326508,2.8528444666667,5.657007466667588,1.8625049666657862,-1.0,25.23136,55.82848,14.880768,83.730432,264.507392,262.074368,-1.0,166.41,153.76000000000002,219.04000000000013,31.359999999999996,-1.0,3741.361111111111,137.67111111111117
2024-03-11 08:10:51,6.322711133331421,68.4054973000002,1.185598533326508,2.8528444666667,5.657007466667588,1.8625049666657862,-1.0,25.23136,55.82848,14.880768,83.730432,264.507392,262.074368,-1.0,166.41,153.76000000000002,219.04000000000013,31.359999999999996,-1.0,3741.361111111111,137.67111111111117
2024-03-11 08:10:56,6.32271113333142,59.546033199997815,1.1855985333265078,0.9676578666670821,3.8441750333333857,7.6032032333330335,-1.0,25.23136,55.74656,14.880768,83.730432,264.572928,262.279168,-1.0,168.13444444444445,119.53777777777778,219.04000000000002,43.121111111111105,-1.0,9171.254444444445,137.6711111111111
2024-03-11 08:11:01,6.32271113333142,59.546033199997815,1.1855985333265078,0.9676578666670821,3.8441750333333857,7.6032032333330335,-1.0,25.23136,55.74656,14.880768,83.730432,264.572928,262.279168,-1.0,168.13444444444445,119.53777777777778,219.04000000000002,43.121111111111105,-1.0,9171.254444444445,137.6711111111111
2024-03-11 08:11:06,6.32271113333142,59.546033199997815,1.1855985333265078,0.9676578666670821,3.8441750333333857,7.6032032333330335,-1.0,25.23136,55.74656,14.880768,83.730432,264.572928,262.279168,-1.0,168.13444444444445,119.53777777777778,219.04000000000002,43.121111111111105,-1.0,9171.254444444445,137.6711111111111
2024-03-11 08:11:11,6.32271113333142,59.546033199997815,1.1855985333265078,0.9676578666670821,3.8441750333333857,7.6032032333330335,-1.0,25.23136,55.74656,14.880768,83.730432,264.572928,262.279168,-1.0,168.13444444444445,119.53777777777778,219.04000000000002,43.121111111111105,-1.0,9171.254444444445,137.6711111111111
2024-03-11 08:11:16,5.899085000025177,59.546033199997815,1.8190296333311082,0.9676578666670821,3.8441750333333857,7.6032032333330335,-1.0,25.214976,55.74656,14.737408,83.730432,264.572928,262.279168,-1.0,168.13444444444445,119.53777777777778,192.28444444444455,43.121111111111105,-1.0,9171.254444444445,99.33444444444449
2024-03-11 08:11:21,5.899085000025177,59.546033199997815,1.8190296333311082,0.9676578666670821,3.8441750333333857,7.6032032333330335,-1.0,25.214976,55.74656,14.737408,83.730432,264.572928,262.279168,-1.0,168.13444444444445,119.53777777777778,192.28444444444455,43.121111111111105,-1.0,9171.254444444445,99.33444444444449
2024-03-11 08:11:26,5.899085000025176,63.837022533334675,1.8190296333311076,2.0738934333328034,5.1102363333332805,3.0780194999996033,-1.0,25.214976,55.713792,14.737408,83.730432,264.740864,262.332416,-1.0,196.0,124.69444444444443,192.28444444444446,49.0,-1.0,3774.054444444444,99.33444444444444
2024-03-11 08:11:31,5.899085000025176,63.837022533334675,1.8190296333311076,2.0738934333328034,5.1102363333332805,3.0780194999996033,-1.0,25.214976,55.713792,14.737408,83.730432,264.740864,262.332416,-1.0,196.0,124.69444444444443,192.28444444444446,49.0,-1.0,3774.054444444444,99.33444444444444
2024-03-11 08:11:36,5.899085000025176,63.837022533334675,1.8190296333311076,2.0738934333328034,5.1102363333332805,3.0780194999996033,-1.0,25.214976,55.713792,14.737408,83.730432,264.740864,262.332416,-1.0,196.0,124.69444444444443,192.28444444444446,49.0,-1.0,3774.054444444444,99.33444444444444
2024-03-11 08:11:41,5.899085000025176,63.837022533334675,1.8190296333311076,2.0738934333328034,5.1102363333332805,3.0780194999996033,-1.0,25.214976,55.713792,14.737408,83.730432,264.740864,262.332416,-1.0,196.0,124.69444444444443,192.28444444444446,49.0,-1.0,3774.054444444444,99.33444444444444
2024-03-11 08:11:46,5.056081566666157,63.837022533334675,1.1321943666795657,2.0738934333328034,5.1102363333332805,3.0780194999996033,-1.0,25.214976,55.713792,14.913536,83.730432,264.740864,262.332416,-1.0,196.0,124.69444444444443,120.26777777777782,49.0,-1.0,3774.054444444444,79.21000000000004
2024-03-11 08:11:51,5.056081566666157,63.837022533334675,1.1321943666795657,2.0738934333328034,5.1102363333332805,3.0780194999996033,-1.0,25.214976,55.713792,14.913536,83.730432,264.740864,262.332416,-1.0,196.0,124.69444444444443,120.26777777777782,49.0,-1.0,3774.054444444444,79.21000000000004
2024-03-11 08:11:56,5.0560815666661565,36.60415989999517,1.1321943666795655,2.477862766666779,6.123351933333272,5.636781200000011,-1.0,25.214976,55.599104,14.913536,83.730432,264.9088,262.508544,-1.0,159.6011111111111,146.41,120.26777777777778,73.38777777777777,-1.0,2645.3877777777775,79.21000000000001
2024-03-11 08:12:01,5.0560815666661565,36.60415989999517,1.1321943666795655,2.477862766666779,6.123351933333272,5.636781200000011,-1.0,25.214976,55.599104,14.913536,83.730432,264.9088,262.508544,-1.0,159.6011111111111,146.41,120.26777777777778,73.38777777777777,-1.0,2645.3877777777775,79.21000000000001
2024-03-11 08:12:06,5.0560815666661565,36.60415989999517,1.1321943666795655,2.477862766666779,6.123351933333272,5.636781200000011,-1.0,25.214976,55.599104,14.913536,83.730432,264.9088,262.508544,-1.0,159.6011111111111,146.41,120.26777777777778,73.38777777777777,-1.0,2645.3877777777775,79.21000000000001
2024-03-11 08:12:11,5.0560815666661565,36.60415989999517,1.1321943666795655,2.477862766666779,6.123351933333272,5.636781200000011,-1.0,25.214976,55.599104,14.913536,83.730432,264.9088,262.508544,-1.0,159.6011111111111,146.41,120.26777777777778,73.38777777777777,-1.0,2645.3877777777775,79.21000000000001
2024-03-11 08:12:16,6.386784899981044,36.60415989999517,1.3668636999985515,2.477862766666779,6.123351933333272,5.636781200000011,-1.0,25.23136,55.599104,15.003648,83.730432,264.9088,262.508544,-1.0,159.6011111111111,146.41,113.0677777777778,73.38777777777777,-1.0,2645.3877777777775,88.98777777777782
2024-03-11 08:12:21,6.386784899981044,36.60415989999517,1.3668636999985515,2.477862766666779,6.123351933333272,5.636781200000011,-1.0,25.23136,55.599104,15.003648,83.730432,264.9088,262.508544,-1.0,159.6011111111111,146.41,113.0677777777778,73.38777777777777,-1.0,2645.3877777777775,88.98777777777782
2024-03-11 08:12:26,6.386784899981042,77.74024769999717,1.3668636999985513,2.4474711999999954,4.625556666667308,5.81041533333367,-1.0,25.23136,55.566336,15.003648,83.730432,265.003008,262.623232,-1.0,70.56,73.38777777777777,113.06777777777776,51.361111111111114,-1.0,4637.61,88.98777777777778
2024-03-11 08:12:31,6.386784899981042,77.74024769999717,1.3668636999985513,2.4474711999999954,4.625556666667308,5.81041533333367,-1.0,25.23136,55.566336,15.003648,83.730432,265.003008,262.623232,-1.0,70.56,73.38777777777777,113.06777777777776,51.361111111111114,-1.0,4637.61,88.98777777777778
2024-03-11 08:12:36,6.386784899981042,77.74024769999717,1.3668636999985513,2.4474711999999954,4.625556666667308,5.81041533333367,-1.0,25.23136,55.566336,15.003648,83.730432,265.003008,262.623232,-1.0,70.56,73.38777777777777,113.06777777777776,51.361111111111114,-1.0,4637.61,88.98777777777778
2024-03-11 08:12:41,6.386784899981042,77.74024769999717,1.3668636999985513,2.4474711999999954,4.625556666667308,5.81041533333367,-1.0,25.23136,55.566336,15.003648,83.730432,265.003008,262.623232,-1.0,70.56,73.38777777777777,113.06777777777776,51.361111111111114,-1.0,4637.61,88.98777777777778
2024-03-11 08:12:46,5.518016390175684,77.74024769999717,1.7148588180350506,2.4474711999999954,4.625556666667308,5.81041533333367,-1.0,25.23136,55.566336,14.6432,83.730432,265.003008,262.623232,-1.0,70.56,73.38777777777777,166.21048757912953,51.361111111111114,-1.0,4637.61,59.21891598201185
2024-03-11 08:12:51,5.518016390175684,77.74024769999717,1.7148588180350506,2.4474711999999954,4.625556666667308,5.81041533333367,-1.0,25.23136,55.566336,14.6432,83.730432,265.003008,262.623232,-1.0,70.56,73.38777777777777,166.21048757912953,51.361111111111114,-1.0,4637.61,59.21891598201185
2024-03-11 08:12:56,5.518016390175684,52.551787166673115,1.7148588180350506,1.8154771000003695,4.811168266665315,5.859301066667892,-1.0,25.23136,55.451648,14.6432,83.730432,265.150464,262.733824,-1.0,195.0677777777778,54.26777777777777,166.21048757912953,11.111111111111112,-1.0,8476.271111111111,59.21891598201185
2024-03-11 08:13:01,5.518016390175684,52.551787166673115,1.7148588180350506,1.8154771000003695,4.811168266665315,5.859301066667892,-1.0,25.23136,55.451648,14.6432,83.730432,265.150464,262.733824,-1.0,195.0677777777778,54.26777777777777,166.21048757912953,11.111111111111112,-1.0,8476.271111111111,59.21891598201185
2024-03-11 08:13:06,5.518016390175683,52.551787166673115,1.7148588180350504,1.8154771000003695,4.811168266665315,5.859301066667892,-1.0,25.23136,55.451648,14.6432,83.730432,265.150464,262.733824,-1.0,195.0677777777778,54.26777777777777,166.2104875791295,11.111111111111112,-1.0,8476.271111111111,59.218915982011836
2024-03-11 08:13:11,5.518016390175683,52.551787166673115,1.7148588180350504,1.8154771000003695,4.811168266665315,5.859301066667892,-1.0,25.23136,55.451648,14.6432,83.730432,265.150464,262.733824,-1.0,195.0677777777778,54.26777777777777,166.2104875791295,11.111111111111112,-1.0,8476.271111111111,59.218915982011836
2024-03-11 08:13:16,4.918407077575307,52.551787166673115,1.4445470615779823,1.8154771000003695,4.811168266665315,5.859301066667892,-1.0,25.23136,55.451648,15.19616,83.730432,265.150464,262.733824,-1.0,195.0677777777778,54.26777777777777,159.79280495164335,11.111111111111112,-1.0,8476.271111111111,69.52785283782282
2024-03-11 08:13:21,4.918407077575307,52.551787166673115,1.4445470615779823,1.8154771000003695,4.811168266665315,5.859301066667892,-1.0,25.23136,55.451648,15.19616,83.730432,265.150464,262.733824,-1.0,195.0677777777778,54.26777777777777,159.79280495164335,11.111111111111112,-1.0,8476.271111111111,69.52785283782282
2024-03-11 08:13:26,4.918407077575307,63.039989033328915,1.4445470615779823,2.0121442666663825,4.9311189666677055,4.7566859333320135,-1.0,25.23136,55.353344,15.19616,83.730432,265.281536,262.815744,-1.0,159.6011111111111,186.77777777777777,159.79280495164335,55.751111111111115,-1.0,2378.1877777777777,69.52785283782282
2024-03-11 08:13:31,4.918407077575307,63.039989033328915,1.4445470615779823,2.0121442666663825,4.9311189666677055,4.7566859333320135,-1.0,25.23136,55.353344,15.19616,83.730432,265.281536,262.815744,-1.0,159.6011111111111,186.77777777777777,159.79280495164335,55.751111111111115,-1.0,2378.1877777777777,69.52785283782282
2024-03-11 08:13:36,4.918407077575307,63.039989033328915,1.4445470615779823,2.0121442666663825,4.9311189666677055,4.7566859333320135,-1.0,25.23136,55.353344,15.19616,83.730432,265.281536,262.815744,-1.0,159.6011111111111,186.77777777777777,159.79280495164335,55.751111111111115,-1.0,2378.1877777777777,69.52785283782282
2024-03-11 08:13:41,4.918407077575307,63.039989033328915,1.4445470615779823,2.0121442666663825,4.9311189666677055,4.7566859333320135,-1.0,25.23136,55.353344,15.19616,83.730432,265.281536,262.815744,-1.0,159.6011111111111,186.77777777777777,159.79280495164335,55.751111111111115,-1.0,2378.1877777777777,69.52785283782282
2024-03-11 08:13:46,4.83625110000503,63.039989033328915,1.4077311333342857,2.0121442666663825,4.9311189666677055,4.7566859333320135,-1.0,25.23136,55.353344,14.5408,83.730432,265.281536,262.815744,-1.0,159.6011111111111,186.77777777777777,230.02777777777786,55.751111111111115,-1.0,2378.1877777777777,102.68444444444447
2024-03-11 08:13:51,4.83625110000503,63.039989033328915,1.4077311333342857,2.0121442666663825,4.9311189666677055,4.7566859333320135,-1.0,25.23136,55.353344,14.5408,83.730432,265.281536,262.815744,-1.0,159.6011111111111,186.77777777777777,230.02777777777786,55.751111111111115,-1.0,2378.1877777777777,102.68444444444447
2024-03-11 08:13:56,4.836251100005029,54.997424266669746,1.4077311333342855,1.0207978000001579,3.7762980000006032,4.975177866667005,-1.0,25.23136,55.33696,14.5408,83.730432,265.363456,262.909952,-1.0,50.88444444444445,108.85444444444445,230.02777777777777,70.00111111111111,-1.0,4480.071111111111,102.68444444444444
2024-03-11 08:14:01,4.836251100005029,54.997424266669746,1.4077311333342855,1.0207978000001579,3.7762980000006032,4.975177866667005,-1.0,25.23136,55.33696,14.5408,83.730432,265.363456,262.909952,-1.0,50.88444444444445,108.85444444444445,230.02777777777777,70.00111111111111,-1.0,4480.071111111111,102.68444444444444
2024-03-11 08:14:06,4.836251100005029,54.997424266669746,1.4077311333342855,1.0207978000001579,3.7762980000006032,4.975177866667005,-1.0,25.23136,55.33696,14.5408,83.730432,265.363456,262.909952,-1.0,50.88444444444445,108.85444444444445,230.02777777777777,70.00111111111111,-1.0,4480.071111111111,102.68444444444444
2024-03-11 08:14:11,4.836251100005029,54.997424266669746,1.4077311333342855,1.0207978000001579,3.7762980000006032,4.975177866667005,-1.0,25.23136,55.33696,14.5408,83.730432,265.363456,262.909952,-1.0,50.88444444444445,108.85444444444445,230.02777777777777,70.00111111111111,-1.0,4480.071111111111,102.68444444444444
2024-03-11 08:14:16,5.569455966663859,54.997424266669746,1.349850266660724,1.0207978000001579,3.7762980000006032,4.975177866667005,-1.0,25.214976,55.33696,14.839808,83.730432,265.363456,262.909952,-1.0,50.88444444444445,108.85444444444445,163.84000000000012,70.00111111111111,-1.0,4480.071111111111,67.24000000000002
2024-03-11 08:14:21,5.569455966663859,54.997424266669746,1.349850266660724,1.0207978000001579,3.7762980000006032,4.975177866667005,-1.0,25.214976,55.33696,14.839808,83.730432,265.363456,262.909952,-1.0,50.88444444444445,108.85444444444445,163.84000000000012,70.00111111111111,-1.0,4480.071111111111,67.24000000000002
2024-03-11 08:14:26,5.569455966663858,38.358428633334064,1.3498502666607237,2.32730599999987,6.257682033331473,4.763782566665971,-1.0,25.214976,55.566336,14.839808,83.730432,265.58464,263.04512,-1.0,206.40111111111113,93.44444444444443,163.84000000000003,16.537777777777777,-1.0,4502.409999999999,67.24
2024-03-11 08:14:31,5.569455966663858,38.358428633334064,1.3498502666607237,2.32730599999987,6.257682033331473,4.763782566665971,-1.0,25.214976,55.566336,14.839808,83.730432,265.58464,263.04512,-1.0,206.40111111111113,93.44444444444443,163.84000000000003,16.537777777777777,-1.0,4502.409999999999,67.24
2024-03-11 08:14:36,5.569455966663858,38.358428633334064,1.3498502666607237,2.32730599999987,6.257682033331473,4.763782566665971,-1.0,25.214976,55.566336,14.839808,83.730432,265.58464,263.04512,-1.0,206.40111111111113,93.44444444444443,163.84000000000003,16.537777777777777,-1.0,4502.409999999999,67.24
2024-03-11 08:14:41,5.569455966663858,38.358428633334064,1.3498502666607237,2.32730599999987,6.257682033331473,4.763782566665971,-1.0,25.214976,55.566336,14.839808,83.730432,265.58464,263.04512,-1.0,206.40111111111113,93.44444444444443,163.84000000000003,16.537777777777777,-1.0,4502.409999999999,67.24
2024-03-11 08:14:46,4.553894466668377,38.358428633334064,1.6015262333288172,2.32730599999987,6.257682033331473,4.763782566665971,-1.0,25.23136,55.566336,15.409152,83.730432,265.58464,263.04512,-1.0,206.40111111111113,93.44444444444443,144.80111111111114,16.537777777777777,-1.0,4502.409999999999,70.00111111111114
2024-03-11 08:14:51,4.553894466668377,38.358428633334064,1.6015262333288172,2.32730599999987,6.257682033331473,4.763782566665971,-1.0,25.23136,55.566336,15.409152,83.730432,265.58464,263.04512,-1.0,206.40111111111113,93.44444444444443,144.80111111111114,16.537777777777777,-1.0,4502.409999999999,70.00111111111114
2024-03-11 08:14:56,4.5538944666683765,66.82586693333785,1.6015262333288167,2.156310166666723,4.9821020000005465,3.9908342666668277,-1.0,25.23136,55.566336,15.409152,83.730432,265.670656,263.131136,-1.0,136.1111111111111,130.72111111111113,144.8011111111111,61.88444444444444,-1.0,3620.0277777777774,70.00111111111111
2024-03-11 08:15:01,4.5538944666683765,66.82586693333785,1.6015262333288167,2.156310166666723,4.9821020000005465,3.9908342666668277,-1.0,25.23136,55.566336,15.409152,83.730432,265.670656,263.131136,-1.0,136.1111111111111,130.72111111111113,144.8011111111111,61.88444444444444,-1.0,3620.0277777777774,70.00111111111111
2024-03-11 08:15:06,4.5538944666683765,66.82586693333785,1.6015262333288167,2.156310166666723,4.9821020000005465,3.9908342666668277,-1.0,25.23136,55.566336,15.409152,83.730432,265.670656,263.131136,-1.0,136.1111111111111,130.72111111111113,144.8011111111111,61.88444444444444,-1.0,3620.0277777777774,70.00111111111111
2024-03-11 08:15:11,4.5538944666683765,66.82586693333785,1.6015262333288167,2.156310166666723,4.9821020000005465,3.9908342666668277,-1.0,25.23136,55.566336,15.409152,83.730432,265.670656,263.131136,-1.0,136.1111111111111,130.72111111111113,144.8011111111111,61.88444444444444,-1.0,3620.0277777777774,70.00111111111111
2024-03-11 08:15:16,5.581082433339666,66.82586693333785,1.6625827333427883,2.156310166666723,4.9821020000005465,3.9908342666668277,-1.0,25.214976,55.566336,14.99136,83.730432,265.670656,263.131136,-1.0,136.1111111111111,130.72111111111113,149.65444444444452,61.88444444444444,-1.0,3620.0277777777774,84.64000000000001
2024-03-11 08:15:21,5.581082433339666,66.82586693333785,1.6625827333427883,2.156310166666723,4.9821020000005465,3.9908342666668277,-1.0,25.214976,55.566336,14.99136,83.730432,265.670656,263.131136,-1.0,136.1111111111111,130.72111111111113,149.65444444444452,61.88444444444444,-1.0,3620.0277777777774,84.64000000000001
2024-03-11 08:15:26,5.581082433339665,34.105245599994305,1.6625827333427878,1.6118434666670585,0.0,6.593740133333388,-1.0,25.214976,55.435264,14.99136,83.730432,0.9216,267.341824,-1.0,137.6711111111111,339.78777777777776,149.65444444444444,77.44000000000001,-1.0,4614.937777777778,84.63999999999999
2024-03-11 08:15:31,5.581082433339665,34.105245599994305,1.6625827333427878,1.6118434666670585,0.0,6.593740133333388,-1.0,25.214976,55.435264,14.99136,83.730432,0.9216,267.341824,-1.0,137.6711111111111,339.78777777777776,149.65444444444444,77.44000000000001,-1.0,4614.937777777778,84.63999999999999
2024-03-11 08:15:36,5.581082433339665,34.105245599994305,1.6625827333427878,1.6118434666670585,0.0,6.593740133333388,-1.0,25.214976,55.435264,14.99136,83.730432,0.9216,267.341824,-1.0,137.6711111111111,339.78777777777776,149.65444444444444,77.44000000000001,-1.0,4614.937777777778,84.63999999999999
2024-03-11 08:15:41,5.581082433339665,34.105245599994305,1.6625827333427878,1.6118434666670585,0.0,6.593740133333388,-1.0,25.214976,55.435264,14.99136,83.730432,0.9216,267.341824,-1.0,137.6711111111111,339.78777777777776,149.65444444444444,77.44000000000001,-1.0,4614.937777777778,84.63999999999999
2024-03-11 08:15:46,5.346489233337101,34.105245599994305,1.4133481666552448,1.6118434666670585,0.0,6.593740133333388,-1.0,25.214976,55.435264,15.495168,83.730432,0.9216,267.341824,-1.0,137.6711111111111,339.78777777777776,188.60444444444457,77.44000000000001,-1.0,4614.937777777778,116.64000000000006
2024-03-11 08:15:51,5.346489233337101,34.105245599994305,1.4133481666552448,1.6118434666670585,0.0,6.593740133333388,-1.0,25.214976,55.435264,15.495168,83.730432,0.9216,267.341824,-1.0,137.6711111111111,339.78777777777776,188.60444444444457,77.44000000000001,-1.0,4614.937777777778,116.64000000000006
2024-03-11 08:15:56,5.3464892333371,65.06931866667097,1.4133481666552445,2.334523133332785,121.86564613291166,4.856413666667929,-1.0,25.214976,55.549952,15.495168,90.935296,130.854912,267.44832,-1.0,217.0711111111111,20.854444444444443,188.60444444444443,10.889999999999999,-1.0,5188.801111111111,116.64000000000001
