timestamp,details-v1-b788479c5-chkl8_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-chkl8_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,details-v1-b788479c5-chkl8_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 08:33:11,-1.0,6.07866913333434,45.30226379999931,1.6917380333333416,2.11339569999988,4.76283240000015,6.5293973000000465,-1.0,16.36352,51.822592,23.023616,91.025408,134.12352,121.724928,4325.254444444445,-1.0,123.21,123.9511111111111,31.359999999999996,62.410000000000004,128.44444444444446
2024-03-05 08:33:16,-1.0,6.07866913333434,45.30226379999931,1.6917380333333416,2.11339569999988,4.76283240000015,6.5293973000000465,-1.0,16.36352,51.822592,23.023616,91.025408,134.12352,121.724928,4325.254444444445,-1.0,123.21,123.9511111111111,31.359999999999996,62.410000000000004,128.44444444444446
2024-03-05 08:33:21,-1.0,6.07866913333434,45.30226379999931,1.6917380333333416,2.11339569999988,4.76283240000015,6.5293973000000465,-1.0,16.36352,51.822592,23.023616,91.025408,134.12352,121.724928,4325.254444444445,-1.0,123.21,123.9511111111111,31.359999999999996,62.410000000000004,128.44444444444446
2024-03-05 08:33:26,-1.0,6.07866913333434,45.30226379999931,1.6917380333333416,2.11339569999988,4.76283240000015,6.5293973000000465,-1.0,16.36352,51.822592,23.023616,91.025408,134.12352,121.724928,4325.254444444445,-1.0,123.21,123.9511111111111,31.359999999999996,62.410000000000004,128.44444444444446
2024-03-05 08:33:31,-1.0,6.07866913333434,45.30226379999931,1.160252399999943,1.8030362666666615,4.322212499999978,6.5293973000000465,-1.0,16.36352,51.822592,23.220224,91.025408,134.201344,121.724928,4325.254444444445,-1.0,123.21,123.9511111111111,31.359999999999996,70.56,141.61
2024-03-05 08:33:36,-1.0,4.242958400000891,33.90383096666672,1.160252399999943,1.8030362666666615,4.322212499999978,6.5293973000000465,-1.0,16.367616,51.953664,23.220224,91.025408,134.201344,121.724928,3616.0177777777767,-1.0,123.21,184.05444444444439,31.359999999999996,70.56,141.61
2024-03-05 08:33:41,-1.0,4.242958400000893,33.903830966666725,1.160252399999943,1.8030362666666615,4.322212499999978,3.6218185999999264,-1.0,16.367616,51.953664,23.220224,91.025408,134.201344,121.724928,3616.0177777777776,-1.0,141.61,184.05444444444444,31.359999999999996,70.56,141.61
2024-03-05 08:33:46,-1.0,4.242958400000893,33.903830966666725,1.160252399999943,1.8030362666666615,4.322212499999978,3.6218185999999264,-1.0,16.367616,51.953664,23.220224,91.025408,134.201344,121.724928,3616.0177777777776,-1.0,141.61,184.05444444444444,31.359999999999996,70.56,141.61
2024-03-05 08:33:51,-1.0,4.242958400000893,33.903830966666725,1.160252399999943,1.8030362666666615,4.322212499999978,3.6218185999999264,-1.0,16.367616,51.953664,23.220224,91.025408,134.201344,121.724928,3616.0177777777776,-1.0,141.61,184.05444444444444,31.359999999999996,70.56,141.61
2024-03-05 08:33:56,-1.0,4.242958400000893,33.903830966666725,1.160252399999943,1.8030362666666615,4.322212499999978,3.6218185999999264,-1.0,16.367616,51.953664,23.220224,91.025408,134.201344,121.724928,3616.0177777777776,-1.0,141.61,184.05444444444444,31.359999999999996,70.56,141.61
2024-03-05 08:34:01,-1.0,4.242958400000893,33.903830966666725,1.8349410333333558,2.3203760333333414,5.1214023,3.6218185999999264,-1.0,16.367616,51.953664,22.511616,91.025408,134.320128,121.724928,3616.0177777777776,-1.0,141.61,184.05444444444444,29.521111111111114,24.66777777777778,34.02777777777777
2024-03-05 08:34:06,-1.0,5.775161233331496,40.9479314333339,1.8349410333333558,2.3203760333333414,5.1214023,3.6218185999999264,-1.0,16.371712,51.920896,22.511616,91.025408,134.320128,121.724928,3398.889999999999,-1.0,141.61,151.28999999999996,29.521111111111114,24.66777777777778,34.02777777777777
2024-03-05 08:34:11,-1.0,5.775161233331497,40.947931433333906,1.8349410333333558,2.3203760333333414,5.1214023,4.90725126666689,-1.0,16.371712,51.920896,22.511616,91.025408,134.320128,121.724928,3398.89,-1.0,108.16000000000001,151.29000000000002,29.521111111111114,24.66777777777778,34.02777777777777
2024-03-05 08:34:16,-1.0,5.775161233331497,40.947931433333906,1.8349410333333558,2.3203760333333414,5.1214023,4.90725126666689,-1.0,16.371712,51.920896,22.511616,91.025408,134.320128,121.724928,3398.89,-1.0,108.16000000000001,151.29000000000002,29.521111111111114,24.66777777777778,34.02777777777777
2024-03-05 08:34:21,-1.0,5.775161233331497,40.947931433333906,1.8349410333333558,2.3203760333333414,5.1214023,4.90725126666689,-1.0,16.371712,51.920896,22.511616,91.025408,134.320128,121.724928,3398.89,-1.0,108.16000000000001,151.29000000000002,29.521111111111114,24.66777777777778,34.02777777777777
2024-03-05 08:34:26,-1.0,5.775161233331497,40.947931433333906,1.8349410333333558,2.3203760333333414,5.1214023,4.90725126666689,-1.0,16.371712,51.920896,22.511616,91.025408,134.320128,121.724928,3398.89,-1.0,108.16000000000001,151.29000000000002,29.521111111111114,24.66777777777778,34.02777777777777
2024-03-05 08:34:31,-1.0,5.775161233331497,40.947931433333906,2.080784433333349,1.770074133333329,5.738754733333451,4.90725126666689,-1.0,16.371712,51.920896,23.334912,91.025408,134.434816,121.724928,3398.89,-1.0,108.16000000000001,151.29000000000002,10.027777777777777,68.89000000000001,110.25
2024-03-05 08:34:36,-1.0,5.284263999999438,48.0865622333321,2.080784433333349,1.770074133333329,5.738754733333451,4.90725126666689,-1.0,16.375808,51.822592,23.334912,91.025408,134.434816,121.724928,3897.92111111111,-1.0,108.16000000000001,162.9877777777777,10.027777777777777,68.89000000000001,110.25
2024-03-05 08:34:41,-1.0,5.284263999999439,48.08656223333211,2.080784433333349,1.770074133333329,5.738754733333451,4.1952776666666605,-1.0,16.375808,51.822592,23.334912,91.025408,134.434816,121.724928,3897.921111111111,-1.0,92.16,162.9877777777778,10.027777777777777,68.89000000000001,110.25
2024-03-05 08:34:46,-1.0,5.284263999999439,48.08656223333211,2.080784433333349,1.770074133333329,5.738754733333451,4.1952776666666605,-1.0,16.375808,51.822592,23.334912,91.025408,134.434816,121.724928,3897.921111111111,-1.0,92.16,162.9877777777778,10.027777777777777,68.89000000000001,110.25
2024-03-05 08:34:51,-1.0,5.284263999999439,48.08656223333211,2.080784433333349,1.770074133333329,5.738754733333451,4.1952776666666605,-1.0,16.375808,51.822592,23.334912,91.025408,134.434816,121.724928,3897.921111111111,-1.0,92.16,162.9877777777778,10.027777777777777,68.89000000000001,110.25
2024-03-05 08:34:56,-1.0,5.284263999999439,48.08656223333211,2.080784433333349,1.770074133333329,5.738754733333451,4.1952776666666605,-1.0,16.375808,51.822592,23.334912,91.025408,134.434816,121.724928,3897.921111111111,-1.0,92.16,162.9877777777778,10.027777777777777,68.89000000000001,110.25
2024-03-05 08:35:01,-1.0,5.284263999999439,48.08656223333211,1.755426499999994,1.7604307666665875,3.4338340999999177,4.1952776666666605,-1.0,16.375808,51.822592,22.724608,91.025408,134.508544,121.724928,3897.921111111111,-1.0,92.16,162.9877777777778,57.25444444444444,47.61000000000001,152.93444444444447
2024-03-05 08:35:06,-1.0,8.928787933333144,50.26743163333359,1.755426499999994,1.7604307666665875,3.4338340999999177,4.1952776666666605,-1.0,16.396288,51.822592,22.724608,91.025408,134.508544,121.724928,5126.559999999997,-1.0,92.16,52.80444444444443,57.25444444444444,47.61000000000001,152.93444444444447
2024-03-05 08:35:11,-1.0,8.928787933333146,50.267431633333594,1.755426499999994,1.7604307666665875,3.4338340999999177,4.370762733333322,-1.0,16.396288,51.822592,22.724608,91.025408,134.508544,121.7536,5126.5599999999995,-1.0,108.16000000000001,52.80444444444444,57.25444444444444,47.61000000000001,152.93444444444447
2024-03-05 08:35:16,-1.0,8.928787933333146,50.267431633333594,1.755426499999994,1.7604307666665875,3.4338340999999177,4.370762733333322,-1.0,16.396288,51.822592,22.724608,91.025408,134.508544,121.7536,5126.5599999999995,-1.0,108.16000000000001,52.80444444444444,57.25444444444444,47.61000000000001,152.93444444444447
2024-03-05 08:35:21,-1.0,8.928787933333146,50.267431633333594,1.755426499999994,1.7604307666665875,3.4338340999999177,4.370762733333322,-1.0,16.396288,51.822592,22.724608,91.025408,134.508544,121.7536,5126.5599999999995,-1.0,108.16000000000001,52.80444444444444,57.25444444444444,47.61000000000001,152.93444444444447
2024-03-05 08:35:26,-1.0,8.928787933333146,50.267431633333594,1.755426499999994,1.7604307666665875,3.4338340999999177,4.370762733333322,-1.0,16.396288,51.822592,22.724608,91.025408,134.508544,121.7536,5126.5599999999995,-1.0,108.16000000000001,52.80444444444444,57.25444444444444,47.61000000000001,152.93444444444447
2024-03-05 08:35:31,-1.0,8.928787933333146,50.267431633333594,1.5083460333332965,2.8773063666667062,5.779369966666556,4.370762733333322,-1.0,16.396288,51.822592,22.77376,91.025408,134.619136,121.7536,5126.5599999999995,-1.0,108.16000000000001,52.80444444444444,18.49,84.02777777777777,133.78777777777776
2024-03-05 08:35:36,-1.0,4.525870933336287,45.73840229999935,1.5083460333332965,2.8773063666667062,5.779369966666556,4.370762733333322,-1.0,16.384,51.822592,22.77376,91.025408,134.619136,121.7536,1218.0099999999993,-1.0,108.16000000000001,167.27111111111108,18.49,84.02777777777777,133.78777777777776
2024-03-05 08:35:41,-1.0,4.525870933336288,45.73840229999936,1.5083460333332965,2.8773063666667062,5.779369966666556,3.8338490666665352,-1.0,16.384,51.822592,22.77376,91.025408,134.619136,121.823232,1218.01,-1.0,188.60444444444443,167.2711111111111,18.49,84.02777777777777,133.78777777777776
2024-03-05 08:35:46,-1.0,4.525870933336288,45.73840229999936,1.5083460333332965,2.8773063666667062,5.779369966666556,3.8338490666665352,-1.0,16.384,51.822592,22.77376,91.025408,134.619136,121.823232,1218.01,-1.0,188.60444444444443,167.2711111111111,18.49,84.02777777777777,133.78777777777776
2024-03-05 08:35:51,-1.0,4.525870933336288,45.73840229999936,1.5083460333332965,2.8773063666667062,5.779369966666556,3.8338490666665352,-1.0,16.384,51.822592,22.77376,91.025408,134.619136,121.823232,1218.01,-1.0,188.60444444444443,167.2711111111111,18.49,84.02777777777777,133.78777777777776
2024-03-05 08:35:56,-1.0,4.525870933336288,45.73840229999936,1.5083460333332965,2.8773063666667062,5.779369966666556,3.8338490666665352,-1.0,16.384,51.822592,22.77376,91.025408,134.619136,121.823232,1218.01,-1.0,188.60444444444443,167.2711111111111,18.49,84.02777777777777,133.78777777777776
2024-03-05 08:36:01,-1.0,4.525870933336288,45.73840229999936,1.6793849666666933,1.61340730000011,4.9795592000000015,3.8338490666665352,-1.0,16.384,51.822592,23.248896,91.025408,134.729728,121.823232,1218.01,-1.0,188.60444444444443,167.2711111111111,50.88444444444445,72.81777777777778,67.24
2024-03-05 08:36:06,-1.0,6.002018399999542,47.47540846666803,1.6793849666666933,1.61340730000011,4.9795592000000015,3.8338490666665352,-1.0,16.388096,51.822592,23.248896,91.025408,134.729728,121.823232,6272.6399999999985,-1.0,188.60444444444443,167.27111111111108,50.88444444444445,72.81777777777778,67.24
2024-03-05 08:36:11,-1.0,6.0020183999995425,47.47540846666804,1.6793849666666933,1.61340730000011,4.9795592000000015,5.211150566666825,-1.0,16.388096,51.822592,23.248896,91.025408,134.729728,121.925632,6272.64,-1.0,108.85444444444445,167.2711111111111,50.88444444444445,72.81777777777778,67.24
2024-03-05 08:36:16,-1.0,6.0020183999995425,47.47540846666804,1.6793849666666933,1.61340730000011,4.9795592000000015,5.211150566666825,-1.0,16.388096,51.822592,23.248896,91.025408,134.729728,121.925632,6272.64,-1.0,108.85444444444445,167.2711111111111,50.88444444444445,72.81777777777778,67.24
2024-03-05 08:36:21,-1.0,6.0020183999995425,47.47540846666804,1.6793849666666933,1.61340730000011,4.9795592000000015,5.211150566666825,-1.0,16.388096,51.822592,23.248896,91.025408,134.729728,121.925632,6272.64,-1.0,108.85444444444445,167.2711111111111,50.88444444444445,72.81777777777778,67.24
2024-03-05 08:36:26,-1.0,6.0020183999995425,47.47540846666804,1.6793849666666933,1.61340730000011,4.9795592000000015,5.211150566666825,-1.0,16.388096,51.822592,23.248896,91.025408,134.729728,121.925632,6272.64,-1.0,108.85444444444445,167.2711111111111,50.88444444444445,72.81777777777778,67.24
2024-03-05 08:36:31,-1.0,6.0020183999995425,47.47540846666804,1.9702349000000414,2.298300833333163,5.127355800000069,5.211150566666825,-1.0,16.388096,51.822592,22.71232,91.025408,134.836224,121.925632,6272.64,-1.0,108.85444444444445,167.2711111111111,22.72111111111111,49.0,195.0677777777778
2024-03-05 08:36:36,-1.0,3.9444938333341875,28.10616593333369,1.9702349000000414,2.298300833333163,5.127355800000069,5.211150566666825,-1.0,16.40448,51.822592,22.71232,91.025408,134.836224,121.925632,3588.009999999999,-1.0,108.85444444444445,219.03999999999996,22.72111111111111,49.0,195.0677777777778
2024-03-05 08:36:41,-1.0,3.9444938333341875,28.106165933333692,1.9702349000000414,2.298300833333163,5.127355800000069,4.701914133333199,-1.0,16.40448,51.822592,22.71232,91.025408,134.836224,122.056704,3588.0099999999998,-1.0,107.46777777777778,219.04000000000002,22.72111111111111,49.0,195.0677777777778
2024-03-05 08:36:46,-1.0,3.9444938333341875,28.106165933333692,1.9702349000000414,2.298300833333163,5.127355800000069,4.701914133333199,-1.0,16.40448,51.822592,22.71232,91.025408,134.836224,122.056704,3588.0099999999998,-1.0,107.46777777777778,219.04000000000002,22.72111111111111,49.0,195.0677777777778
2024-03-05 08:36:51,-1.0,3.9444938333341875,28.106165933333692,1.9702349000000414,2.298300833333163,5.127355800000069,4.701914133333199,-1.0,16.40448,51.822592,22.71232,91.025408,134.836224,122.056704,3588.0099999999998,-1.0,107.46777777777778,219.04000000000002,22.72111111111111,49.0,195.0677777777778
2024-03-05 08:36:56,-1.0,3.9444938333341875,28.106165933333692,1.9702349000000414,2.298300833333163,5.127355800000069,4.701914133333199,-1.0,16.40448,51.822592,22.71232,91.025408,134.836224,122.056704,3588.0099999999998,-1.0,107.46777777777778,219.04000000000002,22.72111111111111,49.0,195.0677777777778
2024-03-05 08:37:01,-1.0,3.9444938333341875,28.106165933333692,1.319523099999979,2.0253637666667617,5.751590399999884,4.701914133333199,-1.0,16.40448,51.822592,22.77376,91.025408,134.914048,122.056704,3588.0099999999998,-1.0,107.46777777777778,219.04000000000002,49.0,46.239999999999995,85.87111111111112
2024-03-05 08:37:06,-1.0,8.548823066663163,42.527433266665554,1.319523099999979,2.0253637666667617,5.751590399999884,4.701914133333199,-1.0,16.396288,51.93728,22.77376,91.025408,134.914048,122.056704,1840.4099999999992,-1.0,107.46777777777778,132.24999999999997,49.0,46.239999999999995,85.87111111111112
2024-03-05 08:37:11,-1.0,8.548823066663164,42.52743326666556,1.319523099999979,2.0253637666667617,5.751590399999884,4.005266966666454,-1.0,16.396288,51.93728,22.77376,91.025408,134.914048,122.146816,1840.4099999999999,-1.0,106.09000000000002,132.25,49.0,46.239999999999995,85.87111111111112
2024-03-05 08:37:16,-1.0,8.548823066663164,42.52743326666556,1.319523099999979,2.0253637666667617,5.751590399999884,4.005266966666454,-1.0,16.396288,51.93728,22.77376,91.025408,134.914048,122.146816,1840.4099999999999,-1.0,106.09000000000002,132.25,49.0,46.239999999999995,85.87111111111112
2024-03-05 08:37:21,-1.0,8.548823066663164,42.52743326666556,1.319523099999979,2.0253637666667617,5.751590399999884,4.005266966666454,-1.0,16.396288,51.93728,22.77376,91.025408,134.914048,122.146816,1840.4099999999999,-1.0,106.09000000000002,132.25,49.0,46.239999999999995,85.87111111111112
2024-03-05 08:37:26,-1.0,8.548823066663164,42.52743326666556,1.319523099999979,2.0253637666667617,5.751590399999884,4.005266966666454,-1.0,16.396288,51.93728,22.77376,91.025408,134.914048,122.146816,1840.4099999999999,-1.0,106.09000000000002,132.25,49.0,46.239999999999995,85.87111111111112
2024-03-05 08:37:31,-1.0,8.548823066663164,42.52743326666556,2.6283513666665925,1.9991185666666431,5.189482800000178,4.005266966666454,-1.0,16.396288,51.93728,22.986752,91.025408,135.036928,122.146816,1840.4099999999999,-1.0,106.09000000000002,132.25,20.854444444444443,110.25,82.20444444444443
2024-03-05 08:37:36,-1.0,119.36036770000175,49.694743866666606,2.6283513666665925,1.9991185666666431,5.189482800000178,4.005266966666454,-1.0,19.546112,51.93728,22.986752,91.025408,135.036928,122.146816,5078.937777777775,-1.0,106.09000000000002,168.1344444444444,20.854444444444443,110.25,82.20444444444443
2024-03-05 08:37:41,-1.0,119.36036770000176,49.69474386666661,2.6283513666665925,1.9991185666666431,5.189482800000178,4.412609333333251,-1.0,19.546112,51.93728,22.986752,91.025408,135.036928,122.24512,5078.937777777777,-1.0,147.21777777777777,168.13444444444445,20.854444444444443,110.25,82.20444444444443
2024-03-05 08:37:46,-1.0,119.36036770000176,49.69474386666661,2.6283513666665925,1.9991185666666431,5.189482800000178,4.412609333333251,-1.0,19.546112,51.93728,22.986752,91.025408,135.036928,122.24512,5078.937777777777,-1.0,147.21777777777777,168.13444444444445,20.854444444444443,110.25,82.20444444444443
2024-03-05 08:37:51,-1.0,119.36036770000176,49.69474386666661,2.6283513666665925,1.9991185666666431,5.189482800000178,4.412609333333251,-1.0,19.546112,51.93728,22.986752,91.025408,135.036928,122.24512,5078.937777777777,-1.0,147.21777777777777,168.13444444444445,20.854444444444443,110.25,82.20444444444443
2024-03-05 08:37:56,-1.0,119.36036770000176,49.69474386666661,2.6283513666665925,1.9991185666666431,5.189482800000178,4.412609333333251,-1.0,19.546112,51.93728,22.986752,91.025408,135.036928,122.24512,5078.937777777777,-1.0,147.21777777777777,168.13444444444445,20.854444444444443,110.25,82.20444444444443
2024-03-05 08:38:01,-1.0,119.36036770000176,49.69474386666661,0.8128963666667488,2.981698366666781,4.6406910666666095,4.412609333333251,-1.0,19.546112,51.93728,22.638592,90.894336,134.914048,122.24512,5078.937777777777,-1.0,147.21777777777777,168.13444444444445,25.0,44.44444444444445,198.81
2024-03-05 08:38:06,-1.0,1142.3500430666647,59.78460743333281,0.8128963666667488,2.981698366666781,4.6406910666666095,4.412609333333251,-1.0,19.550208,51.822592,22.638592,90.894336,134.914048,122.24512,4091.734444444444,-1.0,147.21777777777777,143.99999999999997,25.0,44.44444444444445,198.81
