timestamp,details-v1-b788479c5-774bh_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-774bh_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-774bh_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 15:23:47,-1.0,3.4484952666540876,53.50998830000056,1.594470566666691,1.9006631666665423,3.9780277000005526,4.957158300000705,-1.0,17.313792,53.542912,12.6976,87.912448,210.432,199.90528,-1.0,902.0011111111112,151.29000000000002,197.8711111111111,44.89,75.68999999999998,86.49000000000001
2024-03-05 15:23:52,-1.0,3.4484952666540876,53.50998830000056,1.594470566666691,1.9006631666665423,3.9780277000005526,4.957158300000705,-1.0,17.313792,53.542912,12.6976,87.912448,210.432,199.90528,-1.0,902.0011111111112,151.29000000000002,197.8711111111111,44.89,75.68999999999998,86.49000000000001
2024-03-05 15:23:57,-1.0,3.4484952666540876,53.50998830000056,1.594470566666691,1.9006631666665423,3.9780277000005526,4.957158300000705,-1.0,17.313792,53.542912,12.6976,87.912448,210.432,199.90528,-1.0,902.0011111111112,151.29000000000002,197.8711111111111,44.89,75.68999999999998,86.49000000000001
2024-03-05 15:24:02,-1.0,3.4484952666540876,53.50998830000056,1.9227306000000035,1.2369945333333021,5.184716199999191,4.957158300000705,-1.0,17.313792,53.542912,13.717504,87.912448,210.49344,199.90528,-1.0,902.0011111111112,151.29000000000002,197.8711111111111,19.360000000000003,49.467777777777776,121.0
2024-03-05 15:24:07,-1.0,4.661977766666798,42.586400900002744,1.9227306000000035,1.2369945333333021,5.184716199999191,4.957158300000705,-1.0,17.330176,53.460992,13.717504,87.912448,210.49344,199.90528,-1.0,3856.4099999999994,151.29000000000002,127.68999999999997,19.360000000000003,49.467777777777776,121.0
2024-03-05 15:24:12,-1.0,4.661977766666799,42.58640090000275,1.9227306000000035,1.2369945333333021,5.184716199999191,2.2938247666663374,-1.0,17.330176,53.460992,13.717504,87.912448,210.49344,199.929856,-1.0,3856.4100000000003,114.48999999999998,127.69000000000001,19.360000000000003,49.467777777777776,121.0
2024-03-05 15:24:17,-1.0,4.661977766666799,42.58640090000275,1.9227306000000035,1.2369945333333021,5.184716199999191,2.2938247666663374,-1.0,17.330176,53.460992,13.717504,87.912448,210.49344,199.929856,-1.0,3856.4100000000003,114.48999999999998,127.69000000000001,19.360000000000003,49.467777777777776,121.0
2024-03-05 15:24:22,-1.0,4.661977766666799,42.58640090000275,1.9227306000000035,1.2369945333333021,5.184716199999191,2.2938247666663374,-1.0,17.330176,53.460992,13.717504,87.912448,210.49344,199.929856,-1.0,3856.4100000000003,114.48999999999998,127.69000000000001,19.360000000000003,49.467777777777776,121.0
2024-03-05 15:24:27,-1.0,4.661977766666799,42.58640090000275,1.9227306000000035,1.2369945333333021,5.184716199999191,2.2938247666663374,-1.0,17.330176,53.460992,13.717504,87.912448,210.49344,199.929856,-1.0,3856.4100000000003,114.48999999999998,127.69000000000001,19.360000000000003,49.467777777777776,121.0
2024-03-05 15:24:32,-1.0,4.661977766666799,42.58640090000275,1.3216306666668252,2.146202633333398,2.631714900000285,2.2938247666663374,-1.0,17.330176,53.460992,13.635584,87.90016,210.542592,199.929856,-1.0,3856.4100000000003,114.48999999999998,127.69000000000001,75.68999999999998,68.89000000000001,240.25
2024-03-05 15:24:37,-1.0,5.638309266669238,59.328859899998555,1.3216306666668252,2.146202633333398,2.631714900000285,2.2938247666663374,-1.0,17.330176,53.354496,13.635584,87.90016,210.542592,199.929856,-1.0,3644.1344444444435,114.48999999999998,45.33777777777777,75.68999999999998,68.89000000000001,240.25
2024-03-05 15:24:42,-1.0,5.638309266669239,59.32885989999856,1.3216306666668252,2.146202633333398,2.631714900000285,4.98893153333313,-1.0,17.330176,53.354496,13.635584,87.90016,210.542592,200.073216,-1.0,3644.1344444444444,88.36000000000001,45.33777777777778,75.68999999999998,68.89000000000001,240.25
2024-03-05 15:24:47,-1.0,5.638309266669239,59.32885989999856,1.3216306666668252,2.146202633333398,2.631714900000285,4.98893153333313,-1.0,17.330176,53.354496,13.635584,87.90016,210.542592,200.073216,-1.0,3644.1344444444444,88.36000000000001,45.33777777777778,75.68999999999998,68.89000000000001,240.25
2024-03-05 15:24:52,-1.0,5.638309266669239,59.32885989999856,1.3216306666668252,2.146202633333398,2.631714900000285,4.98893153333313,-1.0,17.330176,53.354496,13.635584,87.90016,210.542592,200.073216,-1.0,3644.1344444444444,88.36000000000001,45.33777777777778,75.68999999999998,68.89000000000001,240.25
2024-03-05 15:24:57,-1.0,5.638309266669239,59.32885989999856,1.3216306666668252,2.146202633333398,2.631714900000285,4.98893153333313,-1.0,17.330176,53.354496,13.635584,87.90016,210.542592,200.073216,-1.0,3644.1344444444444,88.36000000000001,45.33777777777778,75.68999999999998,68.89000000000001,240.25
2024-03-05 15:25:02,-1.0,5.638309266669239,59.32885989999856,2.1706752666664406,3.5534382333333765,7.5275300666665625,4.98893153333313,-1.0,17.330176,53.354496,14.692352,87.810048,210.538496,200.073216,-1.0,3644.1344444444444,88.36000000000001,45.33777777777778,48.071111111111115,82.80999999999999,129.96
2024-03-05 15:25:07,-1.0,8.213038566676307,24.71209596666691,2.1706752666664406,3.5534382333333765,7.5275300666665625,4.98893153333313,-1.0,17.567744,53.338112,14.692352,87.810048,210.538496,200.073216,-1.0,4587.804444444442,88.36000000000001,295.83999999999986,48.071111111111115,82.80999999999999,129.96
2024-03-05 15:25:12,-1.0,8.213038566676307,24.712095966666915,2.1706752666664406,3.5534382333333765,7.5275300666665625,4.6579776666665875,-1.0,17.567744,53.338112,14.692352,87.810048,210.538496,200.228864,-1.0,4587.804444444445,276.66777777777776,295.84,48.071111111111115,82.80999999999999,129.96
2024-03-05 15:25:17,-1.0,8.213038566676307,24.712095966666915,2.1706752666664406,3.5534382333333765,7.5275300666665625,4.6579776666665875,-1.0,17.567744,53.338112,14.692352,87.810048,210.538496,200.228864,-1.0,4587.804444444445,276.66777777777776,295.84,48.071111111111115,82.80999999999999,129.96
2024-03-05 15:25:22,-1.0,8.213038566676307,24.712095966666915,2.1706752666664406,3.5534382333333765,7.5275300666665625,4.6579776666665875,-1.0,17.567744,53.338112,14.692352,87.810048,210.538496,200.228864,-1.0,4587.804444444445,276.66777777777776,295.84,48.071111111111115,82.80999999999999,129.96
2024-03-05 15:25:27,-1.0,8.213038566676307,24.712095966666915,2.1706752666664406,3.5534382333333765,7.5275300666665625,4.6579776666665875,-1.0,17.567744,53.338112,14.692352,87.810048,210.538496,200.228864,-1.0,4587.804444444445,276.66777777777776,295.84,48.071111111111115,82.80999999999999,129.96
2024-03-05 15:25:32,-1.0,8.213038566676307,24.712095966666915,1.6447255333334947,1.665591833333243,4.769234000000703,4.6579776666665875,-1.0,17.567744,53.338112,13.983744,87.810048,210.6368,200.228864,-1.0,4587.804444444445,276.66777777777776,295.84,16.537777777777777,70.00111111111111,89.61777777777777
2024-03-05 15:25:37,-1.0,6.765993733324648,48.042342099999274,1.6447255333334947,1.665591833333243,4.769234000000703,4.6579776666665875,-1.0,17.555456,53.4528,13.983744,87.810048,210.6368,200.228864,-1.0,2672.8899999999994,276.66777777777776,171.60999999999996,16.537777777777777,70.00111111111111,89.61777777777777
2024-03-05 15:25:42,-1.0,6.765993733324649,48.04234209999928,1.6447255333334947,1.665591833333243,4.769234000000703,4.858636433333648,-1.0,17.555456,53.4528,13.983744,87.810048,210.6368,200.343552,-1.0,2672.8900000000003,137.6711111111111,171.60999999999999,16.537777777777777,70.00111111111111,89.61777777777777
2024-03-05 15:25:47,-1.0,6.765993733324649,48.04234209999928,1.6447255333334947,1.665591833333243,4.769234000000703,4.858636433333648,-1.0,17.555456,53.4528,13.983744,87.810048,210.6368,200.343552,-1.0,2672.8900000000003,137.6711111111111,171.60999999999999,16.537777777777777,70.00111111111111,89.61777777777777
2024-03-05 15:25:52,-1.0,6.765993733324649,48.04234209999928,1.6447255333334947,1.665591833333243,4.769234000000703,4.858636433333648,-1.0,17.555456,53.4528,13.983744,87.810048,210.6368,200.343552,-1.0,2672.8900000000003,137.6711111111111,171.60999999999999,16.537777777777777,70.00111111111111,89.61777777777777
2024-03-05 15:25:57,-1.0,6.765993733324649,48.04234209999928,1.6447255333334947,1.665591833333243,4.769234000000703,4.858636433333648,-1.0,17.555456,53.4528,13.983744,87.810048,210.6368,200.343552,-1.0,2672.8900000000003,137.6711111111111,171.60999999999999,16.537777777777777,70.00111111111111,89.61777777777777
2024-03-05 15:26:02,-1.0,6.765993733324649,48.04234209999928,1.8205785666665975,2.1042039333333187,5.1348587333327105,4.858636433333648,-1.0,17.555456,53.4528,14.487552,87.539712,210.587648,200.343552,-1.0,2672.8900000000003,137.6711111111111,171.60999999999999,41.38777777777778,62.93777777777778,116.64000000000001
2024-03-05 15:26:07,-1.0,5.3413223666666445,41.01391843333506,1.8205785666665975,2.1042039333333187,5.1348587333327105,4.858636433333648,-1.0,17.588224,53.338112,14.487552,87.539712,210.587648,200.343552,-1.0,5816.604444444442,137.6711111111111,126.18777777777773,41.38777777777778,62.93777777777778,116.64000000000001
2024-03-05 15:26:12,-1.0,5.341322366666645,41.013918433335064,1.8205785666665975,2.1042039333333187,5.1348587333327105,2.3070303333336524,-1.0,17.588224,53.338112,14.487552,87.539712,210.587648,200.388608,-1.0,5816.604444444444,48.071111111111115,126.18777777777775,41.38777777777778,62.93777777777778,116.64000000000001
2024-03-05 15:26:17,-1.0,5.341322366666645,41.013918433335064,1.8205785666665975,2.1042039333333187,5.1348587333327105,2.3070303333336524,-1.0,17.588224,53.338112,14.487552,87.539712,210.587648,200.388608,-1.0,5816.604444444444,48.071111111111115,126.18777777777775,41.38777777777778,62.93777777777778,116.64000000000001
2024-03-05 15:26:22,-1.0,5.341322366666645,41.013918433335064,1.8205785666665975,2.1042039333333187,5.1348587333327105,2.3070303333336524,-1.0,17.588224,53.338112,14.487552,87.539712,210.587648,200.388608,-1.0,5816.604444444444,48.071111111111115,126.18777777777775,41.38777777777778,62.93777777777778,116.64000000000001
2024-03-05 15:26:27,-1.0,5.341322366666645,41.013918433335064,1.8205785666665975,2.1042039333333187,5.1348587333327105,2.3070303333336524,-1.0,17.588224,53.338112,14.487552,87.539712,210.587648,200.388608,-1.0,5816.604444444444,48.071111111111115,126.18777777777775,41.38777777777778,62.93777777777778,116.64000000000001
2024-03-05 15:26:32,-1.0,5.341322366666645,41.013918433335064,1.8093224666666665,2.4260340333337167,2.7714029333338885,2.3070303333336524,-1.0,17.588224,53.338112,13.991936,87.539712,210.640896,200.388608,-1.0,5816.604444444444,48.071111111111115,126.18777777777775,96.04000000000002,37.61777777777778,106.09000000000002
2024-03-05 15:26:37,-1.0,5.648932666675439,62.20489116666006,1.8093224666666665,2.4260340333337167,2.7714029333338885,2.3070303333336524,-1.0,17.59232,53.342208,13.991936,87.539712,210.640896,200.388608,-1.0,3006.694444444444,48.071111111111115,191.3611111111111,96.04000000000002,37.61777777777778,106.09000000000002
2024-03-05 15:26:42,-1.0,5.6489326666754405,62.20489116666007,1.8093224666666665,2.4260340333337167,2.7714029333338885,5.5318727333334055,-1.0,17.59232,53.342208,13.991936,87.539712,210.640896,200.527872,-1.0,3006.694444444445,149.65444444444444,191.36111111111111,96.04000000000002,37.61777777777778,106.09000000000002
2024-03-05 15:26:47,-1.0,5.6489326666754405,62.20489116666007,1.8093224666666665,2.4260340333337167,2.7714029333338885,5.5318727333334055,-1.0,17.59232,53.342208,13.991936,87.539712,210.640896,200.527872,-1.0,3006.694444444445,149.65444444444444,191.36111111111111,96.04000000000002,37.61777777777778,106.09000000000002
2024-03-05 15:26:52,-1.0,5.6489326666754405,62.20489116666007,1.8093224666666665,2.4260340333337167,2.7714029333338885,5.5318727333334055,-1.0,17.59232,53.342208,13.991936,87.539712,210.640896,200.527872,-1.0,3006.694444444445,149.65444444444444,191.36111111111111,96.04000000000002,37.61777777777778,106.09000000000002
2024-03-05 15:26:57,-1.0,5.6489326666754405,62.20489116666007,1.8093224666666665,2.4260340333337167,2.7714029333338885,5.5318727333334055,-1.0,17.59232,53.342208,13.991936,87.539712,210.640896,200.527872,-1.0,3006.694444444445,149.65444444444444,191.36111111111111,96.04000000000002,37.61777777777778,106.09000000000002
2024-03-05 15:27:02,-1.0,5.6489326666754405,62.20489116666007,1.7145268000000158,1.8526780666666316,5.790738499999293,5.5318727333334055,-1.0,17.59232,53.342208,14.630912,87.539712,210.69824,200.527872,-1.0,3006.694444444445,149.65444444444444,191.36111111111111,62.410000000000004,57.76,34.81
2024-03-05 15:27:07,-1.0,5.867309433324407,22.817890133334608,1.7145268000000158,1.8526780666666316,5.790738499999293,5.5318727333334055,-1.0,17.59232,53.342208,14.630912,87.539712,210.69824,200.527872,-1.0,967.2099999999999,149.65444444444444,150.47111111111104,62.410000000000004,57.76,34.81
2024-03-05 15:27:12,-1.0,5.867309433324408,22.81789013333461,1.7145268000000158,1.8526780666666316,5.790738499999293,4.983999733333159,-1.0,17.59232,53.342208,14.630912,87.539712,210.69824,200.667136,-1.0,967.21,108.16000000000001,150.47111111111113,62.410000000000004,57.76,34.81
2024-03-05 15:27:17,-1.0,5.867309433324408,22.81789013333461,1.7145268000000158,1.8526780666666316,5.790738499999293,4.983999733333159,-1.0,17.59232,53.342208,14.630912,87.539712,210.69824,200.667136,-1.0,967.21,108.16000000000001,150.47111111111113,62.410000000000004,57.76,34.81
2024-03-05 15:27:22,-1.0,5.867309433324408,22.81789013333461,1.7145268000000158,1.8526780666666316,5.790738499999293,4.983999733333159,-1.0,17.59232,53.342208,14.630912,87.539712,210.69824,200.667136,-1.0,967.21,108.16000000000001,150.47111111111113,62.410000000000004,57.76,34.81
2024-03-05 15:27:27,-1.0,5.867309433324408,22.81789013333461,1.7145268000000158,1.8526780666666316,5.790738499999293,4.983999733333159,-1.0,17.59232,53.342208,14.630912,87.539712,210.69824,200.667136,-1.0,967.21,108.16000000000001,150.47111111111113,62.410000000000004,57.76,34.81
2024-03-05 15:27:32,-1.0,5.867309433324408,22.81789013333461,1.6922168333332857,2.062782599999953,4.293283866667252,4.983999733333159,-1.0,17.59232,53.342208,14.6432,87.539712,211.111936,200.667136,-1.0,967.21,108.16000000000001,150.47111111111113,44.44444444444445,43.121111111111105,135.33444444444444
2024-03-05 15:27:37,-1.0,5.493444366675248,60.30993726666716,1.6922168333332857,2.062782599999953,4.293283866667252,4.983999733333159,-1.0,17.59232,53.47328,14.6432,87.539712,211.111936,200.667136,-1.0,7202.3511111111075,108.16000000000001,155.41777777777773,44.44444444444445,43.121111111111105,135.33444444444444
2024-03-05 15:27:42,-1.0,5.493444366675249,60.30993726666718,1.6922168333332857,2.062782599999953,4.293283866667252,4.192259733333496,-1.0,17.59232,53.47328,14.6432,87.539712,211.111936,200.794112,-1.0,7202.35111111111,133.01777777777778,155.4177777777778,44.44444444444445,43.121111111111105,135.33444444444444
2024-03-05 15:27:47,-1.0,5.493444366675249,60.30993726666718,1.6922168333332857,2.062782599999953,4.293283866667252,4.192259733333496,-1.0,17.59232,53.47328,14.6432,87.539712,211.111936,200.794112,-1.0,7202.35111111111,133.01777777777778,155.4177777777778,44.44444444444445,43.121111111111105,135.33444444444444
2024-03-05 15:27:52,-1.0,5.493444366675249,60.30993726666718,1.6922168333332857,2.062782599999953,4.293283866667252,4.192259733333496,-1.0,17.59232,53.47328,14.6432,87.539712,211.111936,200.794112,-1.0,7202.35111111111,133.01777777777778,155.4177777777778,44.44444444444445,43.121111111111105,135.33444444444444
2024-03-05 15:27:57,-1.0,5.493444366675249,60.30993726666718,1.6922168333332857,2.062782599999953,4.293283866667252,4.192259733333496,-1.0,17.59232,53.47328,14.6432,87.539712,211.111936,200.794112,-1.0,7202.35111111111,133.01777777777778,155.4177777777778,44.44444444444445,43.121111111111105,135.33444444444444
2024-03-05 15:28:02,-1.0,5.493444366675249,60.30993726666718,1.6627671666666306,2.6295364666665932,5.463906700000129,4.192259733333496,-1.0,17.59232,53.47328,14.000128,87.269376,211.202048,200.794112,-1.0,7202.35111111111,133.01777777777778,155.4177777777778,53.77777777777777,102.00999999999999,129.96
2024-03-05 15:28:07,-1.0,5.505979666653122,40.821784766664365,1.6627671666666306,2.6295364666665932,5.463906700000129,4.192259733333496,-1.0,17.59232,53.342208,14.000128,87.269376,211.202048,200.794112,-1.0,2624.8544444444437,133.01777777777778,126.93777777777771,53.77777777777777,102.00999999999999,129.96
2024-03-05 15:28:12,-1.0,5.505979666653124,40.82178476666438,1.6627671666666306,2.6295364666665932,5.463906700000129,3.4889364333328863,-1.0,17.59232,53.342208,14.000128,87.269376,211.202048,200.892416,-1.0,2624.8544444444447,159.6011111111111,126.9377777777778,53.77777777777777,102.00999999999999,129.96
2024-03-05 15:28:17,-1.0,5.505979666653124,40.82178476666438,1.6627671666666306,2.6295364666665932,5.463906700000129,3.4889364333328863,-1.0,17.59232,53.342208,14.000128,87.269376,211.202048,200.892416,-1.0,2624.8544444444447,159.6011111111111,126.9377777777778,53.77777777777777,102.00999999999999,129.96
2024-03-05 15:28:22,-1.0,5.505979666653124,40.82178476666438,1.6627671666666306,2.6295364666665932,5.463906700000129,3.4889364333328863,-1.0,17.59232,53.342208,14.000128,87.269376,211.202048,200.892416,-1.0,2624.8544444444447,159.6011111111111,126.9377777777778,53.77777777777777,102.00999999999999,129.96
2024-03-05 15:28:27,-1.0,5.505979666653124,40.82178476666438,1.6627671666666306,2.6295364666665932,5.463906700000129,3.4889364333328863,-1.0,17.59232,53.342208,14.000128,87.269376,211.202048,200.892416,-1.0,2624.8544444444447,159.6011111111111,126.9377777777778,53.77777777777777,102.00999999999999,129.96
2024-03-05 15:28:32,-1.0,5.505979666653124,40.82178476666438,1.8728105999999893,1.126151466666651,5.784272466666114,3.4889364333328863,-1.0,17.59232,53.342208,14.60224,87.269376,211.447808,200.892416,-1.0,2624.8544444444447,159.6011111111111,126.9377777777778,57.76,49.0,160.44444444444443
2024-03-05 15:28:37,-1.0,6.676393966669516,25.10682230000232,1.8728105999999893,1.126151466666651,5.784272466666114,3.4889364333328863,-1.0,17.670144,53.346304,14.60224,87.269376,211.447808,200.892416,-1.0,3383.36111111111,159.6011111111111,152.1111111111111,57.76,49.0,160.44444444444443
2024-03-05 15:28:42,-1.0,6.676393966669517,25.106822300002325,1.8728105999999893,1.126151466666651,5.784272466666114,3.517880733333338,-1.0,17.670144,53.346304,14.60224,87.269376,211.447808,200.957952,-1.0,3383.361111111111,55.751111111111115,152.11111111111111,57.76,49.0,160.44444444444443
2024-03-05 15:28:47,-1.0,6.676393966669517,25.106822300002325,1.8728105999999893,1.126151466666651,5.784272466666114,3.517880733333338,-1.0,17.670144,53.346304,14.60224,87.269376,211.447808,200.957952,-1.0,3383.361111111111,55.751111111111115,152.11111111111111,57.76,49.0,160.44444444444443
2024-03-05 15:28:52,-1.0,6.676393966669517,25.106822300002325,1.8728105999999893,1.126151466666651,5.784272466666114,3.517880733333338,-1.0,17.670144,53.346304,14.60224,87.269376,211.447808,200.957952,-1.0,3383.361111111111,55.751111111111115,152.11111111111111,57.76,49.0,160.44444444444443
2024-03-05 15:28:57,-1.0,6.676393966669517,25.106822300002325,1.8728105999999893,1.126151466666651,5.784272466666114,3.517880733333338,-1.0,17.670144,53.346304,14.60224,87.269376,211.447808,200.957952,-1.0,3383.361111111111,55.751111111111115,152.11111111111111,57.76,49.0,160.44444444444443
2024-03-05 15:29:02,-1.0,6.676393966669517,25.106822300002325,1.6102205666667164,2.937342966666752,2.087519666667011,3.517880733333338,-1.0,17.670144,53.346304,14.925824,87.003136,211.492864,200.957952,-1.0,3383.361111111111,55.751111111111115,152.11111111111111,19.654444444444447,63.467777777777776,33.254444444444445
