timestamp,details-v1-b788479c5-pl4k4_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-pl4k4_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-pl4k4_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 13:05:35,-1.0,7.332530900005924,26.101431533334104,1.6717163333332508,2.2558171333334562,2.1107981666659725,4.588182766666668,-1.0,17.276928,52.301824,13.922304,86.142976,186.699776,174.350336,-1.0,3977.404444444443,211.21777777777777,142.4044444444444,45.78777777777778,64.0,59.80444444444444
2024-03-05 13:05:40,-1.0,7.332530900005925,26.101431533334107,1.6717163333332508,2.2558171333334562,2.1107981666659725,4.166065299999863,-1.0,17.276928,52.301824,13.922304,86.142976,186.699776,174.456832,-1.0,3977.404444444445,90.25,142.40444444444444,45.78777777777778,64.0,59.80444444444444
2024-03-05 13:05:45,-1.0,7.332530900005925,26.101431533334107,1.6717163333332508,2.2558171333334562,2.1107981666659725,4.166065299999863,-1.0,17.276928,52.301824,13.922304,86.142976,186.699776,174.456832,-1.0,3977.404444444445,90.25,142.40444444444444,45.78777777777778,64.0,59.80444444444444
2024-03-05 13:05:50,-1.0,7.332530900005925,26.101431533334107,1.6717163333332508,2.2558171333334562,2.1107981666659725,4.166065299999863,-1.0,17.276928,52.301824,13.922304,86.142976,186.699776,174.456832,-1.0,3977.404444444445,90.25,142.40444444444444,45.78777777777778,64.0,59.80444444444444
2024-03-05 13:05:55,-1.0,7.332530900005925,26.101431533334107,1.6717163333332508,2.2558171333334562,2.1107981666659725,4.166065299999863,-1.0,17.276928,52.301824,13.922304,86.142976,186.699776,174.456832,-1.0,3977.404444444445,90.25,142.40444444444444,45.78777777777778,64.0,59.80444444444444
2024-03-05 13:06:00,-1.0,7.332530900005925,26.101431533334107,1.6781179333333303,1.883054999999937,5.957188166667038,4.166065299999863,-1.0,17.276928,52.301824,13.14816,86.142976,186.912768,174.456832,-1.0,3977.404444444445,90.25,142.40444444444444,46.239999999999995,74.53444444444443,165.5511111111111
2024-03-05 13:06:05,-1.0,5.086643599997841,45.3070081333332,1.6781179333333303,1.883054999999937,5.957188166667038,4.166065299999863,-1.0,17.260544,52.219904,13.14816,86.142976,186.912768,174.456832,-1.0,1423.804444444444,90.25,171.60999999999996,46.239999999999995,74.53444444444443,165.5511111111111
2024-03-05 13:06:10,-1.0,5.086643599997842,45.307008133333206,1.6781179333333303,1.883054999999937,5.957188166667038,3.7593504999999063,-1.0,17.260544,52.219904,13.14816,86.142976,186.912768,174.55104,-1.0,1423.8044444444445,157.92111111111112,171.60999999999999,46.239999999999995,74.53444444444443,165.5511111111111
2024-03-05 13:06:15,-1.0,5.086643599997842,45.307008133333206,1.6781179333333303,1.883054999999937,5.957188166667038,3.7593504999999063,-1.0,17.260544,52.219904,13.14816,86.142976,186.912768,174.55104,-1.0,1423.8044444444445,157.92111111111112,171.60999999999999,46.239999999999995,74.53444444444443,165.5511111111111
2024-03-05 13:06:20,-1.0,5.086643599997842,45.307008133333206,1.6781179333333303,1.883054999999937,5.957188166667038,3.7593504999999063,-1.0,17.260544,52.219904,13.14816,86.142976,186.912768,174.55104,-1.0,1423.8044444444445,157.92111111111112,171.60999999999999,46.239999999999995,74.53444444444443,165.5511111111111
2024-03-05 13:06:25,-1.0,5.086643599997842,45.307008133333206,1.6781179333333303,1.883054999999937,5.957188166667038,3.7593504999999063,-1.0,17.260544,52.219904,13.14816,86.142976,186.912768,174.55104,-1.0,1423.8044444444445,157.92111111111112,171.60999999999999,46.239999999999995,74.53444444444443,165.5511111111111
2024-03-05 13:06:30,-1.0,5.086643599997842,45.307008133333206,2.2890231666667185,1.9863191333333439,5.5046858666666285,3.7593504999999063,-1.0,17.260544,52.219904,12.918784,86.142976,187.015168,174.55104,-1.0,1423.8044444444445,157.92111111111112,171.60999999999999,10.889999999999999,47.61000000000001,108.85444444444445
2024-03-05 13:06:35,-1.0,6.345967166665408,52.60407966666965,2.2890231666667185,1.9863191333333439,5.5046858666666285,3.7593504999999063,-1.0,17.276928,52.350976,12.918784,86.142976,187.015168,174.55104,-1.0,4190.404444444443,157.92111111111112,231.03999999999994,10.889999999999999,47.61000000000001,108.85444444444445
2024-03-05 13:06:40,-1.0,6.3459671666654085,52.604079666669655,2.2890231666667185,1.9863191333333439,5.5046858666666285,3.870133866666947,-1.0,17.276928,52.350976,12.918784,86.142976,187.015168,174.596096,-1.0,4190.404444444444,144.8011111111111,231.04,10.889999999999999,47.61000000000001,108.85444444444445
2024-03-05 13:06:45,-1.0,6.3459671666654085,52.604079666669655,2.2890231666667185,1.9863191333333439,5.5046858666666285,3.870133866666947,-1.0,17.276928,52.350976,12.918784,86.142976,187.015168,174.596096,-1.0,4190.404444444444,144.8011111111111,231.04,10.889999999999999,47.61000000000001,108.85444444444445
2024-03-05 13:06:50,-1.0,6.3459671666654085,52.604079666669655,2.2890231666667185,1.9863191333333439,5.5046858666666285,3.870133866666947,-1.0,17.276928,52.350976,12.918784,86.142976,187.015168,174.596096,-1.0,4190.404444444444,144.8011111111111,231.04,10.889999999999999,47.61000000000001,108.85444444444445
2024-03-05 13:06:55,-1.0,6.3459671666654085,52.604079666669655,2.2890231666667185,1.9863191333333439,5.5046858666666285,3.870133866666947,-1.0,17.276928,52.350976,12.918784,86.142976,187.015168,174.596096,-1.0,4190.404444444444,144.8011111111111,231.04,10.889999999999999,47.61000000000001,108.85444444444445
2024-03-05 13:07:00,-1.0,6.3459671666654085,52.604079666669655,1.2977928666667065,1.8445134999997967,4.1645934333331525,3.870133866666947,-1.0,17.276928,52.350976,12.951552,86.142976,187.10528,174.596096,-1.0,4190.404444444444,144.8011111111111,231.04,39.27111111111111,62.93777777777778,175.12111111111108
2024-03-05 13:07:05,-1.0,3.1425384333336597,45.39910743333166,1.2977928666667065,1.8445134999997967,4.1645934333331525,3.870133866666947,-1.0,17.276928,52.219904,12.951552,86.142976,187.10528,174.596096,-1.0,3580.0277777777774,144.8011111111111,157.0844444444444,39.27111111111111,62.93777777777778,175.12111111111108
2024-03-05 13:07:10,-1.0,3.14253843333366,45.399107433331665,1.2977928666667065,1.8445134999997967,4.1645934333331525,4.024090733332741,-1.0,17.276928,52.219904,12.951552,86.142976,187.10528,174.686208,-1.0,3580.0277777777783,121.0,157.08444444444444,39.27111111111111,62.93777777777778,175.12111111111108
2024-03-05 13:07:15,-1.0,3.14253843333366,45.399107433331665,1.2977928666667065,1.8445134999997967,4.1645934333331525,4.024090733332741,-1.0,17.276928,52.219904,12.951552,86.142976,187.10528,174.686208,-1.0,3580.0277777777783,121.0,157.08444444444444,39.27111111111111,62.93777777777778,175.12111111111108
2024-03-05 13:07:20,-1.0,3.14253843333366,45.399107433331665,1.2977928666667065,1.8445134999997967,4.1645934333331525,4.024090733332741,-1.0,17.276928,52.219904,12.951552,86.142976,187.10528,174.686208,-1.0,3580.0277777777783,121.0,157.08444444444444,39.27111111111111,62.93777777777778,175.12111111111108
2024-03-05 13:07:25,-1.0,3.14253843333366,45.399107433331665,1.2977928666667065,1.8445134999997967,4.1645934333331525,4.024090733332741,-1.0,17.276928,52.219904,12.951552,86.142976,187.10528,174.686208,-1.0,3580.0277777777783,121.0,157.08444444444444,39.27111111111111,62.93777777777778,175.12111111111108
2024-03-05 13:07:30,-1.0,3.14253843333366,45.399107433331665,1.5557489333332342,2.063861733333283,4.350477466667257,4.024090733332741,-1.0,17.276928,52.219904,13.201408,86.142976,187.20768,174.686208,-1.0,3580.0277777777783,121.0,157.08444444444444,81.60111111111111,66.69444444444443,46.239999999999995
2024-03-05 13:07:35,-1.0,5.552467200004684,25.10837639999863,1.5557489333332342,2.063861733333283,4.350477466667257,4.024090733332741,-1.0,17.260544,52.219904,13.201408,86.142976,187.20768,174.686208,-1.0,3528.3599999999988,121.0,98.00999999999998,81.60111111111111,66.69444444444443,46.239999999999995
2024-03-05 13:07:40,-1.0,5.552467200004685,25.108376399998633,1.5557489333332342,2.063861733333283,4.350477466667257,4.588845766666812,-1.0,17.260544,52.219904,13.201408,86.142976,187.20768,174.804992,-1.0,3528.3599999999997,82.80999999999999,98.01,81.60111111111111,66.69444444444443,46.239999999999995
2024-03-05 13:07:45,-1.0,5.552467200004685,25.108376399998633,1.5557489333332342,2.063861733333283,4.350477466667257,4.588845766666812,-1.0,17.260544,52.219904,13.201408,86.142976,187.20768,174.804992,-1.0,3528.3599999999997,82.80999999999999,98.01,81.60111111111111,66.69444444444443,46.239999999999995
2024-03-05 13:07:50,-1.0,5.552467200004685,25.108376399998633,1.5557489333332342,2.063861733333283,4.350477466667257,4.588845766666812,-1.0,17.260544,52.219904,13.201408,86.142976,187.20768,174.804992,-1.0,3528.3599999999997,82.80999999999999,98.01,81.60111111111111,66.69444444444443,46.239999999999995
2024-03-05 13:07:55,-1.0,5.552467200004685,25.108376399998633,1.5557489333332342,2.063861733333283,4.350477466667257,4.588845766666812,-1.0,17.260544,52.219904,13.201408,86.142976,187.20768,174.804992,-1.0,3528.3599999999997,82.80999999999999,98.01,81.60111111111111,66.69444444444443,46.239999999999995
2024-03-05 13:08:00,-1.0,5.552467200004685,25.108376399998633,1.5067941333335,2.3535471000002417,4.553376266666002,4.588845766666812,-1.0,17.260544,52.219904,13.508608,86.151168,187.285504,174.804992,-1.0,3528.3599999999997,82.80999999999999,98.01,22.72111111111111,65.07111111111111,162.9877777777778
2024-03-05 13:08:05,-1.0,5.990171266663916,50.252830533334716,1.5067941333335,2.3535471000002417,4.553376266666002,4.588845766666812,-1.0,17.260544,52.44928,13.508608,86.151168,187.285504,174.804992,-1.0,1968.4011111111106,82.80999999999999,152.1111111111111,22.72111111111111,65.07111111111111,162.9877777777778
2024-03-05 13:08:10,-1.0,5.990171266663917,50.25283053333472,1.5067941333335,2.3535471000002417,4.553376266666002,2.3039745666665112,-1.0,17.260544,52.44928,13.508608,86.151168,187.285504,174.825472,-1.0,1968.401111111111,132.25,152.11111111111111,22.72111111111111,65.07111111111111,162.9877777777778
2024-03-05 13:08:15,-1.0,5.990171266663917,50.25283053333472,1.5067941333335,2.3535471000002417,4.553376266666002,2.3039745666665112,-1.0,17.260544,52.44928,13.508608,86.151168,187.285504,174.825472,-1.0,1968.401111111111,132.25,152.11111111111111,22.72111111111111,65.07111111111111,162.9877777777778
2024-03-05 13:08:20,-1.0,5.990171266663917,50.25283053333472,1.5067941333335,2.3535471000002417,4.553376266666002,2.3039745666665112,-1.0,17.260544,52.44928,13.508608,86.151168,187.285504,174.825472,-1.0,1968.401111111111,132.25,152.11111111111111,22.72111111111111,65.07111111111111,162.9877777777778
2024-03-05 13:08:25,-1.0,5.990171266663917,50.25283053333472,1.5067941333335,2.3535471000002417,4.553376266666002,2.3039745666665112,-1.0,17.260544,52.44928,13.508608,86.151168,187.285504,174.825472,-1.0,1968.401111111111,132.25,152.11111111111111,22.72111111111111,65.07111111111111,162.9877777777778
2024-03-05 13:08:30,-1.0,5.990171266663917,50.25283053333472,1.7131699666665647,1.9556349666662718,4.890376533333551,2.3039745666665112,-1.0,17.260544,52.44928,13.860864,86.151168,187.396096,174.825472,-1.0,1968.401111111111,132.25,152.11111111111111,39.69,47.61000000000001,151.29000000000002
2024-03-05 13:08:35,-1.0,4.131992466667119,34.62360560000281,1.7131699666665647,1.9556349666662718,4.890376533333551,2.3039745666665112,-1.0,17.260544,52.416512,13.860864,86.151168,187.396096,174.825472,-1.0,3076.5511111111105,132.25,153.75999999999996,39.69,47.61000000000001,151.29000000000002
2024-03-05 13:08:40,-1.0,4.1319924666671195,34.62360560000282,1.7131699666665647,1.9556349666662718,4.890376533333551,5.321197266667355,-1.0,17.260544,52.416512,13.860864,86.151168,187.396096,175.009792,-1.0,3076.5511111111114,104.03999999999999,153.76000000000002,39.69,47.61000000000001,151.29000000000002
2024-03-05 13:08:45,-1.0,4.1319924666671195,34.62360560000282,1.7131699666665647,1.9556349666662718,4.890376533333551,5.321197266667355,-1.0,17.260544,52.416512,13.860864,86.151168,187.396096,175.009792,-1.0,3076.5511111111114,104.03999999999999,153.76000000000002,39.69,47.61000000000001,151.29000000000002
2024-03-05 13:08:50,-1.0,4.1319924666671195,34.62360560000282,1.7131699666665647,1.9556349666662718,4.890376533333551,5.321197266667355,-1.0,17.260544,52.416512,13.860864,86.151168,187.396096,175.009792,-1.0,3076.5511111111114,104.03999999999999,153.76000000000002,39.69,47.61000000000001,151.29000000000002
2024-03-05 13:08:55,-1.0,4.1319924666671195,34.62360560000282,1.7131699666665647,1.9556349666662718,4.890376533333551,5.321197266667355,-1.0,17.260544,52.416512,13.860864,86.151168,187.396096,175.009792,-1.0,3076.5511111111114,104.03999999999999,153.76000000000002,39.69,47.61000000000001,151.29000000000002
2024-03-05 13:09:00,-1.0,4.1319924666671195,34.62360560000282,1.663329066666582,2.1936981333335366,4.483876766666602,5.321197266667355,-1.0,17.260544,52.416512,13.037568,86.151168,187.47392,175.009792,-1.0,3076.5511111111114,104.03999999999999,153.76000000000002,63.467777777777776,70.56,139.24
2024-03-05 13:09:05,-1.0,5.821003900003536,47.166475900000165,1.663329066666582,2.1936981333335366,4.483876766666602,5.321197266667355,-1.0,17.260544,52.28544,13.037568,86.151168,187.47392,175.009792,-1.0,7061.601111111108,104.03999999999999,39.68999999999998,63.467777777777776,70.56,139.24
2024-03-05 13:09:10,-1.0,5.821003900003537,47.16647590000018,1.663329066666582,2.1936981333335366,4.483876766666602,3.3680662666663848,-1.0,17.260544,52.28544,13.037568,86.151168,187.47392,175.079424,-1.0,7061.601111111111,72.25,39.69,63.467777777777776,70.56,139.24
2024-03-05 13:09:15,-1.0,5.821003900003537,47.16647590000018,1.663329066666582,2.1936981333335366,4.483876766666602,3.3680662666663848,-1.0,17.260544,52.28544,13.037568,86.151168,187.47392,175.079424,-1.0,7061.601111111111,72.25,39.69,63.467777777777776,70.56,139.24
2024-03-05 13:09:20,-1.0,5.821003900003537,47.16647590000018,1.663329066666582,2.1936981333335366,4.483876766666602,3.3680662666663848,-1.0,17.260544,52.28544,13.037568,86.151168,187.47392,175.079424,-1.0,7061.601111111111,72.25,39.69,63.467777777777776,70.56,139.24
2024-03-05 13:09:25,-1.0,5.821003900003537,47.16647590000018,1.663329066666582,2.1936981333335366,4.483876766666602,3.3680662666663848,-1.0,17.260544,52.28544,13.037568,86.151168,187.47392,175.079424,-1.0,7061.601111111111,72.25,39.69,63.467777777777776,70.56,139.24
2024-03-05 13:09:30,-1.0,5.821003900003537,47.16647590000018,1.8628327000001832,1.7437302333334515,3.6661880333336208,3.3680662666663848,-1.0,17.260544,52.28544,13.615104,86.151168,187.55584,175.079424,-1.0,7061.601111111111,72.25,39.69,11.559999999999999,46.69444444444444,120.26777777777778
2024-03-05 13:09:35,-1.0,6.729789766662481,38.01389483332968,1.8628327000001832,1.7437302333334515,3.6661880333336208,3.3680662666663848,-1.0,17.260544,52.219904,13.615104,86.151168,187.55584,175.079424,-1.0,1267.3599999999997,72.25,166.40999999999997,11.559999999999999,46.69444444444444,120.26777777777778
2024-03-05 13:09:40,-1.0,6.729789766662482,38.01389483332969,1.8628327000001832,1.7437302333334515,3.6661880333336208,3.738645266666178,-1.0,17.260544,52.219904,13.615104,86.151168,187.55584,175.190016,-1.0,1267.3600000000001,81.60111111111111,166.41,11.559999999999999,46.69444444444444,120.26777777777778
2024-03-05 13:09:45,-1.0,6.729789766662482,38.01389483332969,1.8628327000001832,1.7437302333334515,3.6661880333336208,3.738645266666178,-1.0,17.260544,52.219904,13.615104,86.151168,187.55584,175.190016,-1.0,1267.3600000000001,81.60111111111111,166.41,11.559999999999999,46.69444444444444,120.26777777777778
2024-03-05 13:09:50,-1.0,6.729789766662482,38.01389483332969,1.8628327000001832,1.7437302333334515,3.6661880333336208,3.738645266666178,-1.0,17.260544,52.219904,13.615104,86.151168,187.55584,175.190016,-1.0,1267.3600000000001,81.60111111111111,166.41,11.559999999999999,46.69444444444444,120.26777777777778
2024-03-05 13:09:55,-1.0,6.729789766662482,38.01389483332969,1.8628327000001832,1.7437302333334515,3.6661880333336208,3.738645266666178,-1.0,17.260544,52.219904,13.615104,86.151168,187.55584,175.190016,-1.0,1267.3600000000001,81.60111111111111,166.41,11.559999999999999,46.69444444444444,120.26777777777778
2024-03-05 13:10:00,-1.0,6.729789766662482,38.01389483332969,0.9225014999998393,2.492428133333154,4.552064666666903,3.738645266666178,-1.0,17.260544,52.219904,13.340672,86.151168,187.670528,175.190016,-1.0,1267.3600000000001,81.60111111111111,166.41,76.2711111111111,57.76,45.33777777777778
2024-03-05 13:10:05,-1.0,4.46722410000196,40.232885733333504,0.9225014999998393,2.492428133333154,4.552064666666903,3.738645266666178,-1.0,17.260544,52.318208,13.340672,86.151168,187.670528,175.190016,-1.0,4646.694444444443,81.60111111111111,98.67111111111107,76.2711111111111,57.76,45.33777777777778
2024-03-05 13:10:10,-1.0,4.467224100001961,40.23288573333351,0.9225014999998393,2.492428133333154,4.552064666666903,2.9661272333337743,-1.0,17.260544,52.318208,13.340672,86.151168,187.670528,175.235072,-1.0,4646.694444444445,124.69444444444443,98.67111111111112,76.2711111111111,57.76,45.33777777777778
2024-03-05 13:10:15,-1.0,4.467224100001961,40.23288573333351,0.9225014999998393,2.492428133333154,4.552064666666903,2.9661272333337743,-1.0,17.260544,52.318208,13.340672,86.151168,187.670528,175.235072,-1.0,4646.694444444445,124.69444444444443,98.67111111111112,76.2711111111111,57.76,45.33777777777778
2024-03-05 13:10:20,-1.0,4.467224100001961,40.23288573333351,0.9225014999998393,2.492428133333154,4.552064666666903,2.9661272333337743,-1.0,17.260544,52.318208,13.340672,86.151168,187.670528,175.235072,-1.0,4646.694444444445,124.69444444444443,98.67111111111112,76.2711111111111,57.76,45.33777777777778
2024-03-05 13:10:25,-1.0,4.467224100001961,40.23288573333351,0.9225014999998393,2.492428133333154,4.552064666666903,2.9661272333337743,-1.0,17.260544,52.318208,13.340672,86.151168,187.670528,175.235072,-1.0,4646.694444444445,124.69444444444443,98.67111111111112,76.2711111111111,57.76,45.33777777777778
2024-03-05 13:10:30,-1.0,4.467224100001961,40.23288573333351,1.7136411333334916,1.764070433333605,3.1541009333333627,2.9661272333337743,-1.0,17.260544,52.318208,13.6192,86.151168,187.723776,175.235072,-1.0,4646.694444444445,124.69444444444443,98.67111111111112,30.987777777777776,41.81777777777778,154.58777777777777
2024-03-05 13:10:35,-1.0,4.2361424333345585,38.96574856667029,1.7136411333334916,1.764070433333605,3.1541009333333627,2.9661272333337743,-1.0,17.260544,53.018624,13.6192,86.151168,187.723776,175.235072,-1.0,808.4544444444442,124.69444444444443,394.6844444444443,30.987777777777776,41.81777777777778,154.58777777777777
2024-03-05 13:10:40,-1.0,4.236142433334559,38.9657485666703,1.7136411333334916,1.764070433333605,3.1541009333333627,4.659534966666949,-1.0,17.260544,53.018624,13.6192,86.151168,187.723776,175.3088,-1.0,808.4544444444444,85.25444444444443,394.68444444444447,30.987777777777776,41.81777777777778,154.58777777777777
2024-03-05 13:10:45,-1.0,4.236142433334559,38.9657485666703,1.7136411333334916,1.764070433333605,3.1541009333333627,4.659534966666949,-1.0,17.260544,53.018624,13.6192,86.151168,187.723776,175.3088,-1.0,808.4544444444444,85.25444444444443,394.68444444444447,30.987777777777776,41.81777777777778,154.58777777777777
2024-03-05 13:10:50,-1.0,4.236142433334559,38.9657485666703,1.7136411333334916,1.764070433333605,3.1541009333333627,4.659534966666949,-1.0,17.260544,53.018624,13.6192,86.151168,187.723776,175.3088,-1.0,808.4544444444444,85.25444444444443,394.68444444444447,30.987777777777776,41.81777777777778,154.58777777777777
2024-03-05 13:10:55,-1.0,4.236142433334559,38.9657485666703,1.7136411333334916,1.764070433333605,3.1541009333333627,4.659534966666949,-1.0,17.260544,53.018624,13.6192,86.151168,187.723776,175.3088,-1.0,808.4544444444444,85.25444444444443,394.68444444444447,30.987777777777776,41.81777777777778,154.58777777777777
2024-03-05 13:11:00,-1.0,4.236142433334559,38.9657485666703,1.2565412333332897,1.8165407666667004,4.655499866666446,4.659534966666949,-1.0,17.260544,53.018624,13.570048,86.151168,187.8016,175.3088,-1.0,808.4544444444444,85.25444444444443,394.68444444444447,13.444444444444443,53.77777777777777,105.40444444444447
