timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-6lcp9_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-6lcp9_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,ratings-v1-5b6b66f9b5-7bln6_network,productpage-v1-7fb564989f-6lcp9_network,reviews-v2-7b4f9d8cb4-prbfv_network,productpage-v1-7fb564989f-xslvc_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network
2024-03-11 03:26:15,8.579130133330182,37.502567700001535,-1.0,0.809572666666251,2.5955564333330017,6.704139133333342,4.294606133332953,25.198592,55.373824,-1.0,14.90944,82.444288,201.887744,200.781824,117.36111111111113,82.20444444444443,-1.0,137.6711111111111,4705.959999999999,57.25444444444444,15.209999999999999
2024-03-11 03:26:20,8.404980533335525,37.502567700001535,-1.0,2.0150183666639054,2.5955564333330017,6.704139133333342,4.294606133332953,25.198592,55.373824,-1.0,15.331328,82.444288,201.887744,200.781824,117.36111111111113,78.02777777777781,-1.0,137.6711111111111,4705.959999999999,371.20444444444456,15.209999999999999
2024-03-11 03:26:25,8.404980533335523,84.22802270000224,-1.0,2.015018366663905,1.7425433666668746,3.8806332666676253,5.054560600000476,25.198592,55.345152,-1.0,15.331328,82.444288,201.949184,200.88832,98.01,78.02777777777779,-1.0,84.02777777777777,3712.8711111111106,371.2044444444444,30.25
2024-03-11 03:26:30,8.404980533335523,84.22802270000224,-1.0,2.015018366663905,1.7425433666668746,3.8806332666676253,5.054560600000476,25.198592,55.345152,-1.0,15.331328,82.444288,201.949184,200.88832,98.01,78.02777777777779,-1.0,84.02777777777777,3712.8711111111106,371.2044444444444,30.25
2024-03-11 03:26:35,8.404980533335523,84.22802270000224,-1.0,2.015018366663905,1.7425433666668746,3.8806332666676253,5.054560600000476,25.198592,55.345152,-1.0,15.331328,82.444288,201.949184,200.88832,98.01,78.02777777777779,-1.0,84.02777777777777,3712.8711111111106,371.2044444444444,30.25
2024-03-11 03:26:40,8.404980533335523,84.22802270000224,-1.0,2.015018366663905,1.7425433666668746,3.8806332666676253,5.054560600000476,25.198592,55.345152,-1.0,15.331328,82.444288,201.949184,200.88832,98.01,78.02777777777779,-1.0,84.02777777777777,3712.8711111111106,371.2044444444444,30.25
2024-03-11 03:26:45,8.404980533335523,84.22802270000224,-1.0,2.015018366663905,1.7425433666668746,3.8806332666676253,5.054560600000476,25.198592,55.345152,-1.0,15.331328,82.444288,201.949184,200.88832,98.01,78.02777777777779,-1.0,84.02777777777777,3712.8711111111106,371.2044444444444,30.25
2024-03-11 03:26:50,8.400078933330711,84.22802270000224,-1.0,2.381637600001341,1.7425433666668746,3.8806332666676253,5.054560600000476,25.214976,55.345152,-1.0,15.282176,82.444288,201.949184,200.88832,98.01,67.24000000000002,-1.0,84.02777777777777,3712.8711111111106,109.55111111111115,30.25
2024-03-11 03:26:55,8.400078933330708,68.12345296666535,-1.0,2.3816376000013406,1.8210983666667364,6.875842299998188,4.4824773333336525,25.214976,55.164928,-1.0,15.282176,82.444288,202.039296,200.974336,85.87111111111112,67.24,-1.0,96.04000000000002,5059.951111111112,109.55111111111111,39.27111111111111
2024-03-11 03:27:00,8.400078933330708,68.12345296666535,-1.0,2.3816376000013406,1.8210983666667364,6.875842299998188,4.4824773333336525,25.214976,55.164928,-1.0,15.282176,82.444288,202.039296,200.974336,85.87111111111112,67.24,-1.0,96.04000000000002,5059.951111111112,109.55111111111111,39.27111111111111
2024-03-11 03:27:05,8.400078933330708,68.12345296666535,-1.0,2.3816376000013406,1.8210983666667364,6.875842299998188,4.4824773333336525,25.214976,55.164928,-1.0,15.282176,82.444288,202.039296,200.974336,85.87111111111112,67.24,-1.0,96.04000000000002,5059.951111111112,109.55111111111111,39.27111111111111
2024-03-11 03:27:10,8.400078933330708,68.12345296666535,-1.0,2.3816376000013406,1.8210983666667364,6.875842299998188,4.4824773333336525,25.214976,55.164928,-1.0,15.282176,82.444288,202.039296,200.974336,85.87111111111112,67.24,-1.0,96.04000000000002,5059.951111111112,109.55111111111111,39.27111111111111
2024-03-11 03:27:15,8.400078933330708,68.12345296666535,-1.0,2.3816376000013406,1.8210983666667364,6.875842299998188,4.4824773333336525,25.214976,55.164928,-1.0,15.282176,82.444288,202.039296,200.974336,85.87111111111112,67.24,-1.0,96.04000000000002,5059.951111111112,109.55111111111111,39.27111111111111
2024-03-11 03:27:20,8.316734133344049,68.12345296666535,-1.0,1.8229922333337834,1.8210983666667364,6.875842299998188,4.4824773333336525,25.198592,55.164928,-1.0,14.626816,82.444288,202.039296,200.974336,85.87111111111112,57.25444444444447,-1.0,96.04000000000002,5059.951111111112,169.00000000000009,39.27111111111111
2024-03-11 03:27:25,8.316734133344047,41.286889100001645,-1.0,1.822992233333783,1.4839216666662953,4.596178000000842,5.929204333332905,25.198592,55.279616,-1.0,14.626816,82.444288,202.121216,201.1136,158.76,57.25444444444444,-1.0,140.0277777777778,4015.3344444444447,169.0,26.351111111111116
2024-03-11 03:27:30,8.316734133344047,41.286889100001645,-1.0,1.822992233333783,1.4839216666662953,4.596178000000842,5.929204333332905,25.198592,55.279616,-1.0,14.626816,82.444288,202.121216,201.1136,158.76,57.25444444444444,-1.0,140.0277777777778,4015.3344444444447,169.0,26.351111111111116
2024-03-11 03:27:35,8.316734133344047,41.286889100001645,-1.0,1.822992233333783,1.4839216666662953,4.596178000000842,5.929204333332905,25.198592,55.279616,-1.0,14.626816,82.444288,202.121216,201.1136,158.76,57.25444444444444,-1.0,140.0277777777778,4015.3344444444447,169.0,26.351111111111116
2024-03-11 03:27:40,8.316734133344047,41.286889100001645,-1.0,1.822992233333783,1.4839216666662953,4.596178000000842,5.929204333332905,25.198592,55.279616,-1.0,14.626816,82.444288,202.121216,201.1136,158.76,57.25444444444444,-1.0,140.0277777777778,4015.3344444444447,169.0,26.351111111111116
2024-03-11 03:27:45,8.316734133344047,41.286889100001645,-1.0,1.822992233333783,1.4839216666662953,4.596178000000842,5.929204333332905,25.198592,55.279616,-1.0,14.626816,82.444288,202.121216,201.1136,158.76,57.25444444444444,-1.0,140.0277777777778,4015.3344444444447,169.0,26.351111111111116
2024-03-11 03:27:50,8.467395500004692,41.286889100001645,-1.0,1.6262551666651845,1.4839216666662953,4.596178000000842,5.929204333332905,25.198592,55.279616,-1.0,14.843904,82.444288,202.121216,201.1136,158.76,105.4044444444445,-1.0,140.0277777777778,4015.3344444444447,248.58777777777792,26.351111111111116
2024-03-11 03:27:55,8.46739550000469,75.39103686666144,-1.0,1.626255166665184,2.1870459000003466,5.635751566666158,6.179306733333571,25.198592,55.164928,-1.0,14.843904,82.444288,202.305536,201.228288,103.3611111111111,105.40444444444447,-1.0,104.03999999999999,4242.351111111112,248.5877777777778,33.254444444444445
2024-03-11 03:28:00,8.46739550000469,75.39103686666144,-1.0,1.626255166665184,2.1870459000003466,5.635751566666158,6.179306733333571,25.198592,55.164928,-1.0,14.843904,82.444288,202.305536,201.228288,103.3611111111111,105.40444444444447,-1.0,104.03999999999999,4242.351111111112,248.5877777777778,33.254444444444445
2024-03-11 03:28:05,8.46739550000469,75.39103686666144,-1.0,1.626255166665184,2.1870459000003466,5.635751566666158,6.179306733333571,25.198592,55.164928,-1.0,14.843904,82.444288,202.305536,201.228288,103.3611111111111,105.40444444444447,-1.0,104.03999999999999,4242.351111111112,248.5877777777778,33.254444444444445
2024-03-11 03:28:10,8.46739550000469,75.39103686666144,-1.0,1.626255166665184,2.1870459000003466,5.635751566666158,6.179306733333571,25.198592,55.164928,-1.0,14.843904,82.444288,202.305536,201.228288,103.3611111111111,105.40444444444447,-1.0,104.03999999999999,4242.351111111112,248.5877777777778,33.254444444444445
2024-03-11 03:28:15,8.46739550000469,75.39103686666144,-1.0,1.626255166665184,2.1870459000003466,5.635751566666158,6.179306733333571,25.198592,55.164928,-1.0,14.843904,82.444288,202.305536,201.228288,103.3611111111111,105.40444444444447,-1.0,104.03999999999999,4242.351111111112,248.5877777777778,33.254444444444445
2024-03-11 03:28:20,6.941624666645416,75.39103686666144,-1.0,1.6841126666690802,2.1870459000003466,5.635751566666158,6.179306733333571,25.198592,55.164928,-1.0,15.167488,82.444288,202.305536,201.228288,103.3611111111111,55.751111111111136,-1.0,104.03999999999999,4242.351111111112,132.25000000000003,33.254444444444445
2024-03-11 03:28:25,6.941624666645414,73.01520760000433,-1.0,1.6841126666690798,0.8315975333331949,4.508923100000099,5.001031599999806,25.198592,55.296,-1.0,15.167488,82.444288,202.371072,201.342976,122.4711111111111,55.751111111111115,-1.0,75.1111111111111,4993.777777777778,132.25,34.81
2024-03-11 03:28:30,6.941624666645414,73.01520760000433,-1.0,1.6841126666690798,0.8315975333331949,4.508923100000099,5.001031599999806,25.198592,55.296,-1.0,15.167488,82.444288,202.371072,201.342976,122.4711111111111,55.751111111111115,-1.0,75.1111111111111,4993.777777777778,132.25,34.81
2024-03-11 03:28:35,6.941624666645414,73.01520760000433,-1.0,1.6841126666690798,0.8315975333331949,4.508923100000099,5.001031599999806,25.198592,55.296,-1.0,15.167488,82.444288,202.371072,201.342976,122.4711111111111,55.751111111111115,-1.0,75.1111111111111,4993.777777777778,132.25,34.81
2024-03-11 03:28:40,6.941624666645414,73.01520760000433,-1.0,1.6841126666690798,0.8315975333331949,4.508923100000099,5.001031599999806,25.198592,55.296,-1.0,15.167488,82.444288,202.371072,201.342976,122.4711111111111,55.751111111111115,-1.0,75.1111111111111,4993.777777777778,132.25,34.81
2024-03-11 03:28:45,6.941624666645414,73.01520760000433,-1.0,1.6841126666690798,0.8315975333331949,4.508923100000099,5.001031599999806,25.198592,55.296,-1.0,15.167488,82.444288,202.371072,201.342976,122.4711111111111,55.751111111111115,-1.0,75.1111111111111,4993.777777777778,132.25,34.81
2024-03-11 03:28:50,8.342015398472567,73.01520760000433,-1.0,2.1447402259748727,0.8315975333331949,4.508923100000099,5.001031599999806,25.198592,55.296,-1.0,14.897152,82.444288,202.371072,201.342976,122.4711111111111,171.5756831476137,-1.0,75.1111111111111,4993.777777777778,126.9123940298479,34.81
2024-03-11 03:28:55,8.342015398472567,70.8275191333314,-1.0,2.1447402259748727,2.550708599999988,4.75473263333394,4.698062233333644,25.198592,55.640064,-1.0,14.897152,82.444288,202.477568,201.445376,115.92111111111113,171.57568314761363,-1.0,112.36,3344.694444444445,126.91239402984787,42.25
2024-03-11 03:29:00,8.342015398472567,70.8275191333314,-1.0,2.1447402259748727,2.550708599999988,4.75473263333394,4.698062233333644,25.198592,55.640064,-1.0,14.897152,82.444288,202.477568,201.445376,115.92111111111113,171.57568314761363,-1.0,112.36,3344.694444444445,126.91239402984787,42.25
2024-03-11 03:29:05,8.342015398472567,70.8275191333314,-1.0,2.1447402259748727,2.550708599999988,4.75473263333394,4.698062233333644,25.198592,55.640064,-1.0,14.897152,82.444288,202.477568,201.445376,115.92111111111113,171.57568314761363,-1.0,112.36,3344.694444444445,126.91239402984787,42.25
2024-03-11 03:29:10,8.342015398472567,70.8275191333314,-1.0,2.1447402259748727,2.550708599999988,4.75473263333394,4.698062233333644,25.198592,55.640064,-1.0,14.897152,82.444288,202.477568,201.445376,115.92111111111113,171.57568314761363,-1.0,112.36,3344.694444444445,126.91239402984787,42.25
2024-03-11 03:29:15,8.342015398472567,70.8275191333314,-1.0,2.1447402259748727,2.550708599999988,4.75473263333394,4.698062233333644,25.198592,55.640064,-1.0,14.897152,82.444288,202.477568,201.445376,115.92111111111113,171.57568314761363,-1.0,112.36,3344.694444444445,126.91239402984787,42.25
2024-03-11 03:29:20,7.561951128433162,70.8275191333314,-1.0,1.7943523018981917,2.550708599999988,4.75473263333394,4.698062233333644,25.198592,55.640064,-1.0,15.159296,82.444288,202.477568,201.445376,115.92111111111113,79.2258443766169,-1.0,112.36,3344.694444444445,212.2302216998156,42.25
2024-03-11 03:29:25,7.561951128433161,40.867473433331725,-1.0,1.7943523018981915,1.5181142333332787,5.044173799999877,4.962564799999806,25.198592,55.37792,-1.0,15.159296,82.444288,202.612736,201.531392,169.0,79.22584437661686,-1.0,114.48999999999998,3214.8900000000003,212.23022169981547,29.884444444444444
2024-03-11 03:29:30,7.561951128433161,40.867473433331725,-1.0,1.7943523018981915,1.5181142333332787,5.044173799999877,4.962564799999806,25.198592,55.37792,-1.0,15.159296,82.444288,202.612736,201.531392,169.0,79.22584437661686,-1.0,114.48999999999998,3214.8900000000003,212.23022169981547,29.884444444444444
2024-03-11 03:29:35,7.561951128433161,40.867473433331725,-1.0,1.7943523018981915,1.5181142333332787,5.044173799999877,4.962564799999806,25.198592,55.37792,-1.0,15.159296,82.444288,202.612736,201.531392,169.0,79.22584437661686,-1.0,114.48999999999998,3214.8900000000003,212.23022169981547,29.884444444444444
2024-03-11 03:29:40,7.561951128433161,40.867473433331725,-1.0,1.7943523018981915,1.5181142333332787,5.044173799999877,4.962564799999806,25.198592,55.37792,-1.0,15.159296,82.444288,202.612736,201.531392,169.0,79.22584437661686,-1.0,114.48999999999998,3214.8900000000003,212.23022169981547,29.884444444444444
2024-03-11 03:29:45,7.561951128433161,40.867473433331725,-1.0,1.7943523018981915,1.5181142333332787,5.044173799999877,4.962564799999806,25.198592,55.37792,-1.0,15.159296,82.444288,202.612736,201.531392,169.0,79.22584437661686,-1.0,114.48999999999998,3214.8900000000003,212.23022169981547,29.884444444444444
2024-03-11 03:29:50,4.79783476666853,40.867473433331725,-1.0,1.6408400666667458,1.5181142333332787,5.044173799999877,4.962564799999806,25.198592,55.37792,-1.0,15.507456,82.444288,202.612736,201.531392,169.0,129.20111111111117,-1.0,114.48999999999998,3214.8900000000003,250.69444444444457,29.884444444444444
2024-03-11 03:29:55,4.7978347666685295,91.21871086667093,-1.0,1.6408400666667453,2.035486266666927,5.169962399999879,4.536260033333406,25.198592,55.177216,-1.0,15.507456,82.444288,202.735616,201.637888,75.68999999999998,129.20111111111112,-1.0,222.01000000000002,2516.6944444444443,250.69444444444446,31.73444444444445
2024-03-11 03:30:00,4.7978347666685295,91.21871086667093,-1.0,1.6408400666667453,2.035486266666927,5.169962399999879,4.536260033333406,25.198592,55.177216,-1.0,15.507456,82.444288,202.735616,201.637888,75.68999999999998,129.20111111111112,-1.0,222.01000000000002,2516.6944444444443,250.69444444444446,31.73444444444445
2024-03-11 03:30:05,4.7978347666685295,91.21871086667093,-1.0,1.6408400666667453,2.035486266666927,5.169962399999879,4.536260033333406,25.198592,55.177216,-1.0,15.507456,82.444288,202.735616,201.637888,75.68999999999998,129.20111111111112,-1.0,222.01000000000002,2516.6944444444443,250.69444444444446,31.73444444444445
