timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,reviews-v3-5fd56449d8-zncph_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v3-5fd56449d8-zncph_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v3-5fd56449d8-zncph_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 17:17:19,5.721834333326115,60.17255363334092,1.723101166669494,2.1310010999987603,4.989713266667195,5.683810166666584,-1.0,25.042944,56.418304,12.26752,92.454912,203.309056,96.415744,-1.0,30.617777777777775,3433.96,95.3877777777778,-1.0,45.33777777777778,127.69000000000001,11.334444444444445
2024-03-07 17:17:24,5.721834333326115,60.17255363334092,1.723101166669494,2.1310010999987603,4.989713266667195,5.683810166666584,-1.0,25.042944,56.418304,12.26752,92.454912,203.309056,96.415744,-1.0,30.617777777777775,3433.96,95.3877777777778,-1.0,45.33777777777778,127.69000000000001,11.334444444444445
2024-03-07 17:17:29,5.721834333326115,60.17255363334092,1.723101166669494,1.2048474000001383,2.2249815666668837,5.683810166666584,-1.0,25.042944,56.418304,12.26752,92.454912,203.337728,96.415744,-1.0,25.0,3433.96,95.3877777777778,-1.0,115.20444444444442,127.69000000000001,11.334444444444445
2024-03-07 17:17:34,5.721834333326115,60.17255363334092,1.723101166669494,1.2048474000001383,2.2249815666668837,5.683810166666584,-1.0,25.042944,56.418304,12.26752,92.454912,203.337728,96.415744,-1.0,25.0,3433.96,95.3877777777778,-1.0,115.20444444444442,127.69000000000001,11.334444444444445
2024-03-07 17:17:39,4.8180571000102645,34.66487289997531,0.9499910666666741,1.2048474000001383,2.2249815666668837,10.514885733333301,-1.0,25.042944,56.40192,13.29152,92.454912,203.337728,96.493568,-1.0,25.0,2064.1877777777777,148.02777777777777,-1.0,115.20444444444442,292.41,106.09000000000002
2024-03-07 17:17:44,4.8180571000102645,34.66487289997531,0.9499910666666741,1.2048474000001383,2.2249815666668837,10.514885733333301,-1.0,25.042944,56.40192,13.29152,92.454912,203.337728,96.493568,-1.0,25.0,2064.1877777777777,148.02777777777777,-1.0,115.20444444444442,292.41,106.09000000000002
2024-03-07 17:17:49,4.8180571000102645,34.66487289997531,0.9499910666666741,1.2048474000001383,2.2249815666668837,10.514885733333301,-1.0,25.042944,56.40192,13.29152,92.454912,203.337728,96.493568,-1.0,25.0,2064.1877777777777,148.02777777777777,-1.0,115.20444444444442,292.41,106.09000000000002
2024-03-07 17:17:54,4.8180571000102645,34.66487289997531,0.9499910666666741,1.2048474000001383,2.2249815666668837,10.514885733333301,-1.0,25.042944,56.40192,13.29152,92.454912,203.337728,96.493568,-1.0,25.0,2064.1877777777777,148.02777777777777,-1.0,115.20444444444442,292.41,106.09000000000002
2024-03-07 17:17:59,4.8180571000102645,34.66487289997531,0.9499910666666741,2.4243465666681154,6.04767743333241,10.514885733333301,-1.0,25.042944,56.40192,13.29152,92.454912,203.460608,96.493568,-1.0,29.160000000000004,2064.1877777777777,148.02777777777777,-1.0,132.25,292.41,106.09000000000002
2024-03-07 17:18:04,4.8180571000102645,34.66487289997531,0.9499910666666741,2.4243465666681154,6.04767743333241,10.514885733333301,-1.0,25.042944,56.40192,13.29152,92.454912,203.460608,96.493568,-1.0,29.160000000000004,2064.1877777777777,148.02777777777777,-1.0,132.25,292.41,106.09000000000002
2024-03-07 17:18:09,7.7494502666619764,47.63625856667204,1.7048627333300224,2.4243465666681154,6.04767743333241,10.411356133333527,-1.0,25.059328,56.287232,12.701696,92.454912,203.460608,96.571392,-1.0,29.160000000000004,4019.56,96.69444444444446,-1.0,132.25,140.0277777777778,85.87111111111112
2024-03-07 17:18:14,7.7494502666619764,47.63625856667204,1.7048627333300224,2.4243465666681154,6.04767743333241,10.411356133333527,-1.0,25.059328,56.287232,12.701696,92.454912,203.460608,96.571392,-1.0,29.160000000000004,4019.56,96.69444444444446,-1.0,132.25,140.0277777777778,85.87111111111112
2024-03-07 17:18:19,7.7494502666619764,47.63625856667204,1.7048627333300224,2.4243465666681154,6.04767743333241,10.411356133333527,-1.0,25.059328,56.287232,12.701696,92.454912,203.460608,96.571392,-1.0,29.160000000000004,4019.56,96.69444444444446,-1.0,132.25,140.0277777777778,85.87111111111112
2024-03-07 17:18:24,7.7494502666619764,47.63625856667204,1.7048627333300224,2.4243465666681154,6.04767743333241,10.411356133333527,-1.0,25.059328,56.287232,12.701696,92.454912,203.460608,96.571392,-1.0,29.160000000000004,4019.56,96.69444444444446,-1.0,132.25,140.0277777777778,85.87111111111112
2024-03-07 17:18:29,7.7494502666619764,47.63625856667204,1.7048627333300224,2.053686533332666,5.239956933333663,10.411356133333527,-1.0,25.059328,56.287232,12.701696,92.459008,203.534336,96.571392,-1.0,32.111111111111114,4019.56,96.69444444444446,-1.0,113.06777777777776,140.0277777777778,85.87111111111112
2024-03-07 17:18:34,7.7494502666619764,47.63625856667204,1.7048627333300224,2.053686533332666,5.239956933333663,10.411356133333527,-1.0,25.059328,56.287232,12.701696,92.459008,203.534336,96.571392,-1.0,32.111111111111114,4019.56,96.69444444444446,-1.0,113.06777777777776,140.0277777777778,85.87111111111112
2024-03-07 17:18:39,5.776475799999996,46.553066466670614,1.3905312000019876,2.053686533332666,5.239956933333663,15.565425066666688,-1.0,25.059328,56.287232,13.082624,92.459008,203.534336,96.72704,-1.0,32.111111111111114,9145.734444444446,103.3611111111111,-1.0,113.06777777777776,121.73444444444443,115.92111111111113
2024-03-07 17:18:44,5.776475799999996,46.553066466670614,1.3905312000019876,2.053686533332666,5.239956933333663,15.565425066666688,-1.0,25.059328,56.287232,13.082624,92.459008,203.534336,96.72704,-1.0,32.111111111111114,9145.734444444446,103.3611111111111,-1.0,113.06777777777776,121.73444444444443,115.92111111111113
2024-03-07 17:18:49,5.776475799999996,46.553066466670614,1.3905312000019876,2.053686533332666,5.239956933333663,15.565425066666688,-1.0,25.059328,56.287232,13.082624,92.459008,203.534336,96.72704,-1.0,32.111111111111114,9145.734444444446,103.3611111111111,-1.0,113.06777777777776,121.73444444444443,115.92111111111113
2024-03-07 17:18:54,5.776475799999996,46.553066466670614,1.3905312000019876,2.053686533332666,5.239956933333663,15.565425066666688,-1.0,25.059328,56.287232,13.082624,92.459008,203.534336,96.72704,-1.0,32.111111111111114,9145.734444444446,103.3611111111111,-1.0,113.06777777777776,121.73444444444443,115.92111111111113
2024-03-07 17:18:59,5.776475799999996,46.553066466670614,1.3905312000019876,2.3261582333323836,6.0501559333336745,15.565425066666688,-1.0,25.059328,56.287232,13.082624,92.459008,203.776,96.72704,-1.0,50.41,9145.734444444446,103.3611111111111,-1.0,68.33777777777779,121.73444444444443,115.92111111111113
2024-03-07 17:19:04,5.776475799999996,46.553066466670614,1.3905312000019876,2.3261582333323836,6.0501559333336745,15.565425066666688,-1.0,25.059328,56.287232,13.082624,92.459008,203.776,96.72704,-1.0,50.41,9145.734444444446,103.3611111111111,-1.0,68.33777777777779,121.73444444444443,115.92111111111113
2024-03-07 17:19:09,2.620813433334964,47.31271150000491,1.7056565999988984,2.3261582333323836,6.0501559333336745,9.869481633333521,-1.0,25.042944,56.287232,12.668928,92.459008,203.776,96.854016,-1.0,50.41,2638.5344444444445,84.02777777777777,-1.0,68.33777777777779,103.3611111111111,78.61777777777779
2024-03-07 17:19:14,2.620813433334964,47.31271150000491,1.7056565999988984,2.3261582333323836,6.0501559333336745,9.869481633333521,-1.0,25.042944,56.287232,12.668928,92.459008,203.776,96.854016,-1.0,50.41,2638.5344444444445,84.02777777777777,-1.0,68.33777777777779,103.3611111111111,78.61777777777779
2024-03-07 17:19:19,2.620813433334964,47.31271150000491,1.7056565999988984,2.3261582333323836,6.0501559333336745,9.869481633333521,-1.0,25.042944,56.287232,12.668928,92.459008,203.776,96.854016,-1.0,50.41,2638.5344444444445,84.02777777777777,-1.0,68.33777777777779,103.3611111111111,78.61777777777779
2024-03-07 17:19:24,2.620813433334964,47.31271150000491,1.7056565999988984,2.3261582333323836,6.0501559333336745,9.869481633333521,-1.0,25.042944,56.287232,12.668928,92.459008,203.776,96.854016,-1.0,50.41,2638.5344444444445,84.02777777777777,-1.0,68.33777777777779,103.3611111111111,78.61777777777779
2024-03-07 17:19:29,2.620813433334964,47.31271150000491,1.7056565999988984,1.7517012333333544,4.479211533333682,9.869481633333521,-1.0,25.042944,56.287232,12.668928,92.459008,203.780096,96.854016,-1.0,36.401111111111106,2638.5344444444445,84.02777777777777,-1.0,107.46777777777778,103.3611111111111,78.61777777777779
2024-03-07 17:19:34,2.620813433334964,47.31271150000491,1.7056565999988984,1.7517012333333544,4.479211533333682,9.869481633333521,-1.0,25.042944,56.287232,12.668928,92.459008,203.780096,96.854016,-1.0,36.401111111111106,2638.5344444444445,84.02777777777777,-1.0,107.46777777777778,103.3611111111111,78.61777777777779
2024-03-07 17:19:39,6.966861833325311,27.516391966673837,1.2679881000015787,1.7517012333333544,4.479211533333682,8.651761699999838,-1.0,25.042944,56.40192,12.709888,92.459008,203.780096,96.93184,-1.0,36.401111111111106,1073.6544444444444,214.13444444444443,-1.0,107.46777777777778,160.44444444444443,55.751111111111115
2024-03-07 17:19:44,6.966861833325311,27.516391966673837,1.2679881000015787,1.7517012333333544,4.479211533333682,8.651761699999838,-1.0,25.042944,56.40192,12.709888,92.459008,203.780096,96.93184,-1.0,36.401111111111106,1073.6544444444444,214.13444444444443,-1.0,107.46777777777778,160.44444444444443,55.751111111111115
2024-03-07 17:19:49,6.966861833325311,27.516391966673837,1.2679881000015787,1.7517012333333544,4.479211533333682,8.651761699999838,-1.0,25.042944,56.40192,12.709888,92.459008,203.780096,96.93184,-1.0,36.401111111111106,1073.6544444444444,214.13444444444443,-1.0,107.46777777777778,160.44444444444443,55.751111111111115
2024-03-07 17:19:54,6.966861833325311,27.516391966673837,1.2679881000015787,1.7517012333333544,4.479211533333682,8.651761699999838,-1.0,25.042944,56.40192,12.709888,92.459008,203.780096,96.93184,-1.0,36.401111111111106,1073.6544444444444,214.13444444444443,-1.0,107.46777777777778,160.44444444444443,55.751111111111115
2024-03-07 17:19:59,6.966861833325311,27.516391966673837,1.2679881000015787,2.3021285000008143,4.780920500000245,8.651761699999838,-1.0,25.042944,56.40192,12.709888,92.459008,203.988992,96.93184,-1.0,10.671111111111111,1073.6544444444444,214.13444444444443,-1.0,184.05444444444444,160.44444444444443,55.751111111111115
2024-03-07 17:20:04,6.966861833325311,27.516391966673837,1.2679881000015787,2.3021285000008143,4.780920500000245,8.651761699999838,-1.0,25.042944,56.40192,12.709888,92.459008,203.988992,96.93184,-1.0,10.671111111111111,1073.6544444444444,214.13444444444443,-1.0,184.05444444444444,160.44444444444443,55.751111111111115
2024-03-07 17:20:09,4.448951366672797,56.872387799982484,1.649249566666337,2.3021285000008143,4.780920500000245,6.731495900000084,-1.0,25.02656,56.516608,12.34944,92.459008,203.988992,97.021952,-1.0,10.671111111111111,4143.067777777777,98.01,-1.0,184.05444444444444,123.21,100.0
2024-03-07 17:20:14,4.448951366672797,56.872387799982484,1.649249566666337,2.3021285000008143,4.780920500000245,6.731495900000084,-1.0,25.02656,56.516608,12.34944,92.459008,203.988992,97.021952,-1.0,10.671111111111111,4143.067777777777,98.01,-1.0,184.05444444444444,123.21,100.0
2024-03-07 17:20:19,4.448951366672797,56.872387799982484,1.649249566666337,2.3021285000008143,4.780920500000245,6.731495900000084,-1.0,25.02656,56.516608,12.34944,92.459008,203.988992,97.021952,-1.0,10.671111111111111,4143.067777777777,98.01,-1.0,184.05444444444444,123.21,100.0
2024-03-07 17:20:24,4.448951366672797,56.872387799982484,1.649249566666337,2.3021285000008143,4.780920500000245,6.731495900000084,-1.0,25.02656,56.516608,12.34944,92.459008,203.988992,97.021952,-1.0,10.671111111111111,4143.067777777777,98.01,-1.0,184.05444444444444,123.21,100.0
2024-03-07 17:20:29,4.448951366672797,56.872387799982484,1.649249566666337,1.62145349999984,3.3222598333319793,6.731495900000084,-1.0,25.02656,56.516608,12.34944,92.459008,203.988992,97.021952,-1.0,38.85444444444445,4143.067777777777,98.01,-1.0,35.20444444444445,123.21,100.0
2024-03-07 17:20:34,4.448951366672797,56.872387799982484,1.649249566666337,1.62145349999984,3.3222598333319793,6.731495900000084,-1.0,25.02656,56.516608,12.34944,92.459008,203.988992,97.021952,-1.0,38.85444444444445,4143.067777777777,98.01,-1.0,35.20444444444445,123.21,100.0
2024-03-07 17:20:39,7.004473300003156,40.534458399997675,1.5246890333325307,1.62145349999984,3.3222598333319793,15.625499499999762,-1.0,25.02656,56.287232,12.722176,92.459008,203.988992,96.894976,-1.0,38.85444444444445,6230.471111111112,153.76000000000002,-1.0,35.20444444444445,241.28444444444443,81.60111111111111
2024-03-07 17:20:44,7.004473300003156,40.534458399997675,1.5246890333325307,1.62145349999984,3.3222598333319793,15.625499499999762,-1.0,25.02656,56.287232,12.722176,92.459008,203.988992,96.894976,-1.0,38.85444444444445,6230.471111111112,153.76000000000002,-1.0,35.20444444444445,241.28444444444443,81.60111111111111
2024-03-07 17:20:49,7.004473300003156,40.534458399997675,1.5246890333325307,1.62145349999984,3.3222598333319793,15.625499499999762,-1.0,25.02656,56.287232,12.722176,92.459008,203.988992,96.894976,-1.0,38.85444444444445,6230.471111111112,153.76000000000002,-1.0,35.20444444444445,241.28444444444443,81.60111111111111
2024-03-07 17:20:54,7.004473300003156,40.534458399997675,1.5246890333325307,1.62145349999984,3.3222598333319793,15.625499499999762,-1.0,25.02656,56.287232,12.722176,92.459008,203.988992,96.894976,-1.0,38.85444444444445,6230.471111111112,153.76000000000002,-1.0,35.20444444444445,241.28444444444443,81.60111111111111
2024-03-07 17:20:59,7.004473300003156,40.534458399997675,1.5246890333325307,2.536858266667726,5.7140699000001405,15.625499499999762,-1.0,25.02656,56.287232,12.722176,92.459008,204.091392,96.894976,-1.0,32.87111111111111,6230.471111111112,153.76000000000002,-1.0,93.44444444444443,241.28444444444443,81.60111111111111
2024-03-07 17:21:04,7.004473300003156,40.534458399997675,1.5246890333325307,2.536858266667726,5.7140699000001405,15.625499499999762,-1.0,25.02656,56.287232,12.722176,92.459008,204.091392,96.894976,-1.0,32.87111111111111,6230.471111111112,153.76000000000002,-1.0,93.44444444444443,241.28444444444443,81.60111111111111
